num_acc;catv;obs;obsm;choc;manv;num_veh
2010000089;17;0;0;0;1;A01
2010000090;7;11;0;1;16;A01
2010000091;7;0;2;3;21;A01
2010000091;7;0;0;6;19;B02
2010000092;3;0;2;1;15;A01
2010000092;7;0;2;3;1;B02
2010000093;1;0;9;1;1;A01
2010000094;7;0;1;2;1;A01
2010000095;30;1;0;1;1;A01
2010000096;7;0;1;2;1;A01
2010000097;10;0;2;1;1;B02
2010000097;7;0;2;8;13;A01
2010000098;7;0;9;2;1;A01
2010000099;7;0;2;1;2;A01
2010000099;2;0;2;4;1;B02
2010000100;33;0;2;7;17;A01
2010000100;7;0;2;8;15;B02
2010000101;10;6;0;1;2;A01
2010000102;7;0;2;3;1;B02
2010000102;2;0;2;7;15;A01
2010000103;7;0;2;2;1;B02
2010000103;7;0;2;2;13;A01
2010000104;7;0;2;3;5;C03
2010000104;10;0;0;5;1;B02
2010000104;7;0;2;3;2;A01
2010000105;33;0;2;1;15;A01
2010000105;15;0;2;7;1;B02
2010000106;10;0;1;1;1;A01
2010000107;7;6;9;2;1;A01
2010000108;7;0;2;1;11;A01
2010000108;14;0;2;1;1;B02
2010000109;7;0;1;2;1;A01
2010000110;7;0;2;3;17;A01
2010000110;7;0;2;3;1;B02
2010000111;7;0;0;1;2;A01
2010000112;7;8;0;3;19;A01
2010000113;7;0;0;1;15;A01
2010000113;33;0;0;1;1;B02
2010000114;7;0;2;8;19;A01
2010000114;14;0;2;1;1;B02
2010000115;1;0;2;8;15;A01
2010000115;7;0;9;2;1;B02
2010000116;3;0;2;9;1;A01
2010000116;7;0;2;3;1;B02
2010000117;7;0;9;8;15;A01
2010000117;31;0;2;1;17;B02
2010000118;7;2;0;9;1;A01
2010000119;7;0;2;1;2;A01
2010000119;7;0;0;4;15;B02
2010000120;10;0;1;2;1;A01
2010000121;33;3;0;1;1;A01
2010000122;7;13;0;2;1;A01
2010000123;10;13;0;1;1;A01
2010000124;7;13;0;1;1;A01
2010000125;33;15;0;2;1;A01
2010000126;7;0;2;3;13;A01
2010000127;7;13;0;2;14;A01
2010000128;7;0;2;2;19;A01
2010000128;30;0;2;1;1;B02
2010000129;7;0;2;1;1;B02
2010000129;7;0;2;1;1;A01
2010000130;10;0;2;3;20;A01
2010000130;15;0;2;2;2;B02
2010000131;2;1;0;1;1;A01
2010000131;17;0;0;1;24;B02
2010000132;31;0;2;8;1;B02
2010000132;7;0;9;1;9;A01
2010000133;31;0;1;1;1;A01
2010000134;7;0;2;3;19;A01
2010000135;7;13;0;3;15;A01
2010000136;33;16;0;1;0;A01
2010000137;33;0;2;1;1;B02
2010000137;7;0;0;8;10;A01
2010000138;7;0;2;7;13;A01
2010000138;7;0;2;1;1;B02
2010000139;7;0;1;2;1;A01
2010000140;7;13;0;2;2;A01
2010000141;30;0;2;8;0;A01
2010000141;7;0;2;8;0;B02
2010000142;7;1;2;1;1;A01
2010000142;7;0;2;6;10;B02
2010000143;7;0;2;7;13;A01
2010000143;7;0;2;1;1;B02
2010000144;7;0;0;2;1;A01
2010000145;7;0;1;2;15;A01
2010000146;7;0;2;2;5;B02
2010000146;7;0;2;3;13;A01
2010000147;7;0;2;3;0;C03
2010000147;7;0;2;1;0;B02
2010000147;33;0;0;4;0;A01
2010000148;2;1;0;1;1;A01
2010000149;30;0;2;1;5;A01
2010000149;7;0;9;3;1;B02
2010000150;7;6;0;1;1;A01
2010000151;30;0;2;1;19;B02
2010000151;7;0;2;2;1;A01
2010000152;2;0;0;1;0;B02
2010000152;1;0;0;1;19;A01
2010000153;7;0;0;2;0;B02
2010000153;30;0;0;1;0;A01
2010000154;33;0;2;1;1;A01
2010000154;7;0;2;3;15;B02
2010000155;7;0;1;7;2;A01
2010000156;7;0;2;6;1;A01
2010000156;7;0;2;2;1;B02
2010000157;7;0;2;1;1;B02
2010000157;7;0;2;8;19;A01
2010000158;30;0;2;1;17;A01
2010000158;7;0;2;3;15;B02
2010000159;31;0;2;1;1;B02
2010000159;7;0;0;3;1;A01
2010000160;10;0;2;3;1;B02
2010000160;32;0;2;2;15;A01
2010000161;7;0;2;2;1;C03
2010000161;7;0;2;1;1;B02
2010000161;7;0;2;1;15;A01
2010000162;7;16;1;2;1;A01
2010000163;7;0;1;3;0;A01
2010000164;7;0;2;1;1;A01
2010000164;21;0;0;8;15;B02
2010000165;7;0;2;1;1;B02
2010000165;7;0;2;1;1;A01
2010000166;7;0;1;2;1;A01
2010000167;7;0;1;3;1;A01
2010000168;7;0;2;3;5;A01
2010000168;7;0;2;3;5;B02
2010000169;7;0;0;0;0;C03
2010000169;10;1;0;2;1;A01
2010000169;7;0;0;1;0;B02
2010000170;7;0;4;5;1;A01
2010000170;39;0;2;2;1;B02
2010000171;7;15;0;2;1;A01
2010000172;7;6;0;2;1;A01
2010000173;30;0;2;1;15;A01
2010000173;30;0;2;2;1;B02
2010000174;33;12;0;0;1;A01
2010000175;7;0;2;1;10;A01
2010000175;33;0;2;4;21;B02
2010000176;7;0;1;0;4;A01
2010000177;7;13;0;3;1;A01
2010000178;7;13;0;1;1;A01
2010000179;17;0;2;8;1;B02
2010000179;3;0;2;7;9;A01
2010000180;7;0;2;1;13;A01
2010000180;7;0;0;4;0;B02
2010000181;7;0;9;3;2;A01
2010000181;1;0;0;4;2;B02
2010000182;7;6;0;3;1;A01
2010000183;7;0;1;2;1;A01
2010000184;33;13;0;1;1;A01
2010000185;30;15;0;1;1;A01
2010000186;7;0;0;4;0;B02
2010000186;33;0;2;1;1;A01
2010000187;7;0;0;6;2;B02
2010000187;7;13;2;1;2;A01
2010000187;7;0;0;6;2;C03
2010000188;7;0;2;6;1;B02
2010000188;7;0;2;3;1;A01
2010000189;1;0;0;4;1;B02
2010000189;7;8;9;5;1;A01
2010000190;7;10;0;9;1;A01
2010000191;7;2;0;1;1;A01
2010000192;30;0;2;8;15;B02
2010000192;7;0;2;1;1;A01
2010000193;7;0;0;0;1;A01
2010000194;7;13;0;3;1;A01
2010000195;33;8;0;7;1;A01
2010000196;31;0;2;2;15;B02
2010000196;33;0;2;1;1;A01
2010000197;31;0;2;1;16;A01
2010000197;7;0;2;3;15;B02
2010000198;33;0;2;9;13;A01
2010000198;17;0;0;6;15;B02
2010000199;33;0;0;0;0;A01
2010000199;33;0;2;0;10;B02
2010000200;7;13;0;0;1;A01
2010000201;7;0;2;3;1;B02
2010000201;32;0;2;3;13;A01
2010000202;7;0;2;4;2;B02
2010000202;7;0;2;1;2;A01
2010000203;7;8;0;7;1;A01
2010000204;7;15;0;2;14;A01
2010000205;7;13;0;2;1;A01
2010000206;35;0;2;3;15;B02
2010000206;7;0;2;2;1;A01
2010000207;7;0;2;3;1;B02
2010000207;14;0;0;0;0;A01
2010000208;10;0;2;1;1;A01
2010000208;17;0;2;8;19;B02
2010000209;7;2;0;8;14;B02
2010000209;17;0;2;2;1;A01
2010000210;7;8;0;3;1;A01
2010000211;7;0;2;1;1;A01
2010000211;7;0;2;1;1;B02
2010000212;10;0;0;8;15;B02
2010000212;33;0;2;1;1;A01
2010000213;7;15;0;1;1;A01
2010000214;7;2;0;3;14;A01
2010000215;7;0;2;7;17;A01
2010000215;7;0;2;1;1;B02
2010000216;7;0;2;3;20;A01
2010000216;2;0;2;1;1;B02
2010000217;7;2;0;8;1;A01
2010000218;7;2;0;3;0;A01
2010000219;2;0;2;1;5;B02
2010000219;7;0;2;1;17;A01
2010000220;7;0;2;2;19;A01
2010000220;2;0;2;1;1;B02
2010000221;7;2;0;3;6;A01
2010000222;7;0;0;9;1;A01
2010000223;1;8;0;1;1;A01
2010000224;7;0;2;7;1;C03
2010000224;7;0;2;8;1;B02
2010000224;10;0;2;8;13;A01
2010000225;7;9;0;2;2;A01
2010000226;7;13;0;3;1;A01
2010000227;10;0;2;2;1;B02
2010000228;7;13;0;3;1;A01
2010000229;99;13;0;1;1;A01
2010000230;7;0;2;3;1;B02
2010000230;10;0;2;3;17;A01
2010000231;33;0;2;4;2;A01
2010000232;15;0;2;7;1;A01
2010000232;7;0;2;1;1;B02
2010000233;7;6;0;3;13;A01
2010000234;7;0;2;7;17;A01
2010000234;7;0;2;8;19;B02
2010000235;10;1;0;2;1;C03
2010000235;7;0;2;6;23;B02
2010000235;7;13;0;0;1;A01
2010000236;14;0;0;1;1;A01
2010000236;7;0;0;8;19;B02
2010000237;7;0;0;0;1;A01
2010000238;7;2;0;1;1;A01
2010000239;7;0;2;5;15;A01
2010000239;33;0;2;1;1;B02
2010000240;7;6;0;1;13;A01
2010000241;7;2;0;1;0;A01
2010000242;7;0;2;3;13;A01
2010000242;10;0;2;3;1;B02
2010000243;7;0;0;3;15;A01
2010000243;7;0;0;1;1;B02
2010000244;7;16;0;9;14;A01
2010000245;7;0;0;3;1;A01
2010000245;2;0;0;1;1;B02
2010000246;7;0;2;1;5;B02
2010000246;7;0;2;3;5;A01
2010000247;7;14;0;9;14;A01
2010000248;7;2;0;7;1;A01
2010000249;7;2;0;2;1;A01
2010000250;37;0;0;0;1;C03
2010000250;17;0;9;3;1;B02
2010000250;31;0;2;1;17;A01
2010000251;14;0;2;3;1;B02
2010000251;37;0;2;3;13;A01
2010000252;7;0;2;1;1;A01
2010000252;7;8;2;8;1;B02
2010000253;1;0;2;1;1;A01
2010000253;7;0;2;7;19;B02
2010000254;33;0;2;1;1;B02
2010000254;7;0;2;3;15;A01
2010000255;10;0;2;3;13;A01
2010000255;10;0;2;3;1;B02
2010000256;7;0;0;0;0;A01
2010000256;7;0;0;1;1;B02
2010000257;7;0;2;0;2;A01
2010000257;7;0;0;4;15;B02
2010000258;10;0;0;8;10;B02
2010000258;10;0;0;1;1;A01
2010000259;7;0;2;0;23;A01
2010000259;7;0;2;9;1;B02
2010000259;7;0;2;1;1;C03
2010000260;1;0;2;1;1;A01
2010000260;7;0;9;3;15;B02
2010000261;33;0;2;7;1;B02
2010000261;7;0;2;1;19;A01
2010000262;7;0;2;5;2;A01
2010000262;7;0;2;1;2;B02
2010000263;7;0;2;3;1;B02
2010000263;7;0;2;2;1;C03
2010000263;7;0;2;3;13;A01
2010000264;7;0;2;1;5;B02
2010000264;7;0;2;1;1;A01
2010000265;17;0;0;1;1;A01
2010000265;7;0;0;8;15;B02
2010000266;10;16;6;9;1;A01
2010000267;33;13;0;1;1;A01
2010000268;33;0;0;4;1;B02
2010000268;7;0;2;1;1;A01
2010000269;7;0;2;3;15;A01
2010000269;30;0;2;1;1;B02
2010000270;7;0;2;1;15;A01
2010000270;33;0;2;1;1;B02
2010000271;7;0;2;2;17;A01
2010000271;20;0;2;3;15;B02
2010000272;33;0;2;1;1;A01
2010000272;7;0;2;2;15;B02
2010000273;7;0;2;1;1;A01
2010000273;10;0;2;1;1;B02
2010000274;7;0;1;0;2;A01
2010000275;7;13;0;9;14;A01
2010000276;7;0;2;3;1;B02
2010000276;7;0;2;2;1;A01
2010000277;7;0;2;1;15;A01
2010000277;33;0;2;1;1;B02
2010000278;1;0;2;1;1;B02
2010000279;30;0;2;1;1;B02
2010000279;7;0;2;2;13;A01
2010000280;30;0;1;2;1;A01
2010000281;7;0;2;1;1;A01
2010000281;21;0;2;8;1;B02
2010000282;7;0;2;1;2;B02
2010000282;7;0;2;3;6;A01
2010000283;7;0;2;2;15;A01
2010000283;2;0;2;1;1;B02
2010000284;7;8;0;1;14;A01
2010000285;10;0;2;3;13;A01
2010000285;7;0;2;1;1;B02
2010000286;33;9;0;1;6;A01
2010000287;7;0;0;3;15;A01
2010000287;33;0;0;3;2;B02
2010000288;7;0;2;2;1;B02
2010000288;2;0;2;1;1;A01
2010000289;33;0;2;1;1;B02
2010000289;7;0;2;3;19;A01
2010000290;7;0;2;7;1;A01
2010000290;7;0;2;1;19;B02
2010000291;7;0;2;2;15;A01
2010000291;33;0;2;1;1;B02
2010000292;1;0;2;8;19;B02
2010000292;7;0;9;3;1;A01
2010000293;7;0;2;7;2;A01
2010000293;2;0;2;2;13;B02
2010000294;10;0;1;8;1;A01
2010000295;7;2;0;1;14;A01
2010000296;31;2;0;1;1;A01
2010000297;7;0;2;3;21;B02
2010000297;7;0;2;6;19;A01
2010000298;7;0;1;3;1;A01
2010000299;21;6;0;1;0;A01
2010000300;7;13;0;3;13;A01
2010000301;36;13;0;3;13;A01
2010000302;2;4;0;0;21;A01
2010000303;7;0;2;1;1;B02
2010000303;7;0;2;3;10;A01
2010000304;7;0;9;2;10;A01
2010000304;33;0;9;1;1;B02
2010000305;99;2;0;1;1;A01
2010000306;7;0;2;1;1;B02
2010000306;7;0;2;8;10;A01
2010000307;2;0;2;1;2;A01
2010000307;7;0;0;4;15;B02
2010000308;10;0;2;1;1;A01
2010000308;7;0;2;7;15;B02
2010000309;13;0;2;1;1;A01
2010000309;7;0;1;4;1;B02
2010000310;7;0;2;1;1;B02
2010000310;7;0;2;4;15;A01
2010000311;7;12;0;3;13;A01
2010000312;7;0;1;3;1;A01
2010000313;7;0;2;1;1;A01
2010000313;7;0;0;8;10;B02
2010000314;7;0;2;8;1;A01
2010000314;7;0;2;1;19;B02
2010000315;30;16;0;0;17;A01
2010000316;7;0;2;1;13;A01
2010000316;7;0;2;3;1;B02
2010000317;7;0;0;8;1;A01
2010000317;2;0;0;1;0;B02
2010000318;20;0;0;8;1;A01
2010000318;30;0;0;1;1;B02
2010000319;7;4;0;1;1;A01
2010000320;7;0;0;5;2;A01
2010000321;33;0;2;1;13;A01
2010000321;7;0;2;3;1;B02
2010000322;7;6;0;2;0;A01
2010000323;33;0;2;1;17;B02
2010000323;7;0;2;6;15;A01
2010000324;7;0;2;1;15;B02
2010000324;14;0;2;1;1;A01
2010000325;13;0;2;3;13;A01
2010000325;7;0;2;3;1;B02
2010000326;7;0;0;1;1;B02
2010000326;7;0;0;4;15;A01
2010000327;7;0;2;1;1;A01
2010000327;7;0;2;2;1;B02
2010000328;2;0;2;4;1;B02
2010000328;7;0;2;2;1;A01
2010000329;2;2;0;1;1;A01
2010000330;33;16;0;0;1;A01
2010000331;33;0;2;1;1;B02
2010000331;7;0;2;1;15;A01
2010000332;7;0;2;1;1;A01
2010000332;33;0;2;4;15;B02
2010000333;7;8;0;1;1;A01
2010000334;7;0;2;3;13;A01
2010000334;33;0;2;3;1;B02
2010000335;7;0;1;2;1;A01
2010000336;10;0;2;3;13;A01
2010000336;10;0;2;8;1;B02
2010000336;10;0;2;1;1;C03
2010000337;2;6;0;1;1;A01
2010000338;7;0;0;0;1;A01
2010000339;2;0;2;3;15;B02
2010000339;31;0;2;3;10;A01
2010000340;2;0;6;1;1;A01
2010000341;7;0;2;2;15;A01
2010000341;33;0;2;1;1;B02
2010000342;7;0;0;1;13;A01
2010000342;7;0;0;1;1;B02
2010000343;7;0;2;2;1;A01
2010000343;7;0;2;8;1;B02
2010000344;7;2;0;1;1;A01
2010000345;7;8;0;1;1;A01
2010000346;15;0;2;1;1;A01
2010000346;7;0;2;4;23;C03
2010000346;20;0;2;4;23;B02
2010000346;7;0;2;4;23;D04
2010000347;7;0;2;3;13;A01
2010000347;10;0;2;3;1;B02
2010000348;7;0;0;1;17;B02
2010000348;7;0;0;8;15;A01
2010000349;36;0;2;1;13;A01
2010000349;7;0;2;1;1;B02
2010000350;7;6;0;7;21;A01
2010000351;1;0;0;0;23;E05
2010000351;1;0;0;0;23;G07
2010000351;1;0;0;0;23;F06
2010000351;1;0;2;0;23;D04
2010000351;1;0;2;1;23;B02
2010000351;7;0;2;3;13;A01
2010000351;1;0;2;1;23;C03
2010000352;36;0;2;8;2;B02
2010000352;36;0;2;7;2;A01
2010000353;33;0;2;7;21;A01
2010000354;7;0;2;8;1;B02
2010000354;7;0;2;8;1;A01
2010000355;7;0;1;1;2;A01
2010000356;7;1;0;1;24;A01
2010000356;13;0;0;4;0;B02
2010000357;7;0;1;1;16;A01
2010000358;33;0;2;4;1;B02
2010000358;33;0;2;1;1;C03
2010000358;33;0;2;8;1;A01
2010000359;7;2;2;1;1;A01
2010000359;7;0;2;2;1;B02
2010000360;7;0;2;8;10;A01
2010000360;33;0;2;2;1;B02
2010000361;10;0;2;1;2;C03
2010000361;7;0;2;4;23;A01
2010000361;7;0;2;4;23;B02
2010000362;33;0;2;1;1;B02
2010000362;7;0;2;2;10;A01
2010000363;33;0;2;8;1;B02
2010000363;7;0;2;3;13;A01
2010000364;10;8;0;2;1;A01
2010000365;33;0;2;1;17;B02
2010000365;10;0;0;8;15;A01
2010000366;7;0;2;1;1;B02
2010000366;7;0;2;6;19;A01
2010000367;7;2;0;3;13;A01
2010000368;7;13;0;3;1;A01
2010000369;10;0;2;1;1;A01
2010000369;7;0;0;7;23;B02
2010000370;7;2;0;2;1;A01
2010000371;7;0;2;7;16;A01
2010000371;2;0;2;1;1;B02
2010000372;10;2;0;2;1;A01
2010000373;13;2;0;7;1;A01
2010000374;7;0;2;8;16;B02
2010000374;7;0;2;2;1;A01
2010000375;7;2;0;8;17;A01
2010000376;7;0;1;2;1;A01
2010000377;7;16;0;1;1;A01
2010000378;7;0;1;2;21;A01
2010000379;7;0;1;5;20;A01
2010000380;7;2;0;8;1;A01
2010000381;7;0;1;2;1;A01
2010000382;7;2;0;3;13;A01
2010000383;2;6;0;1;1;A01
2010000384;33;0;0;7;14;A01
2010000384;99;0;2;1;9;B02
2010000385;33;0;2;1;14;B02
2010000385;7;0;2;8;15;A01
2010000386;7;0;2;2;1;B02
2010000386;7;0;2;2;17;A01
2010000387;7;0;2;3;19;B02
2010000387;33;0;2;1;1;A01
2010000388;7;2;0;7;1;A01
2010000389;31;6;0;1;1;A01
2010000390;7;2;0;2;13;A01
2010000391;7;0;0;0;14;A01
2010000392;7;0;2;1;1;B02
2010000392;7;0;2;4;1;A01
2010000393;33;0;0;8;0;A01
2010000394;7;8;0;1;1;A01
2010000395;7;2;0;1;14;A01
2010000396;7;0;2;7;1;A01
2010000396;2;0;2;1;1;B02
2010000397;7;2;0;3;2;A01
2010000398;7;0;2;2;1;A01
2010000398;36;0;2;8;1;B02
2010000399;7;0;2;1;1;A01
2010000399;17;0;2;6;1;B02
2010000400;7;0;2;3;1;B02
2010000400;7;0;2;3;13;A01
2010000401;7;13;0;9;1;A01
2010000402;7;0;2;3;1;A01
2010000402;21;0;2;3;19;B02
2010000403;30;12;0;1;1;A01
2010000404;7;0;2;1;13;A01
2010000404;17;0;2;3;1;B02
2010000405;7;0;1;7;2;A01
2010000406;7;0;1;1;1;A01
2010000407;30;0;2;1;1;B02
2010000407;7;0;9;8;15;A01
2010000408;33;0;2;1;1;A01
2010000408;7;0;2;5;15;B02
2010000409;33;0;0;0;1;A01
2010000410;7;0;2;3;1;A01
2010000410;7;0;2;2;19;B02
2010000411;7;0;2;3;9;B02
2010000411;33;0;2;1;1;A01
2010000412;7;0;0;8;15;B02
2010000412;33;0;2;7;21;A01
2010000413;14;2;0;7;11;A01
2010000414;36;0;2;1;1;A01
2010000414;7;0;2;8;1;C03
2010000414;36;0;0;4;15;B02
2010000415;10;0;2;1;1;B02
2010000415;10;0;2;3;17;A01
2010000416;7;0;2;3;15;A01
2010000416;31;0;2;1;1;B02
2010000417;7;0;0;3;1;A01
2010000418;7;6;0;2;14;A01
2010000419;7;0;2;3;9;B02
2010000419;7;0;2;1;1;A01
2010000420;7;1;0;2;1;A01
2010000420;7;0;2;6;0;B02
2010000421;7;13;0;1;1;A01
2010000422;7;0;2;1;17;A01
2010000422;7;0;2;1;1;B02
2010000423;7;0;2;1;1;B02
2010000423;10;0;2;1;15;A01
2010000424;7;0;2;6;16;B02
2010000424;30;0;2;1;1;A01
2010000425;7;0;9;1;1;A01
2010000425;2;0;2;1;1;B02
2010000426;7;0;2;2;17;A01
2010000426;10;0;2;8;15;B02
2010000427;10;0;2;8;1;B02
2010000427;30;0;2;1;1;A01
2010000428;7;0;2;3;1;B02
2010000428;7;0;2;8;15;A01
2010000429;7;0;2;3;15;B02
2010000429;31;12;2;9;21;A01
2010000430;21;0;2;2;19;B02
2010000430;7;0;2;1;1;A01
2010000431;7;0;2;3;1;B02
2010000431;7;0;2;3;1;A01
2010000431;7;0;0;0;0;C03
2010000432;7;13;0;1;1;A01
2010000433;10;0;1;1;1;A01
2010000434;7;0;2;3;9;B02
2010000434;7;0;2;1;1;A01
2010000435;7;0;1;2;1;A01
2010000436;7;0;2;1;1;A01
2010000436;38;0;2;3;1;B02
2010000437;1;0;0;0;0;A01
2010000437;7;0;2;1;23;B02
2010000438;7;0;0;8;19;A01
2010000438;7;0;2;1;1;B02
2010000439;7;6;0;8;1;A01
2010000440;7;0;0;3;1;A01
2010000440;13;0;2;3;1;B02
2010000441;30;8;0;1;15;A01
2010000442;7;0;2;3;13;A01
2010000442;7;0;2;8;1;B02
2010000442;7;0;2;3;1;C03
2010000443;7;0;2;3;1;B02
2010000443;7;0;2;3;15;A01
2010000444;7;0;2;2;13;B02
2010000444;2;0;2;3;15;A01
2010000445;10;0;2;3;17;A01
2010000445;7;0;2;3;1;B02
2010000446;7;0;2;8;9;A01
2010000446;32;0;2;7;1;B02
2010000447;1;0;2;1;1;B02
2010000447;7;0;0;3;0;A01
2010000448;2;14;0;1;13;A01
2010000449;30;0;0;0;0;A01
2010000450;7;0;0;5;5;A01
2010000450;7;0;2;1;2;B02
2010000451;7;0;2;1;13;A01
2010000451;15;0;2;1;1;B02
2010000452;7;16;0;9;19;A01
2010000453;7;0;1;1;1;A01
2010000454;7;0;2;1;1;A01
2010000454;3;0;2;7;1;B02
2010000455;7;0;2;1;5;A01
2010000455;7;0;2;3;1;C03
2010000455;7;0;2;3;1;B02
2010000456;7;2;0;1;1;A01
2010000457;7;0;2;4;2;B02
2010000457;2;0;2;1;2;A01
2010000458;7;13;0;2;1;A01
2010000459;7;0;2;1;13;A01
2010000459;7;0;2;1;1;B02
2010000460;2;1;0;0;1;A01
2010000461;7;0;1;6;4;A01
2010000462;10;0;2;8;1;B02
2010000462;2;0;2;1;1;A01
2010000463;7;0;2;6;19;A01
2010000463;7;0;2;1;1;B02
2010000464;7;0;2;3;1;B02
2010000464;7;0;2;3;13;A01
