num_acc;catv;obs;obsm;choc;manv;num_veh
2012000218;7;0;2;7;1;A01
2012000219;35;0;2;2;15;A01
2012000219;7;0;2;3;1;B02
2012000220;30;0;2;1;1;A01
2012000220;7;0;2;3;1;B02
2012000221;36;13;0;8;0;A01
2012000222;7;0;2;3;1;A01
2012000222;7;0;2;3;1;B02
2012000223;31;0;2;8;13;A01
2012000223;7;0;2;8;1;B02
2012000224;7;0;1;1;15;A01
2012000225;7;0;9;7;15;A01
2012000225;1;0;2;1;1;B02
2012000226;7;0;2;7;2;A01
2012000226;7;1;2;1;1;B02
2012000227;7;0;2;3;1;B02
2012000227;7;0;2;3;13;A01
2012000228;7;2;0;7;13;A01
2012000229;7;2;0;2;21;B02
2012000229;10;0;0;0;9;A01
2012000230;7;0;2;1;1;A01
2012000230;1;0;2;1;1;B02
2012000231;7;0;0;4;1;D04
2012000231;7;0;2;3;1;C03
2012000231;10;0;2;1;1;A01
2012000231;7;0;2;4;1;B02
2012000232;7;5;0;7;1;A01
2012000233;7;0;2;7;19;B02
2012000233;33;0;2;1;1;A01
2012000234;10;0;0;9;1;A01
2012000235;7;0;2;1;1;B02
2012000235;7;0;2;1;13;A01
2012000236;7;0;1;2;1;A01
2012000237;7;14;0;1;1;A01
2012000238;7;0;1;3;1;A01
2012000239;7;0;0;1;21;B02
2012000239;7;0;0;1;1;A01
2012000240;7;0;2;1;1;A01
2012000240;1;0;2;8;1;B02
2012000241;7;0;2;8;1;A01
2012000241;7;0;2;1;19;B02
2012000242;7;0;2;1;1;A01
2012000242;7;0;2;1;5;B02
2012000243;30;0;2;1;19;B02
2012000243;7;0;2;2;21;A01
2012000244;7;0;2;7;15;A01
2012000244;2;0;2;3;1;B02
2012000245;33;0;2;1;1;B02
2012000245;7;0;2;2;15;A01
2012000246;7;0;2;7;15;A01
2012000246;33;0;2;1;1;B02
2012000247;33;12;0;0;1;A01
2012000248;7;0;2;8;19;A01
2012000248;7;0;2;1;1;B02
2012000249;30;0;2;1;19;A01
2012000249;7;0;2;1;1;B02
2012000250;10;0;2;3;1;A01
2012000250;2;0;2;6;9;B02
2012000251;7;0;1;2;1;A01
2012000252;7;13;0;1;1;A01
2012000253;33;0;2;0;21;B02
2012000253;21;0;0;0;19;A01
2012000254;7;0;2;1;13;A01
2012000254;7;0;2;1;1;B02
2012000255;7;0;2;5;1;B02
2012000255;7;0;2;3;10;A01
2012000256;7;13;0;9;1;A01
2012000257;7;0;0;1;1;A01
2012000258;7;2;0;1;13;A01
2012000259;7;0;9;3;16;B02
2012000259;30;0;2;1;1;A01
2012000260;7;2;0;3;13;A01
2012000261;7;6;0;1;0;A01
2012000262;7;6;2;3;1;A01
2012000262;30;0;2;1;1;B02
2012000263;7;0;2;2;16;A01
2012000263;7;0;2;8;18;B02
2012000264;7;2;0;8;1;A01
2012000265;7;1;0;1;1;A01
2012000265;7;0;0;8;24;B02
2012000266;7;0;1;1;1;A01
2012000267;7;0;1;3;1;A01
2012000268;10;0;0;4;23;A01
2012000268;10;0;2;1;2;B02
2012000269;31;6;0;1;1;A01
2012000270;7;2;0;7;1;A01
2012000271;7;1;0;1;0;A01
2012000272;7;6;0;1;0;A01
2012000273;7;2;0;1;1;A01
2012000274;7;10;0;3;1;A01
2012000275;7;2;0;1;1;A01
2012000276;7;2;0;7;1;A01
2012000277;7;0;1;1;1;A01
2012000278;7;0;2;3;0;B02
2012000278;33;0;2;1;1;A01
2012000279;7;0;1;1;1;A01
2012000280;7;2;0;1;1;A01
2012000281;7;13;0;0;1;A01
2012000282;1;0;0;8;19;B02
2012000283;7;0;1;1;1;A01
2012000284;7;0;2;1;1;B02
2012000284;7;0;2;7;6;A01
2012000285;7;6;0;1;1;A01
2012000286;38;0;2;1;1;A01
2012000286;7;0;2;8;17;B02
2012000287;30;3;0;1;15;A01
2012000288;7;13;0;1;1;A01
2012000289;21;0;1;7;1;A01
2012000289;7;0;1;7;23;B02
2012000290;7;0;2;3;13;A01
2012000290;7;0;2;3;13;B02
2012000291;7;8;0;1;1;A01
2012000292;7;0;2;1;13;A01
2012000292;7;0;2;1;1;B02
2012000293;7;0;2;1;1;B02
2012000293;15;0;2;6;10;A01
2012000294;7;0;2;2;15;A01
2012000294;7;0;2;3;1;B02
2012000295;7;2;0;7;14;A01
2012000296;7;2;0;1;1;A01
2012000297;33;0;0;1;1;A01
2012000297;33;0;0;1;0;B02
2012000298;33;0;0;8;1;A01
2012000299;7;13;0;1;1;A01
2012000300;7;0;2;3;1;B02
2012000300;7;0;2;2;14;A01
2012000301;7;13;0;8;1;A01
2012000302;7;0;2;2;14;A01
2012000302;30;0;0;6;2;B02
2012000303;10;0;2;2;1;A01
2012000303;7;2;2;3;1;C03
2012000303;7;0;0;6;23;B02
2012000304;30;0;0;0;1;A01
2012000305;30;0;2;4;15;B02
2012000305;33;0;2;1;1;A01
2012000306;7;0;2;3;15;A01
2012000306;2;0;2;1;1;B02
2012000307;7;0;2;2;19;A01
2012000307;7;0;2;3;1;B02
2012000308;7;0;1;3;1;A01
2012000309;7;0;2;1;1;B02
2012000309;7;0;2;1;5;A01
2012000310;15;0;1;3;22;Z02
2012000311;7;0;2;7;23;C03
2012000311;33;0;2;1;17;A01
2012000311;33;0;2;4;15;B02
2012000312;7;2;0;2;13;A01
2012000313;7;0;0;2;15;A01
2012000313;33;0;2;1;21;B02
2012000314;7;6;0;5;1;A01
2012000315;7;0;0;1;1;A01
2012000316;7;0;2;1;13;A01
2012000316;7;0;2;3;1;B02
2012000317;7;13;0;3;1;A01
2012000318;7;0;2;3;1;A01
2012000318;33;0;2;3;15;B02
2012000319;7;0;2;2;1;B02
2012000319;7;0;2;3;1;A01
2012000320;10;0;2;2;1;A01
2012000320;1;0;2;8;15;B02
2012000321;7;0;2;8;1;A01
2012000321;7;0;2;8;1;B02
2012000322;7;0;2;6;9;A01
2012000322;33;0;2;1;1;B02
2012000323;7;2;0;7;1;A01
2012000324;7;2;0;2;13;A01
2012000325;7;2;0;3;0;A01
2012000326;7;0;2;3;1;B02
2012000326;7;0;2;2;13;A01
2012000327;7;1;0;1;13;A01
2012000328;7;0;2;1;9;A01
2012000328;1;0;2;5;15;B02
2012000329;7;2;0;1;14;A01
2012000330;10;0;2;8;19;B02
2012000330;7;0;2;1;1;A01
2012000331;10;0;2;1;1;B02
2012000331;7;0;2;3;1;A01
2012000332;21;0;2;1;1;B02
2012000332;7;0;2;9;1;A01
2012000333;7;0;2;1;1;B02
2012000333;7;0;2;1;1;A01
2012000334;7;0;2;1;1;A01
2012000334;7;0;2;1;1;B02
2012000335;10;0;1;4;4;A01
2012000336;7;2;0;9;1;A01
2012000337;7;0;0;3;1;B02
2012000337;7;0;0;3;13;A01
2012000338;7;0;2;3;9;A01
2012000338;7;0;2;3;9;B02
2012000339;7;2;0;1;17;A01
2012000340;7;2;0;9;13;A01
2012000341;2;0;2;1;1;B02
2012000341;2;0;2;1;1;A01
2012000342;7;0;0;0;0;A01
2012000343;7;0;2;7;1;A01
2012000343;7;0;2;1;1;B02
2012000344;31;0;0;0;1;A01
2012000345;7;0;9;3;1;B02
2012000345;1;0;2;1;1;A01
2012000346;33;0;0;8;1;A01
2012000347;7;0;2;0;0;C03
2012000347;7;0;2;0;0;B02
2012000347;7;0;2;1;13;A01
2012000348;7;0;2;2;13;A01
2012000348;10;0;2;1;1;B02
2012000349;10;0;1;3;1;A01
2012000350;7;2;0;1;13;A01
2012000351;7;1;0;1;13;A01
2012000352;10;0;0;9;1;A01
2012000353;7;0;1;3;1;A01
2012000354;30;8;0;1;1;A01
2012000355;7;13;0;1;14;A01
2012000356;30;1;0;2;14;A01
2012000357;7;0;2;1;1;B02
2012000357;10;0;2;1;13;A01
2012000358;7;13;0;1;1;A01
2012000359;10;0;2;3;1;B02
2012000359;7;0;2;3;13;A01
2012000360;10;0;1;4;4;A01
2012000361;33;0;2;1;1;B02
2012000361;7;0;0;2;1;A01
2012000362;7;0;9;8;22;A01
2012000362;1;1;0;1;1;B02
2012000363;30;8;0;1;0;A01
2012000364;7;1;2;3;21;A01
2012000364;15;0;2;6;1;B02
2012000365;31;1;0;1;1;A01
2012000366;7;0;2;3;13;A01
2012000366;17;0;2;3;1;B02
2012000367;7;0;2;1;2;A01
2012000367;14;0;0;6;2;B02
2012000368;15;0;2;3;1;A01
2012000368;7;0;2;3;1;B02
2012000369;7;13;0;1;1;A01
2012000370;7;0;2;3;13;A01
2012000370;7;0;2;1;1;B02
2012000371;7;;;;;A01
2012000371;1;0;2;8;15;B02
2012000372;7;0;2;1;1;A01
2012000372;7;0;2;1;1;B02
2012000373;7;0;2;5;4;A01
2012000373;2;0;2;1;1;B02
2012000374;10;13;0;1;14;A01
2012000375;7;0;2;2;15;A01
2012000375;30;0;2;7;1;B02
2012000376;30;0;2;1;0;B02
2012000376;7;0;2;3;16;A01
2012000377;7;0;1;2;1;A01
2012000378;7;0;2;2;1;B02
2012000378;2;0;2;8;16;A01
2012000379;7;8;0;7;1;A01
2012000380;10;0;2;1;13;A01
2012000380;7;0;2;1;1;B02
2012000381;7;2;0;1;1;A01
2012000382;33;0;0;0;1;A01
2012000383;7;0;1;4;20;A01
2012000384;33;0;0;1;21;A01
2012000385;7;0;2;7;1;A01
2012000385;32;0;2;1;1;B02
2012000386;30;0;0;8;1;A01
2012000387;7;0;2;3;1;A01
2012000387;14;0;2;2;19;B02
2012000388;7;0;2;1;17;B02
2012000388;7;0;2;8;10;A01
2012000389;33;0;2;1;17;A01
2012000389;21;0;0;3;15;B02
2012000390;1;0;0;0;0;B02
2012000390;7;0;0;3;0;A01
2012000391;7;0;2;2;15;A01
2012000391;7;0;2;1;1;B02
2012000392;7;2;0;0;13;A01
2012000393;2;0;0;8;15;B02
2012000393;7;0;2;2;17;A01
2012000394;33;14;0;1;1;A01
2012000394;10;0;2;4;10;B02
2012000395;15;0;2;3;1;B02
2012000395;7;0;2;3;13;A01
2012000396;7;0;2;2;17;A01
2012000396;21;0;2;3;15;B02
2012000397;7;0;2;2;17;B02
2012000397;7;0;2;8;10;A01
2012000398;7;0;2;3;13;A01
2012000398;7;0;2;3;1;B02
2012000399;33;0;0;9;1;A01
2012000400;7;0;2;7;19;A01
2012000400;2;0;2;1;1;B02
2012000401;7;0;2;3;17;A01
2012000401;7;0;2;3;1;B02
2012000401;7;0;0;6;15;C03
2012000402;7;0;2;8;1;C03
2012000402;7;0;2;8;1;B02
2012000402;7;0;2;1;13;A01
2012000403;39;0;2;3;1;B02
2012000403;7;0;0;4;19;A01
2012000404;7;0;2;3;13;A01
2012000404;10;13;0;6;14;C03
2012000404;7;0;2;3;1;B02
2012000405;7;8;0;3;14;A01
2012000406;7;0;2;3;13;A01
2012000406;7;0;2;3;1;B02
2012000407;14;13;0;1;13;A01
2012000407;15;2;2;6;21;B02
2012000407;10;0;9;2;1;C03
2012000408;7;0;2;1;1;B02
2012000408;7;0;2;7;19;A01
2012000409;10;0;2;8;1;B02
2012000409;10;0;2;1;9;A01
2012000410;7;2;0;8;13;A01
2012000411;7;0;0;0;1;A01
2012000412;7;16;0;9;14;A01
2012000413;2;0;2;1;1;B02
2012000413;7;0;0;4;23;A01
2012000414;7;0;2;1;15;A01
2012000414;2;0;2;1;1;B02
2012000415;30;0;0;0;14;A01
2012000416;33;0;2;1;21;A01
2012000416;7;0;0;5;16;B02
2012000417;7;13;0;1;13;A01
2012000418;7;13;0;2;14;A01
2012000419;7;0;2;1;14;B02
2012000419;7;0;2;1;14;A01
2012000420;7;8;0;7;14;A01
2012000421;7;0;2;1;13;A01
2012000421;15;0;2;3;1;B02
2012000422;7;0;1;3;1;A01
2012000423;7;2;0;0;14;A01
2012000424;2;2;0;1;14;A01
2012000425;7;0;0;3;0;A01
2012000425;3;0;0;3;0;B02
2012000426;7;6;0;8;13;A01
2012000427;14;13;0;1;1;A01
2012000428;7;13;0;1;13;A01
2012000429;7;8;0;3;13;A01
2012000430;7;0;2;1;1;B02
2012000430;30;0;2;1;13;A01
2012000431;7;0;2;4;13;A01
2012000431;7;0;2;1;1;B02
2012000431;7;0;2;2;2;C03
2012000432;7;2;0;3;13;A01
2012000433;7;0;0;9;14;A01
2012000434;7;0;1;2;2;A01
2012000435;33;0;0;1;1;A01
2012000436;7;13;0;1;14;A01
2012000437;1;0;0;4;2;B02
2012000437;7;0;2;1;2;A01
2012000438;7;11;0;3;13;A01
2012000439;7;0;2;3;13;A01
2012000439;7;0;2;3;1;B02
2012000440;10;0;9;1;15;A01
2012000440;2;0;2;8;1;B02
2012000441;7;0;0;2;13;A01
2012000442;7;0;2;2;1;A01
2012000442;10;0;2;3;19;B01
2012000443;7;0;2;5;1;A01
2012000443;7;0;2;2;15;B02
2012000444;33;0;0;7;1;B02
2012000444;21;0;0;0;0;A01
2012000445;7;0;9;1;1;B02
2012000445;30;0;2;8;19;A01
2012000446;7;0;2;3;13;A01
2012000446;37;0;2;3;1;B02
2012000447;7;0;0;1;13;A01
2012000448;7;0;2;3;1;A01
2012000448;7;0;2;2;15;B02
2012000449;30;0;2;1;13;A01
2012000449;7;0;2;3;1;B02
2012000450;14;0;2;3;1;B02
2012000450;7;0;2;1;13;A01
2012000451;7;13;0;2;14;A01
2012000452;1;0;2;4;1;B02
2012000452;7;0;2;2;1;A01
2012000453;7;13;0;1;13;A01
2012000454;15;0;0;3;1;B02
2012000454;7;0;2;3;13;A01
2012000455;20;0;2;4;1;B02
2012000455;7;0;9;1;19;A01
2012000456;7;6;0;1;13;A01
2012000457;7;3;0;3;13;A01
2012000458;36;0;0;1;5;A01
2012000459;7;16;0;9;14;A01
2012000460;7;0;2;5;1;B02
2012000460;7;0;2;1;9;A01
2012000461;7;0;0;8;14;A01
2012000462;10;0;6;1;1;A01
2012000463;7;0;2;2;2;A01
2012000463;7;0;2;6;2;B02
2012000464;7;0;2;3;13;A01
2012000464;7;0;2;3;1;B02
2012000465;10;0;2;3;13;A01
2012000465;17;0;2;3;21;B02
2012000466;7;2;0;8;13;A01
2012000467;13;0;2;1;1;B01
2012000467;7;0;2;8;19;A02
2012000468;7;0;2;3;1;A01
2012000468;7;0;2;1;13;B02
2012000469;7;0;2;2;1;A01
2012000469;2;0;2;3;15;B02
2012000470;7;6;0;1;14;A01
2012000471;30;0;2;1;1;A01
2012000471;7;0;2;4;1;B02
2012000472;2;1;0;7;22;B02
2012000472;7;1;0;7;22;A01
2012000473;7;2;0;1;0;A01
2012000474;7;0;2;8;15;B02
2012000474;33;0;2;1;17;A01
2012000475;7;2;0;3;14;A01
2012000476;7;0;2;2;2;A01
2012000476;10;0;2;6;1;B02
2012000476;32;0;2;1;1;C03
2012000477;7;0;2;4;1;B02
2012000477;7;0;2;1;17;A01
2012000477;7;0;2;1;1;C03
2012000478;30;0;2;1;1;C03
2012000478;10;0;0;8;19;A01
2012000478;30;0;2;1;1;B02
2012000479;7;0;2;7;15;A01
2012000479;7;0;2;1;1;B02
2012000480;30;0;2;1;13;A01
2012000480;7;0;2;1;1;B02
2012000481;7;8;0;1;14;A01
2012000482;33;0;2;0;13;B02
2012000482;7;0;2;8;14;A01
2012000483;7;0;2;3;15;A01
2012000483;33;0;2;1;17;B02
2012000484;7;0;2;3;5;A01
2012000484;14;0;2;3;1;B02
2012000485;30;0;1;1;1;A01
2012000486;10;0;2;1;1;B02
2012000486;7;0;2;7;13;A01
2012000487;30;0;2;1;17;A01
2012000487;7;0;0;5;15;B02
2012000488;30;0;2;7;1;B02
2012000488;7;0;2;3;9;A01
2012000489;33;8;0;8;1;A01
2012000490;7;13;0;3;13;A01
2012000491;7;0;2;8;19;A01
