num_acc;catv;obs;obsm;choc;manv;num_veh
2013000080;7;0;2;7;13;A01
2013000080;10;0;2;1;1;B02
2013000081;7;0;2;2;15;A01
2013000081;7;0;2;1;1;B02
2013000082;33;16;2;0;17;A01
2013000082;7;0;0;6;17;B02
2013000083;7;0;2;1;1;B02
2013000083;7;0;2;5;19;A01
2013000084;15;0;2;3;1;B02
2013000084;7;0;2;3;13;A01
2013000085;1;0;2;7;1;B02
2013000085;7;0;2;4;20;A01
2013000086;7;15;0;1;16;A01
2013000087;7;0;0;6;15;A01
2013000087;7;0;2;1;1;B02
2013000088;7;6;0;2;0;A01
2013000089;30;0;2;1;1;B02
2013000089;7;0;2;5;15;A01
2013000090;33;9;0;1;1;A01
2013000091;7;0;2;1;19;B02
2013000091;7;0;2;3;1;A01
2013000092;1;0;2;4;2;B02
2013000092;7;0;9;2;2;A01
2013000093;31;0;2;7;1;A01
2013000093;7;0;2;1;15;B02
2013000094;7;0;0;6;20;B02
2013000094;30;0;2;1;1;A01
2013000095;10;6;0;2;1;A01
2013000096;7;0;0;1;14;A01
2013000097;7;0;2;4;1;B02
2013000097;33;0;2;1;1;A01
2013000098;7;0;2;5;15;A01
2013000098;31;0;2;1;1;B02
2013000099;31;0;0;0;1;A01
2013000100;1;0;0;4;1;B02
2013000100;7;0;2;2;1;A01
2013000101;15;0;2;7;1;B02
2013000101;30;0;2;1;1;A01
2013000102;7;8;0;1;1;A01
2013000103;7;0;0;3;11;A01
2013000103;33;0;0;1;1;B02
2013000104;14;2;0;1;1;A01
2013000105;7;0;0;3;15;A01
2013000105;30;0;2;1;1;B02
2013000106;7;0;1;2;16;A01
2013000107;30;0;0;0;0;A01
2013000108;10;0;1;1;21;A01
2013000109;10;0;2;2;1;B02
2013000109;7;0;2;3;15;A01
2013000110;7;0;2;3;9;A01
2013000110;2;0;2;1;1;B02
2013000111;7;0;0;2;1;A01
2013000112;7;0;1;1;1;A01
2013000113;7;0;1;1;1;A01
2013000114;7;6;0;1;1;A01
2013000115;7;0;0;5;15;A01
2013000115;33;0;2;1;1;B02
2013000116;7;6;0;2;1;A01
2013000117;7;0;1;2;1;A01
2013000118;7;11;0;3;1;B02
2013000118;30;11;0;1;5;A01
2013000119;7;0;2;3;15;A01
2013000119;31;0;2;1;17;B02
2013000120;7;0;2;3;13;A01
2013000120;30;0;2;3;1;B02
2013000121;7;0;1;1;1;A01
2013000122;30;1;0;1;2;A01
2013000122;7;1;0;3;0;B02
2013000123;7;0;2;2;10;A01
2013000123;2;0;2;7;1;B02
2013000124;7;0;2;3;23;B02
2013000124;7;1;2;3;1;A01
2013000125;7;0;0;8;9;A01
2013000125;2;0;2;1;1;B02
2013000126;30;1;1;1;0;A01
2013000127;7;0;1;2;1;A01
2013000128;7;0;0;1;0;B02
2013000128;7;0;0;1;0;A01
2013000129;7;0;2;2;10;A01
2013000129;30;0;0;2;1;B02
2013000130;7;0;1;1;1;A01
2013000131;10;0;9;2;1;A01
2013000131;1;0;2;4;0;B02
2013000132;7;0;1;1;15;A01
2013000133;7;0;1;2;1;A01
2013000134;7;6;0;3;1;A01
2013000135;2;14;0;1;1;A01
2013000136;7;2;0;3;14;A01
2013000137;7;0;2;1;1;A01
2013000137;7;0;2;8;1;B02
2013000138;15;0;2;6;1;B02
2013000138;7;0;2;3;1;A01
2013000139;10;0;2;1;19;C03
2013000139;20;0;2;1;1;A01
2013000139;38;0;2;1;1;B02
2013000140;1;0;2;0;1;A01
2013000140;1;0;2;0;1;B02
2013000141;33;16;0;0;21;A01
2013000142;1;0;1;1;5;A01
2013000143;7;10;0;1;1;A01
2013000144;7;0;2;3;1;C03
2013000144;7;0;2;1;1;B02
2013000144;7;0;2;2;1;A01
2013000145;36;0;0;1;1;A01
2013000146;7;0;2;8;1;B02
2013000146;7;0;2;8;13;A01
2013000147;39;0;2;1;1;B02
2013000147;7;0;4;5;0;A01
2013000148;7;3;0;8;13;A01
2013000149;7;0;2;1;13;A01
2013000149;15;0;2;3;1;B02
2013000150;33;0;2;1;1;B02
2013000150;7;0;2;1;15;A01
2013000151;36;13;0;1;1;A01
2013000152;7;1;0;2;1;A01
2013000153;7;9;0;7;0;A01
2013000154;7;13;0;1;0;A01
2013000155;7;0;2;2;9;A01
2013000155;2;0;2;1;1;B02
2013000156;7;13;0;1;1;A01
2013000157;7;6;0;9;17;A01
2013000158;7;13;0;1;1;A01
2013000159;7;13;0;2;1;A01
2013000160;36;0;0;0;1;A01
2013000161;33;0;2;1;1;B02
2013000161;10;0;2;7;15;A01
2013000162;7;6;0;1;1;A01
2013000163;7;6;0;2;13;A01
2013000164;7;0;1;3;1;A01
2013000165;7;16;0;7;14;A01
2013000166;10;0;0;3;1;A01
2013000166;7;0;0;3;13;B02
2013000167;7;6;0;1;14;A01
2013000168;7;13;0;1;1;A01
2013000169;31;0;0;0;16;A01
2013000170;7;0;0;3;10;A01
2013000170;33;0;0;1;1;B02
2013000171;10;0;2;5;5;A01
2013000171;7;0;2;1;1;B02
2013000171;7;0;2;2;1;C03
2013000172;7;13;0;9;14;A01
2013000173;7;4;0;1;1;A01
2013000174;7;4;0;1;0;A01
2013000175;7;0;2;2;1;A01
2013000175;17;0;2;8;1;B02
2013000176;7;4;0;1;21;A01
2013000177;7;4;0;3;1;A01
2013000178;7;14;0;3;0;B02
2013000178;17;0;0;3;21;A01
2013000179;7;0;2;2;1;A01
2013000179;33;0;2;1;13;B02
2013000180;20;0;0;4;1;B02
2013000180;10;0;2;1;1;A01
2013000181;14;0;2;2;1;A01
2013000181;7;0;2;1;1;B02
2013000182;7;6;0;3;13;A01
2013000183;7;0;2;1;1;B02
2013000183;7;0;2;8;19;A01
2013000184;7;0;0;5;2;A01
2013000184;33;0;2;1;2;B02
2013000185;1;0;2;4;0;B02
2013000185;7;0;2;2;17;A01
2013000186;7;0;2;3;1;A01
2013000186;7;0;2;3;13;B02
2013000187;7;0;2;1;1;B02
2013000187;7;2;2;1;17;A01
2013000188;33;0;0;8;1;A01
2013000189;7;0;0;1;6;B02
2013000189;7;0;0;1;1;A01
2013000190;7;6;0;2;0;A01
2013000191;7;0;1;3;1;A01
2013000192;1;0;2;1;19;B02
2013000192;7;0;0;8;0;A01
2013000193;7;0;2;3;1;A01
2013000193;1;0;2;1;1;B02
2013000194;7;0;2;2;6;A01
2013000194;14;0;2;1;1;B02
2013000195;7;0;0;4;1;A01
2013000195;10;0;2;1;1;B02
2013000196;7;2;0;1;1;A01
2013000197;7;0;2;1;1;A01
2013000197;7;0;0;9;1;B02
2013000198;7;0;2;1;1;A01
2013000198;7;0;2;8;15;B02
2013000199;10;0;2;3;1;A01
2013000199;15;0;2;3;1;B02
2013000200;7;0;2;1;15;A01
2013000200;7;0;2;1;1;B02
2013000201;2;0;0;1;1;A01
2013000202;30;1;0;1;2;A01
2013000202;7;0;2;4;23;B02
2013000203;32;0;0;3;1;A01
2013000204;33;13;0;1;1;A01
2013000205;7;0;1;3;1;A01
2013000206;30;0;2;1;18;A01
2013000206;14;0;2;2;16;B02
2013000207;7;0;1;2;1;A01
2013000208;33;0;2;1;2;B02
2013000208;7;0;2;7;2;A01
2013000209;37;0;1;1;1;A01
2013000210;7;0;0;3;19;A01
2013000210;2;0;0;1;1;B02
2013000211;7;0;2;3;1;A01
2013000211;31;0;2;1;1;B02
2013000212;1;0;2;1;1;A01
2013000212;7;0;2;3;1;B02
2013000213;7;0;2;8;15;A01
2013000213;7;0;2;1;1;B02
2013000214;7;0;2;7;17;A01
2013000214;1;0;2;8;15;B02
2013000215;7;6;0;2;1;A01
2013000216;7;0;0;2;13;A01
2013000217;7;0;1;1;1;A01
2013000218;7;13;0;1;3;A01
2013000219;7;0;2;1;2;A01
2013000219;20;0;2;8;0;B02
2013000220;33;0;2;1;2;B02
2013000220;14;0;2;6;2;A01
2013000221;31;0;2;1;1;A01
2013000221;7;0;0;5;20;B02
2013000222;7;0;2;1;1;B02
2013000222;7;0;2;3;19;A01
2013000223;7;0;1;1;1;A01
2013000224;7;13;0;2;1;A01
2013000225;7;0;2;3;15;A01
2013000225;30;0;2;1;1;B02
2013000226;7;0;2;8;1;B02
2013000226;14;0;2;1;1;A01
2013000227;33;0;0;6;1;B02
2013000227;7;0;2;2;10;A01
2013000228;7;2;0;1;2;A01
2013000229;7;0;1;2;2;A01
2013000230;17;0;2;1;1;B02
2013000230;7;0;2;3;1;A01
2013000231;15;0;2;1;1;A01
2013000231;7;0;0;8;1;B02
2013000232;30;0;2;1;1;B02
2013000232;7;0;2;5;15;A01
2013000233;7;0;2;2;13;A01
2013000233;7;0;2;2;1;B02
2013000234;7;0;2;1;13;A01
2013000234;14;0;0;3;21;B02
2013000235;33;0;2;1;1;A01
2013000235;7;0;0;3;15;B02
2013000236;33;0;0;8;1;A01
2013000237;7;13;0;1;10;A01
2013000238;10;16;0;1;2;A01
2013000239;14;0;2;3;0;A01
2013000239;7;0;2;3;1;B02
2013000240;7;0;2;7;15;A01
2013000240;7;0;2;1;1;B02
2013000241;33;16;0;0;21;B02
2013000241;7;0;0;0;0;A01
2013000242;7;2;0;8;1;A01
2013000243;10;0;1;1;1;A01
2013000244;7;0;2;1;13;A01
2013000244;7;0;2;1;5;B02
2013000245;10;0;2;3;13;A01
2013000245;14;0;2;6;1;B02
2013000246;7;0;0;6;15;A01
2013000246;33;0;2;1;17;B02
2013000247;31;1;1;1;13;A01
2013000248;7;13;0;8;14;A01
2013000249;7;0;0;1;0;A01
2013000250;7;0;0;0;0;A01
2013000251;14;0;0;3;1;A01
2013000251;7;0;2;3;13;B02
2013000252;7;0;2;1;17;A01
2013000252;7;0;2;1;1;B02
2013000252;7;0;2;6;1;C03
2013000253;7;0;2;3;15;A01
2013000253;33;0;2;1;1;B02
2013000254;2;0;0;7;19;B02
2013000254;7;0;2;1;1;A01
2013000255;7;0;2;1;13;A01
2013000255;7;0;2;1;1;B02
2013000256;31;8;0;1;1;A01
2013000257;33;0;0;1;0;A01
2013000258;7;0;1;1;13;A01
2013000259;7;0;2;6;10;A01
2013000259;2;0;2;1;1;B02
2013000260;7;0;1;2;1;A01
2013000261;7;0;1;3;1;A01
2013000262;17;0;1;1;1;A01
2013000263;7;0;2;1;1;B02
2013000263;7;0;2;1;5;A01
2013000264;7;6;0;3;1;A01
2013000265;7;0;2;8;2;A01
2013000265;1;0;2;7;2;B02
2013000266;7;0;0;1;1;B02
2013000266;7;0;0;4;24;C03
2013000266;7;0;2;1;10;A01
2013000267;7;0;2;1;15;A01
2013000267;2;0;2;8;1;B02
2013000268;36;0;0;0;1;A01
2013000269;14;0;2;1;1;A01
2013000269;1;0;2;8;15;B02
2013000270;7;2;0;1;1;A01
2013000271;7;2;2;3;1;A01
2013000271;21;0;2;3;1;B02
2013000272;3;6;0;1;1;A01
2013000273;7;0;2;3;1;B02
2013000273;14;0;2;1;1;C03
2013000273;7;0;2;2;17;A01
2013000274;21;0;2;4;15;B02
2013000274;10;0;2;1;17;A01
2013000275;10;0;2;1;1;A01
2013000275;7;0;2;7;1;B02
2013000276;30;4;0;1;15;A01
2013000277;17;0;2;6;2;A01
2013000277;31;0;2;1;2;B02
2013000278;7;0;2;6;19;A01
2013000278;7;0;2;1;1;B02
2013000279;10;0;1;2;1;A01
2013000280;10;0;2;1;1;A01
2013000280;7;0;2;7;19;B02
2013000281;10;0;2;3;13;A01
2013000281;7;0;2;3;1;B02
2013000282;2;0;2;1;19;A01
2013000282;15;0;2;5;1;B02
2013000283;7;5;0;1;13;A01
2013000284;34;0;0;2;1;A01
2013000285;7;0;2;7;1;B02
2013000285;7;0;2;1;1;A01
2013000286;7;2;0;1;1;A01
2013000287;15;0;2;3;1;B02
2013000287;10;0;2;2;19;A01
2013000288;7;0;2;3;1;A01
2013000288;7;0;2;3;1;B02
2013000289;7;0;1;1;1;A01
2013000290;7;0;1;3;2;A01
2013000291;7;0;1;1;1;A01
2013000292;15;0;2;4;2;A01
2013000292;10;0;2;1;2;B02
2013000293;33;0;2;1;0;B02
2013000293;10;0;2;3;15;A01
2013000294;7;6;0;1;1;A01
2013000295;10;0;2;1;1;B02
2013000295;10;0;2;1;13;A01
2013000296;2;0;2;1;19;B02
2013000296;7;0;2;7;1;A01
2013000297;7;2;0;6;1;A01
2013000298;7;13;0;1;1;A01
2013000299;7;0;1;3;1;A01
2013000300;7;0;1;2;2;A01
2013000301;7;0;2;8;5;B02
2013000301;10;0;2;3;5;C03
2013000301;7;0;2;3;1;A01
2013000302;7;6;0;1;1;A01
2013000303;7;2;0;1;13;A01
2013000304;7;0;2;9;13;A01
2013000304;7;0;2;8;1;B02
2013000305;7;0;2;1;1;A01
2013000305;7;0;2;1;13;B02
2013000306;10;8;1;2;13;A01
2013000307;7;2;0;2;17;A01
2013000308;7;0;2;1;13;A01
2013000308;15;0;2;8;1;B02
2013000309;14;0;2;3;1;A01
2013000309;7;0;2;1;13;B02
2013000310;7;0;2;1;13;A01
2013000310;21;0;2;4;13;B02
2013000311;33;0;2;1;13;A01
2013000311;14;0;2;2;1;B02
2013000312;33;8;0;1;11;A01
2013000313;7;0;2;1;1;B02
2013000313;7;0;2;8;19;A01
2013000314;15;0;2;1;1;A01
2013000314;7;0;2;8;15;B02
2013000315;10;2;0;2;1;A01
2013000316;7;2;0;3;1;A01
2013000317;7;0;2;3;15;A01
2013000317;7;0;2;3;1;B02
2013000318;7;0;1;2;1;A01
2013000319;7;2;0;1;14;A01
2013000320;7;0;2;3;10;A01
2013000320;7;0;1;1;21;B02
2013000321;7;0;2;8;1;C03
2013000321;7;0;2;1;1;B02
2013000321;7;0;2;1;13;A01
2013000322;30;0;2;1;17;B02
2013000322;13;0;2;3;15;A01
2013000323;7;0;2;3;1;A01
2013000323;7;0;2;2;1;B02
2013000324;7;1;0;3;13;A01
2013000325;7;6;0;1;6;A01
2013000326;15;0;2;5;19;A01
2013000326;7;0;2;2;13;B02
2013000327;33;0;2;1;1;B02
2013000327;7;0;2;7;0;A01
2013000328;10;2;0;3;19;A01
2013000329;7;0;2;1;1;A01
2013000329;7;0;2;7;1;B02
2013000330;2;0;2;1;1;B02
2013000330;10;0;0;6;19;A01
2013000331;33;0;2;1;1;B02
2013000331;7;0;0;5;15;A01
2013000332;7;2;0;1;21;A01
2013000333;7;0;2;1;1;B02
2013000333;7;0;2;7;15;A01
2013000334;7;0;2;1;1;C03
2013000334;15;0;2;6;1;B02
2013000334;7;0;2;1;1;A01
2013000335;7;0;2;3;1;B02
2013000335;7;0;2;3;13;A01
2013000336;1;0;2;4;1;B02
2013000336;10;0;2;2;1;A01
2013000337;30;0;2;1;1;B02
2013000337;7;0;2;3;15;A01
2013000338;7;6;0;1;1;A01
2013000339;1;0;0;4;1;C03
2013000339;7;0;0;3;17;B02
2013000339;17;0;2;2;1;A01
2013000340;10;0;2;1;1;B02
2013000340;7;0;2;1;13;A01
2013000341;7;0;2;3;1;B02
2013000341;10;0;2;3;1;A01
2013000342;7;6;1;2;16;A01
2013000343;10;0;1;3;1;A01
2013000344;7;0;0;9;1;A01
2013000345;7;0;2;1;1;B02
2013000345;7;0;2;1;13;A01
2013000346;30;1;0;1;1;A01
2013000347;30;0;2;8;1;B02
2013000347;7;0;2;8;13;A01
2013000348;10;0;0;7;1;A01
2013000348;1;0;2;1;9;B02
2013000349;7;0;2;6;15;B02
2013000349;7;0;2;3;1;A01
2013000350;7;0;2;3;1;B02
2013000350;7;0;1;5;21;A01
2013000351;7;16;0;9;1;A01
2013000352;7;8;0;1;14;A01
2013000353;7;0;0;2;1;B01
2013000353;7;0;2;7;15;A02
2013000354;7;8;0;3;13;A01
2013000355;7;0;2;3;13;A01
2013000355;7;0;2;3;1;B02
2013000356;7;0;9;1;1;A01
2013000356;1;0;2;1;5;B02
2013000356;1;0;2;1;5;C03
2013000356;1;0;2;0;5;D04
2013000357;7;0;0;2;13;A01
2013000357;33;0;2;1;1;B02
2013000358;7;0;2;0;1;B01
2013000358;7;0;2;8;15;A02
2013000359;7;2;0;1;13;A01
2013000360;33;0;2;1;1;B02
2013000360;7;0;2;2;19;A01
2013000361;7;0;2;3;1;B01
2013000361;3;0;2;3;13;A02
2013000362;3;0;2;1;13;A01
2013000362;7;0;2;1;1;B02
2013000363;7;13;0;9;14;A01
2013000364;30;9;0;1;14;A01
2013000365;33;10;0;3;13;A01
2013000366;7;6;0;7;13;A01
2013000367;7;0;2;1;1;B02
2013000367;7;0;2;1;13;A01
2013000368;33;3;0;8;1;A01
2013000369;15;0;0;8;13;A01
2013000370;7;0;2;8;19;A01
2013000370;7;0;2;1;1;B02
2013000371;7;0;2;2;20;A01
2013000371;33;0;2;1;1;B02
2013000372;7;0;2;3;1;A01
2013000372;2;0;2;1;5;B02
2013000373;7;8;0;1;14;A01
2013000374;7;6;0;9;14;A01
2013000375;30;0;0;1;1;A01
2013000376;7;15;0;1;21;A01
2013000377;7;0;2;3;1;B02
2013000377;7;0;2;3;17;A01
2013000378;7;0;1;2;17;A01
2013000379;30;0;2;1;1;B02
2013000379;7;0;2;3;20;A01
2013000380;7;0;2;1;1;B01
2013000380;7;0;2;5;19;A02
2013000381;33;0;0;1;13;A01
2013000382;7;0;2;1;17;A01
2013000382;15;0;2;6;15;B02
2013000383;10;2;0;1;1;A01
2013000384;7;13;0;3;13;A01
2013000385;7;0;2;2;13;A01
2013000385;7;0;2;1;1;B02
2013000386;7;0;2;1;1;B02
2013000386;7;0;2;1;1;A01
2013000387;7;0;1;2;1;A01
2013000388;7;0;2;8;15;A01
2013000388;30;0;2;1;1;B02
2013000389;7;0;2;1;1;B02
2013000389;7;0;2;5;19;A01
2013000390;33;13;0;2;1;A01
2013000391;33;0;0;1;17;A01
2013000392;7;0;2;7;15;A01
2013000392;30;0;2;1;1;B02
2013000393;7;0;2;1;17;A01
2013000393;14;0;2;4;17;B02
2013000394;7;8;0;1;14;A01
2013000395;7;0;2;1;13;A01
2013000395;15;0;2;1;1;B02
2013000396;7;0;1;7;1;A01
2013000397;7;0;1;2;2;A01
2013000398;7;8;0;9;13;A01
2013000399;30;0;2;1;2;A01
2013000399;7;0;0;6;23;B02
2013000400;7;0;2;4;0;B02
2013000400;7;0;2;4;2;A01
2013000400;15;0;2;1;2;D04
2013000400;7;0;2;4;0;C03
2013000401;7;0;2;1;19;A01
2013000401;7;0;2;1;0;B02
2013000402;7;5;0;1;1;A01
2013000403;33;0;6;0;13;A01
2013000404;7;0;2;3;13;A01
2013000404;15;0;2;3;1;B02
2013000405;33;0;2;1;21;B02
2013000405;17;0;2;3;19;A01
2013000406;7;13;0;9;1;A01
2013000407;7;0;2;4;15;A01
2013000407;15;0;2;1;1;C03
2013000407;7;0;2;1;1;B02
2013000408;7;6;0;1;1;A01
2013000409;7;6;0;1;1;A01
2013000410;7;0;2;1;1;B02
2013000410;7;0;2;1;18;A01
2013000411;14;0;2;1;1;B02
2013000411;7;0;2;8;15;A01
2013000412;14;0;2;3;1;C03
2013000412;7;0;2;3;13;A01
2013000412;14;0;2;3;1;B02
2013000413;7;0;2;3;1;A01
2013000413;7;0;2;2;1;B02
2013000414;1;0;0;6;1;B02
2013000414;14;0;2;2;1;A01
2013000415;7;0;2;1;23;B02
2013000415;7;0;2;8;19;C03
2013000415;7;0;2;1;1;A01
2013000416;7;13;0;2;1;A01
2013000417;10;13;0;1;1;A01
2013000418;7;0;2;4;15;C03
2013000418;7;0;2;4;2;B02
2013000418;7;0;2;1;2;A01
2013000419;7;0;2;1;5;A01
2013000419;7;0;2;1;1;B02
2013000420;7;0;2;2;2;A01
2013000420;7;0;2;3;16;B02
2013000421;7;0;2;2;0;B02
2013000421;7;0;2;3;9;A01
2013000422;7;2;0;7;13;A01
2013000423;7;0;2;1;1;B02
2013000423;2;0;2;8;19;A01
2013000424;7;0;1;1;1;A01
2013000425;7;16;0;0;1;A01
2013000426;7;0;2;3;13;A01
2013000426;7;0;2;3;1;B02
2013000427;7;0;2;6;1;B02
2013000427;7;0;2;3;21;A01
2013000428;7;0;0;8;1;B02
2013000428;7;0;2;1;1;A01
2013000429;7;0;2;5;19;A01
2013000429;7;0;2;1;1;B02
2013000430;7;0;2;2;1;A01
2013000430;30;0;2;1;19;B02
2013000431;2;0;2;4;1;B02
2013000431;7;0;2;2;17;A01
2013000432;7;0;0;8;1;B02
2013000432;30;0;2;8;13;A01
2013000433;7;0;2;3;0;A01
2013000433;7;0;2;3;0;B02
2013000433;7;0;9;8;0;C03
2013000434;7;0;0;1;1;A01
2013000435;7;0;2;1;1;B02
2013000435;7;0;2;1;13;A01
2013000436;7;0;2;1;1;B02
2013000436;7;0;0;8;19;A01
2013000437;1;0;2;7;13;A01
2013000437;7;0;2;1;1;B02
2013000438;14;5;0;0;1;A01
2013000439;33;0;1;1;17;A01
2013000440;7;0;1;7;1;A01
2013000441;7;0;2;1;1;B02
2013000441;7;0;2;8;13;A01
2013000442;10;0;2;3;13;A01
2013000442;7;0;2;3;1;B02
2013000443;7;0;2;2;1;B02
2013000443;32;0;2;1;16;A01
2013000444;2;0;2;3;1;B02
2013000444;30;0;2;3;13;A01
2013000445;7;0;1;3;21;A01
2013000446;21;6;0;1;1;A01
2013000447;37;0;2;1;1;B02
2013000447;1;0;2;1;19;A01
2013000448;7;0;2;3;15;A01
2013000448;7;0;2;1;1;B02
2013000448;7;0;2;8;1;C03
2013000449;7;0;2;1;1;A01
2013000449;7;0;2;3;19;B02
2013000450;31;1;0;1;1;A01
2013000451;7;0;2;3;1;B02
2013000451;33;0;2;1;17;A01
2013000452;7;0;2;1;1;B02
2013000452;1;0;2;4;1;A01
2013000453;7;0;1;3;1;A01
2013000454;7;0;2;1;13;A01
2013000454;14;0;2;1;1;B02
2013000455;7;0;1;1;1;A01
2013000456;7;0;1;3;1;A01
2013000457;7;16;0;4;1;A01
2013000458;7;4;0;3;13;A01
2013000459;33;9;0;1;1;A01
2013000460;7;0;1;2;19;A01
2013000461;7;0;2;3;15;A01
2013000461;33;0;2;7;16;B02
2013000462;10;0;9;1;2;A01
2013000462;1;0;2;4;1;B02
2013000463;36;13;0;9;13;A01
2013000464;31;0;2;8;1;A01
2013000464;7;0;2;8;15;B02
2013000465;2;1;0;2;14;A01
2013000466;7;0;1;3;1;A01
2013000467;7;0;2;1;15;A01
2013000467;7;0;2;1;1;B02
2013000468;7;0;9;2;1;A01
2013000468;30;0;2;1;13;B02
2013000469;7;6;0;2;14;A01
2013000470;7;0;2;1;1;A01
2013000470;7;0;2;3;23;B02
2013000470;7;0;2;3;1;C03
2013000470;7;0;2;2;1;D04
2013000470;7;0;2;1;1;E05
2013000470;7;0;2;4;2;F06
2013000470;7;0;2;3;1;G07
2013000470;7;0;2;4;2;H08
2013000471;30;0;2;1;1;A01
2013000471;7;0;9;7;15;B02
2013000472;7;0;2;8;1;A01
2013000472;33;0;2;3;1;B02
2013000473;7;0;2;2;21;B02
2013000473;7;3;2;1;5;A01
2013000474;7;8;0;1;1;A01
2013000475;1;0;2;3;1;A01
2013000476;7;0;9;2;13;A01
2013000476;1;0;2;1;1;B02
2013000477;7;6;0;9;1;A01
2013000478;33;7;0;1;1;A01
2013000479;7;0;0;4;2;B02
2013000479;7;0;2;1;2;A01
2013000480;7;2;0;1;13;A01
2013000481;7;4;0;8;1;A01
2013000482;7;4;0;1;1;A01
2013000483;7;6;0;1;2;A01
