num_acc;catv;obs;obsm;choc;manv;num_veh
2011005380;7;0;2;2;17;A01
2011005381;2;0;0;1;1;A01
2011005382;7;0;2;1;13;B02
2011005382;7;0;2;1;1;A01
2011005382;7;0;2;6;1;C03
2011005383;7;2;0;1;1;A01
2011005384;10;0;2;2;19;B02
2011005384;7;0;2;3;1;A01
2011005385;14;0;0;1;13;B02
2011005385;10;0;0;1;0;A01
2011005386;7;0;2;1;13;A01
2011005386;7;0;2;2;1;B02
2011005387;10;6;0;3;1;A01
2011005388;7;0;0;6;0;A01
2011005388;33;1;0;1;21;B02
2011005388;21;0;0;0;0;C03
2011005389;7;2;0;9;1;A01
2011005390;7;6;0;7;1;A01
2011005391;7;0;2;8;1;A01
2011005391;7;0;2;1;19;B02
2011005392;7;0;2;3;19;B02
2011005392;7;0;2;1;1;A01
2011005393;3;0;2;1;15;A01
2011005393;7;0;2;1;1;B02
2011005394;7;0;2;4;24;C03
2011005394;30;1;2;1;1;A01
2011005394;7;0;2;1;15;B02
2011005395;10;0;2;1;1;B02
2011005395;31;0;2;1;1;A01
2011005396;7;0;2;7;19;B02
2011005397;33;0;2;1;1;A01
2011005397;7;0;2;5;19;B02
2011005398;30;1;0;1;0;B02
2011005398;15;0;0;6;0;A01
2011005399;1;0;2;6;11;A01
2011005399;33;0;2;1;2;B02
2011005400;1;0;0;6;2;B02
2011005401;7;0;0;9;1;A01
2011005402;7;13;0;9;1;A01
2011005403;7;13;0;8;14;A01
2011005404;7;0;2;1;1;B02
2011005404;7;0;2;7;1;A01
2011005405;15;0;2;3;1;A01
2011005405;7;0;2;8;17;B02
2011005406;33;0;2;1;1;B02
2011005406;7;0;9;2;15;A01
2011005407;7;6;0;3;1;A01
2011005408;7;0;2;7;1;A01
2011005408;7;0;2;1;19;B02
2011005409;3;2;0;3;13;A01
2011005410;7;0;2;3;13;A01
2011005410;7;6;2;3;0;B02
2011005411;7;0;2;8;1;B02
2011005411;10;0;2;1;17;A01
2011005412;2;0;2;1;13;A01
2011005412;7;0;2;3;1;B02
2011005413;30;13;0;8;14;A01
2011005414;30;0;2;1;2;A01
2011005414;7;0;2;8;2;B02
2011005415;7;1;0;1;1;C03
2011005415;7;0;0;7;23;A01
2011005415;7;0;0;0;1;B02
2011005416;2;0;2;1;1;B02
2011005416;7;0;2;2;19;A01
2011005417;7;0;1;1;13;A01
2011005418;2;6;0;5;1;A01
2011005419;15;0;0;5;15;B02
2011005419;33;0;2;1;1;A01
2011005420;7;0;2;3;13;A01
2011005420;7;0;2;3;1;B02
2011005421;31;9;0;1;1;A01
2011005422;7;0;2;3;5;A01
2011005422;7;0;2;3;17;B02
2011005423;33;0;0;7;1;A01
2011005424;7;0;0;1;1;A01
2011005425;30;0;2;4;1;B02
2011005426;21;0;2;8;16;B02
2011005426;7;0;2;1;1;A01
2011005427;7;0;2;5;4;A01
2011005427;2;0;2;1;1;B02
2011005428;7;0;2;1;1;B02
2011005428;7;0;0;6;1;C03
2011005428;7;0;2;1;21;A01
2011005429;10;2;0;1;1;A01
2011005430;7;0;2;1;1;B02
2011005430;7;0;2;1;13;A01
2011005431;7;0;1;1;15;A01
2011005432;7;16;0;1;21;A01
2011005433;2;6;0;7;1;A01
2011005434;7;0;2;3;13;A01
2011005434;7;0;2;3;1;B02
2011005435;7;0;2;1;1;B02
2011005435;7;0;2;7;19;A01
2011005436;7;0;2;2;1;B02
2011005436;7;0;2;3;13;A01
2011005436;7;0;2;1;1;C03
2011005437;1;0;2;1;13;A01
2011005437;7;0;0;1;1;B02
2011005438;33;2;0;1;1;A01
2011005439;2;0;0;1;1;A01
2011005440;7;13;0;2;1;A01
2011005441;7;0;2;1;13;A01
2011005441;33;0;2;1;1;B02
2011005442;7;2;0;3;1;A01
2011005443;7;0;2;7;1;A01
2011005443;1;0;0;8;1;B02
2011005444;7;0;2;2;1;A01
2011005444;1;0;0;4;1;B02
2011005445;7;13;0;1;13;A01
2011005446;2;0;2;1;10;A01
2011005446;7;0;2;1;13;B02
2011005447;7;2;0;7;13;A01
2011005448;7;0;1;2;1;A01
2011005449;7;0;9;2;1;A01
2011005449;1;0;0;0;10;B02
2011005450;1;0;2;4;1;B02
2011005450;7;0;2;2;17;A01
2011005451;7;0;1;1;1;A01
2011005452;30;6;0;2;1;A01
2011005453;31;0;2;1;1;B02
2011005453;7;0;2;7;15;A01
2011005454;7;2;0;2;13;A01
2011005455;33;13;0;1;21;A01
2011005455;21;0;0;0;16;B02
2011005456;7;0;0;0;0;A01
2011005457;7;0;2;3;1;A01
2011005457;7;3;2;3;1;B02
2011005458;7;0;2;1;1;B02
2011005458;30;0;2;1;13;A01
2011005459;7;0;2;2;19;A01
2011005459;7;0;2;0;1;B02
2011005460;7;8;0;2;1;A01
2011005461;7;16;0;0;13;A01
2011005462;99;0;2;3;15;B02
2011005462;33;6;2;1;1;A01
2011005463;7;2;6;3;0;A01
2011005464;7;0;0;7;15;B02
2011005464;31;0;0;1;1;A01
2011005465;10;0;1;7;1;A01
2011005466;7;8;0;3;1;A01
2011005467;33;13;0;1;0;A01
2011005468;7;0;9;3;1;B02
2011005468;1;0;2;8;19;A01
2011005469;33;3;0;0;1;A01
2011005470;3;0;2;2;2;A01
2011005470;21;0;2;6;1;B02
2011005471;7;0;2;8;13;A01
2011005471;7;0;2;8;1;B02
2011005472;7;2;0;1;1;A01
2011005473;7;0;2;1;1;B02
2011005473;7;0;2;1;13;A01
2011005474;7;0;2;8;0;D04
2011005474;16;0;0;0;0;B02
2011005474;7;0;2;3;0;C03
2011005474;7;0;9;1;0;E05
2011005475;33;0;2;1;1;A01
2011005475;7;0;0;7;19;B02
2011005476;30;0;2;1;1;B02
2011005476;7;0;2;8;1;A01
2011005477;1;0;2;7;1;B02
2011005477;7;0;2;3;1;A01
2011005478;7;0;2;3;1;A01
2011005478;7;0;2;3;1;B02
2011005479;30;0;2;2;1;A01
2011005479;7;0;2;3;1;B02
2011005480;7;13;0;6;1;A01
2011005481;7;2;0;1;14;A01
2011005482;33;0;0;1;1;B02
2011005482;7;0;0;2;15;A01
2011005483;33;0;0;2;0;A01
2011005484;7;0;1;2;1;A01
2011005485;33;0;2;1;1;A01
2011005485;21;0;0;0;0;B01
2011005486;33;0;2;1;1;B02
2011005486;7;0;2;3;19;A01
2011005487;1;3;0;7;1;A01
2011005488;15;0;2;1;1;B02
2011005488;3;0;2;8;15;A01
2011005489;7;10;0;2;14;A01
2011005490;7;0;2;1;1;B02
2011005490;7;0;2;1;13;A01
2011005491;7;0;0;3;0;B02
2011005491;7;0;0;1;0;A01
2011005492;7;8;0;1;1;A01
2011005493;7;0;2;8;1;C03
2011005493;7;0;2;1;1;B02
2011005493;7;0;2;8;1;D04
2011005493;7;0;2;1;17;A01
2011005494;7;0;0;1;0;B02
2011005494;30;0;0;1;0;A01
2011005495;15;0;2;1;1;B02
2011005495;7;0;2;1;13;A01
2011005496;7;0;2;7;19;B02
2011005496;17;0;2;1;1;A01
2011005497;7;0;0;3;1;B02
2011005497;10;0;0;6;23;C03
2011005497;2;14;2;9;21;A01
2011005498;7;0;2;2;19;A01
2011005498;2;0;2;1;1;B02
2011005499;7;0;0;9;1;A01
2011005500;15;0;2;3;1;B02
2011005500;7;0;2;3;13;A01
2011005501;7;0;2;1;2;A01
2011005501;14;0;0;4;2;B02
2011005502;7;0;2;2;1;A01
2011005502;1;0;2;8;19;B02
2011005503;33;0;2;1;1;B02
2011005503;10;0;2;8;19;A01
2011005504;7;13;0;2;1;A01
2011005505;7;0;2;3;5;A01
2011005505;7;0;2;8;21;B02
2011005506;17;0;2;3;1;B02
2011005506;7;0;2;3;17;A01
2011005507;7;2;0;1;14;A01
2011005508;7;13;0;1;13;A01
2011005509;7;6;2;1;1;B02
2011005509;7;6;2;7;19;A01
2011005510;33;0;2;1;1;A01
2011005510;7;0;2;2;15;B02
2011005511;30;0;2;1;19;A01
2011005511;7;0;2;8;1;B02
2011005512;7;8;0;2;1;A01
2011005513;7;2;0;2;1;A01
2011005514;10;0;2;1;1;B02
2011005514;7;0;2;7;15;A01
2011005515;15;0;2;3;9;B02
2011005515;33;0;2;7;1;A01
2011005516;7;2;0;8;1;A01
2011005517;38;0;2;1;1;B02
2011005517;7;0;2;1;13;A01
2011005518;7;0;2;3;19;B02
2011005518;1;0;2;1;1;A01
2011005519;33;7;0;2;16;A01
2011005520;7;0;2;7;17;A01
2011005520;1;0;2;8;0;B02
2011005521;7;13;0;2;1;A01
2011005522;7;0;2;1;1;B02
2011005522;31;0;2;1;13;A01
2011005523;17;0;2;8;1;B02
2011005523;10;0;2;8;13;A01
2011005524;30;8;0;1;1;A01
2011005525;7;8;0;7;16;A01
2011005526;7;0;2;3;1;B02
2011005526;7;0;2;3;5;A01
2011005527;14;0;0;1;2;A01
2011005527;17;0;0;4;2;B02
2011005528;33;3;0;1;1;A01
2011005529;7;6;0;1;2;A01
2011005530;7;13;0;4;1;A01
2011005531;7;0;2;1;17;A01
2011005531;7;0;2;1;1;B02
2011005532;10;0;2;1;1;C03
2011005532;7;0;2;1;1;A01
2011005532;7;0;2;1;1;B02
2011005533;30;2;0;1;0;A01
2011005534;7;0;2;1;1;B02
2011005534;7;0;2;1;13;A01
2011005535;7;0;2;3;15;A01
2011005535;33;0;2;8;1;B02
2011005536;7;0;0;2;1;A01
2011005536;1;0;0;0;1;B02
2011005537;33;13;0;8;1;A01
2011005538;17;0;2;1;1;B02
2011005538;7;11;2;2;15;A01
2011005539;7;16;0;1;1;A01
2011005540;7;0;2;8;21;B02
2011005540;7;0;2;;1;A01
2011005541;7;0;2;1;21;A01
2011005541;7;0;2;2;1;B02
2011005541;1;0;2;8;1;C03
2011005542;7;0;2;3;1;B02
2011005542;30;0;0;4;1;A01
2011005543;7;13;0;1;1;A01
2011005544;30;0;2;1;1;A01
2011005544;7;0;2;1;1;B02
2011005545;7;0;2;3;1;A01
2011005545;7;0;2;3;11;B02
2011005546;2;0;2;3;5;A01
2011005546;33;0;2;3;1;B02
2011005547;7;0;2;1;1;B02
2011005547;2;0;2;1;13;A01
2011005548;31;15;0;2;1;A01
2011005549;2;0;2;1;1;B02
2011005549;7;0;2;3;15;A01
2011005550;7;0;2;1;17;A01
2011005550;30;0;2;1;1;B02
2011005551;14;8;0;9;1;A01
2011005552;30;0;2;1;15;B02
2011005552;7;0;2;2;17;A01
2011005553;7;0;2;3;1;B02
2011005553;2;0;2;5;19;A01
2011005554;2;11;0;1;1;A01
2011005555;7;0;2;3;1;C01
2011005555;17;0;2;3;21;A01
2011005555;14;0;0;6;1;B01
2011005556;7;0;2;1;13;A01
2011005556;7;0;2;3;1;B01
2011005557;2;0;2;1;1;C01
2011005557;17;0;0;0;23;A01
2011005558;33;0;2;1;1;B01
2011005558;7;0;2;2;19;A01
2011005559;7;0;2;8;1;B01
2011005559;2;0;2;7;13;A01
2011005560;7;0;2;1;1;A01
2011005560;10;0;2;1;13;B01
2011005561;7;13;0;9;1;A01
2011005562;7;0;2;1;1;A01
2011005562;7;0;2;1;1;B01
2011005563;30;0;2;7;1;B01
2011005563;7;0;2;3;19;A01
2011005564;14;0;2;1;1;B02
2011005564;7;0;2;8;15;A01
2011005565;7;0;2;1;1;B02
2011005565;7;3;2;3;1;A01
2011005566;7;8;0;5;1;A01
2011005567;7;0;2;1;1;B01
2011005567;7;0;2;7;13;A01
2011005568;7;0;2;1;1;B01
2011005568;7;0;2;7;13;A01
2011005569;10;10;0;2;1;A01
2011005570;7;0;2;1;1;B01
2011005570;7;0;2;1;13;A01
2011005571;21;0;0;0;15;B01
2011005571;31;0;0;0;17;A01
2011005572;7;0;2;5;1;A01
2011005572;7;0;2;1;1;B01
2011005573;30;0;2;8;17;A01
2011005573;10;0;2;8;1;C03
2011005573;7;0;2;8;1;B02
2011005574;7;2;0;7;1;A01
2011005575;7;0;1;1;21;A01
2011005575;7;0;2;3;23;B02
2011005576;7;13;0;1;1;A01
2011005577;10;0;6;9;21;A01
2011005578;7;0;2;1;1;B01
2011005578;14;0;2;3;15;A01
2011005579;10;0;1;2;1;A01
2011005580;7;3;2;2;14;A01
2011005580;14;0;2;1;1;B01
2011005581;7;2;0;1;1;A01
2011005582;7;0;0;7;19;B01
2011005582;7;0;2;3;1;C01
2011005582;7;0;2;1;1;A01
2011005583;7;6;0;8;1;A01
2011005584;7;0;2;6;2;B01
2011005584;7;0;2;3;1;C01
2011005584;7;0;2;2;17;A01
2011005585;7;0;1;1;1;A01
2011005586;7;0;2;4;23;A01
2011005586;33;0;2;1;1;B01
2011005587;7;2;0;1;1;A01
2011005588;33;0;2;3;1;B01
2011005588;7;0;2;2;15;A01
2011005589;7;0;0;2;1;A01
2011005590;7;0;0;0;0;B01
2011005590;7;0;2;8;9;A01
2011005590;30;0;2;1;1;C01
2011005591;7;0;0;3;13;B01
2011005592;7;8;0;5;14;A01
2011005593;7;13;0;3;13;A01
2011005594;7;0;2;3;1;B02
2011005594;7;0;2;3;17;A01
2011005595;7;2;0;8;13;A01
2011005596;7;0;2;2;13;A01
2011005596;7;0;2;2;1;B01
2011005597;7;0;2;1;9;A01
2011005597;15;0;2;7;1;B01
2011005598;10;13;0;2;1;A01
2011005599;17;0;2;2;1;B01
2011005599;7;0;2;1;1;A01
2011005600;7;0;2;1;1;B01
2011005600;7;3;2;1;13;A01
2011005601;33;0;2;1;1;A01
2011005601;7;0;2;3;1;B02
2011005602;7;0;2;8;13;A01
2011005602;7;0;2;1;1;B02
2011005603;7;0;2;3;1;B02
2011005603;7;0;2;3;13;A01
2011005604;14;0;9;7;1;A01
2011005604;1;0;2;8;1;B02
2011005605;33;1;1;1;1;B02
2011005605;7;1;1;3;23;A01
2011005606;7;2;0;1;0;A01
2011005607;36;13;0;1;1;A01
2011005608;7;2;0;3;1;A01
2011005609;10;0;0;6;23;A01
2011005609;7;1;0;2;1;C01
2011005610;36;0;0;1;14;A01
2011005611;7;2;0;1;1;A01
2011005612;7;13;0;7;21;A01
2011005613;3;0;2;8;1;D01
2011005613;7;0;2;3;21;A01
2011005613;33;0;2;1;17;C01
2011005613;7;0;2;3;21;B01
2011005614;33;0;6;3;1;A01
2011005615;7;16;0;3;1;A01
2011005616;7;8;0;1;2;A01
2011005617;10;0;2;1;1;A01
2011005617;7;0;2;3;19;B02
2011005618;7;0;1;3;1;A01
2011005619;7;0;2;3;13;A01
2011005619;7;0;2;1;1;B02
2011005620;13;0;1;4;4;A01
2011005621;7;6;0;2;1;A01
2011005622;33;0;2;1;1;A01
2011005622;7;0;2;3;19;B01
2011005623;1;0;2;1;1;B01
2011005623;7;0;2;8;1;A01
2011005624;7;0;1;2;1;A01
2011005625;7;0;2;3;1;A01
2011005625;7;0;2;3;13;B01
2011005626;7;0;2;1;1;A01
2011005626;7;0;2;1;1;B01
2011005627;7;6;0;1;1;A01
2011005628;15;0;0;2;15;A01
2011005628;2;0;0;1;1;B02
2011005629;7;0;2;3;15;A01
2011005629;33;0;2;1;1;B02
2011005630;7;13;0;7;1;A01
2011005631;7;0;2;3;13;A01
2011005631;7;0;2;3;1;B01
2011005632;3;0;2;3;13;B01
2011005632;7;0;2;1;0;A01
2011005633;7;0;1;1;13;A01
2011005634;7;0;2;3;19;A01
2011005634;10;0;2;1;1;B02
2011005635;7;13;0;1;1;A01
2011005636;7;0;2;8;1;A01
2011005636;7;0;2;8;1;B02
2011005636;7;0;2;1;1;C03
2011005637;7;0;2;1;1;A01
2011005637;7;0;2;1;5;B02
2011005637;7;0;2;8;1;C03
2011005638;7;0;2;3;0;B02
2011005638;7;0;2;3;1;A01
2011005639;7;2;0;3;13;A01
2011005640;33;0;6;1;1;A01
2011005641;7;2;0;1;1;A01
2011005642;7;0;9;1;1;A01
2011005642;1;0;2;1;19;B02
2011005643;33;13;0;1;1;A01
2011005644;7;2;0;9;1;A01
2011005645;7;13;0;1;1;A01
2011005646;7;0;0;3;0;B02
2011005646;33;0;0;3;0;A01
2011005647;7;0;5;1;1;A01
2011005648;17;3;0;1;13;A01
2011005649;15;0;2;1;1;B01
2011005649;7;0;2;1;1;A01
2011005650;7;0;2;1;13;A01
2011005650;10;0;2;3;1;B02
2011005651;31;0;2;1;1;A01
2011005651;7;0;2;3;1;B02
2011005652;7;0;1;3;1;A01
2011005653;15;0;2;1;1;B01
2011005654;7;2;0;1;1;A01
2011005655;7;0;1;2;1;A01
2011005656;30;14;0;1;1;A01
2011005657;7;0;2;3;5;A01
2011005657;7;0;2;6;5;B02
2011005658;7;13;0;1;1;A01
2011005659;3;0;2;1;13;A01
2011005659;7;0;2;1;1;B02
2011005660;7;1;0;8;14;A01
2011005661;7;0;0;1;0;A01
2011005662;7;0;1;1;1;A01
2011005663;33;14;0;1;1;A01
2011005664;30;0;0;0;1;A01
2011005665;14;0;2;0;0;A01
2011005665;30;0;2;8;1;B02
2011005666;10;0;2;8;1;B02
2011005666;2;0;2;8;14;A01
2011005667;33;0;2;1;1;A01
2011005667;7;0;2;8;19;B02
2011005668;30;14;0;1;1;A01
2011005669;7;10;0;1;19;A01
2011005670;7;0;2;6;13;B02
2011005670;3;0;2;3;1;A01
2011005671;7;0;2;3;13;B02
2011005671;7;0;2;3;16;A01
2011005672;7;0;2;3;1;A01
2011005672;10;0;2;3;1;B02
2011005673;33;0;2;1;1;B02
2011005673;7;0;2;3;20;A01
2011005674;7;0;2;3;13;A01
2011005674;7;0;2;3;1;B02
2011005675;17;0;0;2;1;A01
2011005675;30;0;2;1;13;B02
2011005676;7;6;0;2;14;A01
2011005677;1;0;2;4;2;B01
2011005677;7;0;2;3;2;A01
2011005678;2;0;2;1;1;A01
2011005678;7;0;2;3;15;B01
2011005679;7;0;1;2;1;A01
2011005680;30;0;0;7;1;A01
2011005681;10;2;0;3;1;A01
2011005682;7;13;0;1;1;A01
2011005683;2;0;2;1;1;B02
2011005683;7;0;2;7;15;A01
2011005684;14;0;1;3;16;A01
2011005685;2;6;0;7;1;A01
2011005686;7;0;2;1;1;B01
2011005686;7;0;2;1;13;A01
2011005687;7;0;1;2;1;A01
2011005688;7;0;2;7;15;B01
2011005688;7;0;2;2;1;A01
2011005689;30;0;2;1;13;B01
2011005689;7;0;2;1;13;A01
2011005690;10;0;1;3;15;A01
2011005691;7;0;2;3;13;A01
2011005691;7;0;2;3;1;B01
2011005692;7;8;0;2;1;A01
2011005693;1;0;0;0;1;B02
2011005693;7;0;2;0;1;A01
2011005694;7;0;2;8;19;A01
2011005694;7;0;2;1;1;B02
2011005695;2;0;2;1;1;A01
2011005695;7;0;2;6;1;B01
2011005696;7;0;1;0;0;A01
2011005697;7;0;1;3;1;A01
2011005698;2;0;2;8;15;B01
2011005698;14;0;2;2;1;A01
2011005699;30;10;0;2;1;A01
2011005700;7;2;0;1;1;A01
2011005701;7;0;2;1;1;A01
2011005701;7;0;0;1;13;B02
2011005702;7;0;2;1;1;A01
2011005702;7;0;2;3;1;B02
2011005703;32;0;2;6;15;A01
2011005703;7;0;2;2;13;B02
2011005704;10;0;2;3;13;A01
2011005704;14;6;2;1;1;B01
2011005705;7;14;0;3;1;A01
2011005706;10;13;0;1;1;A01
2011005707;7;0;2;3;13;A01
2011005707;7;0;2;3;1;B01
2011005708;33;12;0;1;1;A01
2011005709;7;13;0;3;1;A01
2011005710;33;0;0;6;1;A01
2011005710;7;0;0;2;15;B02
2011005711;7;2;0;2;1;A01
2011005712;2;0;2;8;0;A01
2011005712;10;0;2;3;1;B01
2011005713;7;9;0;3;13;A01
2011005714;7;15;0;1;15;A01
2011005715;10;2;0;1;1;A01
2011005716;7;0;2;1;13;B01
2011005716;7;0;2;1;1;A01
2011005717;7;1;1;3;1;A01
2011005718;7;0;1;7;1;A01
2011005719;21;0;2;6;1;B02
2011005719;30;0;2;1;1;A01
2011005720;10;0;2;3;1;A01
2011005720;7;0;2;3;1;B02
2011005721;30;8;0;1;1;A01
2011005722;7;0;0;1;1;A01
2011005723;7;3;0;8;0;A01
2011005724;7;8;0;1;17;A01
2011005724;17;0;2;7;1;B02
2011005725;7;2;0;2;1;A01
2011005726;7;2;0;9;1;A01
2011005727;7;9;0;1;0;A01
2011005728;2;0;1;1;13;A01
2011005729;30;0;0;1;2;A01
2011005730;7;1;0;2;14;A01
2011005731;20;0;2;2;15;A01
2011005731;33;0;2;1;1;B02
2011005732;7;13;0;9;0;A01
2011005733;7;13;0;2;1;A01
2011005734;30;6;0;1;0;A01
2011005735;33;0;2;1;13;A01
2011005735;7;0;2;3;1;B02
2011005736;1;0;2;1;13;A01
2011005736;7;0;9;1;1;B02
2011005737;7;0;2;2;5;A01
2011005737;7;0;2;1;1;B02
2011005738;7;2;0;7;1;A01
2011005739;10;0;1;1;16;A01
2011005740;7;13;0;1;13;A01
2011005741;7;1;0;3;5;B02
2011005741;21;0;2;3;24;A01
2011005742;7;0;2;3;23;C03
2011005742;7;0;2;7;15;A01
2011005742;7;0;2;1;1;B02
2011005743;10;1;0;1;2;A01
2011005744;33;0;2;1;2;A01
2011005744;7;0;0;4;15;B02
2011005745;10;0;2;3;1;A01
2011005745;10;0;2;3;1;B02
2011005746;7;0;0;2;0;B02
2011005746;2;0;0;1;13;A01
2011005747;7;0;2;3;13;B02
2011005747;7;0;2;3;1;A01
2011005748;21;0;2;0;5;A01
2011005748;30;0;2;3;5;B02
2011005749;1;0;2;3;19;B01
2011005749;7;0;2;2;1;A01
2011005750;7;0;1;3;1;A01
2011005751;7;0;2;1;13;A01
2011005751;7;0;2;1;1;B02
2011005751;7;;2;3;1;C03
2011005752;7;8;;2;14;A01
2011005753;7;6;0;3;1;A01
2011005754;7;13;0;2;1;A01
2011005755;7;0;2;3;1;B02
2011005755;7;0;2;3;13;A01
2011005756;10;3;0;2;1;A01
2011005757;7;2;0;1;1;A01
2011005758;7;0;2;6;2;A01
2011005758;31;0;2;3;13;B02
2011005759;7;13;0;2;1;A01
2011005760;3;16;0;1;1;A01
2011005761;7;0;1;6;4;A01
2011005762;33;0;2;8;1;C03
2011005762;7;0;2;4;15;B02
2011005762;7;0;2;3;1;A01
2011005763;10;0;2;1;13;A01
2011005763;14;0;2;1;1;B02
2011005764;30;0;2;3;15;A01
2011005764;7;0;0;1;1;B02
2011005765;7;2;0;8;1;A01
2011005766;1;14;0;1;0;B02
2011005766;7;0;9;2;19;A01
2011005766;1;0;0;0;0;C03
2011005767;7;13;0;3;1;A01
2011005768;31;0;2;2;1;A01
2011005768;7;0;2;2;15;B02
2011005769;33;12;0;7;1;A01
2011005770;10;0;2;2;1;B02
2011005770;7;0;2;8;1;C03
2011005770;7;0;2;7;15;A01
2011005770;7;0;2;3;1;D04
2011005771;7;0;2;1;1;B02
2011005771;7;0;2;1;17;A01
2011005772;31;0;2;8;1;A01
2011005772;7;0;2;1;15;B02
2011005773;7;13;0;1;1;A01
2011005774;7;0;2;1;1;B02
2011005774;7;0;0;3;15;A01
2011005775;34;0;2;1;13;A01
2011005775;7;0;0;3;0;B02
2011005776;32;15;0;1;13;A01
2011005777;7;0;0;8;15;B02
2011005777;31;0;2;1;17;A01
2011005778;33;0;2;1;1;A01
2011005778;7;0;0;3;15;B02
2011005779;7;2;0;2;1;A01
2011005780;17;0;0;5;15;A01
2011005780;7;0;2;2;1;B02
2011005781;7;0;2;1;1;B02
2011005781;32;0;2;7;5;A01
2011005782;10;0;2;3;1;B02
2011005782;33;0;2;1;13;A01
2011005783;7;0;2;1;13;A01
2011005783;14;0;2;1;0;B02
2011005784;14;6;0;9;1;A01
2011005785;7;0;2;3;13;A01
2011005785;7;0;2;3;1;B02
2011005786;7;0;1;3;1;A01
2011005787;7;0;2;7;1;A01
2011005787;2;0;2;1;19;B02
2011005788;10;2;0;8;1;A01
2011005789;1;0;2;1;1;B02
2011005789;10;0;2;3;1;A01
2011005790;10;0;2;2;1;B02
2011005790;10;0;2;3;16;A01
2011005791;33;13;0;1;1;A01
2011005792;2;0;0;0;1;A01
2011005793;7;2;0;3;1;A01
2011005794;7;0;2;7;1;B02
2011005794;2;0;2;1;19;A01
2011005795;33;0;2;1;17;A01
2011005795;7;0;2;3;1;B02
2011005795;17;0;2;8;1;C03
2011005796;30;0;2;8;1;A01
2011005797;31;0;2;2;1;A01
2011005797;7;0;2;3;1;B02
2011005798;7;13;0;3;1;A01
2011005799;31;0;0;7;1;A01
2011005800;1;0;2;1;11;B02
2011005800;7;0;2;1;1;A01
2011005801;7;3;0;1;17;A01
2011005802;7;0;0;6;15;B02
2011005802;33;0;2;1;15;A01
2011005803;31;0;2;1;1;A01
2011005803;7;0;0;8;15;B02
2011005804;7;2;0;1;1;A01
2011005805;7;0;2;7;15;A01
2011005805;33;0;2;1;1;B02
2011005806;33;2;0;1;1;A01
2011005807;7;13;0;7;1;A01
2011005808;7;0;2;1;17;B02
2011005808;7;0;2;8;15;A01
2011005809;7;0;2;1;1;B02
2011005809;7;0;2;2;19;A01
2011005810;7;0;1;3;1;A01
2011005811;7;0;2;1;14;B02
2011005811;7;0;2;1;13;A01
2011005812;2;3;0;7;1;A01
2011005813;7;15;0;1;1;A01
2011005814;7;2;0;1;1;A01
2011005814;10;13;0;1;2;B02
2011005815;7;2;0;1;1;A01
2011005816;7;2;0;2;14;A01
2011005817;33;0;0;8;1;A01
2011005818;7;0;1;1;1;A01
2011005819;7;0;2;1;15;A01
2011005819;7;0;0;7;1;B02
2011005820;10;0;2;1;1;C03
2011005820;7;0;2;1;1;B02
2011005820;7;0;2;3;9;A01
2011005821;7;6;0;3;1;A01
2011005822;33;8;0;1;17;A01
2011005823;7;0;1;3;1;A01
2011005823;7;0;1;3;1;B02
2011005824;31;0;0;8;1;B02
2011005824;7;0;2;2;15;A01
2011005825;7;0;2;1;1;B02
2011005825;7;0;2;1;1;A01
2011005826;14;0;1;7;1;A01
2011005827;7;0;2;7;1;A01
2011005827;7;0;2;1;1;B02
2011005828;2;0;2;7;15;B02
2011005828;7;0;2;3;1;A01
2011005829;7;1;0;7;1;A01
2011005830;7;0;1;3;15;A01
2011005831;10;9;0;3;1;A01
2011005832;31;0;2;1;1;B02
2011005832;7;0;0;5;19;A01
2011005833;33;0;0;0;2;A01
2011005834;30;0;2;1;1;B02
2011005834;7;0;0;7;1;A01
2011005835;2;16;0;8;1;A01
2011005836;32;0;2;1;1;B02
2011005836;7;0;2;2;15;A01
2011005837;32;0;2;1;1;B02
2011005837;7;0;2;2;15;A01
2011005838;30;0;2;2;2;A01
2011005838;30;0;2;8;2;B02
2011005839;7;3;0;8;17;A01
2011005840;7;0;2;1;10;A01
2011005840;31;0;2;1;1;B02
2011005841;30;0;2;1;1;A01
2011005841;7;0;2;3;15;B02
2011005842;33;0;2;4;23;B02
2011005842;10;0;2;2;2;A01
2011005843;34;2;0;1;13;A01
2011005844;7;0;2;1;1;A01
2011005844;30;0;0;4;1;B02
2011005845;7;0;0;0;14;C03
2011005845;33;0;2;6;18;A01
2011005845;7;0;2;2;14;B02
2011005846;7;0;0;6;1;B02
2011005846;7;0;2;2;14;A01
2011005847;7;1;0;1;1;B02
2011005847;15;0;0;5;23;A01
2011005848;7;2;0;3;13;A01
2011005849;7;0;2;1;13;A01
2011005849;7;0;2;1;1;B02
2011005850;7;0;2;3;9;A01
2011005850;1;0;2;0;1;B02
2011005851;7;0;1;3;1;A01
2011005852;33;0;2;1;17;A01
2011005852;7;0;2;6;15;B02
2011005853;7;0;2;1;17;A01
2011005853;7;0;2;8;15;B02
2011005854;7;0;2;3;13;A01
2011005854;7;0;2;3;1;B02
2011005855;7;2;0;2;2;A01
2011005856;7;13;0;3;13;A01
2011005857;7;0;2;1;13;B02
2011005857;7;0;2;1;1;A01
2011005858;37;0;2;1;13;A01
2011005858;14;0;2;3;1;B02
2011005859;7;2;0;2;1;A01
2011005860;31;0;0;0;1;A01
