num_acc;catv;obs;obsm;choc;manv;num_veh
2015000077;7;0;0;3;0;A01
2015000077;33;0;0;3;0;B02
2015000078;7;0;2;1;5;A01
2015000078;7;0;2;1;1;B02
2015000079;7;13;0;3;1;A01
2015000080;7;13;0;1;1;A01
2015000081;7;0;2;1;15;A01
2015000081;10;0;2;1;1;B02
2015000082;2;0;4;6;1;A01
2015000082;39;0;2;3;1;B02
2015000083;7;2;0;1;1;A01
2015000084;7;13;0;1;1;A01
2015000085;99;11;0;1;1;A01
2015000086;30;12;0;1;1;A01
2015000087;33;8;0;1;1;A01
2015000088;7;0;2;1;1;A01
2015000088;7;0;2;1;1;B02
2015000089;7;6;0;1;1;A01
2015000090;33;0;2;1;17;A01
2015000090;10;0;2;3;15;B02
2015000091;7;0;1;1;15;A01
2015000092;7;0;2;2;1;A01
2015000092;1;0;2;3;13;B02
2015000093;32;0;9;3;1;A01
2015000093;1;0;2;1;0;B02
2015000094;7;8;0;1;1;A01
2015000095;33;12;0;1;1;A01
2015000096;7;0;1;3;9;A01
2015000097;1;0;2;8;1;B02
2015000097;14;0;2;3;16;A01
2015000098;7;0;2;3;15;A01
2015000098;33;0;2;1;17;B02
2015000099;7;0;2;1;0;B02
2015000099;7;0;2;3;0;C03
2015000099;7;0;2;1;5;A01
2015000100;7;13;0;1;1;A01
2015000101;21;0;2;6;15;B02
2015000101;7;0;2;1;2;A01
2015000102;1;0;2;4;2;B02
2015000102;7;0;9;2;2;A01
2015000103;7;8;0;7;0;A01
2015000104;7;1;0;1;0;A01
2015000105;7;0;2;3;1;A01
2015000105;7;0;0;3;1;B02
2015000106;7;0;0;7;10;A01
2015000106;7;0;2;1;1;B02
2015000107;7;0;0;1;1;A01
2015000107;15;0;0;1;1;B02
2015000108;7;14;0;9;1;A01
2015000109;30;0;2;1;1;A01
2015000109;7;0;2;1;13;B02
2015000110;1;0;0;8;2;B02
2015000110;21;0;2;5;17;A01
2015000111;7;0;2;1;1;B02
2015000111;7;0;2;1;1;A01
2015000112;7;13;0;1;13;A01
2015000113;30;0;2;1;1;A01
2015000114;7;0;1;3;1;A01
2015000115;7;6;0;1;15;A01
2015000116;7;0;1;2;1;A01
2015000117;7;13;0;1;1;A01
2015000118;7;13;0;3;0;A01
2015000119;7;0;2;0;15;A01
2015000119;7;0;2;8;0;B02
2015000120;1;0;1;0;0;A01
2015000121;33;0;2;7;21;B02
2015000121;7;0;2;3;19;A01
2015000122;36;0;0;7;10;A01
2015000123;7;0;2;1;13;A01
2015000123;10;0;2;3;1;B02
2015000124;7;0;2;6;1;B02
2015000124;7;0;2;2;9;A01
2015000125;7;0;2;1;1;B02
2015000125;7;0;2;2;13;A01
2015000126;30;0;2;1;1;A01
2015000126;7;0;0;6;16;B02
2015000127;33;0;2;1;1;B02
2015000127;10;0;2;3;15;A01
2015000128;7;15;1;2;1;A01
2015000129;7;15;0;2;0;A01
2015000130;7;0;9;1;1;B02
2015000130;33;16;0;0;16;A01
2015000131;7;0;2;8;2;C03
2015000131;7;0;2;1;1;B02
2015000131;7;0;2;1;5;A01
2015000132;7;0;2;7;1;A01
2015000132;7;0;2;1;1;B02
2015000133;7;0;2;1;1;B02
2015000133;7;0;2;1;1;A01
2015000134;7;0;1;2;19;A01
2015000135;7;13;0;3;1;A01
2015000136;7;0;2;3;1;A01
2015000136;7;0;2;3;1;B02
2015000137;30;6;0;1;1;A01
2015000138;14;0;2;3;1;A01
2015000138;7;0;2;1;15;B02
2015000139;33;15;0;1;1;A01
2015000140;7;1;1;2;1;A01
2015000141;7;0;0;8;1;A01
2015000142;30;0;1;1;21;A01
2015000143;30;0;0;8;0;A01
2015000144;7;0;1;3;1;A01
2015000145;10;0;1;2;1;A01
2015000146;7;1;0;3;9;A01
2015000146;30;0;2;1;1;B02
2015000147;7;0;2;1;13;B02
2015000147;7;0;2;8;1;A01
2015000148;10;0;1;7;1;A01
2015000149;7;1;1;5;4;A01
2015000150;31;6;0;1;1;A01
2015000151;7;0;1;2;16;A01
2015000152;7;0;1;2;1;A01
2015000153;7;6;0;3;1;A01
2015000154;2;0;0;8;15;A01
2015000154;7;0;2;3;1;B02
2015000155;7;0;2;8;24;C03
2015000155;7;1;0;2;1;A01
2015000155;10;0;2;6;24;B02
2015000156;7;8;2;8;19;A01
2015000156;17;0;2;1;1;B02
2015000157;7;0;2;3;1;B02
2015000157;7;0;2;3;1;A01
2015000158;7;0;2;5;1;B02
2015000158;7;13;2;3;2;A01
2015000159;7;0;2;1;13;A01
2015000159;7;0;2;1;1;B02
2015000160;7;0;2;6;16;B02
2015000160;7;0;2;1;1;A01
2015000161;7;0;2;3;1;A01
2015000161;7;0;2;3;1;B02
2015000162;7;0;2;8;13;A01
2015000162;21;0;2;8;1;B02
2015000163;7;6;0;2;1;A01
2015000164;7;0;2;3;1;B02
2015000164;7;0;2;3;5;A01
2015000165;7;0;2;1;13;A01
2015000165;7;0;2;3;1;B02
2015000166;99;0;1;1;1;A01
2015000167;7;14;1;3;0;A01
2015000168;7;13;0;1;13;A01
2015000169;7;0;2;1;13;B02
2015000169;7;0;2;1;0;A01
2015000170;7;14;0;1;1;A01
2015000171;32;0;2;1;2;A01
2015000171;7;0;2;4;2;B02
2015000172;10;0;2;4;2;B02
2015000172;7;0;0;5;2;E05
2015000172;15;0;2;3;2;A01
2015000172;7;0;0;4;2;D04
2015000172;7;0;2;4;2;C03
2015000173;31;0;2;1;1;A01
2015000173;7;0;0;8;15;B02
2015000174;30;0;2;1;1;B02
2015000174;7;0;2;8;9;A01
2015000175;7;0;1;3;1;A01
2015000176;7;0;2;3;15;B02
2015000176;33;0;2;1;17;A01
2015000177;7;0;1;1;1;A01
2015000178;33;0;0;0;0;A01
2015000179;31;0;0;0;14;A01
2015000180;7;1;0;7;1;A01
2015000181;33;0;2;7;1;A01
2015000181;7;0;0;1;15;B02
2015000182;10;0;2;3;0;B02
2015000182;10;0;2;2;1;A01
2015000183;10;0;2;3;13;A01
2015000183;3;0;2;1;1;B02
2015000184;7;8;0;8;1;A01
2015000185;7;13;0;3;13;A01
2015000186;7;0;2;3;13;A01
2015000186;37;0;2;3;1;B02
2015000187;7;0;2;1;13;A01
2015000187;20;0;2;1;1;B02
2015000188;31;13;0;1;1;A01
2015000189;33;0;2;8;1;B02
2015000189;7;0;2;8;1;A01
2015000190;7;0;2;2;2;A01
2015000190;1;0;0;4;0;B02
2015000191;7;0;2;3;0;B02
2015000191;10;0;2;2;19;A01
2015000192;20;0;2;4;1;B02
2015000192;7;0;2;4;1;A01
2015000192;7;0;2;1;1;C03
2015000193;7;0;2;7;1;A01
2015000193;7;0;2;3;15;B02
2015000194;7;2;0;3;1;A01
2015000195;7;3;2;4;1;A01
2015000195;7;5;2;1;2;B02
2015000196;7;0;5;5;20;A01
2015000196;7;0;2;3;21;B02
2015000196;7;0;2;5;21;C03
2015000197;7;0;0;1;1;A01
2015000198;7;0;2;2;17;A01
2015000198;7;0;0;6;2;B02
2015000199;7;4;0;3;13;A01
2015000199;7;14;2;3;1;B02
2015000200;7;4;0;2;1;A01
2015000201;7;0;2;3;9;A01
2015000201;14;0;2;2;1;B02
2015000202;7;3;0;3;2;A01
2015000203;7;0;2;7;13;A01
2015000203;7;0;2;2;1;B02
2015000204;33;0;0;3;1;A01
2015000205;7;2;0;1;0;A01
2015000206;7;0;2;1;1;A01
2015000206;7;0;2;3;1;B02
2015000207;10;0;0;3;1;A01
2015000207;21;0;0;2;1;B02
2015000208;33;0;0;7;1;A01
2015000209;7;0;0;2;1;A01
2015000209;1;0;2;1;1;B02
2015000210;33;2;0;1;1;A01
2015000211;7;0;2;3;13;A01
2015000211;7;0;2;3;1;B02
2015000212;33;0;2;0;17;A01
2015000212;7;0;2;0;17;B02
2015000213;7;0;2;3;13;A01
2015000213;7;0;2;8;1;B02
2015000214;10;0;2;8;19;B02
2015000214;7;0;2;1;1;A01
2015000215;7;0;2;1;1;A01
2015000215;3;0;2;4;1;B02
2015000216;7;0;2;1;5;A01
2015000216;7;0;2;1;1;B02
2015000217;7;0;2;2;1;A01
2015000217;14;0;2;7;13;B02
2015000218;7;0;2;8;15;A01
2015000218;1;0;2;1;17;B02
2015000219;31;12;0;1;1;A01
2015000220;7;0;2;3;1;A01
2015000220;15;0;2;6;1;B02
2015000221;7;0;0;4;1;A01
2015000221;7;0;2;1;17;B02
2015000222;7;0;2;8;1;B02
2015000222;7;0;2;1;1;C03
2015000222;7;0;2;2;1;A01
2015000223;7;0;2;2;10;A01
2015000223;33;0;2;1;1;B02
2015000224;7;0;2;8;1;B02
2015000224;7;0;2;1;1;A01
2015000225;33;0;2;1;1;A01
2015000225;10;0;2;5;15;B02
2015000225;7;0;2;3;1;C03
2015000226;7;0;1;2;1;A01
2015000227;7;0;0;9;17;A01
2015000228;7;0;2;1;1;A01
2015000228;7;0;2;8;15;B02
2015000229;10;0;2;3;13;A01
2015000229;20;0;2;3;13;B02
2015000230;7;0;2;1;1;A01
2015000230;7;0;2;1;1;B02
2015000230;7;0;2;3;15;C03
2015000230;15;0;2;9;1;D04
2015000231;7;0;2;7;19;B02
2015000231;7;0;2;1;1;A01
2015000232;10;0;2;8;15;A01
2015000232;10;0;2;1;17;B02
2015000233;33;0;0;1;1;A01
2015000234;7;6;0;1;1;A01
2015000235;7;0;2;1;1;A01
2015000235;2;0;2;7;19;B02
2015000236;30;9;0;2;1;A01
2015000237;33;0;0;0;17;A01
2015000238;33;0;0;2;0;A01
2015000238;2;0;0;6;0;B02
2015000239;7;0;1;1;1;A01
2015000240;7;0;4;7;0;A01
2015000240;39;0;2;1;0;B02
2015000241;7;0;2;2;2;A01
2015000241;30;0;2;8;2;B02
2015000242;7;13;0;9;1;A01
2015000243;7;0;2;6;1;A01
2015000243;7;0;2;1;19;B02
2015000244;7;0;2;3;5;A01
2015000244;32;0;2;3;13;B02
2015000245;7;13;0;9;1;A01
2015000246;1;1;0;1;1;A01
2015000247;7;0;2;2;2;A01
2015000247;20;0;2;6;1;B02
2015000248;7;0;2;1;1;A01
2015000248;1;0;2;8;17;B02
2015000249;7;0;2;1;0;B01
2015000249;7;0;2;7;19;A01
2015000250;7;0;1;0;0;A01
2015000251;7;12;0;9;2;A01
2015000252;2;0;2;3;1;A01
2015000252;10;0;2;3;2;B02
2015000253;7;0;2;1;13;A01
2015000253;7;0;2;1;0;B02
2015000254;33;0;2;1;1;A01
2015000254;7;0;2;3;15;B02
2015000255;31;2;0;2;1;A01
2015000256;7;16;0;1;1;A01
2015000257;17;0;2;2;1;A01
2015000257;7;0;2;5;1;B02
2015000258;10;2;0;3;1;A01
2015000259;99;0;2;1;1;A01
2015000259;1;0;2;4;1;B02
2015000260;7;0;2;6;15;A01
2015000260;33;0;2;1;17;B02
2015000261;2;0;0;0;0;A01
2015000262;7;2;0;1;0;A01
2015000263;7;0;9;7;1;A01
2015000263;1;0;2;1;1;B02
2015000264;7;1;1;2;21;A01
2015000265;33;0;0;1;1;A01
2015000266;32;0;2;2;1;A01
2015000266;7;0;2;3;1;B02
2015000267;30;0;2;1;1;B02
2015000267;7;0;2;2;15;A01
2015000268;7;0;1;2;1;A01
2015000269;7;2;0;3;1;A01
2015000270;7;0;2;2;1;A01
2015000270;30;0;2;4;15;B02
2015000271;7;6;0;3;1;A01
2015000272;3;0;2;2;13;A01
2015000272;7;0;2;3;15;B02
2015000273;33;0;0;0;1;A01
2015000274;7;3;2;6;17;A01
2015000274;7;3;2;6;1;B02
2015000275;33;0;2;1;3;A01
2015000275;7;0;2;2;11;B02
2015000275;7;0;2;6;1;C03
2015000276;7;2;0;2;1;A01
2015000277;7;0;2;7;15;A01
2015000277;7;0;2;1;1;B02
2015000278;33;0;2;1;2;A01
2015000278;7;0;9;8;15;B02
2015000279;7;0;0;2;1;A01
2015000279;7;0;0;3;0;B02
2015000280;7;0;2;3;1;A01
2015000280;14;0;2;3;1;B02
2015000281;7;2;0;1;1;A01
2015000282;7;13;0;3;13;A01
2015000283;7;13;0;0;1;A01
2015000284;33;0;2;2;21;A01
2015000284;7;0;2;3;10;B02
2015000285;7;0;2;7;0;A01
2015000285;7;0;2;1;0;B02
2015000286;7;1;0;3;2;A01
2015000286;33;0;0;4;0;B02
2015000287;2;8;0;1;0;A01
2015000288;10;0;1;1;1;A01
2015000289;15;0;1;4;23;A01
2015000289;7;0;2;1;1;B02
2015000290;36;1;0;3;0;A01
2015000291;10;0;1;7;1;A01
2015000292;7;0;0;0;0;A01
2015000293;31;0;0;7;16;A01
2015000293;31;0;0;1;1;B02
2015000294;33;0;9;1;1;A01
2015000295;2;0;2;1;1;A01
2015000295;17;0;2;1;1;B02
2015000296;7;0;2;7;15;A01
2015000296;2;0;2;1;1;B02
2015000297;7;2;0;1;1;A01
2015000298;7;0;1;2;17;A01
2015000299;7;0;2;3;19;A01
2015000299;7;0;2;2;1;B02
2015000300;99;0;0;5;0;A01
2015000301;7;0;2;2;1;A01
2015000301;31;0;2;8;19;B02
2015000302;2;0;2;1;5;A01
2015000302;7;0;2;3;1;B02
2015000303;7;0;9;3;1;A01
2015000303;1;0;2;1;19;B02
2015000304;14;0;2;1;15;A01
2015000304;30;0;2;7;1;B02
2015000305;7;6;0;2;0;A01
2015000306;7;0;2;3;13;A01
2015000306;7;0;2;3;0;B02
2015000307;7;0;2;3;13;A01
2015000307;7;0;2;3;1;B02
2015000308;36;1;0;1;21;A01
2015000309;7;6;0;3;13;A01
2015000310;7;12;0;1;1;A01
2015000311;32;0;2;2;2;A01
2015000311;7;0;2;6;2;B02
2015000312;36;1;0;1;1;A01
2015000313;7;0;0;3;0;A01
2015000313;2;0;0;0;0;B02
2015000314;7;2;0;9;1;A01
2015000315;30;0;2;1;1;A01
2015000315;14;0;2;1;1;B02
2015000316;7;0;2;7;13;A01
2015000316;15;0;2;1;1;B02
2015000317;14;0;0;8;1;A01
2015000318;7;0;2;1;13;A01
2015000318;7;0;2;1;1;B02
2015000319;7;6;0;1;1;A01
2015000320;30;0;2;1;13;A01
2015000320;7;0;2;3;13;B02
2015000321;7;0;9;7;1;A01
2015000321;1;0;2;1;9;B02
2015000322;7;0;2;1;13;A01
2015000322;7;0;2;1;1;B02
2015000323;7;2;0;1;1;A01
2015000324;7;2;0;1;13;A01
2015000325;7;0;2;8;19;B02
2015000325;15;0;2;1;1;A01
2015000326;10;13;0;1;1;A01
2015000327;33;15;0;1;1;A01
2015000328;33;0;2;2;1;A01
2015000328;7;0;2;2;15;B02
2015000329;33;0;2;1;17;A01
2015000329;7;0;2;3;15;B02
2015000330;7;0;2;1;1;A01
2015000330;7;0;2;4;1;B02
2015000331;33;0;2;1;2;A01
2015000331;7;0;2;4;2;B02
2015000332;7;0;2;0;0;A01
2015000332;7;0;2;1;0;B02
2015000333;7;0;1;1;1;A01
2015000334;7;0;2;7;1;A01
2015000334;33;0;2;1;1;B02
2015000335;21;0;0;0;1;A01
2015000336;30;6;0;1;1;A01
2015000337;10;0;2;1;9;A01
2015000337;17;0;0;2;1;B02
2015000338;7;0;1;1;1;A01
2015000339;7;0;2;7;15;A01
2015000339;7;0;2;1;1;B02
2015000340;7;0;2;1;9;A01
2015000340;1;0;0;7;1;B02
2015000341;7;0;1;2;1;A01
2015000342;31;0;0;7;1;A01
2015000343;7;0;1;5;4;A01
2015000344;7;0;1;2;1;A01
2015000345;7;13;0;1;13;A01
2015000346;7;0;5;1;0;A01
2015000347;33;9;0;1;0;A01
2015000348;7;0;2;3;24;A01
2015000348;1;1;0;1;1;B02
2015000349;10;0;1;4;4;A01
2015000350;2;0;0;7;1;A01
2015000350;7;0;0;1;9;B02
2015000351;7;0;2;1;13;A01
2015000351;10;0;2;1;1;B02
2015000352;14;0;2;1;1;A01
2015000352;7;0;2;8;9;B02
2015000353;7;0;2;1;1;B02
2015000353;7;0;2;1;5;A01
2015000354;2;0;0;3;10;A01
2015000354;7;0;0;2;17;B02
2015000355;7;0;2;1;9;A01
2015000355;7;0;0;4;23;B02
2015000356;7;0;2;6;1;D04
2015000356;10;0;2;6;15;C03
2015000356;7;0;2;2;17;A01
2015000356;7;0;2;1;1;E05
2015000356;7;0;2;6;1;B02
2015000357;15;0;2;2;1;B02
2015000357;7;0;2;3;15;A01
2015000358;7;8;0;2;14;A01
2015000359;2;12;0;8;14;A01
2015000360;7;0;2;3;1;C03
2015000360;7;0;2;3;1;B02
2015000360;7;0;2;1;13;A01
2015000361;7;16;0;9;14;A01
2015000362;7;0;2;3;1;B02
2015000362;7;0;2;1;13;A01
2015000363;7;0;1;4;1;B02
2015000363;7;0;2;1;2;A01
2015000364;7;0;0;3;16;A01
2015000364;7;0;2;1;1;B02
2015000365;7;13;0;9;13;A01
2015000366;7;13;0;3;13;A01
2015000367;31;16;0;0;13;A01
2015000368;7;8;0;1;13;A01
2015000369;7;0;0;5;15;B02
2015000369;7;0;2;3;2;A01
2015000370;7;2;0;8;14;A01
2015000371;33;8;0;2;14;A01
2015000372;30;0;0;8;1;A01
2015000373;7;6;0;1;13;A01
2015000374;7;0;2;8;1;B01
2015000374;7;0;2;2;9;A02
2015000375;7;0;2;1;1;B02
2015000375;7;0;2;7;13;A01
2015000376;17;0;2;3;1;A01
2015000376;99;0;0;2;9;B02
2015000377;33;13;0;1;17;A01
2015000378;7;16;0;9;13;A01
2015000379;10;8;0;1;14;A01
2015000380;1;0;2;8;1;A01
2015000380;7;0;9;1;19;B02
2015000381;7;2;0;1;14;A01
2015000382;2;0;2;1;1;B02
2015000382;10;0;2;3;17;A01
2015000383;7;0;2;1;13;A01
2015000383;7;0;2;1;1;B02
2015000384;33;13;0;1;13;A01
2015000385;7;0;2;1;1;B02
2015000385;21;0;2;0;1;A01
2015000386;7;2;0;0;14;A01
2015000387;7;0;1;1;1;A01
2015000388;7;0;2;1;13;A01
2015000388;7;0;2;1;1;B02
2015000389;1;0;2;8;1;A01
2015000389;7;0;2;0;17;B02
2015000390;7;8;0;7;14;A01
2015000391;2;0;2;1;1;A01
2015000391;7;0;0;3;1;B02
2015000392;7;0;2;3;13;A01
2015000392;7;0;2;7;17;B02
2015000393;7;0;1;2;1;A01
2015000394;17;0;2;2;19;B02
2015000394;7;0;2;3;1;A01
2015000395;33;8;0;1;14;A01
2015000396;7;0;2;1;1;B02
2015000396;7;0;2;1;13;A01
2015000397;7;0;2;1;1;B02
2015000397;7;0;0;8;13;A01
2015000398;33;0;2;2;17;A01
2015000398;7;0;2;6;1;B02
2015000399;7;0;2;1;1;B02
2015000399;7;0;2;1;13;A01
2015000400;7;0;2;1;1;B02
2015000400;7;0;2;1;13;A01
2015000401;7;0;1;3;1;A01
2015000402;7;16;0;9;13;A01
2015000403;7;0;2;1;1;A01
2015000403;33;0;2;7;1;B02
2015000404;10;0;2;3;13;A01
2015000404;7;0;2;3;1;B02
2015000405;7;6;0;1;14;A01
2015000406;7;0;5;2;1;A01
2015000406;99;;;4;2;B02
2015000407;7;0;1;1;21;A01
2015000408;14;0;1;7;9;A01
2015000409;7;0;2;2;15;A01
2015000409;7;0;2;1;1;B02
2015000410;10;0;2;1;13;A01
2015000410;7;0;2;1;1;B02
2015000411;10;0;9;1;1;A01
2015000411;1;0;2;4;1;B02
2015000412;7;8;0;1;13;A01
2015000413;7;0;2;9;1;B02
2015000413;7;0;2;2;19;A01
2015000414;7;0;2;1;13;A01
2015000414;7;0;2;1;14;B02
2015000415;33;0;2;1;1;A01
2015000415;7;0;2;5;15;B02
2015000416;7;0;2;3;1;B02
2015000416;7;0;2;3;13;A01
2015000417;7;0;0;5;1;A01
2015000417;33;0;2;1;2;B02
2015000418;7;0;2;1;1;B02
2015000418;7;0;2;4;5;A01
2015000419;7;0;2;1;1;A01
2015000419;7;0;0;4;2;B02
2015000420;30;0;2;1;1;B02
2015000420;10;0;1;6;1;A01
2015000421;7;0;2;1;13;A01
2015000421;15;0;2;1;1;B02
2015000422;33;0;6;1;1;A01
2015000423;7;0;2;1;13;A01
2015000423;14;0;2;3;1;B02
2015000424;30;13;0;1;1;A01
2015000425;7;0;2;1;1;B02
2015000425;7;0;2;7;19;A01
2015000426;7;13;0;9;13;A01
2015000427;7;2;0;8;13;A01
2015000428;7;0;2;1;1;B02
2015000428;38;0;2;3;15;A01
2015000429;7;0;1;2;15;A01
2015000430;7;0;1;2;1;A01
2015000431;7;0;1;2;1;A01
2015000432;10;0;2;8;1;B02
2015000432;7;6;2;1;13;A01
2015000433;3;8;0;2;14;A01
2015000434;3;0;1;2;14;A01
2015000435;33;0;0;0;1;A01
2015000436;7;0;2;1;2;A01
2015000436;32;0;2;4;2;B02
2015000436;7;0;2;1;1;C03
2015000437;7;0;2;1;13;A01
2015000437;7;0;2;1;1;B02
2015000438;10;13;0;1;1;A01
2015000439;7;0;2;3;19;A01
2015000439;33;0;2;1;1;B02
2015000440;7;6;0;3;13;A01
2015000441;10;0;2;7;19;A01
2015000441;10;0;2;1;1;B02
2015000442;14;0;0;0;1;A01
2015000443;7;0;2;2;17;A01
2015000443;1;0;0;4;1;B02
2015000444;7;0;2;3;1;A01
2015000444;1;0;2;3;13;B02
2015000445;7;0;2;1;1;A01
2015000445;7;0;2;4;1;B02
2015000445;7;0;0;5;1;C03
2015000445;7;0;2;8;1;D04
2015000446;7;1;0;1;14;A01
2015000447;7;0;2;3;13;A01
2015000447;7;0;2;3;1;B02
2015000448;7;0;2;1;1;B02
2015000448;7;0;2;1;1;A01
2015000449;33;0;0;1;17;A01
2015000450;7;0;2;1;13;A01
2015000450;7;0;2;1;1;B02
2015000451;33;0;2;1;17;A01
2015000451;10;0;2;8;1;B02
2015000452;7;0;2;2;1;B02
2015000452;10;0;0;0;0;A01
2015000453;30;14;0;0;1;A01
2015000454;33;12;0;1;0;A01
2015000455;7;0;0;3;1;A01
2015000455;15;0;0;8;0;B02
2015000456;7;1;0;3;5;A01
2015000457;7;2;0;7;13;A01
2015000458;7;13;0;4;0;A01
2015000459;33;12;0;1;1;A01
2015000460;10;2;0;2;13;A01
2015000461;7;0;2;1;1;A01
2015000461;7;0;2;1;1;B02
2015000462;7;0;1;0;21;A01
2015000463;7;13;0;2;1;A01
2015000464;7;0;2;2;0;A01
2015000464;7;0;2;1;13;B02
2015000465;7;0;2;0;0;A01
2015000465;7;0;2;0;0;B02
2015000466;30;1;2;1;17;A01
2015000466;10;0;2;1;24;B02
2015000466;7;0;0;6;2;C03
2015000467;14;0;9;1;16;A01
2015000467;1;0;2;1;18;B02
2015000468;2;0;1;3;17;A01
2015000469;7;0;1;2;1;A01
2015000470;7;0;0;9;1;A01
2015000471;7;0;2;2;2;A01
2015000471;3;0;0;5;1;B02
2015000471;7;0;2;1;5;C03
2015000471;7;0;0;8;0;D04
2015000472;7;0;0;0;16;A01
2015000472;33;0;0;0;21;B02
2015000473;7;0;9;3;1;B02
2015000473;1;0;2;1;1;A01
2015000474;34;2;0;7;13;A01
2015000475;7;0;1;1;16;A01
2015000476;7;0;2;2;15;A01
2015000476;7;0;2;3;1;B02
2015000477;7;0;2;2;2;A01
2015000477;20;0;0;6;1;B02
2015000478;7;0;2;3;1;A01
