num_acc;catv;obs;obsm;choc;manv;num_veh
2017000052;2;1;2;1;18;A01
2017000052;7;0;2;7;15;B01
2017000053;7;0;1;2;1;A01
2017000054;7;13;2;3;0;A01
2017000054;7;0;2;3;0;B01
2017000055;7;0;2;3;15;B01
2017000055;7;13;2;1;1;A01
2017000056;2;0;2;1;1;A01
2017000056;10;0;2;6;15;B01
2017000057;33;0;2;1;17;B01
2017000057;7;0;0;6;15;A01
2017000058;1;0;2;1;5;B01
2017000058;7;0;9;2;16;A01
2017000059;7;7;0;1;1;A01
2017000060;7;13;0;3;13;A01
2017000061;7;0;2;8;15;B01
2017000061;7;0;2;3;1;A01
2017000062;7;0;2;3;9;A01
2017000062;1;0;2;1;1;B01
2017000063;7;9;0;1;2;A01
2017000064;7;0;0;2;0;A01
2017000065;7;0;0;4;2;A01
2017000065;7;0;0;1;2;B01
2017000065;1;0;0;0;9;C01
2017000066;7;6;0;2;1;A01
2017000067;7;0;0;1;1;B01
2017000067;7;0;0;4;1;A01
2017000068;7;0;1;2;1;A01
2017000069;7;0;1;2;1;A01
2017000070;7;0;1;2;1;A01
2017000071;7;2;0;1;1;A01
2017000072;7;0;2;1;2;B01
2017000072;7;0;1;1;23;A01
2017000073;7;0;2;3;1;B01
2017000073;7;13;2;8;19;A01
2017000074;7;13;0;9;13;A01
2017000075;7;8;0;1;13;A01
2017000076;7;0;2;1;1;B01
2017000076;7;0;2;1;13;A01
2017000077;7;0;2;3;1;A01
2017000077;2;0;2;7;1;B01
2017000078;7;0;1;3;1;A01
2017000079;7;0;1;2;1;A01
2017000080;33;13;0;1;14;A01
2017000081;7;0;0;8;15;B01
2017000081;2;0;2;1;1;A01
2017000082;33;1;0;2;1;A01
2017000083;7;7;0;8;1;B01
2017000083;7;0;2;1;1;A01
2017000084;7;0;0;1;0;A01
2017000084;2;0;2;1;1;B01
2017000085;33;0;2;3;1;A01
2017000085;21;0;0;0;15;B01
2017000086;7;1;0;3;13;A01
2017000087;7;13;0;2;1;A01
2017000087;7;0;0;0;9;B01
2017000088;7;6;0;1;13;C01
2017000088;7;0;0;1;0;B01
2017000088;7;0;0;1;13;A01
2017000089;36;0;0;0;1;A01
2017000090;33;0;2;6;2;B01
2017000090;33;0;2;1;2;A01
2017000091;7;1;0;3;1;A01
2017000092;1;13;0;7;0;A01
2017000093;7;0;2;3;9;A01
2017000093;7;0;2;1;1;B01
2017000094;7;0;0;3;1;A01
2017000094;2;0;2;1;1;B01
2017000095;7;0;2;3;1;B01
2017000095;2;0;2;1;1;A01
2017000096;99;15;0;1;0;A01
2017000097;7;0;1;1;1;A01
2017000098;7;0;2;1;0;B01
2017000098;2;0;2;1;0;A01
2017000099;10;0;2;3;1;A01
2017000099;1;0;2;1;0;B01
2017000100;7;1;0;1;1;A01
2017000101;7;0;1;2;1;A01
2017000102;7;2;0;1;1;A01
2017000103;33;16;0;8;13;A01
2017000104;34;0;2;3;1;B01
2017000104;7;0;2;2;15;A01
2017000105;7;15;0;0;0;A01
2017000106;7;0;2;2;1;A01
2017000106;1;0;0;4;1;B01
2017000107;7;0;0;7;1;A01
2017000107;1;0;2;1;1;B01
2017000108;1;0;2;1;1;A01
2017000108;7;0;2;7;1;B01
2017000109;7;13;0;1;0;A01
2017000110;7;0;2;2;1;B01
2017000110;7;0;2;8;16;A01
2017000111;7;0;2;1;1;A01
2017000111;2;0;2;7;19;B01
2017000112;7;0;2;3;10;A01
2017000112;33;0;2;1;1;B01
2017000113;33;0;2;1;0;A01
2017000113;21;0;2;3;1;B01
2017000114;7;0;2;1;1;A01
2017000114;30;0;0;4;0;B01
2017000115;7;11;0;9;0;A01
2017000116;7;0;2;6;19;A01
2017000116;2;0;2;1;1;B01
2017000117;7;0;0;0;16;B01
2017000117;2;0;0;0;1;A01
2017000118;7;0;2;7;17;B01
2017000118;2;0;2;8;15;A01
2017000119;10;0;0;1;19;B01
2017000119;2;0;0;6;1;A01
2017000120;7;0;0;2;19;A01
2017000120;31;0;2;1;1;B01
2017000121;7;0;9;1;2;A01
2017000121;1;0;2;4;2;B01
2017000122;7;0;1;1;1;A01
2017000123;33;0;2;3;1;B01
2017000123;2;0;0;5;23;A01
2017000124;33;6;0;3;1;A01
2017000125;20;0;2;0;23;B01
2017000125;7;0;9;3;1;A01
2017000126;7;2;0;1;13;A01
2017000127;7;13;0;2;0;A01
2017000128;33;0;0;1;1;A01
2017000129;7;0;2;3;13;B01
2017000129;38;0;2;3;1;A01
2017000130;30;0;2;1;1;A01
2017000130;7;0;2;3;1;B02
2017000131;7;13;0;3;1;A01
2017000132;7;6;0;1;1;A01
2017000133;7;0;0;5;10;A01
2017000133;33;0;2;1;1;B01
2017000134;33;13;0;1;1;A01
2017000135;7;0;2;1;1;B01
2017000135;7;0;2;1;1;A01
2017000136;7;0;2;6;23;B01
2017000136;33;0;2;2;21;A01
2017000137;7;6;0;2;1;A01
2017000138;7;0;2;6;15;A01
2017000138;33;0;2;1;1;B01
2017000139;7;0;1;1;16;A01
2017000140;7;0;2;7;1;A01
2017000140;15;0;2;1;1;B01
2017000141;2;0;2;1;1;B01
2017000141;7;0;2;3;15;A01
2017000142;7;9;2;3;1;C01
2017000142;10;0;2;3;17;A01
2017000142;7;0;2;8;2;B01
2017000143;2;0;2;1;10;A01
2017000143;7;0;2;3;1;B01
2017000144;7;11;0;1;1;A01
2017000145;7;0;0;1;13;A01
2017000145;10;0;0;1;0;B01
2017000146;30;0;2;1;1;B01
2017000146;7;0;2;1;15;A01
2017000147;7;6;0;6;17;A01
2017000148;33;13;0;1;5;A01
2017000149;7;15;0;7;1;A01
2017000150;7;0;2;4;0;A01
2017000150;7;0;2;1;1;B01
2017000151;7;0;2;8;15;A01
2017000151;2;0;2;1;1;B01
2017000152;7;6;0;1;15;A01
2017000153;33;11;0;1;1;A01
2017000154;7;0;2;1;1;B01
2017000154;7;0;2;1;15;A01
2017000155;33;0;0;0;0;A01
2017000156;7;2;0;1;1;A01
2017000157;7;2;0;1;14;A01
2017000158;7;0;2;4;16;B01
2017000158;33;0;2;1;1;A01
2017000159;7;0;2;1;1;A01
2017000159;1;0;2;1;5;B01
2017000160;7;2;0;3;1;A01
2017000161;31;16;0;0;1;A01
2017000162;21;0;0;6;23;B01
2017000162;2;1;0;1;2;A01
2017000163;7;0;0;6;15;B01
2017000163;33;0;2;1;2;A01
2017000164;1;0;2;1;5;B01
2017000164;7;0;9;1;16;A01
2017000165;7;8;2;1;17;A01
2017000165;7;0;2;3;15;B01
2017000166;7;0;2;1;2;A01
2017000166;7;0;0;4;1;B01
2017000167;7;4;0;1;1;A01
2017000168;10;3;0;6;1;A01
2017000168;10;0;2;2;1;B01
2017000169;7;4;0;8;17;A01
2017000170;33;14;0;1;2;A01
2017000171;15;0;2;1;2;A01
2017000171;10;4;2;4;23;B01
2017000171;7;4;2;0;23;C01
2017000171;7;4;2;4;23;D01
2017000171;7;4;2;4;23;E01
2017000171;10;4;2;4;23;F01
2017000171;7;4;2;4;23;G01
2017000171;7;4;2;4;23;H01
2017000171;7;4;2;4;23;I01
2017000172;7;0;0;4;1;A01
2017000172;7;0;2;1;2;B01
2017000172;7;0;2;1;2;C01
2017000173;7;0;1;3;1;A01
2017000174;7;13;0;1;1;A01
2017000175;7;0;2;2;17;A01
2017000175;1;0;2;8;0;B01
2017000176;33;0;2;0;1;A01
2017000176;7;0;0;0;11;B01
2017000176;7;0;0;0;1;C01
2017000177;2;0;2;1;1;A01
2017000177;7;0;2;7;1;B01
2017000178;7;0;0;8;1;A01
2017000178;33;0;2;1;1;B01
2017000179;38;0;1;1;1;A01
2017000180;7;2;0;0;14;A01
2017000181;7;0;2;3;1;A01
2017000181;1;0;2;1;1;B01
2017000182;14;0;2;8;5;A01
2017000182;7;0;9;3;5;B01
2017000183;33;12;0;8;0;A01
2017000184;7;16;0;0;1;A01
2017000185;7;0;0;3;1;A01
2017000185;33;0;2;1;1;B01
2017000186;2;11;0;3;1;A01
2017000187;7;0;0;2;19;A01
2017000187;14;0;0;1;19;B01
2017000188;7;0;1;2;1;A01
2017000189;33;7;0;8;1;A01
2017000190;33;0;2;1;1;B01
2017000190;7;0;2;3;19;A01
2017000191;7;0;2;1;13;A01
2017000191;7;0;2;1;1;B01
2017000191;7;0;2;1;1;C01
2017000192;31;0;2;1;2;A01
2017000192;7;0;2;4;4;B01
2017000193;33;1;0;1;1;A01
2017000194;7;6;0;9;1;A01
2017000195;7;2;0;1;13;A01
2017000196;33;0;2;7;1;B01
2017000196;7;0;2;1;1;A01
2017000197;1;0;1;1;1;A01
2017000198;1;0;2;8;1;B01
2017000198;7;0;9;3;15;A01
2017000199;7;0;2;3;1;A01
2017000199;7;0;2;2;15;B01
2017000200;1;0;0;0;0;A01
2017000201;2;13;0;0;1;A01
2017000202;7;0;2;1;1;A01
2017000202;7;0;2;8;19;B01
2017000203;35;0;0;0;1;A01
2017000204;2;0;9;8;13;A01
2017000204;1;0;2;8;13;B01
2017000205;10;0;2;1;1;A01
2017000205;10;0;2;3;1;B01
2017000206;2;0;0;8;11;A01
2017000207;7;2;0;7;11;A01
2017000208;7;0;2;2;1;A01
2017000208;7;0;0;6;15;B01
2017000209;7;0;1;6;4;A01
2017000210;30;0;2;8;1;A01
2017000210;7;0;2;1;15;B01
2017000211;2;0;2;1;1;A01
2017000211;37;0;2;3;1;B01
2017000212;7;0;2;1;17;A01
2017000212;7;0;2;1;1;B01
2017000213;7;0;2;2;2;A01
2017000213;1;14;2;7;19;B01
2017000214;2;1;2;1;14;A01
2017000215;7;0;2;7;19;A01
2017000215;3;0;2;1;1;B01
2017000216;7;0;2;8;23;C01
2017000216;7;0;2;3;19;A01
2017000216;7;0;2;8;1;B01
2017000217;7;0;2;6;19;A01
2017000217;2;0;2;1;1;B01
2017000218;15;0;2;1;17;A01
2017000218;7;0;2;1;1;B01
2017000219;7;0;1;3;15;A01
2017000220;7;0;2;1;1;A01
2017000220;1;0;2;8;1;B01
2017000221;2;0;2;1;15;A01
2017000221;7;0;2;1;1;B01
2017000222;7;0;2;3;9;A01
2017000222;2;0;2;1;1;B01
2017000223;7;0;2;8;1;A01
2017000223;7;0;2;1;1;B01
2017000224;7;16;0;9;14;A01
2017000225;33;8;0;8;13;A01
2017000226;2;0;2;1;17;B01
2017000226;7;0;2;8;10;A01
2017000227;33;0;2;3;17;A01
2017000227;21;0;2;3;15;B01
2017000228;31;16;0;0;14;A01
2017000229;14;16;0;7;1;A01
2017000230;7;0;2;3;1;A01
2017000230;7;0;2;3;1;B01
2017000231;7;2;0;1;1;A01
2017000232;33;0;2;1;1;A01
2017000232;7;0;0;4;1;B01
2017000233;7;6;2;4;15;A01
2017000233;7;6;2;1;1;B01
2017000234;7;0;2;1;21;B01
2017000234;7;0;2;3;19;A01
2017000235;7;0;2;3;1;A01
2017000235;7;0;2;3;1;B01
2017000236;7;0;2;2;15;A01
2017000236;7;0;2;3;1;B01
2017000237;7;13;0;2;14;A01
2017000238;7;0;2;1;13;A01
2017000238;7;0;2;1;1;B01
2017000239;7;0;2;5;1;B01
2017000239;7;16;2;9;17;A01
2017000240;10;0;1;2;1;A01
2017000241;7;8;0;1;0;A01
2017000242;7;0;1;1;1;A01
2017000243;7;13;0;9;13;A01
2017000244;33;13;0;0;14;A01
2017000245;31;0;2;3;13;A01
2017000245;21;0;2;6;1;B01
2017000246;1;0;2;8;19;B01
2017000246;7;0;2;1;1;A01
2017000247;2;0;0;2;1;A01
2017000248;7;0;2;8;9;B01
2017000248;30;0;2;1;1;A01
2017000249;7;8;0;3;13;A01
2017000250;33;1;0;1;2;A01
2017000250;7;0;0;1;24;B01
2017000250;7;0;2;1;24;C01
2017000251;7;0;1;2;1;A01
2017000252;7;0;1;3;15;A01
2017000253;7;0;2;3;2;A01
2017000253;33;0;2;4;2;B01
2017000254;7;0;2;3;19;A01
2017000254;33;0;2;1;1;B01
2017000255;10;1;0;1;2;A01
2017000256;7;0;2;1;1;A01
2017000256;7;0;2;4;1;B01
2017000257;7;0;1;1;1;A01
2017000258;7;0;2;2;17;B01
2017000258;7;0;2;2;17;A01
2017000259;7;7;0;8;1;A01
2017000260;7;0;2;1;15;A01
2017000260;7;0;2;1;1;B01
2017000261;7;0;2;2;1;B01
2017000261;7;0;2;3;16;A01
2017000262;7;0;2;8;1;B01
2017000262;7;0;2;3;1;C01
2017000262;7;0;2;3;13;A01
2017000263;7;0;2;3;1;A01
2017000263;33;0;2;1;19;B01
2017000264;7;0;0;0;16;C01
2017000264;7;0;2;5;21;B01
2017000264;33;0;2;1;2;A01
2017000265;2;1;0;8;13;A01
2017000266;7;2;0;2;1;A01
2017000267;7;6;0;1;1;A01
2017000268;7;0;2;1;1;B01
2017000268;7;0;2;8;6;A01
2017000269;33;0;1;1;9;A01
2017000270;33;12;0;7;1;A01
2017000271;7;5;0;3;2;A01
2017000272;7;13;0;3;0;A01
2017000273;7;0;2;5;15;A01
2017000273;33;0;2;1;21;B01
2017000274;10;13;0;1;1;A01
2017000275;33;0;2;1;2;A01
2017000275;33;0;2;1;2;B01
2017000275;7;0;2;6;2;C01
2017000276;7;0;2;6;2;A01
2017000276;33;0;2;2;2;B01
2017000277;33;0;2;2;17;A01
2017000277;7;0;0;6;1;B01
2017000278;7;0;2;3;2;A01
2017000278;7;0;2;2;13;B01
2017000279;7;7;0;2;19;A01
2017000280;7;0;2;1;1;B01
2017000280;7;0;2;7;1;A01
2017000281;7;16;0;1;1;A01
2017000282;2;0;0;1;2;A01
2017000282;7;0;0;5;2;B01
2017000283;7;6;0;1;1;A01
2017000284;7;0;2;8;6;A01
2017000284;7;0;2;1;1;B01
2017000285;31;0;6;1;1;A01
2017000286;2;0;0;7;1;A01
2017000287;7;0;0;5;2;B01
2017000287;7;0;2;3;2;A01
2017000288;30;0;2;1;1;A01
2017000288;33;0;0;4;1;B01
2017000289;33;0;2;7;15;B01
2017000289;7;0;2;3;9;A01
2017000290;7;0;2;3;13;A01
2017000290;7;0;2;3;1;B01
2017000291;7;0;2;6;10;A01
2017000291;7;0;2;3;1;C01
2017000291;7;0;2;3;1;D01
2017000291;7;0;2;1;1;B01
2017000292;7;6;0;0;13;A01
2017000293;33;0;0;4;21;B01
2017000293;33;0;2;1;2;A01
2017000294;7;2;0;1;13;A01
2017000295;7;0;2;3;5;B01
2017000295;2;0;2;0;2;A01
2017000296;7;1;0;3;13;A01
2017000297;7;0;2;2;1;A01
2017000297;2;0;0;4;1;B01
2017000298;33;0;2;1;17;B01
2017000298;7;0;2;6;1;A01
2017000299;33;0;2;8;1;B01
2017000299;33;0;2;3;13;A01
2017000300;7;0;2;1;13;A01
2017000300;7;0;2;1;1;B01
2017000300;7;0;2;1;1;C01
2017000301;33;0;2;1;1;B01
2017000301;7;0;2;2;5;A01
2017000302;7;0;2;3;1;B01
2017000302;7;0;2;7;16;A01
2017000303;7;0;2;2;1;C01
2017000303;7;0;2;1;1;B01
2017000303;7;0;2;1;13;A01
2017000304;33;0;0;9;1;A01
2017000305;7;0;2;1;13;A01
2017000305;31;0;2;1;1;B01
2017000306;7;0;1;2;1;A01
2017000307;7;0;2;3;0;A01
2017000307;7;0;2;1;0;B01
2017000308;7;0;1;2;1;A01
2017000309;7;0;1;1;1;A01
2017000310;7;0;2;1;0;A01
2017000310;7;0;2;1;0;B01
2017000310;7;0;0;0;0;C01
2017000311;2;0;0;8;13;A01
2017000312;7;0;1;2;1;A01
2017000313;7;13;0;9;0;A01
2017000314;7;0;2;3;1;B01
2017000314;3;0;2;1;5;A01
2017000315;7;0;2;3;1;B01
2017000315;7;0;2;3;11;A01
2017000316;7;2;0;1;1;A01
2017000317;7;0;9;6;0;A01
2017000317;1;0;2;0;0;B01
2017000318;31;0;2;1;1;B01
2017000318;7;0;2;3;9;A01
2017000319;7;0;0;1;2;C01
2017000319;7;0;0;2;0;B01
2017000319;7;0;0;1;10;A01
2017000320;7;0;0;2;0;A01
2017000320;7;0;2;1;0;B01
2017000321;33;0;2;1;17;A01
2017000321;7;0;2;1;1;B01
2017000322;7;0;2;1;0;A01
2017000322;7;0;0;4;0;D01
2017000322;7;0;2;4;0;C01
2017000322;7;0;2;4;0;B01
2017000323;33;12;0;2;1;A01
2017000324;7;2;0;1;17;A01
2017000325;7;0;2;3;15;A01
2017000325;33;7;2;1;1;B01
2017000326;7;0;1;1;1;A01
2017000327;33;0;2;1;1;A01
2017000327;7;0;2;1;15;B01
2017000328;1;0;1;1;2;A01
2017000329;34;0;1;1;3;A01
2017000330;7;5;2;3;19;A01
2017000330;7;0;2;2;5;B01
2017000331;7;0;2;1;13;A01
2017000331;7;0;2;1;1;B01
2017000332;7;0;0;6;9;A01
2017000332;34;0;2;1;2;B01
2017000333;31;2;0;1;1;A01
2017000334;33;0;2;1;17;A01
2017000334;7;0;2;3;9;B01
2017000335;7;0;0;4;2;B01
2017000335;7;0;2;1;2;A01
2017000336;7;0;2;8;2;A01
2017000336;33;0;2;2;2;B01
2017000337;7;0;1;1;1;A01
2017000338;7;0;1;1;0;A01
2017000339;7;2;0;0;0;A01
2017000340;7;0;1;1;1;A01
2017000341;7;0;2;2;15;A01
2017000341;31;0;2;1;1;B01
2017000342;7;1;2;3;13;A01
2017000342;7;0;2;1;1;C01
2017000342;7;0;2;3;1;B01
2017000343;7;0;0;0;1;A01
2017000344;7;0;0;0;0;B01
2017000344;17;7;2;9;13;D01
2017000344;7;0;2;1;1;A01
2017000344;7;0;2;1;1;C01
2017000345;7;2;0;9;1;A01
2017000346;7;0;2;1;1;C01
2017000346;7;0;2;3;13;A01
2017000346;7;0;2;3;1;B01
2017000346;7;0;2;1;1;D01
2017000347;7;16;0;6;17;A01
2017000347;15;16;2;3;1;B01
2017000348;7;0;2;3;15;A01
2017000348;1;0;2;1;1;B01
2017000349;10;0;2;1;2;A01
2017000349;7;0;2;4;23;B01
2017000349;7;0;2;4;23;C01
2017000349;7;0;2;1;21;D01
2017000350;33;0;0;1;1;A01
2017000351;7;0;1;1;1;A01
2017000352;7;0;2;2;1;A01
2017000352;7;0;2;1;1;B01
2017000353;7;0;2;1;17;A01
2017000353;7;0;2;1;0;B01
2017000354;15;0;2;2;1;A01
2017000354;3;0;0;7;9;B01
2017000355;7;6;0;1;0;A01
2017000356;34;0;2;1;1;B01
2017000356;7;0;2;2;19;A01
2017000357;33;0;2;1;1;A01
2017000357;7;0;2;7;15;B01
2017000358;7;0;2;1;13;A01
2017000358;99;9;2;8;1;B01
2017000358;7;0;2;1;1;C01
2017000359;7;0;2;4;1;D01
2017000359;7;0;2;4;1;B01
2017000359;7;0;0;4;1;E01
2017000359;7;0;2;4;1;C01
2017000359;14;0;2;1;1;A01
2017000360;10;0;2;3;1;B01
2017000360;99;0;2;3;1;A01
2017000361;7;0;2;3;1;B01
2017000361;7;0;2;1;15;A01
2017000362;7;0;2;7;1;B01
2017000362;7;0;2;2;1;A01
2017000363;17;0;2;2;1;B01
2017000363;7;0;2;1;13;A01
2017000364;1;0;2;2;12;A01
2017000364;7;0;9;2;1;B01
2017000365;7;0;2;1;5;A01
2017000365;7;0;2;2;13;B01
2017000366;7;0;1;2;15;A01
2017000367;7;0;1;3;1;A01
2017000368;7;2;0;1;19;A01
2017000369;33;0;2;1;1;B01
2017000369;7;0;2;3;1;A01
2017000370;7;0;2;1;13;A01
2017000370;7;0;2;3;0;B01
2017000371;33;0;2;1;1;A01
2017000371;7;0;2;3;15;B01
2017000372;7;0;9;1;1;A01
2017000372;21;0;2;1;1;B01
2017000373;7;0;1;2;1;A01
2017000374;15;0;2;3;23;C01
2017000374;33;1;2;2;17;A01
2017000374;7;0;2;3;15;B01
2017000375;2;15;0;9;1;A01
2017000376;15;0;0;6;24;A01
2017000376;10;1;0;2;1;B01
2017000377;7;0;1;0;1;A01
2017000378;7;0;2;5;19;B01
2017000378;33;0;2;1;1;A01
2017000379;2;0;2;8;15;B01
2017000379;7;0;2;2;0;A01
2017000380;7;0;2;7;1;B01
2017000380;7;0;2;1;1;A01
2017000381;7;0;2;1;1;B01
2017000381;7;0;2;1;13;A01
2017000382;7;0;1;2;1;A01
2017000383;33;0;2;1;13;A01
2017000383;7;0;2;1;15;B01
2017000384;7;0;2;1;0;A01
2017000384;10;0;2;3;0;B01
2017000385;2;0;0;0;1;A01
2017000386;1;0;2;1;1;B01
2017000386;7;0;2;3;15;A01
2017000387;7;8;0;3;6;A01
2017000388;7;0;2;2;2;A01
2017000388;1;0;0;4;1;B01
2017000389;7;0;2;2;15;B01
2017000389;2;0;2;1;0;A01
2017000390;7;0;2;1;13;A01
2017000390;7;0;2;3;1;B01
2017000391;7;0;1;1;15;A01
2017000392;7;0;2;8;15;A01
2017000392;7;0;2;1;1;B01
2017000393;2;0;0;6;15;B01
2017000393;7;0;2;1;17;A01
2017000394;33;0;0;9;0;A01
2017000395;7;0;0;0;0;A01
2017000396;15;7;2;7;2;A01
2017000396;2;0;2;8;15;B01
2017000397;33;16;9;0;21;A01
2017000398;7;0;2;8;1;B01
2017000398;2;0;2;8;13;A01
2017000399;7;0;2;1;5;A01
2017000399;2;0;2;1;1;B01
2017000400;7;6;0;1;14;A01
2017000401;7;0;2;2;9;B01
2017000401;7;0;2;7;1;A01
2017000402;7;0;2;1;13;A01
2017000402;7;0;2;1;1;B01
2017000403;38;0;1;2;19;A01
2017000404;17;0;2;2;2;B01
2017000404;21;0;2;1;0;A01
2017000405;7;3;0;2;1;A01
2017000406;7;0;2;2;9;B01
2017000406;14;0;2;1;1;A01
2017000407;7;3;2;9;1;A01
2017000407;17;0;2;1;1;B01
2017000407;17;0;2;8;1;C01
2017000408;38;0;1;2;0;A01
2017000409;38;14;0;0;1;A01
2017000410;7;0;2;3;17;A01
2017000410;13;0;2;3;1;B01
2017000410;7;0;2;3;1;C01
2017000411;14;1;0;2;0;A01
2017000411;17;0;0;6;0;B01
2017000412;7;0;2;3;1;A01
2017000412;7;0;2;3;15;B01
2017000413;7;0;2;1;5;A01
2017000413;7;0;2;6;1;C01
2017000413;7;0;2;1;1;B01
2017000414;7;13;0;1;1;A01
2017000415;7;2;0;1;13;A01
2017000416;7;6;2;7;1;B01
2017000416;7;0;2;1;0;A01
2017000417;10;0;2;2;1;B01
2017000417;7;0;2;3;1;A01
2017000418;2;0;2;1;1;A01
2017000418;7;0;2;3;17;B01
2017000419;7;0;2;1;1;B01
2017000419;7;0;2;1;15;A01
2017000420;7;2;0;1;13;A01
2017000421;7;0;1;1;0;A01
2017000422;33;0;2;3;1;A01
2017000422;33;0;0;7;16;B01
2017000423;33;0;9;3;1;A01
2017000423;33;0;2;2;0;B01
2017000424;30;0;0;0;1;A01
2017000425;7;0;2;6;2;A01
2017000425;7;0;2;2;12;B01
2017000426;7;0;2;1;17;A01
2017000426;7;0;2;1;1;B01
2017000427;10;0;2;3;1;A01
2017000427;10;0;2;3;1;B01
2017000428;7;0;2;3;2;A01
2017000428;10;0;2;2;15;B01
2017000429;7;2;0;1;1;A01
2017000430;7;13;0;2;1;A01
2017000431;2;0;2;1;17;B01
2017000431;7;0;0;6;15;A01
2017000432;7;0;2;1;1;B01
2017000432;7;0;2;2;1;A01
2017000433;7;0;2;3;19;B01
2017000433;7;0;2;7;1;A01
2017000434;7;8;0;3;1;A01
2017000435;33;13;0;1;15;A01
2017000436;7;0;2;1;15;A01
2017000436;7;8;2;1;1;B01
2017000437;7;8;0;1;1;A01
2017000438;3;0;0;0;15;A01
2017000439;1;15;0;0;0;A01
2017000440;7;0;1;0;0;A01
2017000441;7;6;0;1;0;A01
2017000442;7;0;2;3;21;A01
2017000442;7;14;0;1;21;B01
2017000443;7;0;2;1;2;A01
2017000443;7;0;2;4;2;B01
2017000444;7;0;0;1;1;A01
2017000445;33;3;0;8;1;A01
2017000446;2;0;2;8;1;A01
2017000446;2;0;0;0;0;B01
2017000446;10;0;2;8;1;C01
2017000447;10;0;2;2;21;A01
2017000447;7;0;2;1;1;B01
2017000448;7;0;2;8;1;B01
2017000448;7;0;2;1;1;A01
2017000448;7;0;2;1;23;C01
2017000449;7;1;0;3;2;A01
2017000449;33;0;0;4;23;B01
2017000450;7;0;2;3;1;A01
2017000450;7;0;2;3;1;B01
2017000451;15;0;2;0;23;A01
2017000451;7;0;2;1;4;B01
2017000452;7;0;2;1;13;A01
2017000452;33;0;2;1;1;B01
2017000453;33;0;2;3;17;A01
2017000454;10;0;2;1;5;A01
2017000454;7;0;2;1;1;B01
2017000455;7;0;2;2;15;A01
2017000455;7;0;2;1;1;B01
2017000456;10;2;0;3;1;A01
2017000457;7;0;2;3;1;A01
2017000457;7;0;2;3;1;B01
2017000458;31;0;2;1;17;A01
2017000458;7;7;2;3;15;B01
2017000459;7;0;2;1;1;A01
2017000459;7;0;2;8;1;B01
2017000460;7;0;2;1;13;A01
2017000460;10;0;2;1;1;B01
