num_acc;lum;agg;inter;atm;col;dep;date
2015000190;3;2;9;1;1;590;04/12/2015
2015000191;1;1;1;1;3;590;07/01/2015
2015000192;3;1;1;1;5;590;31/12/2015
2015000193;2;1;1;2;3;620;01/03/2015
2015000194;3;1;1;1;6;620;19/04/2015
2015000195;1;1;1;4;2;620;30/01/2015
2015000196;3;1;1;1;5;620;06/02/2015
2015000197;1;1;1;1;6;620;28/06/2015
2015000198;1;1;1;1;2;620;19/07/2015
2015000199;3;1;1;1;1;620;23/09/2015
2015000200;1;1;1;1;6;620;08/10/2015
2015000201;1;1;1;1;3;620;10/12/2015
2015000202;1;1;1;1;6;620;26/12/2015
2015000203;3;1;1;1;1;620;05/04/2015
2015000204;1;1;1;1;7;620;27/06/2015
2015000205;3;1;1;2;6;620;16/10/2015
2015000206;2;1;1;1;3;620;03/11/2015
2015000207;1;2;1;1;3;620;10/11/2015
2015000208;1;1;1;1;7;620;14/03/2015
2015000209;1;2;2;1;3;620;26/05/2015
2015000210;1;1;1;1;6;620;02/08/2015
2015000211;3;1;1;1;1;620;27/09/2015
2015000212;1;1;1;1;1;620;17/12/2015
2015000213;1;1;1;1;3;620;07/06/2015
2015000214;1;1;2;1;3;620;29/06/2015
2015000215;1;1;1;1;2;620;22/05/2015
2015000216;1;1;1;1;1;620;22/05/2015
2015000217;1;1;1;1;3;620;08/06/2015
2015000218;1;2;3;1;3;620;28/06/2015
2015000219;3;1;1;1;6;620;03/07/2015
2015000220;2;1;6;1;3;620;12/08/2015
2015000221;1;2;1;1;2;620;25/10/2015
2015000222;2;1;2;5;4;620;02/11/2015
2015000223;1;1;1;1;3;620;11/01/2015
2015000224;2;1;2;1;3;620;14/01/2015
2015000225;1;2;1;1;5;620;13/05/2015
2015000226;1;2;1;2;6;620;22/06/2015
2015000227;1;1;1;1;6;620;22/07/2015
2015000228;1;2;3;7;3;620;10/09/2015
2015000229;1;2;1;1;1;620;25/09/2015
2015000230;2;1;1;5;5;620;02/11/2015
2015000231;1;1;2;1;3;620;21/12/2015
2015000232;1;2;1;2;3;620;13/01/2015
2015000233;1;1;1;2;7;620;15/03/2015
2015000234;1;2;1;1;7;620;28/03/2015
2015000235;1;1;1;1;3;620;25/05/2015
2015000236;5;2;1;1;6;620;19/06/2015
2015000237;1;1;1;1;7;620;11/07/2015
2015000238;1;1;1;7;3;620;22/08/2015
2015000239;1;2;1;1;6;620;04/09/2015
2015000240;1;1;8;1;1;620;26/10/2015
2015000241;1;1;1;1;2;620;29/12/2015
2015000242;3;1;1;2;7;620;29/12/2015
2015000243;1;1;2;1;3;620;15/05/2015
2015000244;1;2;1;7;3;620;05/06/2015
2015000245;2;1;1;2;6;620;12/06/2015
2015000246;1;2;1;1;6;620;15/06/2015
2015000247;1;1;1;7;2;620;29/06/2015
2015000248;1;2;1;1;1;620;28/06/2015
2015000249;1;2;2;2;3;620;31/08/2015
2015000250;3;1;1;1;6;620;09/10/2015
2015000251;5;2;1;2;6;620;29/11/2015
2015000252;5;2;1;2;1;620;08/12/2015
2015000253;3;1;1;1;1;620;13/02/2015
2015000254;1;2;2;1;3;620;12/04/2015
2015000255;1;2;1;1;6;620;30/04/2015
2015000256;1;1;1;1;7;620;02/09/2015
2015000257;3;1;1;2;3;620;15/01/2015
2015000258;1;1;1;1;6;620;02/04/2015
2015000259;1;2;1;7;2;620;01/07/2015
2015000260;1;1;1;7;1;620;19/07/2015
2015000261;3;2;1;1;6;620;28/07/2015
2015000262;1;1;1;1;7;620;07/08/2015
2015000263;1;2;1;1;1;620;06/09/2015
2015000264;2;2;1;7;6;620;25/09/2015
2015000265;1;1;1;8;7;620;13/02/2015
2015000266;1;2;1;1;3;620;15/04/2015
2015000267;2;2;3;1;1;620;22/10/2015
2015000268;5;2;1;8;6;620;26/11/2015
2015000269;5;2;1;4;6;620;17/01/2015
2015000270;5;1;1;1;2;620;17/12/2015
2015000271;3;2;1;1;6;620;06/04/2015
2015000272;1;2;3;2;3;620;14/05/2015
2015000273;1;1;1;7;7;620;05/08/2015
2015000274;4;1;1;2;3;620;13/09/2015
2015000275;1;1;1;1;5;620;20/12/2015
2015000276;1;1;1;7;6;620;02/01/2015
2015000277;1;1;2;1;3;620;16/03/2015
2015000278;1;1;1;1;3;620;19/04/2015
2015000279;3;1;1;1;3;620;05/07/2015
2015000280;1;2;1;1;3;620;10/07/2015
2015000281;3;1;1;2;6;620;19/08/2015
2015000282;1;2;1;1;6;620;14/10/2015
2015000283;3;2;1;1;6;620;30/01/2015
2015000284;1;2;1;1;3;620;03/07/2015
2015000285;1;1;1;1;1;620;26/08/2015
2015000286;1;2;1;1;2;620;30/09/2015
2015000287;1;2;1;1;6;620;01/10/2015
2015000288;1;2;1;2;6;620;16/10/2015
2015000289;1;1;1;2;6;620;28/10/2015
2015000290;1;2;1;1;6;620;08/02/2015
2015000291;1;2;1;1;6;620;12/02/2015
2015000292;1;2;1;2;7;620;15/05/2015
2015000293;1;2;3;1;1;620;24/05/2015
2015000294;1;1;1;1;6;620;28/06/2015
2015000295;1;2;1;1;1;620;06/10/2015
2015000296;2;1;1;1;3;620;26/10/2015
2015000297;3;1;1;2;6;620;05/11/2015
2015000298;2;2;1;1;6;620;03/02/2015
2015000299;1;1;1;1;3;620;28/05/2015
2015000300;1;1;3;7;6;620;11/06/2015
2015000301;1;1;2;1;3;620;13/06/2015
2015000302;1;2;1;1;1;620;18/06/2015
2015000303;1;2;1;1;1;620;02/07/2015
2015000304;1;2;1;1;3;620;03/08/2015
2015000305;2;2;9;2;6;620;21/10/2015
2015000306;1;1;1;1;1;620;25/07/2015
2015000307;3;1;1;1;1;620;08/05/2015
2015000308;1;2;1;1;6;620;02/08/2015
2015000309;1;1;1;1;6;620;02/08/2015
2015000310;3;2;1;5;7;620;15/02/2015
2015000311;1;2;1;1;2;620;23/09/2015
2015000312;1;1;1;1;6;620;12/05/2015
2015000313;2;2;1;1;3;620;06/07/2015
2015000314;2;1;1;1;6;620;07/08/2015
2015000315;1;1;1;1;1;620;17/02/2015
2015000316;1;2;1;2;1;620;26/02/2015
2015000317;1;1;1;1;6;620;09/03/2015
2015000318;1;1;1;1;1;620;15/05/2015
2015000319;2;2;7;1;6;620;17/05/2015
2015000320;1;2;1;1;3;620;18/06/2015
2015000321;1;1;9;1;1;620;26/06/2015
2015000322;1;1;1;2;1;620;13/07/2015
2015000323;1;1;1;2;6;620;15/07/2015
2015000324;2;1;1;9;6;620;17/01/2015
2015000325;1;1;2;1;3;620;10/02/2015
2015000326;1;1;1;1;6;620;01/06/2015
2015000327;1;2;1;1;6;620;03/07/2015
2015000328;1;2;3;1;3;620;08/07/2015
2015000329;1;2;2;1;3;620;17/07/2015
2015000330;1;1;1;1;2;620;05/08/2015
2015000331;1;1;1;1;2;620;27/09/2015
2015000332;3;1;1;2;1;620;15/10/2015
2015000333;1;2;1;1;6;620;08/11/2015
2015000334;1;1;1;1;3;620;24/05/2015
2015000335;1;1;1;1;7;620;06/03/2015
2015000336;1;2;1;1;6;620;03/06/2015
2015000337;1;1;1;1;3;620;17/08/2015
2015000338;1;2;1;1;6;620;26/10/2015
2015000339;1;1;1;1;1;620;28/11/2015
2015000340;5;2;6;1;3;800;04/01/2015
2015000341;1;2;1;1;6;800;04/02/2015
2015000342;1;1;1;1;7;800;18/03/2015
2015000343;1;2;1;1;6;800;06/05/2015
2015000344;1;1;1;1;6;800;29/05/2015
2015000345;1;1;1;2;7;800;27/07/2015
2015000346;3;1;9;1;6;800;01/08/2015
2015000347;1;1;1;1;7;800;22/08/2015
2015000348;1;2;1;1;1;800;30/10/2015
2015000349;1;2;1;1;6;800;14/11/2015
2015000350;2;2;3;1;3;800;14/12/2015
2015000351;1;1;1;1;1;20;28/06/2015
2015000352;1;1;2;1;3;20;07/08/2015
2015000353;1;1;1;1;1;20;02/06/2015
2015000354;3;1;1;1;3;20;05/06/2015
2015000355;1;1;2;1;2;20;06/09/2015
2015000356;3;1;1;2;4;20;26/01/2015
2015000357;1;1;2;2;3;20;23/02/2015
2015000358;1;2;1;1;6;20;18/05/2015
2015000359;1;1;1;1;7;20;05/07/2015
2015000360;1;2;1;1;4;20;22/07/2015
2015000361;2;1;1;1;7;20;08/08/2015
2015000362;1;1;1;3;1;20;27/08/2015
2015000363;1;1;2;1;2;20;25/09/2015
2015000364;1;2;2;1;3;20;21/09/2015
2015000365;1;1;1;1;6;20;09/11/2015
2015000366;3;1;1;1;6;20;18/12/2015
2015000367;1;1;1;1;7;20;17/06/2015
2015000368;1;2;1;5;6;20;26/07/2015
2015000369;3;1;2;1;2;20;19/08/2015
2015000370;3;1;1;1;6;20;05/09/2015
2015000371;1;1;1;6;6;20;15/09/2015
2015000372;1;2;1;1;7;20;31/10/2015
2015000373;3;2;1;1;6;20;17/01/2015
2015000374;5;2;3;1;3;20;21/06/2015
2015000375;1;1;1;3;3;20;22/06/2015
2015000376;1;1;3;1;3;20;21/08/2015
2015000377;1;1;1;1;7;20;04/10/2015
2015000378;3;1;1;2;6;20;26/03/2015
2015000379;1;2;1;1;6;20;26/07/2015
2015000380;1;2;5;7;1;20;28/09/2015
2015000381;1;1;1;5;6;20;01/11/2015
2015000382;3;1;1;1;1;20;30/01/2015
2015000383;1;1;1;1;3;20;30/03/2015
2015000384;1;1;1;1;6;20;06/04/2015
2015000385;1;1;9;1;1;20;21/04/2015
2015000386;1;1;1;1;6;20;11/07/2015
2015000387;1;2;1;1;6;20;12/08/2015
2015000388;3;1;1;1;1;20;07/11/2015
2015000389;1;2;1;1;3;20;06/01/2015
2015000390;1;1;1;3;6;20;14/01/2015
2015000391;1;2;1;1;1;20;05/07/2015
2015000392;1;1;3;1;3;20;16/08/2015
2015000393;1;2;1;8;6;20;16/12/2015
2015000394;1;1;2;1;3;20;09/06/2015
2015000395;3;1;1;1;7;20;22/08/2015
2015000396;1;1;1;1;1;20;30/08/2015
2015000397;1;1;1;3;3;20;15/01/2015
2015000398;1;1;1;1;3;20;28/05/2015
2015000399;1;1;1;1;1;20;16/07/2015
2015000400;1;1;1;8;1;20;01/12/2015
2015000401;1;1;1;1;6;20;28/12/2015
2015000402;3;1;1;5;7;20;13/02/2015
2015000403;1;2;2;1;3;20;23/07/2015
2015000404;1;1;1;1;1;20;23/07/2015
2015000405;1;1;1;1;6;20;07/08/2015
2015000406;2;2;1;7;6;20;31/10/2015
2015000407;1;2;1;1;6;20;09/12/2015
2015000408;1;2;1;1;6;20;20/05/2015
2015000409;1;1;2;1;1;20;28/05/2015
2015000410;1;1;1;1;1;20;07/01/2015
2015000411;1;2;1;1;2;20;09/01/2015
2015000412;3;1;1;1;6;20;07/04/2015
2015000413;1;1;4;1;1;20;23/04/2015
2015000414;1;1;1;2;1;20;04/05/2015
2015000415;1;1;2;1;2;20;08/06/2015
2015000416;2;1;1;1;1;20;14/06/2015
2015000417;1;1;2;1;3;20;04/09/2015
2015000418;1;1;1;1;1;20;18/10/2015
2015000419;3;1;1;1;2;20;03/12/2015
2015000420;1;2;1;1;6;20;04/12/2015
2015000421;3;1;1;2;1;20;12/12/2015
2015000422;3;1;1;1;7;20;08/04/2015
2015000423;1;1;1;5;1;20;16/02/2015
2015000424;3;1;1;1;7;20;20/03/2015
2015000425;1;1;2;1;3;20;16/05/2015
2015000426;1;1;1;1;7;20;12/07/2015
2015000427;1;1;1;2;6;20;13/09/2015
2015000428;2;1;2;1;3;20;29/10/2015
2015000429;1;2;1;1;6;20;16/02/2015
2015000430;5;2;1;1;6;20;14/03/2015
2015000431;1;2;1;1;6;20;24/03/2015
2015000432;1;1;1;1;3;20;15/09/2015
2015000433;1;1;1;1;6;20;02/10/2015
2015000434;1;2;1;1;6;20;13/10/2015
2015000435;1;1;1;1;7;600;08/02/2015
2015000436;1;1;1;1;5;600;17/04/2015
2015000437;1;1;1;1;1;600;16/06/2015
2015000438;3;1;1;1;6;600;22/06/2015
2015000439;1;1;1;1;3;600;28/08/2015
2015000440;5;2;1;1;6;600;05/09/2015
2015000441;1;1;1;1;1;600;13/02/2015
2015000442;1;1;1;1;7;600;03/04/2015
2015000443;1;2;1;1;1;600;15/05/2015
2015000444;1;1;1;1;3;600;01/06/2015
2015000445;1;1;1;1;4;600;18/06/2015
2015000446;1;1;1;1;6;600;06/07/2015
2015000447;1;2;1;1;3;600;01/08/2015
2015000448;5;2;1;1;1;600;08/11/2015
2015000449;1;1;1;1;7;600;05/04/2015
2015000450;1;1;1;1;1;600;30/05/2015
2015000451;1;1;9;1;1;600;09/06/2015
2015000452;1;1;1;1;3;600;30/06/2015
2015000453;1;1;1;1;7;600;10/08/2015
2015000454;5;2;6;1;6;600;03/09/2015
2015000455;4;2;1;1;3;600;22/10/2015
2015000456;1;1;1;1;6;600;01/01/2015
2015000457;3;1;1;1;6;600;28/01/2015
2015000458;1;1;1;1;6;600;12/07/2015
2015000459;1;2;6;1;6;600;02/08/2015
2015000460;1;1;1;1;6;600;13/08/2015
2015000461;3;1;1;6;1;600;15/01/2015
2015000462;1;2;1;1;7;600;16/04/2015
2015000463;1;1;1;1;6;600;04/08/2015
2015000464;3;1;1;2;1;600;12/12/2015
2015000465;3;1;1;5;3;600;17/01/2015
2015000466;1;2;1;1;5;600;21/02/2015
2015000467;1;2;1;1;1;600;09/04/2015
2015000468;1;2;1;1;6;600;01/05/2015
2015000469;1;2;1;1;6;600;24/06/2015
2015000470;1;1;1;1;7;600;19/07/2015
2015000471;1;2;1;1;5;600;18/08/2015
2015000472;2;2;1;1;1;600;15/09/2015
2015000473;1;2;2;1;3;600;01/10/2015
2015000474;1;1;1;2;6;600;19/11/2015
2015000475;1;1;1;8;6;600;14/12/2015
2015000476;1;1;1;8;1;600;15/12/2015
2015000477;1;1;1;1;2;600;17/08/2015
2015000478;2;1;1;8;1;600;16/01/2015
2015000479;3;1;1;2;7;600;01/02/2015
2015000480;2;1;1;1;1;600;05/04/2015
2015000481;1;1;1;1;6;600;21/06/2015
2015000482;1;1;1;7;1;600;16/09/2015
2015000483;1;1;1;1;1;600;14/10/2015
2015000484;1;2;1;1;6;600;17/01/2015
2015000485;1;2;9;9;5;600;20/04/2015
2015000486;1;1;9;1;3;600;19/04/2015
2015000487;1;2;1;1;1;600;07/06/2015
2015000488;1;2;1;1;6;600;09/07/2015
2015000489;5;2;1;1;6;600;03/08/2015
2015000490;5;2;1;1;6;600;10/09/2015
2015000491;2;1;1;8;6;600;26/10/2015
2015000492;1;1;1;1;1;600;23/12/2015
2015000493;1;2;8;7;1;600;17/03/2015
2015000494;1;1;9;8;3;600;25/03/2015
2015000495;1;2;1;1;7;600;26/05/2015
2015000496;1;2;2;1;1;600;27/05/2015
2015000497;1;2;1;1;1;600;30/10/2015
2015000498;2;1;1;2;1;600;13/11/2015
2015000499;3;2;1;2;6;600;25/11/2015
2015000500;4;2;1;2;6;600;28/11/2015
2015000501;5;2;1;1;3;600;01/12/2015
2015000502;1;1;1;8;6;600;09/12/2015
2015000503;1;1;1;1;5;600;17/06/2015
2015000504;2;1;1;1;1;600;04/07/2015
2015000505;1;2;1;1;6;600;04/07/2015
2015000506;5;1;2;1;3;600;14/08/2015
2015000507;2;1;2;1;3;600;03/12/2015
2015000508;1;2;1;1;1;600;07/05/2015
2015000509;3;1;1;1;6;600;01/10/2015
2015000510;3;1;1;1;6;600;25/01/2015
2015000511;3;1;1;1;6;600;26/01/2015
2015000512;3;1;1;1;3;600;03/06/2015
2015000513;1;1;1;1;6;600;18/07/2015
2015000514;1;1;1;1;2;600;23/07/2015
2015000515;1;2;1;2;7;600;16/11/2015
2015000516;1;1;1;7;7;600;22/05/2015
2015000517;2;1;1;2;6;600;15/08/2015
2015000518;1;1;1;1;3;600;15/08/2015
2015000519;3;1;1;1;3;600;18/04/2015
2015000520;1;1;2;1;3;600;20/04/2015
2015000521;1;1;1;1;6;570;26/06/2015
2015000522;1;1;1;1;7;570;06/08/2015
2015000523;5;2;1;1;6;570;13/10/2015
2015000524;1;2;1;2;6;570;20/11/2015
2015000525;2;2;1;2;6;570;16/12/2015
2015000526;5;2;9;1;6;570;17/12/2015
2015000527;2;1;1;8;5;600;09/01/2015
2015000528;5;2;1;1;6;600;12/03/2015
2015000529;2;1;1;1;6;600;07/06/2015
2015000530;1;2;1;1;1;600;10/06/2015
2015000531;2;1;1;1;3;600;01/07/2015
2015000532;1;1;6;8;7;600;13/01/2015
2015000533;1;2;1;7;6;600;07/02/2015
2015000534;1;1;1;1;3;600;23/05/2015
2015000535;1;1;1;1;1;600;17/07/2015
2015000536;1;1;1;1;1;600;21/08/2015
2015000537;1;1;1;1;1;600;07/09/2015
2015000538;2;1;1;1;1;600;09/10/2015
2015000539;2;1;1;1;1;600;26/09/2015
2015000540;1;2;1;1;6;600;28/10/2015
2015000541;1;2;1;1;1;600;02/01/2015
2015000542;1;2;1;1;6;600;12/04/2015
2015000543;3;1;6;1;7;600;02/05/2015
2015000544;1;2;6;1;3;600;06/07/2015
2015000545;1;1;1;1;1;600;18/07/2015
2015000546;1;2;1;1;5;600;12/08/2015
2015000547;3;1;6;2;7;600;07/11/2015
2015000548;1;2;6;1;1;600;26/12/2015
2015000549;2;1;1;1;6;600;21/02/2015
2015000550;5;2;1;1;7;600;22/06/2015
2015000551;3;1;1;2;7;600;17/01/2015
2015000552;1;1;1;8;2;600;11/04/2015
2015000553;1;1;1;8;6;600;11/04/2015
2015000554;1;1;1;1;7;600;09/05/2015
2015000555;1;2;9;1;7;600;26/06/2015
2015000556;1;1;1;1;3;600;06/10/2015
2015000557;1;1;1;8;5;600;15/12/2015
2015000558;5;2;1;8;6;600;01/02/2015
2015000559;1;2;1;1;6;600;19/02/2015
2015000560;1;2;1;1;6;600;07/04/2015
2015000561;1;2;1;1;3;600;02/04/2015
2015000562;1;2;1;3;7;600;11/04/2015
2015000563;1;2;1;1;6;600;02/10/2015
2015000564;1;1;1;1;3;760;07/03/2015
2015000565;1;1;3;1;3;760;05/06/2015
2015000566;1;2;1;1;6;760;07/06/2015
2015000567;1;2;1;2;7;760;22/06/2015
2015000568;2;1;1;2;2;760;20/07/2015
2015000569;3;1;1;2;1;760;11/12/2015
2015000570;1;1;1;8;6;760;08/02/2015
2015000571;1;1;1;2;6;760;26/03/2015
2015000572;2;2;1;1;6;760;25/05/2015
2015000573;1;1;1;1;6;760;10/07/2015
2015000574;1;2;1;1;3;760;17/07/2015
2015000575;1;1;1;1;7;760;25/07/2015
2015000576;1;2;1;1;6;760;05/02/2015
2015000577;1;2;1;1;1;760;01/04/2015
2015000578;1;2;2;1;3;760;06/07/2015
2015000579;1;2;1;1;6;760;10/07/2015
2015000580;1;2;1;1;6;760;16/07/2015
2015000581;1;1;1;1;1;760;08/08/2015
