num_acc;lum;agg;inter;atm;col;dep;date
2016000306;3;1;1;2;6;620;29/09/2016
2016000307;2;1;1;1;3;620;01/11/2016
2016000308;1;1;1;1;3;620;04/11/2016
2016000309;1;1;1;1;3;620;12/12/2016
2016000310;1;1;1;1;7;620;24/12/2016
2016000311;1;1;1;1;7;620;27/02/2016
2016000312;1;1;1;9;6;620;29/02/2016
2016000313;1;1;1;1;6;620;10/07/2016
2016000314;1;1;2;1;1;620;31/07/2016
2016000315;1;1;1;2;7;620;05/09/2016
2016000316;3;1;1;5;6;620;14/11/2016
2016000317;1;1;1;1;1;620;28/11/2016
2016000318;5;2;1;8;3;620;02/12/2016
2016000319;3;1;1;5;6;620;29/12/2016
2016000320;1;1;1;1;6;620;16/04/2016
2016000321;1;1;1;1;6;620;10/07/2016
2016000322;1;2;1;1;6;620;09/07/2016
2016000323;1;2;1;1;3;800;27/09/2016
2016000324;1;2;1;1;6;800;29/09/2016
2016000325;1;1;1;1;6;800;13/05/2016
2016000326;1;1;1;1;1;800;31/08/2016
2016000327;3;1;1;5;6;800;23/02/2016
2016000328;1;1;1;1;1;800;12/04/2016
2016000329;1;2;2;1;3;800;25/06/2016
2016000330;1;1;8;2;3;800;02/08/2016
2016000331;1;1;1;8;1;800;29/10/2016
2016000332;1;2;1;1;3;800;27/08/2016
2016000333;5;2;1;1;6;800;03/07/2016
2016000334;1;2;1;1;6;800;08/01/2016
2016000335;5;2;1;3;6;800;14/01/2016
2016000336;5;2;1;2;3;800;22/01/2016
2016000337;5;2;1;1;7;800;26/02/2016
2016000338;1;2;1;1;3;800;16/03/2016
2016000339;1;1;1;1;6;800;19/04/2016
2016000340;1;2;1;1;3;800;11/05/2016
2016000341;1;2;1;1;6;800;24/05/2016
2016000342;5;2;6;1;3;800;25/05/2016
2016000343;2;1;1;1;6;800;10/06/2016
2016000344;1;1;1;1;3;800;28/08/2016
2016000345;1;1;1;2;7;800;14/10/2016
2016000346;3;1;1;5;6;800;31/12/2016
2016000347;3;1;1;1;6;20;13/02/2016
2016000348;1;2;1;1;2;20;19/02/2016
2016000349;3;1;3;2;3;20;08/03/2016
2016000350;1;1;1;1;1;20;15/07/2016
2016000351;1;1;1;2;1;20;06/09/2016
2016000352;3;1;2;3;5;20;23/10/2016
2016000353;2;1;2;1;3;20;30/10/2016
2016000354;2;2;2;2;3;20;05/02/2016
2016000355;1;1;1;1;6;20;09/10/2016
2016000356;3;1;1;8;6;20;10/12/2016
2016000357;1;2;1;1;6;20;28/12/2016
2016000358;1;2;1;1;6;20;27/12/2016
2016000359;1;1;2;1;3;20;01/07/2016
2016000360;1;1;1;1;3;20;08/10/2016
2016000361;1;2;2;1;3;20;23/11/2016
2016000362;1;1;1;1;1;20;15/02/2016
2016000363;5;2;1;1;6;20;19/02/2016
2016000364;3;1;1;1;6;20;26/02/2016
2016000365;3;1;1;1;1;20;04/12/2016
2016000366;3;1;1;3;3;20;03/01/2016
2016000367;1;1;1;1;1;20;27/02/2016
2016000368;1;1;1;1;1;20;26/04/2016
2016000369;1;1;1;1;5;20;25/06/2016
2016000370;1;1;3;1;3;20;18/07/2016
2016000371;4;1;1;8;1;20;03/11/2016
2016000372;3;1;1;2;1;20;11/11/2016
2016000373;1;1;1;1;1;20;16/11/2016
2016000374;3;1;1;1;6;20;25/07/2016
2016000375;1;1;1;1;7;20;03/10/2016
2016000376;1;1;1;1;6;20;08/10/2016
2016000377;3;1;2;1;3;20;28/01/2016
2016000378;1;2;3;1;1;20;15/05/2016
2016000379;4;1;1;1;6;20;12/06/2016
2016000380;3;1;1;2;7;20;15/06/2016
2016000381;1;2;3;1;6;20;17/11/2016
2016000382;3;1;3;1;3;20;11/03/2016
2016000383;2;1;8;7;3;20;20/04/2016
2016000384;1;1;1;1;3;20;21/04/2016
2016000385;1;1;1;1;7;20;03/07/2016
2016000386;1;2;3;2;1;20;03/03/2016
2016000387;1;1;1;1;1;20;26/03/2016
2016000388;2;1;1;1;6;20;19/06/2016
2016000389;5;2;1;1;6;20;23/09/2016
2016000390;1;2;1;9;6;20;16/01/2016
2016000391;2;1;1;9;7;20;22/01/2016
2016000392;1;1;1;1;2;20;25/01/2016
2016000393;1;1;2;1;3;20;09/06/2016
2016000394;4;1;3;1;1;20;29/08/2016
2016000395;2;1;1;1;6;20;15/09/2016
2016000396;3;1;1;1;6;20;23/09/2016
2016000397;3;1;1;1;6;20;29/10/2016
2016000398;3;1;1;2;6;20;25/12/2016
2016000399;1;1;2;1;3;20;21/05/2016
2016000400;1;1;1;5;2;20;12/10/2016
2016000401;1;1;1;1;1;20;04/11/2016
2016000402;1;1;1;1;5;20;07/11/2016
2016000403;3;2;1;1;6;20;19/11/2016
2016000404;1;2;4;1;2;20;22/02/2016
2016000405;1;1;1;1;7;20;10/04/2016
2016000406;1;1;2;1;3;20;05/05/2016
2016000407;3;1;1;1;3;20;24/07/2016
2016000408;2;1;1;7;1;20;16/08/2016
2016000409;3;1;1;3;1;20;23/10/2016
2016000410;1;1;3;1;2;20;24/11/2016
2016000411;1;2;1;1;6;20;18/04/2016
2016000412;1;2;1;1;3;20;01/05/2016
2016000413;1;1;1;1;6;20;24/06/2016
2016000414;3;1;1;1;6;20;27/05/2016
2016000415;1;1;1;1;5;20;26/08/2016
2016000416;2;1;1;2;1;20;20/09/2016
2016000417;3;1;1;1;3;20;16/12/2016
2016000418;1;1;1;2;7;20;27/03/2016
2016000419;3;1;1;1;7;20;15/05/2016
2016000420;3;1;1;1;2;20;24/08/2016
2016000421;1;2;2;1;6;20;03/10/2016
2016000422;3;1;1;1;6;20;15/10/2016
2016000423;1;1;1;3;7;20;16/06/2016
2016000424;3;2;3;1;6;20;24/07/2016
2016000425;1;2;3;1;3;20;29/10/2016
2016000426;1;1;1;1;2;20;03/05/2016
2016000427;1;2;3;1;3;20;04/06/2016
2016000428;1;1;2;1;1;20;29/07/2016
2016000429;1;2;1;1;6;20;04/08/2016
2016000430;1;2;9;1;6;20;18/10/2016
2016000431;1;1;1;5;3;20;02/12/2016
2016000432;5;2;3;1;6;20;03/12/2016
2016000433;1;1;1;1;3;600;02/02/2016
2016000434;3;1;1;1;7;600;26/02/2016
2016000435;1;1;1;1;7;600;21/04/2016
2016000436;1;1;1;1;7;600;03/05/2016
2016000437;1;1;1;1;2;600;09/06/2016
2016000438;1;2;1;1;2;600;09/06/2016
2016000439;3;1;1;1;1;600;10/06/2016
2016000440;1;1;1;1;1;600;09/08/2016
2016000441;3;1;1;1;6;600;11/08/2016
2016000442;5;2;6;1;7;600;19/08/2016
2016000443;3;1;1;1;2;600;18/08/2016
2016000444;1;1;6;1;7;600;28/08/2016
2016000445;2;2;1;5;3;600;23/09/2016
2016000446;1;1;1;1;6;600;02/10/2016
2016000447;3;1;1;2;2;600;26/11/2016
2016000448;3;1;1;2;5;600;23/12/2016
2016000449;1;1;1;1;2;600;19/03/2016
2016000450;3;1;1;1;1;600;01/04/2016
2016000451;1;1;1;2;3;600;28/05/2016
2016000452;1;1;1;2;1;600;30/05/2016
2016000453;1;1;1;1;6;600;21/07/2016
2016000454;1;1;1;1;5;600;10/09/2016
2016000455;1;1;1;1;1;600;18/09/2016
2016000456;1;2;1;1;6;600;08/03/2016
2016000457;3;1;1;1;6;600;27/12/2016
2016000458;2;2;1;2;6;600;14/01/2016
2016000459;1;1;1;1;3;600;19/05/2016
2016000460;1;1;1;1;1;600;06/06/2016
2016000461;1;2;1;1;3;600;30/07/2016
2016000462;1;1;1;1;1;600;26/08/2016
2016000463;2;2;1;1;7;600;02/10/2016
2016000464;1;2;1;1;6;600;28/11/2016
2016000465;1;2;1;1;6;600;15/12/2016
2016000466;1;1;1;2;7;600;14/01/2016
2016000467;1;2;1;8;6;600;07/03/2016
2016000468;1;1;1;1;7;600;15/05/2016
2016000469;1;1;1;1;3;600;28/06/2016
2016000470;1;1;1;1;1;600;01/09/2016
2016000471;5;2;1;1;6;600;05/05/2016
2016000472;3;1;1;1;7;600;04/07/2016
2016000473;5;2;1;1;6;600;04/09/2016
2016000474;1;1;1;1;2;600;25/04/2016
2016000475;3;1;9;1;1;600;27/02/2016
2016000476;1;2;1;3;2;600;21/06/2016
2016000477;3;1;1;2;1;600;14/01/2016
2016000478;1;1;9;8;3;600;27/01/2016
2016000479;1;1;9;1;3;600;06/02/2016
2016000480;1;2;1;1;2;600;16/06/2016
2016000481;3;1;1;1;3;600;26/08/2016
2016000482;3;1;1;1;7;600;12/10/2016
2016000483;2;2;1;8;3;600;16/11/2016
2016000484;1;1;1;1;1;600;16/11/2016
2016000485;2;2;1;1;6;600;24/11/2016
2016000486;3;1;1;9;7;600;01/12/2016
2016000487;1;1;1;1;6;600;13/12/2016
2016000488;3;1;1;6;5;600;06/02/2016
2016000489;1;2;1;1;7;600;27/02/2016
2016000490;1;2;1;1;7;600;27/05/2016
2016000491;3;1;1;1;1;600;08/11/2016
2016000492;1;1;1;1;1;600;03/03/2016
2016000493;1;1;1;1;2;600;23/07/2016
2016000494;5;2;1;2;3;600;13/10/2016
2016000495;2;1;1;1;4;600;30/11/2016
2016000496;1;1;1;1;4;600;15/01/2016
2016000497;3;1;1;1;1;600;16/01/2016
2016000498;1;1;1;1;6;600;01/03/2016
2016000499;2;1;2;2;5;600;04/03/2016
2016000500;1;1;1;1;3;600;18/05/2016
2016000501;2;2;1;1;7;600;03/06/2016
2016000502;2;1;1;3;6;600;11/06/2016
2016000503;1;2;1;1;1;600;22/06/2016
2016000504;1;2;1;1;6;600;28/06/2016
2016000505;1;1;1;1;1;600;01/07/2016
2016000506;3;1;1;2;1;600;10/11/2016
2016000507;2;1;1;1;7;600;09/01/2016
2016000508;1;1;1;1;3;600;11/01/2016
2016000509;2;1;1;1;1;600;28/01/2016
2016000510;1;1;1;1;6;600;12/04/2016
2016000511;1;1;1;1;6;600;09/08/2016
2016000512;1;1;1;8;3;600;05/09/2016
2016000513;1;1;1;8;1;600;05/09/2016
2016000514;1;1;1;1;6;600;10/09/2016
2016000515;3;1;1;1;3;600;25/09/2016
2016000516;3;1;9;1;1;600;14/11/2016
2016000517;2;1;1;1;1;600;21/11/2016
2016000518;3;1;1;1;1;600;25/11/2016
2016000519;2;1;1;2;2;600;13/02/2016
2016000520;3;2;1;2;6;600;04/04/2016
2016000521;3;1;1;1;7;600;08/05/2016
2016000522;1;1;1;2;7;600;10/05/2016
2016000523;1;1;1;1;3;600;28/05/2016
2016000524;2;1;1;5;6;600;06/06/2016
2016000525;5;2;1;1;6;600;20/09/2016
2016000526;1;1;1;1;2;570;08/03/2016
2016000527;1;1;1;1;5;570;21/03/2016
2016000528;1;2;1;1;7;570;10/04/2016
2016000529;3;2;1;1;6;570;15/05/2016
2016000530;1;1;1;1;3;570;17/06/2016
2016000531;1;1;1;1;1;570;30/06/2016
2016000532;2;1;1;1;7;570;27/09/2016
2016000533;1;2;1;1;6;570;08/10/2016
2016000534;5;2;1;1;6;570;27/12/2016
2016000535;3;1;1;8;1;600;16/01/2016
2016000536;3;1;1;1;6;600;05/02/2016
2016000537;1;1;1;2;3;600;12/02/2016
2016000538;1;1;1;1;1;600;21/02/2016
2016000539;1;1;3;1;1;600;13/03/2016
2016000540;1;1;1;1;5;600;28/06/2016
2016000541;1;1;1;7;1;600;24/07/2016
2016000542;1;1;1;2;5;600;05/09/2016
2016000543;1;1;1;8;4;600;10/02/2016
2016000544;1;2;1;2;6;600;03/03/2016
2016000545;1;1;1;1;6;600;27/03/2016
2016000546;1;2;1;1;6;600;06/04/2016
2016000547;1;2;1;1;1;600;06/06/2016
2016000548;1;2;1;1;7;600;18/06/2016
2016000549;1;1;1;1;3;600;26/06/2016
2016000550;1;1;1;1;6;600;31/07/2016
2016000551;1;1;1;1;3;600;03/08/2016
2016000552;1;1;1;1;4;600;23/09/2016
2016000553;1;2;1;1;3;600;04/10/2016
2016000554;1;2;1;1;1;600;13/10/2016
2016000555;3;1;1;9;1;600;07/12/2016
2016000556;1;2;1;1;1;600;14/12/2016
2016000557;1;1;1;1;3;600;26/12/2016
2016000558;1;2;9;2;1;600;19/02/2016
2016000559;1;2;1;1;6;600;02/02/2016
2016000560;1;1;1;1;1;600;05/05/2016
2016000561;1;2;1;1;6;600;08/07/2016
2016000562;3;1;1;1;1;600;10/07/2016
2016000563;3;1;1;1;1;600;11/09/2016
2016000564;1;1;1;1;3;600;08/12/2016
2016000565;1;2;8;1;3;600;08/01/2016
2016000566;3;1;1;1;7;600;15/03/2016
2016000567;1;1;9;8;2;600;29/03/2016
2016000568;3;2;2;1;3;600;05/04/2016
2016000569;1;1;1;1;3;600;21/04/2016
2016000570;1;1;6;1;1;600;08/05/2016
2016000571;3;1;1;1;6;600;13/05/2016
2016000572;3;1;1;1;6;600;16/08/2016
2016000573;1;1;1;1;1;600;09/09/2016
2016000574;1;1;1;1;1;600;02/12/2016
2016000575;1;2;1;1;3;600;10/03/2016
2016000576;1;2;1;1;3;600;11/04/2016
2016000577;1;1;1;1;1;600;27/06/2016
2016000578;1;2;1;1;1;600;29/07/2016
2016000579;3;1;1;1;6;760;27/04/2016
2016000580;1;1;1;3;3;760;20/06/2016
2016000581;1;2;3;1;2;760;25/08/2016
