num_acc;lum;agg;inter;atm;col;dep;date
2014000054;1;2;1;1;3;590;12/11/2014
2014000055;1;2;1;1;3;590;10/06/2014
2014000056;1;1;1;1;7;590;14/06/2014
2014000057;1;1;2;1;3;590;16/06/2014
2014000058;1;2;6;1;7;590;30/06/2014
2014000059;1;1;1;1;6;590;25/07/2014
2014000060;1;1;1;1;1;590;11/10/2014
2014000061;1;2;3;2;3;590;03/11/2014
2014000062;1;1;1;8;3;590;15/11/2014
2014000063;2;1;1;2;6;590;04/01/2014
2014000064;5;2;7;1;6;590;11/01/2014
2014000065;1;2;1;1;6;590;23/02/2014
2014000066;1;1;1;1;1;590;03/03/2014
2014000067;3;1;1;1;7;590;23/03/2014
2014000068;1;1;1;1;1;590;01/04/2014
2014000069;1;1;1;1;1;590;23/05/2014
2014000070;1;1;1;1;3;590;16/07/2014
2014000071;1;1;1;1;5;590;16/07/2014
2014000072;1;1;1;1;3;590;22/08/2014
2014000073;3;1;1;1;6;590;06/09/2014
2014000074;1;2;1;1;7;590;13/09/2014
2014000075;1;2;9;1;6;590;14/09/2014
2014000076;2;1;1;1;1;590;26/10/2014
2014000077;3;1;1;1;1;590;01/11/2014
2014000078;2;1;1;8;2;590;03/11/2014
2014000079;1;2;1;1;3;590;04/07/2014
2014000080;1;1;1;1;7;590;10/12/2014
2014000081;1;2;1;1;3;590;23/12/2014
2014000082;1;1;1;1;3;590;05/04/2014
2014000083;1;2;1;1;6;590;18/04/2014
2014000084;5;2;1;1;6;590;15/08/2014
2014000085;1;1;1;1;3;590;07/09/2014
2014000086;3;1;1;1;6;590;22/10/2014
2014000087;2;1;1;1;6;590;06/01/2014
2014000088;5;1;3;1;6;590;17/01/2014
2014000089;5;1;1;1;6;590;16/02/2014
2014000090;1;1;1;7;7;590;10/03/2014
2014000091;1;2;3;1;3;590;26/06/2014
2014000092;1;1;1;1;6;590;11/09/2014
2014000093;1;1;1;1;6;590;06/10/2014
2014000094;1;1;1;1;3;590;04/11/2014
2014000095;1;2;3;1;3;590;30/04/2014
2014000096;2;1;3;1;3;590;15/06/2014
2014000097;1;2;1;2;1;590;15/10/2014
2014000098;1;1;1;1;2;590;26/02/2014
2014000099;1;1;1;1;6;590;20/04/2014
2014000100;1;1;1;1;6;590;05/05/2014
2014000101;1;1;1;1;6;590;11/06/2014
2014000102;1;2;1;1;6;590;23/06/2014
2014000103;1;2;1;1;6;590;02/08/2014
2014000104;1;2;1;1;7;590;01/09/2014
2014000105;1;2;9;1;7;590;10/10/2014
2014000106;3;1;1;1;6;590;28/10/2014
2014000107;1;1;1;1;6;590;13/11/2014
2014000108;1;1;1;8;1;590;09/12/2014
2014000109;1;2;1;1;3;590;02/02/2014
2014000110;5;2;1;3;6;590;18/02/2014
2014000111;1;2;1;1;6;590;22/05/2014
2014000112;1;1;1;7;2;590;25/05/2014
2014000113;1;2;9;1;1;590;12/06/2014
2014000114;3;1;1;1;6;590;26/07/2014
2014000115;5;2;1;1;6;590;18/10/2014
2014000116;3;1;1;1;6;590;02/06/2014
2014000117;1;2;1;1;6;590;04/07/2014
2014000118;1;1;1;2;6;590;05/07/2014
2014000119;1;2;1;1;6;590;01/05/2014
2014000120;3;1;1;1;1;590;30/04/2014
2014000121;1;2;1;1;3;590;18/07/2014
2014000122;1;2;1;1;1;590;09/08/2014
2014000123;1;1;1;1;3;590;11/03/2014
2014000124;1;2;1;1;6;590;05/04/2014
2014000125;1;1;2;1;3;590;23/04/2014
2014000126;5;2;1;1;6;590;27/11/2014
2014000127;1;1;1;1;7;590;29/11/2014
2014000128;2;1;1;6;6;590;27/12/2014
2014000129;1;1;1;1;1;590;29/01/2014
2014000130;1;1;1;1;1;590;16/04/2014
2014000131;1;2;1;1;5;590;21/05/2014
2014000132;1;2;1;1;1;590;06/09/2014
2014000133;1;2;1;1;6;590;26/09/2014
2014000134;1;1;1;2;1;590;13/12/2014
2014000135;5;2;1;1;6;590;17/12/2014
2014000136;5;2;1;2;6;590;13/01/2014
2014000137;5;2;1;2;6;590;28/01/2014
2014000138;3;1;1;2;7;590;22/02/2014
2014000139;3;1;1;1;6;590;23/02/2014
2014000140;1;2;1;1;6;590;06/03/2014
2014000141;1;2;1;1;3;590;26/03/2014
2014000142;1;2;1;1;6;590;21/06/2014
2014000143;1;2;1;2;6;590;22/07/2014
2014000144;1;2;3;1;2;590;10/09/2014
2014000145;1;2;1;1;1;590;17/09/2014
2014000146;1;2;1;1;6;590;15/03/2014
2014000147;1;2;1;1;6;590;25/03/2014
2014000148;3;1;1;1;6;590;22/11/2014
2014000149;2;1;2;1;3;590;22/01/2014
2014000150;1;1;1;1;3;590;05/04/2014
2014000151;3;1;1;1;6;590;25/06/2014
2014000152;1;1;1;1;4;590;01/09/2014
2014000153;1;1;1;1;1;590;02/09/2014
2014000154;3;1;1;1;6;590;27/11/2014
2014000155;1;2;1;7;6;590;03/02/2014
2014000156;1;2;1;1;2;590;20/09/2014
2014000157;2;1;1;1;7;590;22/10/2014
2014000158;1;2;1;1;1;590;04/11/2014
2014000159;1;2;1;1;1;590;18/11/2014
2014000160;3;1;1;2;1;590;15/12/2014
2014000161;1;1;1;3;1;590;17/01/2014
2014000162;3;1;6;1;6;590;27/04/2014
2014000163;1;1;1;1;6;590;19/09/2014
2014000164;3;1;6;1;7;590;13/12/2014
2014000165;2;2;1;1;6;590;19/12/2014
2014000166;1;2;1;1;2;590;07/06/2014
2014000167;1;1;1;1;3;590;12/06/2014
2014000168;1;2;3;2;3;590;17/01/2014
2014000169;3;1;1;1;1;590;08/02/2014
2014000170;2;1;1;1;1;590;01/05/2014
2014000171;5;2;1;1;3;590;03/10/2014
2014000172;1;2;1;1;3;590;19/10/2014
2014000173;1;2;1;1;2;590;20/10/2014
2014000174;1;2;1;1;7;590;15/03/2014
2014000175;1;1;2;1;3;590;29/10/2014
2014000176;5;2;1;9;1;590;14/01/2014
2014000177;1;2;1;3;3;590;13/07/2014
2014000178;1;2;1;1;6;590;30/07/2014
2014000179;1;2;1;1;6;590;25/09/2014
2014000180;1;1;1;4;6;620;09/02/2014
2014000181;1;1;1;1;6;620;15/02/2014
2014000182;3;1;1;1;6;620;01/03/2014
2014000183;1;1;1;1;4;620;18/04/2014
2014000184;2;1;1;9;6;620;27/04/2014
2014000185;1;1;1;1;2;620;08/07/2014
2014000186;1;1;1;1;7;620;01/09/2014
2014000187;1;1;1;1;5;620;07/01/2014
2014000188;1;1;1;8;3;620;07/02/2014
2014000189;3;1;1;1;6;620;06/03/2014
2014000190;1;1;1;1;1;620;03/04/2014
2014000191;1;2;1;2;3;620;27/04/2014
2014000192;1;1;1;1;1;620;13/06/2014
2014000193;1;1;1;2;1;620;11/12/2014
2014000194;5;2;1;2;6;620;22/01/2014
2014000195;3;1;1;1;6;620;19/04/2014
2014000196;1;1;1;1;7;620;08/07/2014
2014000197;1;1;1;8;7;620;06/12/2014
2014000198;3;1;1;9;7;620;28/12/2014
2014000199;2;1;1;1;6;620;19/11/2014
2014000200;1;1;1;1;3;620;12/03/2014
2014000201;3;1;2;1;3;620;10/01/2014
2014000202;1;1;1;1;3;620;11/01/2014
2014000203;1;1;1;3;1;620;16/01/2014
2014000204;5;2;1;2;4;620;22/01/2014
2014000205;3;1;1;1;6;620;02/02/2014
2014000206;1;2;6;1;6;620;02/05/2014
2014000207;1;2;7;1;6;620;29/06/2014
2014000208;3;1;1;1;1;620;25/07/2014
2014000209;1;1;1;1;1;620;02/08/2014
2014000210;1;1;1;1;6;620;27/08/2014
2014000211;1;1;1;1;1;620;28/08/2014
2014000212;1;1;1;1;7;620;04/10/2014
2014000213;2;1;1;1;1;620;28/10/2014
2014000214;2;2;1;1;3;620;03/12/2014
2014000215;1;1;1;2;7;620;24/12/2014
2014000216;1;1;6;1;3;620;02/09/2014
2014000217;1;2;4;1;3;620;15/10/2014
2014000218;3;1;1;1;6;620;07/01/2014
2014000219;1;2;1;1;5;620;06/03/2014
2014000220;1;2;7;1;6;620;30/03/2014
2014000221;1;2;1;1;3;620;29/05/2014
2014000222;2;2;1;1;3;620;27/10/2014
2014000223;1;1;1;8;7;620;18/01/2014
2014000224;4;1;1;1;6;620;21/02/2014
2014000225;1;1;1;2;7;620;21/03/2014
2014000226;5;1;1;1;6;620;23/03/2014
2014000227;1;2;1;1;6;620;05/05/2014
2014000228;1;1;1;1;3;620;14/05/2014
2014000229;1;1;3;1;6;620;17/05/2014
2014000230;1;1;1;1;3;620;21/05/2014
2014000231;1;1;1;1;2;620;25/06/2014
2014000232;2;2;1;2;3;620;06/08/2014
2014000233;1;2;1;1;1;620;20/09/2014
2014000234;1;1;1;8;6;620;07/11/2014
2014000235;3;1;1;1;6;620;09/12/2014
2014000236;2;1;1;1;1;620;06/01/2014
2014000237;1;2;1;1;7;620;04/07/2014
2014000238;5;2;1;1;6;620;10/08/2014
2014000239;3;1;1;1;6;620;23/08/2014
2014000240;1;2;1;1;6;620;08/09/2014
2014000241;1;1;2;1;3;620;12/09/2014
2014000242;3;1;1;3;7;620;12/10/2014
2014000243;1;2;3;1;3;620;13/12/2014
2014000244;1;2;1;1;6;620;20/12/2014
2014000245;1;1;1;1;1;620;11/01/2014
2014000246;1;1;1;2;3;620;21/03/2014
2014000247;3;2;1;1;6;620;03/02/2014
2014000248;1;2;1;1;6;620;08/04/2014
2014000249;1;1;1;1;4;620;12/09/2014
2014000250;5;2;1;1;3;620;30/11/2014
2014000251;3;1;1;1;7;620;14/06/2014
2014000252;1;1;1;1;1;620;19/10/2014
2014000253;1;1;1;1;1;620;08/11/2014
2014000254;1;2;1;1;1;620;14/07/2014
2014000255;1;1;1;1;6;620;19/07/2014
2014000256;1;2;1;1;3;620;13/09/2014
2014000257;1;2;6;1;6;620;18/09/2014
2014000258;1;1;2;3;3;620;03/11/2014
2014000259;1;1;1;1;6;620;28/11/2014
2014000260;1;1;1;3;7;620;07/12/2014
2014000261;5;2;1;1;1;620;04/02/2014
2014000262;1;2;6;1;3;620;17/04/2014
2014000263;3;1;1;1;6;620;16/04/2014
2014000264;1;2;1;2;3;620;26/05/2014
2014000265;1;1;1;1;3;620;04/06/2014
2014000266;1;1;1;1;7;620;12/07/2014
2014000267;3;2;1;1;6;620;29/08/2014
2014000268;1;2;1;1;6;620;29/09/2014
2014000269;1;2;1;1;6;620;12/10/2014
2014000270;3;2;1;1;1;620;17/10/2014
2014000271;1;1;1;1;6;620;23/05/2014
2014000272;1;2;1;1;3;620;14/06/2014
2014000273;1;2;1;1;3;620;22/06/2014
2014000274;2;1;1;1;6;620;16/09/2014
2014000275;1;2;1;1;3;620;22/08/2014
2014000276;1;2;1;1;6;620;04/10/2014
2014000277;3;2;1;1;6;620;06/11/2014
2014000278;5;2;1;1;6;620;22/11/2014
2014000279;5;2;1;1;1;620;27/11/2014
2014000280;3;2;1;1;6;620;16/03/2014
2014000281;1;1;1;1;6;620;07/09/2014
2014000282;3;1;2;1;3;620;11/09/2014
2014000283;3;1;1;8;5;620;23/12/2014
2014000284;1;1;1;1;3;620;29/07/2014
2014000285;1;1;2;1;3;620;05/09/2014
2014000286;1;1;1;1;2;620;23/09/2014
2014000287;2;2;1;1;3;620;02/10/2014
2014000288;3;1;1;1;6;620;01/11/2014
2014000289;1;1;1;1;3;620;05/08/2014
2014000290;2;1;1;8;3;620;15/08/2014
2014000291;1;1;1;1;3;620;21/09/2014
2014000292;2;2;1;1;6;620;26/10/2014
2014000293;3;2;1;1;6;620;14/11/2014
2014000294;3;1;1;2;1;620;14/11/2014
2014000295;1;1;1;1;6;620;09/01/2014
2014000296;3;1;1;1;6;620;23/02/2014
2014000297;3;1;1;5;3;620;13/03/2014
2014000298;1;1;1;1;1;620;19/03/2014
2014000299;1;1;1;1;1;620;27/04/2014
2014000300;2;1;1;3;6;620;09/07/2014
2014000301;1;1;1;2;6;620;13/07/2014
2014000302;1;2;6;1;3;620;03/10/2014
2014000303;3;1;1;2;3;620;07/10/2014
2014000304;1;2;1;1;6;620;16/05/2014
2014000305;1;2;1;1;3;620;16/05/2014
2014000306;1;1;1;1;7;620;27/10/2014
2014000307;3;1;1;8;5;620;15/12/2014
2014000308;1;2;1;8;3;620;23/08/2014
2014000309;1;1;1;1;2;800;30/09/2014
2014000310;3;1;1;5;7;800;14/03/2014
2014000311;3;1;1;3;6;800;11/12/2014
2014000312;1;1;1;1;6;800;30/03/2014
2014000313;3;1;1;2;7;800;06/01/2014
2014000314;2;1;1;1;7;800;27/01/2014
2014000315;1;1;1;1;1;800;13/04/2014
2014000316;1;2;1;1;6;800;30/01/2014
2014000317;1;1;1;1;1;800;18/07/2014
2014000318;1;2;1;1;6;800;03/10/2014
2014000319;1;1;1;1;6;800;19/10/2014
2014000320;5;2;1;3;6;800;11/12/2014
2014000321;5;2;1;2;6;800;12/12/2014
2014000322;1;2;6;1;3;800;21/12/2014
2014000323;1;1;2;1;3;800;18/01/2014
2014000324;1;2;1;1;1;800;26/09/2014
2014000325;1;1;2;1;3;800;27/09/2014
2014000326;5;2;3;1;6;20;02/02/2014
2014000327;4;1;1;1;3;20;22/03/2014
2014000328;1;1;2;1;3;20;05/05/2014
2014000329;1;2;1;1;6;20;23/08/2014
2014000330;5;2;1;1;6;20;30/03/2014
2014000331;1;1;2;1;3;20;15/09/2014
2014000332;3;1;1;2;6;20;09/10/2014
2014000333;1;1;1;1;6;20;09/10/2014
2014000334;1;1;5;1;3;20;18/11/2014
2014000335;2;1;1;1;6;20;21/11/2014
2014000336;5;2;6;1;6;20;28/12/2014
2014000337;3;1;1;1;1;20;24/01/2014
2014000338;2;1;1;2;1;20;23/01/2014
2014000339;3;1;1;9;2;20;24/01/2014
2014000340;1;2;1;1;6;20;27/07/2014
2014000341;1;1;1;1;6;20;30/08/2014
2014000342;1;2;1;1;1;20;07/10/2014
2014000343;3;1;1;1;5;20;19/01/2014
2014000344;1;2;3;1;3;20;23/04/2014
2014000345;1;2;1;1;1;20;20/10/2014
2014000346;2;2;1;1;3;20;18/01/2014
2014000347;5;2;1;1;6;20;23/03/2014
2014000348;1;2;1;1;1;20;12/04/2014
2014000349;1;1;1;1;7;20;05/07/2014
2014000350;3;2;1;1;6;20;25/09/2014
2014000351;1;1;3;1;1;20;15/10/2014
2014000352;1;1;1;8;3;20;21/05/2014
2014000353;1;2;1;1;1;20;03/07/2014
2014000354;1;2;1;1;6;20;17/06/2014
2014000355;1;1;1;1;1;20;14/09/2014
2014000356;3;1;1;1;6;20;22/12/2014
2014000357;2;2;1;1;6;20;14/03/2014
2014000358;2;1;1;9;6;20;29/06/2014
2014000359;1;1;1;1;6;20;11/07/2014
2014000360;2;1;1;1;6;20;10/08/2014
2014000361;3;1;1;5;6;20;13/08/2014
2014000362;5;1;1;1;6;20;31/10/2014
2014000363;1;2;1;1;6;20;26/07/2014
2014000364;3;1;1;1;7;20;06/09/2014
2014000365;1;2;1;1;1;20;31/08/2014
2014000366;3;1;1;9;1;20;24/01/2014
2014000367;1;1;1;1;6;20;29/03/2014
2014000368;1;2;1;1;6;20;29/04/2014
2014000369;3;1;1;1;7;20;13/05/2014
2014000370;1;1;2;1;3;20;06/06/2014
2014000371;1;1;1;1;1;20;18/09/2014
2014000372;1;2;1;1;6;20;21/02/2014
2014000373;1;1;1;1;6;20;12/08/2014
2014000374;3;1;1;1;7;20;06/09/2014
2014000375;1;1;1;1;3;20;10/09/2014
2014000376;1;1;3;1;6;20;10/09/2014
2014000377;2;1;1;1;7;20;07/11/2014
2014000378;1;1;9;1;2;20;02/07/2014
2014000379;1;1;1;1;4;20;17/07/2014
2014000380;2;2;1;1;7;20;22/03/2014
2014000381;1;1;4;1;1;20;18/04/2014
2014000382;1;2;3;1;3;20;18/07/2014
2014000383;1;1;1;2;1;20;29/09/2014
2014000384;2;1;1;1;7;20;12/11/2014
2014000385;1;1;1;1;7;20;12/02/2014
2014000386;1;1;1;1;4;20;15/03/2014
2014000387;1;1;3;1;1;20;28/03/2014
2014000388;1;1;1;1;3;20;10/06/2014
2014000389;1;1;1;1;1;20;17/06/2014
2014000390;1;1;1;1;1;20;15/06/2014
2014000391;2;1;1;2;6;20;25/10/2014
2014000392;3;1;3;1;2;20;05/12/2014
2014000393;2;2;1;1;3;20;19/12/2014
2014000394;3;2;1;9;6;20;27/03/2014
2014000395;1;1;1;1;1;20;03/07/2014
2014000396;5;2;4;1;1;20;05/04/2014
2014000397;1;2;2;7;1;20;06/06/2014
2014000398;1;2;1;7;1;20;02/07/2014
2014000399;1;1;1;1;2;20;12/07/2014
2014000400;2;1;2;1;3;20;22/10/2014
2014000401;5;2;1;1;2;600;18/01/2014
2014000402;2;1;6;2;3;600;03/03/2014
2014000403;5;2;1;1;6;600;03/05/2014
2014000404;1;2;1;1;6;600;26/06/2014
2014000405;5;2;1;1;3;600;23/08/2014
2014000406;1;1;1;8;6;600;22/02/2014
2014000407;1;1;1;7;1;600;23/06/2014
2014000408;1;2;1;3;3;600;28/08/2014
2014000409;3;1;1;2;6;600;23/11/2014
2014000410;1;2;1;2;6;600;17/12/2014
2014000411;1;1;2;2;3;600;25/03/2014
2014000412;2;1;1;1;5;600;18/04/2014
2014000413;1;1;2;1;3;600;12/05/2014
2014000414;1;1;1;1;3;600;15/05/2014
2014000415;1;2;1;3;6;600;07/08/2014
2014000416;1;1;1;2;1;600;29/09/2014
2014000417;1;1;1;1;3;600;26/10/2014
2014000418;2;1;1;1;7;600;23/11/2014
2014000419;1;1;1;1;3;600;15/03/2014
2014000420;1;2;1;1;6;600;15/03/2014
2014000421;2;1;1;1;1;600;27/03/2014
2014000422;2;1;9;2;6;600;13/07/2014
2014000423;2;1;1;5;7;600;20/11/2014
2014000424;3;1;1;9;6;600;06/12/2014
2014000425;3;1;1;2;6;600;07/12/2014
2014000426;2;1;1;1;3;600;15/09/2014
2014000427;1;1;1;1;5;600;16/01/2014
2014000428;1;1;1;3;1;600;17/01/2014
2014000429;2;2;1;1;6;600;28/01/2014
2014000430;3;1;1;1;6;600;22/02/2014
2014000431;1;2;1;1;6;600;18/04/2014
2014000432;1;2;1;2;6;600;06/05/2014
2014000433;1;1;1;1;1;600;14/05/2014
2014000434;1;2;1;1;1;600;12/09/2014
2014000435;1;1;1;1;6;600;04/10/2014
2014000436;1;2;1;1;6;600;05/10/2014
2014000437;5;2;1;1;7;600;08/11/2014
2014000438;3;1;1;1;1;600;09/11/2014
2014000439;3;1;1;2;5;600;07/12/2014
2014000440;2;2;1;1;6;600;04/12/2014
2014000441;3;1;1;1;7;600;02/02/2014
2014000442;3;1;1;1;6;600;04/04/2014
2014000443;1;1;1;9;3;600;26/07/2014
2014000444;2;1;1;1;3;600;07/11/2014
2014000445;3;1;1;1;3;600;21/11/2014
2014000446;3;1;1;1;6;600;11/01/2014
2014000447;1;2;1;1;3;600;06/08/2014
2014000448;1;1;1;3;4;600;25/08/2014
2014000449;5;2;1;2;6;600;27/11/2014
2014000450;1;1;1;1;3;600;09/12/2014
2014000451;1;2;1;1;1;600;20/01/2014
2014000452;1;1;1;7;3;600;08/03/2014
2014000453;1;1;1;2;1;600;21/04/2014
2014000454;1;1;2;1;3;600;29/04/2014
2014000455;1;2;1;1;3;600;05/05/2014
2014000456;1;1;1;1;2;600;20/06/2014
2014000457;1;1;1;2;3;600;29/07/2014
2014000458;1;1;1;2;1;600;17/01/2014
2014000459;1;1;1;1;1;600;03/07/2014
2014000460;1;1;1;1;3;600;19/07/2014
2014000461;3;1;1;5;6;600;14/12/2014
2014000462;2;1;1;1;4;600;14/02/2014
2014000463;1;2;8;1;3;600;24/03/2014
2014000464;1;2;1;1;3;600;31/07/2014
2014000465;1;1;1;1;7;600;23/09/2014
2014000466;3;1;1;8;1;600;05/11/2014
2014000467;1;1;1;2;5;600;01/01/2014
2014000468;5;2;6;5;7;600;12/01/2014
2014000469;1;1;2;1;5;600;26/02/2014
2014000470;1;1;2;1;3;600;03/04/2014
2014000471;1;1;1;1;1;600;17/10/2014
2014000472;2;1;2;8;3;600;25/11/2014
2014000473;1;2;1;1;1;600;22/02/2014
2014000474;2;2;1;2;3;600;20/01/2014
2014000475;1;2;1;1;7;600;16/02/2014
2014000476;1;1;1;1;1;600;15/05/2014
2014000477;1;1;1;1;1;600;16/05/2014
2014000478;2;1;1;1;7;600;22/05/2014
2014000479;1;2;2;1;3;600;25/05/2014
2014000480;1;1;1;1;1;600;16/07/2014
2014000481;1;2;1;1;1;600;03/08/2014
2014000482;3;1;1;1;1;600;23/08/2014
2014000483;3;1;1;1;1;600;06/11/2014
2014000484;2;2;1;2;6;600;18/12/2014
2014000485;5;2;1;1;6;570;17/01/2014
2014000486;1;1;1;1;3;570;24/05/2014
2014000487;1;1;1;1;3;570;21/06/2014
2014000488;1;1;1;1;7;570;23/06/2014
2014000489;1;1;1;1;1;570;31/08/2014
2014000490;1;1;1;1;6;570;03/09/2014
2014000491;1;1;1;1;1;570;16/09/2014
2014000492;1;2;1;1;6;570;06/10/2014
2014000493;1;2;1;1;3;570;19/10/2014
2014000494;5;2;1;1;6;570;27/10/2014
2014000495;2;1;1;5;6;570;02/11/2014
2014000496;1;1;1;1;1;570;29/11/2014
2014000497;5;2;6;9;6;600;21/01/2014
2014000498;4;2;1;1;3;600;11/04/2014
2014000499;1;1;1;1;2;600;16/05/2014
2014000500;3;1;1;1;6;600;07/09/2014
2014000501;5;2;1;1;1;600;31/10/2014
2014000502;1;1;1;1;1;600;08/11/2014
2014000503;3;1;1;1;2;600;22/11/2014
2014000504;1;2;1;2;1;600;24/11/2014
2014000505;1;2;1;1;6;600;22/05/2014
2014000506;1;1;1;1;1;600;19/07/2014
2014000507;3;1;1;1;3;600;03/08/2014
2014000508;1;1;1;1;6;600;14/11/2014
2014000509;1;2;1;2;6;600;18/02/2014
2014000510;3;1;9;1;6;600;22/02/2014
2014000511;1;2;6;1;3;600;13/04/2014
2014000512;1;2;9;1;3;600;16/04/2014
2014000513;1;1;3;1;3;600;03/06/2014
2014000514;1;2;1;1;6;600;03/07/2014
2014000515;1;2;1;1;1;600;27/08/2014
2014000516;2;2;1;1;3;600;02/09/2014
2014000517;2;2;1;2;3;600;19/02/2014
2014000518;5;2;1;1;1;600;29/03/2014
2014000519;4;2;1;1;6;600;13/04/2014
2014000520;1;2;1;1;3;600;07/04/2014
2014000521;1;2;1;1;6;600;18/04/2014
2014000522;1;1;2;1;3;600;05/03/2014
2014000523;3;1;1;1;6;600;04/05/2014
2014000524;1;1;1;1;3;600;30/06/2014
2014000525;2;1;1;1;6;600;28/11/2014
2014000526;2;1;1;2;7;600;30/04/2014
2014000527;1;1;1;2;6;600;28/06/2014
2014000528;1;1;1;1;1;600;02/07/2014
2014000529;1;1;1;2;5;600;26/08/2014
2014000530;1;1;1;1;4;600;05/09/2014
2014000531;3;1;1;3;5;600;03/11/2014
2014000532;5;2;2;1;4;600;10/01/2014
2014000533;3;1;1;2;1;600;19/04/2014
2014000534;1;1;6;1;6;600;22/04/2014
2014000535;3;1;1;3;6;600;08/06/2014
2014000536;1;2;1;8;4;600;10/07/2014
2014000537;3;1;1;8;7;600;17/12/2014
2014000538;2;1;1;9;5;760;12/02/2014
2014000539;1;1;6;1;1;760;26/03/2014
2014000540;5;2;1;1;6;760;18/06/2014
2014000541;1;1;1;3;7;760;06/06/2014
2014000542;3;1;1;1;1;760;20/11/2014
2014000543;1;1;2;1;3;760;21/11/2014
2014000544;1;1;2;1;3;760;23/02/2014
2014000545;1;2;4;2;6;760;27/02/2014
2014000546;2;1;2;6;3;760;21/10/2014
2014000547;1;1;1;1;1;760;23/10/2014
2014000548;1;1;2;7;3;760;27/10/2014
2014000549;1;1;3;1;7;760;12/11/2014
2014000550;1;1;1;1;6;760;14/11/2014
2014000551;2;1;1;1;7;760;27/12/2014
2014000552;1;1;3;7;2;760;09/04/2014
2014000553;1;1;1;7;7;760;16/05/2014
2014000554;1;1;3;1;1;760;22/05/2014
2014000555;1;2;1;1;6;760;31/05/2014
2014000556;1;1;1;1;3;760;25/06/2014
2014000557;5;2;6;1;1;760;12/10/2014
2014000558;5;2;9;2;6;760;15/12/2014
2014000559;1;2;1;1;7;760;10/03/2014
2014000560;1;2;1;1;3;760;26/10/2014
2014000561;1;1;1;1;3;760;22/02/2014
2014000562;1;1;1;2;1;760;13/07/2014
2014000563;1;1;1;9;1;760;12/02/2014
2014000564;1;1;1;1;6;760;02/04/2014
2014000565;5;2;3;1;6;760;27/07/2014
2014000566;1;1;2;1;3;760;19/08/2014
2014000567;1;1;2;1;1;760;30/08/2014
2014000568;1;1;1;1;7;760;16/09/2014
2014000569;1;1;1;3;6;760;20/09/2014
2014000570;3;1;1;1;3;760;14/10/2014
2014000571;1;1;1;2;7;760;15/10/2014
2014000572;3;1;2;1;3;760;20/11/2014
2014000573;5;2;1;2;6;760;14/02/2014
2014000574;2;1;1;1;7;760;19/02/2014
2014000575;1;1;1;2;5;760;25/03/2014
2014000576;3;1;3;1;7;760;28/03/2014
2014000577;1;1;1;1;1;760;09/04/2014
2014000578;1;1;1;1;1;760;22/06/2014
2014000579;1;2;2;8;3;760;27/06/2014
2014000580;1;1;1;7;6;760;12/08/2014
2014000581;1;1;1;1;1;760;29/08/2014
