2011000273;5;1;1;1;6;620;23/12/2011
2011000274;2;1;1;2;3;620;13/01/2011
2011000275;1;2;1;7;3;620;06/03/2011
2011000276;1;1;1;1;4;620;13/03/2011
2011000277;1;2;1;1;6;620;17/03/2011
2011000278;1;1;1;1;1;620;10/04/2011
2011000279;1;2;1;7;2;620;19/04/2011
2011000280;1;2;1;1;3;620;25/05/2011
2011000281;1;1;1;1;6;620;11/06/2011
2011000282;1;2;1;2;6;620;17/06/2011
2011000283;1;1;1;8;2;620;12/07/2011
2011000284;5;2;1;1;6;620;21/07/2011
2011000285;1;1;1;1;2;620;02/10/2011
2011000286;1;1;1;1;5;620;17/10/2011
2011000287;1;1;1;1;3;620;26/12/2011
2011000288;3;2;1;2;6;620;08/01/2011
2011000289;2;1;1;4;6;620;10/01/2011
2011000290;3;1;1;1;3;620;11/01/2011
2011000291;1;1;1;2;6;620;12/01/2011
2011000292;1;2;1;1;1;620;26/03/2011
2011000293;2;1;1;1;3;620;26/03/2011
2011000294;1;2;1;1;6;620;27/03/2011
2011000295;1;1;1;1;3;620;04/04/2011
2011000296;1;1;1;1;1;620;09/05/2011
2011000297;1;1;1;1;6;620;14/05/2011
2011000298;1;1;1;1;1;620;02/07/2011
2011000299;3;2;1;1;6;620;25/07/2011
2011000300;3;1;1;1;6;620;26/07/2011
2011000301;1;2;1;1;1;620;31/07/2011
2011000302;5;2;1;1;6;620;21/11/2011
2011000303;3;1;1;2;1;620;13/12/2011
2011000304;3;2;1;1;7;620;26/12/2011
2011000305;1;1;1;1;3;620;18/04/2011
2011000306;1;2;9;1;3;620;09/05/2011
2011000307;1;2;1;1;6;620;25/05/2011
2011000308;1;1;1;1;1;620;19/06/2011
2011000309;1;2;1;1;1;620;07/10/2011
2011000310;1;2;1;1;1;620;12/05/2011
2011000311;1;1;2;1;3;620;13/07/2011
2011000312;1;1;9;1;7;620;03/04/2011
2011000313;1;1;6;1;1;620;02/04/2011
2011000314;1;1;1;1;7;620;19/04/2011
2011000315;5;2;1;1;7;620;22/05/2011
2011000316;1;2;6;1;2;620;24/06/2011
2011000317;1;1;3;3;3;620;16/07/2011
2011000318;1;1;1;8;6;620;23/08/2011
2011000319;1;1;1;1;3;620;24/08/2011
2011000320;1;2;1;2;1;620;08/09/2011
2011000321;1;1;1;8;6;620;20/09/2011
2011000322;1;2;1;2;2;620;11/10/2011
2011000323;3;1;1;5;1;620;14/11/2011
2011000324;3;1;1;8;6;620;18/11/2011
2011000325;4;2;1;8;3;620;23/11/2011
2011000326;1;2;1;1;2;620;26/11/2011
2011000327;1;1;1;8;3;620;01/02/2011
2011000328;5;2;9;2;1;620;11/02/2011
2011000329;1;2;1;1;6;620;08/03/2011
2011000330;1;1;1;1;3;620;11/03/2011
2011000331;1;2;1;1;3;620;15/05/2011
2011000332;1;2;6;1;1;620;10/10/2011
2011000333;3;1;1;2;6;620;06/11/2011
2011000334;5;2;1;1;6;620;23/12/2011
2011000335;1;2;1;2;1;620;16/07/2011
2011000336;1;2;1;1;6;620;28/07/2011
2011000337;1;1;1;8;1;620;26/08/2011
2011000338;1;1;1;8;1;620;22/09/2011
2011000339;5;2;1;1;6;620;30/10/2011
2011000340;1;1;1;2;2;620;03/11/2011
2011000341;3;1;1;1;3;620;07/11/2011
2011000342;5;2;1;1;6;620;28/11/2011
2011000343;5;1;1;1;6;620;27/03/2011
2011000344;1;1;1;1;1;620;06/04/2011
2011000345;1;2;1;1;1;620;14/06/2011
2011000346;1;2;1;1;6;620;20/06/2011
2011000347;1;2;1;1;1;620;30/06/2011
2011000348;1;2;1;7;1;620;02/08/2011
2011000349;1;2;6;3;3;620;04/08/2011
2011000350;1;2;1;1;1;620;07/09/2011
2011000351;2;1;1;1;2;620;11/12/2011
2011000352;1;2;1;1;6;620;17/12/2011
2011000353;5;2;1;2;7;620;17/12/2011
2011000354;1;1;1;1;5;620;03/02/2011
2011000355;3;1;1;1;6;620;08/05/2011
2011000356;3;1;1;1;6;620;22/05/2011
2011000357;1;2;1;1;3;620;09/06/2011
2011000358;1;1;1;1;6;620;11/06/2011
2011000359;1;1;1;1;2;620;12/08/2011
2011000360;1;1;1;5;7;620;25/02/2011
2011000361;1;1;1;1;6;620;13/03/2011
2011000362;1;1;2;1;3;620;27/03/2011
2011000363;1;1;1;1;3;620;20/04/2011
2011000364;2;1;1;1;1;620;27/04/2011
2011000365;1;1;1;1;6;620;15/04/2011
2011000366;1;1;1;8;1;620;16/06/2011
2011000367;1;1;6;1;6;620;21/08/2011
2011000368;3;1;2;2;3;620;10/12/2011
2011000369;3;1;1;2;7;620;21/12/2011
2011000370;3;1;1;1;6;620;24/12/2011
2011000371;4;2;1;9;6;620;10/01/2011
2011000372;1;1;2;1;3;620;27/01/2011
2011000373;3;1;1;1;6;620;23/03/2011
2011000374;2;1;1;1;6;620;19/04/2011
2011000375;1;1;1;1;7;620;19/08/2011
2011000376;1;2;6;1;1;620;04/10/2011
2011000377;1;2;1;1;6;620;24/10/2011
2011000378;2;1;1;1;6;620;09/11/2011
2011000379;3;1;3;1;3;620;28/01/2011
2011000380;1;1;1;1;4;620;30/01/2011
2011000381;1;1;1;1;2;620;25/02/2011
2011000382;1;1;2;2;3;620;18/03/2011
2011000383;1;2;1;1;6;620;21/03/2011
2011000384;1;2;1;1;3;620;22/03/2011
2011000385;1;1;1;1;6;620;08/04/2011
2011000386;3;1;1;1;6;620;24/04/2011
2011000387;1;2;1;1;1;620;24/04/2011
2011000388;1;1;1;1;3;620;25/04/2011
2011000389;1;1;1;1;3;620;27/04/2011
2011000390;1;2;1;1;3;620;27/05/2011
2011000391;1;1;9;1;1;620;29/06/2011
2011000392;1;2;1;1;3;620;02/07/2011
2011000393;1;1;1;2;1;620;04/08/2011
2011000394;1;2;9;1;2;620;20/08/2011
2011000395;1;2;1;2;2;620;13/08/2011
2011000396;1;1;1;1;1;620;12/09/2011
2011000397;3;1;1;1;1;620;27/09/2011
2011000398;3;1;1;1;6;620;23/10/2011
2011000399;1;1;1;1;1;620;26/10/2011
2011000400;3;1;1;1;2;620;19/11/2011
2011000401;5;2;1;2;3;620;14/12/2011
2011000402;1;1;1;1;6;620;17/12/2011
2011000403;3;1;1;2;1;620;28/01/2011
2011000404;1;1;1;7;7;620;02/03/2011
2011000405;1;1;1;1;6;620;10/03/2011
2011000406;1;1;1;7;3;620;24/03/2011
2011000407;1;1;1;3;7;620;30/03/2011
2011000408;1;1;1;1;6;620;15/05/2011
2011000409;1;1;1;1;3;620;26/06/2011
2011000410;5;2;1;1;6;620;04/07/2011
2011000411;1;2;1;1;2;620;18/07/2011
2011000412;1;1;1;1;3;620;18/08/2011
2011000413;1;1;1;1;3;620;10/09/2011
2011000414;1;1;1;1;6;620;14/09/2011
2011000415;1;1;1;8;6;620;25/11/2011
2011000416;3;1;1;5;6;620;28/11/2011
2011000417;1;2;1;1;6;620;15/03/2011
2011000418;1;2;1;8;3;620;01/04/2011
2011000419;1;2;9;1;3;620;09/07/2011
2011000420;3;1;1;1;1;800;05/02/2011
2011000421;1;1;1;1;7;800;03/03/2011
2011000422;3;1;1;1;6;800;22/03/2011
2011000423;1;1;1;8;5;800;10/05/2011
2011000424;1;1;1;1;3;800;13/05/2011
2011000425;1;1;1;1;7;800;03/06/2011
2011000426;1;2;1;8;1;800;02/08/2011
2011000427;1;1;2;1;3;800;28/08/2011
2011000428;1;1;1;1;7;800;05/09/2011
2011000429;1;1;1;1;3;800;10/09/2011
2011000430;1;1;1;1;3;800;30/09/2011
2011000431;1;2;1;1;6;800;02/12/2011
2011000432;1;2;6;7;3;800;22/11/2011
2011000433;1;2;2;1;5;800;21/02/2011
2011000434;1;1;1;1;7;800;24/02/2011
2011000435;5;2;1;1;6;800;14/04/2011
2011000436;1;1;1;1;6;800;21/04/2011
2011000437;1;2;1;1;6;800;12/05/2011
2011000438;1;1;2;1;3;800;03/06/2011
2011000439;1;1;1;1;7;800;08/06/2011
2011000440;1;1;2;8;3;800;19/09/2011
2011000441;3;1;1;1;7;800;23/09/2011
2011000442;1;1;1;1;1;800;26/09/2011
2011000443;1;2;2;1;3;800;30/09/2011
2011000444;1;1;1;1;6;800;05/10/2011
2011000445;1;2;1;5;6;800;23/11/2011
2011000446;1;1;2;1;3;800;23/01/2011
2011000447;1;2;1;1;6;800;26/03/2011
2011000448;1;1;2;1;3;800;14/04/2011
2011000449;1;1;1;1;7;800;03/06/2011
2011000450;5;2;1;1;5;800;11/06/2011
2011000451;1;1;1;1;3;800;14/06/2011
2011000452;1;1;4;1;5;800;01/07/2011
2011000453;1;1;1;1;2;800;26/07/2011
2011000454;3;1;1;1;7;800;26/07/2011
2011000455;1;2;1;1;6;800;06/08/2011
2011000456;3;1;1;1;7;800;24/08/2011
2011000457;1;2;2;1;3;800;23/08/2011
2011000458;3;1;1;3;7;800;03/09/2011
2011000459;1;1;1;3;7;800;18/09/2011
2011000460;1;2;1;1;6;800;28/09/2011
2011000461;3;1;1;1;2;800;18/11/2011
2011000462;2;1;1;6;1;800;23/12/2011
2011000463;3;1;2;1;3;800;09/02/2011
2011000464;1;1;1;1;6;800;10/03/2011
2011000465;1;2;1;1;6;800;29/04/2011
2011000466;3;1;1;1;6;800;05/05/2011
2011000467;5;2;7;1;7;800;12/05/2011
2011000468;1;1;2;1;3;800;17/05/2011
2011000469;1;1;1;1;7;800;20/05/2011
2011000470;5;2;7;1;6;800;11/06/2011
2011000471;1;2;6;3;7;800;06/09/2011
2011000472;1;1;1;1;1;800;08/09/2011
2011000473;1;1;1;1;6;800;02/10/2011
2011000474;4;2;1;1;1;800;07/12/2011
2011000475;3;1;9;8;6;800;12/12/2011
2011000476;1;1;1;1;7;800;18/12/2011
2011000477;5;2;1;1;1;800;30/01/2011
2011000478;1;1;1;1;6;800;25/02/2011
2011000479;1;1;1;1;6;800;30/04/2011
2011000480;1;1;1;1;3;800;08/05/2011
2011000481;3;1;1;3;1;800;13/08/2011
2011000482;1;1;1;1;7;800;04/09/2011
2011000483;3;1;1;1;6;800;22/09/2011
2011000484;3;1;1;1;6;800;09/11/2011
2011000485;3;1;1;5;7;800;12/11/2011
2011000486;3;1;1;2;6;800;29/11/2011
2011000487;5;2;1;1;6;800;30/11/2011
2011000488;3;1;1;1;1;800;11/12/2011
2011000489;2;1;1;6;6;800;14/12/2011
2011000490;1;2;1;1;3;800;21/02/2011
2011000491;1;1;1;1;7;800;27/02/2011
2011000492;3;2;6;2;7;800;13/03/2011
2011000493;1;1;1;7;4;800;08/04/2011
2011000494;1;2;2;1;3;800;10/04/2011
2011000495;1;2;1;1;3;800;19/04/2011
2011000496;1;2;1;1;3;800;24/04/2011
2011000497;1;1;1;1;7;800;01/05/2011
2011000498;2;2;1;2;6;800;08/05/2011
2011000499;1;2;1;1;3;800;21/06/2011
2011000500;1;1;1;1;1;800;11/07/2011
2011000501;5;2;1;1;7;800;08/08/2011
2011000502;1;2;1;1;1;800;24/08/2011
2011000503;1;2;1;1;3;800;31/08/2011
2011000504;1;2;1;1;6;800;13/09/2011
2011000505;5;2;1;1;6;800;30/10/2011
2011000506;5;1;1;1;6;800;02/11/2011
2011000507;3;2;1;1;7;800;15/11/2011
2011000508;1;1;1;1;3;800;18/11/2011
2011000509;3;1;1;2;6;800;16/12/2011
2011000510;3;1;1;1;1;800;05/01/2011
2011000511;5;2;1;1;6;800;20/01/2011
2011000512;1;2;1;1;3;800;16/03/2011
2011000513;2;2;1;1;7;800;01/04/2011
2011000514;1;2;1;1;6;800;26/04/2011
2011000515;1;2;1;1;3;800;01/06/2011
2011000516;1;1;3;1;1;800;02/06/2011
2011000517;1;1;1;1;2;800;12/06/2011
2011000518;1;1;1;1;7;800;02/07/2011
2011000519;1;2;1;1;7;800;04/07/2011
2011000520;5;2;1;1;6;800;08/07/2011
2011000521;1;2;1;1;3;800;12/07/2011
2011000522;1;2;1;1;2;800;14/07/2011
2011000523;1;1;2;1;3;800;30/07/2011
2011000524;1;1;1;2;1;800;03/08/2011
2011000525;1;1;6;1;3;800;21/08/2011
2011000526;3;1;1;1;7;800;02/10/2011
2011000527;2;1;1;5;7;800;21/11/2011
2011000528;1;2;1;1;6;800;26/11/2011
2011000529;3;1;2;1;3;800;30/11/2011
2011000530;1;2;1;1;6;800;02/12/2011
2011000531;3;1;1;3;1;800;15/12/2011
2011000532;1;2;1;8;1;800;19/01/2011
2011000533;3;1;1;2;6;800;10/02/2011
2011000534;1;2;1;1;2;800;10/05/2011
2011000535;1;2;1;1;3;800;14/09/2011
2011000536;1;1;1;1;1;800;11/10/2011
2011000537;1;2;1;1;3;800;11/10/2011
2011000538;3;1;1;1;7;800;16/10/2011
2011000539;5;2;1;2;1;800;12/12/2011
2011000540;3;1;1;2;2;800;02/02/2011
2011000541;1;2;1;7;1;800;08/02/2011
2011000542;1;1;1;2;6;800;23/02/2011
2011000543;1;1;1;1;1;800;12/03/2011
2011000544;1;1;1;1;2;800;30/04/2011
2011000545;2;1;1;1;6;800;15/06/2011
2011000546;5;2;1;1;3;800;09/07/2011
2011000547;1;1;1;1;7;800;17/07/2011
2011000548;1;1;1;1;1;800;31/07/2011
2011000549;1;2;1;1;3;800;01/09/2011
2011000550;3;1;1;1;1;800;07/09/2011
2011000551;1;2;1;1;6;800;14/10/2011
2011000552;1;1;2;1;3;800;16/10/2011
2011000553;2;2;1;1;6;800;31/10/2011
2011000554;1;2;1;1;6;800;01/11/2011
2011000555;1;1;1;8;5;800;08/11/2011
2011000556;1;1;1;1;1;800;14/11/2011
2011000557;1;2;1;1;1;800;16/01/2011
2011000558;1;2;1;1;1;800;06/02/2011
2011000559;5;2;1;1;1;800;23/03/2011
2011000560;3;1;1;2;1;800;31/03/2011
2011000561;1;2;1;1;3;800;03/04/2011
2011000562;1;1;1;1;7;800;21/04/2011
2011000563;2;2;1;1;6;800;21/04/2011
2011000564;2;1;1;1;1;800;11/10/2011
2011000565;1;2;6;1;2;800;13/10/2011
2011000566;1;1;1;1;6;800;07/11/2011
2011000567;3;1;1;1;6;800;13/11/2011
2011000568;3;1;1;1;2;800;15/11/2011
2011000569;1;2;1;1;2;800;22/12/2011
2011000570;1;2;1;1;2;800;30/12/2011
2011000571;2;1;2;1;3;800;31/12/2011
2011000572;5;2;1;1;6;800;12/02/2011
2011000573;1;2;1;1;2;800;05/03/2011
2011000574;1;1;1;1;5;800;30/03/2011
2011000575;1;2;1;1;3;800;05/04/2011
2011000576;3;1;1;1;7;800;08/04/2011
2011000577;1;1;1;1;6;800;11/04/2011
2011000578;1;1;1;1;3;800;31/05/2011
2011000579;1;2;1;1;1;800;23/06/2011
2011000580;3;1;1;1;6;800;28/08/2011
2011000581;1;1;1;1;7;800;02/10/2011
2011000582;2;1;1;5;6;800;15/11/2011
2011000583;2;1;1;5;5;800;20/11/2011
