num_acc;lum;agg;inter;atm;col;dep;date
2017000140;1;1;1;1;1;590;20/10/2017
2017000141;5;2;3;1;3;590;10/11/2017
2017000142;5;2;1;1;5;590;21/03/2017
2017000143;2;2;1;1;1;590;10/05/2017
2017000144;3;1;6;1;7;590;13/10/2017
2017000145;1;1;9;4;1;590;09/12/2017
2017000146;5;2;3;1;1;590;27/01/2017
2017000147;1;2;1;8;7;590;11/02/2017
2017000148;1;1;1;1;7;590;26/03/2017
2017000149;1;2;1;1;6;590;18/06/2017
2017000150;1;1;1;1;2;590;23/10/2017
2017000151;1;2;3;3;3;590;29/11/2017
2017000152;2;2;1;2;6;590;18/03/2017
2017000153;3;1;1;1;7;590;16/04/2017
2017000154;5;2;3;1;3;590;07/06/2017
2017000155;1;1;1;1;7;590;14/06/2017
2017000156;1;2;1;7;6;590;09/07/2017
2017000157;5;2;1;1;6;590;10/07/2017
2017000158;1;1;2;1;2;590;24/08/2017
2017000159;3;1;1;1;1;590;29/08/2017
2017000160;3;2;1;8;6;590;04/10/2017
2017000161;1;1;4;2;7;590;23/10/2017
2017000162;1;2;1;1;2;590;15/05/2017
2017000163;1;1;4;1;2;590;28/05/2017
2017000164;1;2;1;1;1;590;04/07/2017
2017000165;5;2;1;6;3;590;11/09/2017
2017000166;1;1;1;1;2;620;04/04/2017
2017000167;1;1;1;3;6;620;05/03/2017
2017000168;2;1;1;1;2;620;05/08/2017
2017000169;1;1;9;6;6;620;13/09/2017
2017000170;3;1;1;1;6;620;17/10/2017
2017000171;2;1;9;8;4;620;16/11/2017
2017000172;2;1;1;4;4;620;01/12/2017
2017000173;3;1;9;9;6;620;18/01/2017
2017000174;5;2;1;5;6;620;24/01/2017
2017000175;1;2;1;1;3;620;09/05/2017
2017000176;1;1;1;1;4;620;08/06/2017
2017000177;5;2;1;1;3;620;18/06/2017
2017000178;1;2;2;1;3;620;09/07/2017
2017000179;1;2;1;1;6;620;29/08/2017
2017000180;1;1;1;1;7;620;08/11/2017
2017000181;1;2;1;1;1;620;18/11/2017
2017000182;1;1;1;2;6;620;01/03/2017
2017000183;1;1;6;1;7;620;14/03/2017
2017000184;1;1;1;1;7;620;24/03/2017
2017000185;1;2;2;1;1;620;10/04/2017
2017000186;5;2;1;1;6;620;11/04/2017
2017000187;1;1;2;1;3;620;12/10/2017
2017000188;5;2;1;3;6;620;02/02/2017
2017000189;1;1;6;1;6;620;30/09/2017
2017000190;1;2;2;1;3;620;15/10/2017
2017000191;5;2;1;9;5;620;02/12/2017
2017000192;2;2;1;2;2;620;24/12/2017
2017000193;1;2;1;2;6;620;05/02/2017
2017000194;3;1;1;1;6;620;04/06/2017
2017000195;1;1;1;1;6;620;18/06/2017
2017000196;1;2;3;1;3;620;13/07/2017
2017000197;1;2;1;1;6;620;10/09/2017
2017000198;1;2;3;7;3;620;13/01/2017
2017000199;5;2;2;1;3;620;21/01/2017
2017000200;1;2;1;1;7;620;31/01/2017
2017000201;1;2;1;1;7;620;24/03/2017
2017000202;1;2;2;1;3;620;24/03/2017
2017000203;1;2;1;1;7;620;25/03/2017
2017000204;1;2;1;1;1;620;11/06/2017
2017000205;1;2;2;1;3;620;13/07/2017
2017000206;1;2;6;2;6;620;29/07/2017
2017000207;1;1;1;1;6;620;25/08/2017
2017000208;1;1;1;1;2;620;22/09/2017
2017000209;1;2;9;1;6;620;05/10/2017
2017000210;1;2;3;7;3;620;22/11/2017
2017000211;1;2;1;1;1;800;04/09/2017
2017000212;1;1;1;1;1;800;19/04/2017
2017000213;1;1;6;1;3;800;21/06/2017
2017000214;5;2;1;1;6;800;15/07/2017
2017000215;1;1;2;7;3;800;24/08/2017
2017000216;1;1;2;7;4;800;06/11/2017
2017000217;1;2;3;1;3;800;25/01/2017
2017000218;3;1;1;5;1;800;18/02/2017
2017000219;5;2;9;2;6;800;22/02/2017
2017000220;1;2;1;7;3;800;27/03/2017
2017000221;1;2;3;1;1;800;14/06/2017
2017000222;1;2;9;7;3;800;20/06/2017
2017000223;1;1;1;4;6;800;10/12/2017
2017000224;1;1;1;1;7;20;29/03/2017
2017000225;1;1;1;1;6;20;21/05/2017
2017000226;1;2;3;1;3;20;04/06/2017
2017000227;1;1;3;1;3;20;12/06/2017
2017000228;1;1;1;8;7;20;10/08/2017
2017000229;2;1;1;2;7;20;26/09/2017
2017000230;3;1;1;1;6;20;29/09/2017
2017000231;4;1;1;1;6;20;09/11/2017
2017000232;1;1;1;1;2;20;22/11/2017
2017000233;5;2;4;1;6;20;11/01/2017
2017000234;3;1;2;1;3;20;20/01/2017
2017000235;1;1;9;2;6;20;30/01/2017
2017000236;1;1;2;1;1;20;10/03/2017
2017000237;3;1;9;1;6;20;03/04/2017
2017000238;1;2;1;1;1;20;02/05/2017
2017000239;3;1;1;1;6;20;07/05/2017
2017000240;1;2;1;1;6;20;22/05/2017
2017000241;3;2;1;1;6;20;04/06/2017
2017000242;5;2;1;1;6;20;04/06/2017
2017000243;3;1;1;1;6;20;18/06/2017
2017000244;1;1;1;1;7;20;01/07/2017
2017000245;1;1;1;1;3;20;08/07/2017
2017000246;1;1;2;1;3;20;11/07/2017
2017000247;1;1;1;1;7;20;31/07/2017
2017000248;1;2;3;1;3;20;07/08/2017
2017000249;3;2;1;8;6;20;13/08/2017
2017000250;1;2;9;1;5;20;13/10/2017
2017000251;5;2;1;1;6;20;13/11/2017
2017000252;2;2;2;1;6;20;22/11/2017
2017000253;1;1;1;2;2;600;03/02/2017
2017000254;1;1;2;1;1;600;09/05/2017
2017000255;1;2;1;1;6;600;01/07/2017
2017000256;1;2;3;7;2;600;22/08/2017
2017000257;3;1;1;2;6;600;09/11/2017
2017000258;2;1;1;1;1;600;03/11/2017
2017000259;5;2;1;1;6;600;21/01/2017
2017000260;3;1;2;1;1;600;26/01/2017
2017000261;3;1;2;2;3;600;04/02/2017
2017000262;1;1;1;1;5;600;22/02/2017
2017000263;1;2;3;1;3;600;11/03/2017
2017000264;1;1;1;1;4;600;30/03/2017
2017000265;3;2;1;1;6;600;08/04/2017
2017000266;3;1;1;1;6;600;21/04/2017
2017000267;2;2;2;1;6;600;15/05/2017
2017000268;1;1;9;7;3;600;26/05/2017
2017000269;1;2;1;1;6;600;18/07/2017
2017000270;1;2;1;1;6;600;27/09/2017
2017000271;5;2;1;1;6;600;08/10/2017
2017000272;1;1;1;1;6;600;01/11/2017
2017000273;1;1;2;1;2;600;01/11/2017
2017000274;3;1;1;2;7;600;09/11/2017
2017000275;2;1;1;7;4;600;14/07/2017
2017000276;1;1;1;1;2;600;02/08/2017
2017000277;1;1;1;1;2;600;06/08/2017
2017000278;2;1;9;8;3;600;16/09/2017
2017000279;1;2;2;1;6;600;24/09/2017
2017000280;1;1;1;3;3;600;11/11/2017
2017000281;3;1;1;2;6;600;10/11/2017
2017000282;1;2;1;1;2;600;14/11/2017
2017000283;1;2;1;1;6;600;05/05/2017
2017000284;1;1;9;1;3;600;20/05/2017
2017000285;2;1;1;1;6;600;04/07/2017
2017000286;1;2;1;8;7;600;18/08/2017
2017000287;3;1;9;1;2;600;08/11/2017
2017000288;3;1;1;1;2;600;16/11/2017
2017000289;5;2;6;1;3;600;16/12/2017
2017000290;3;1;3;2;1;600;04/01/2017
2017000291;2;1;1;1;5;600;25/01/2017
2017000292;1;1;1;1;6;600;21/02/2017
2017000293;5;2;1;1;2;600;30/03/2017
2017000294;1;1;1;3;6;600;01/07/2017
2017000295;1;2;5;2;3;600;16/09/2017
2017000296;2;2;1;1;6;600;07/11/2017
2017000297;5;2;9;1;2;570;05/02/2017
2017000298;1;1;4;3;2;570;06/06/2017
2017000299;1;1;1;1;3;570;05/08/2017
2017000300;1;1;1;1;5;570;10/08/2017
2017000301;1;1;1;7;1;570;14/10/2017
2017000302;5;2;1;1;3;570;04/11/2017
2017000303;3;1;1;1;5;600;06/01/2017
2017000304;1;1;1;1;7;600;20/04/2017
2017000305;1;2;1;1;1;600;10/06/2017
2017000306;1;2;1;1;6;600;16/07/2017
2017000307;5;2;2;1;3;600;14/07/2017
2017000308;1;2;1;1;6;600;21/09/2017
2017000309;1;2;1;1;6;600;19/11/2017
2017000310;2;1;1;4;5;600;23/01/2017
2017000311;3;1;1;1;6;600;24/02/2017
2017000312;1;2;1;1;6;600;28/03/2017
2017000313;1;1;1;1;6;600;29/04/2017
2017000314;1;1;1;2;1;600;20/05/2017
2017000315;1;2;1;1;1;600;11/06/2017
2017000316;2;1;1;1;6;600;25/06/2017
2017000317;1;1;6;1;3;600;24/06/2017
2017000318;1;2;3;8;3;600;28/07/2017
2017000319;1;1;1;1;5;600;09/09/2017
2017000320;1;2;3;1;3;600;18/09/2017
2017000321;3;1;1;1;1;600;26/09/2017
2017000322;1;1;1;1;4;600;18/09/2017
2017000323;1;1;6;2;7;600;01/10/2017
2017000324;3;1;1;1;6;600;07/11/2017
2017000325;5;2;2;1;1;600;19/02/2017
2017000326;1;2;6;7;6;600;25/02/2017
2017000327;5;2;2;1;1;600;28/02/2017
2017000328;1;2;9;1;6;600;02/03/2017
2017000329;1;2;1;1;6;600;11/03/2017
2017000330;1;2;1;1;3;600;28/04/2017
2017000331;3;1;6;3;1;600;07/05/2017
2017000332;1;1;9;1;2;600;01/06/2017
2017000333;1;1;1;8;7;600;24/07/2017
2017000334;1;1;6;1;3;600;03/07/2017
2017000335;1;2;1;1;2;600;21/08/2017
2017000336;2;2;3;2;3;600;22/09/2017
2017000337;1;2;1;1;6;600;07/11/2017
2017000338;2;1;1;1;6;600;18/11/2017
2017000339;1;1;1;1;6;600;19/11/2017
2017000340;1;2;6;7;6;600;22/11/2017
2017000341;1;1;4;8;3;600;16/12/2017
2017000342;1;1;1;1;5;600;30/12/2017
2017000343;3;1;1;2;7;600;05/02/2017
2017000344;1;1;1;2;5;600;01/03/2017
2017000345;1;1;1;3;6;600;05/03/2017
2017000346;1;1;1;3;5;600;05/03/2017
2017000347;1;1;1;8;3;600;24/03/2017
2017000348;1;2;9;1;3;600;12/04/2017
2017000349;1;1;1;1;5;600;22/04/2017
2017000350;1;1;1;1;7;600;11/06/2017
2017000351;1;2;1;1;6;600;20/06/2017
2017000352;1;2;1;2;3;600;26/07/2017
2017000353;3;1;1;2;1;600;11/09/2017
2017000354;1;1;6;1;3;600;21/09/2017
2017000355;5;2;1;1;6;600;24/09/2017
2017000356;1;1;2;1;3;600;24/09/2017
2017000357;2;1;2;1;3;600;22/11/2017
2017000358;1;2;1;1;5;760;18/01/2017
2017000359;5;2;1;1;4;760;23/01/2017
2017000360;1;2;1;1;1;760;14/05/2017
2017000361;1;1;3;3;1;760;01/07/2017
2017000362;1;1;2;1;3;760;06/07/2017
2017000363;3;2;1;1;1;760;23/09/2017
2017000364;1;1;1;1;3;760;06/10/2017
2017000365;1;1;1;1;1;760;01/11/2017
2017000366;5;2;3;1;6;760;05/12/2017
2017000367;5;2;1;3;6;760;15/12/2017
2017000368;1;1;1;7;6;760;13/03/2017
2017000369;1;1;2;1;3;760;23/04/2017
2017000370;1;1;1;1;1;760;15/06/2017
2017000371;4;2;3;1;3;760;20/07/2017
2017000372;1;2;1;1;1;760;03/10/2017
2017000373;3;1;1;2;6;760;18/11/2017
2017000374;1;1;9;1;5;760;22/03/2017
2017000375;1;2;1;3;6;760;09/08/2017
2017000376;5;2;9;2;2;760;30/08/2017
2017000377;3;1;1;1;6;760;21/01/2017
2017000378;2;1;5;1;3;760;16/03/2017
2017000379;1;2;3;1;2;760;03/04/2017
2017000380;1;1;2;1;1;760;05/04/2017
2017000381;1;1;1;1;1;760;26/04/2017
2017000382;5;2;1;1;6;760;14/07/2017
2017000383;1;1;2;1;1;760;30/07/2017
2017000384;1;1;1;2;1;760;27/11/2017
2017000385;1;1;1;2;7;760;28/11/2017
2017000386;1;2;3;7;1;760;09/05/2017
2017000387;5;2;1;1;6;760;17/06/2017
2017000388;1;1;1;1;2;760;26/08/2017
2017000389;1;2;2;2;3;760;15/09/2017
2017000390;5;1;1;1;1;760;28/09/2017
2017000391;1;2;2;2;6;760;27/11/2017
2017000392;1;1;3;1;3;760;26/02/2017
2017000393;1;1;2;1;3;760;11/03/2017
2017000394;1;1;1;1;7;760;09/05/2017
2017000395;1;1;1;1;7;760;22/06/2017
2017000396;1;1;2;1;3;760;26/06/2017
2017000397;1;1;1;1;7;760;13/07/2017
2017000398;1;1;1;1;3;760;05/08/2017
2017000399;1;1;1;1;1;760;21/09/2017
2017000400;1;1;1;1;6;760;09/06/2017
2017000401;1;2;1;1;3;760;23/06/2017
2017000402;1;1;1;1;1;760;01/10/2017
2017000403;5;2;1;1;6;760;14/12/2017
2017000404;1;1;2;1;3;270;02/02/2017
2017000405;1;1;1;3;6;270;06/03/2017
2017000406;1;1;2;1;3;270;22/05/2017
2017000407;1;1;1;2;5;270;08/09/2017
2017000408;1;1;1;1;6;270;02/10/2017
2017000409;1;2;9;1;7;270;16/10/2017
2017000410;3;1;1;1;5;270;26/10/2017
2017000411;1;1;1;1;2;270;05/12/2017
2017000412;1;2;2;7;6;270;28/01/2017
2017000413;3;1;1;5;5;270;19/02/2017
2017000414;3;1;6;1;6;270;07/07/2017
2017000415;1;1;1;1;6;270;18/08/2017
2017000416;2;2;2;2;3;270;25/09/2017
2017000417;1;1;2;7;6;270;30/10/2017
2017000418;3;1;1;1;1;270;28/12/2017
2017000419;1;1;3;1;1;270;14/01/2017
2017000420;4;2;1;5;7;270;19/02/2017
2017000421;1;2;1;1;6;270;12/04/2017
2017000422;1;1;1;1;2;270;10/06/2017
2017000423;1;1;1;1;1;270;23/09/2017
2017000424;5;2;1;2;6;270;11/11/2017
2017000425;2;1;1;2;3;270;25/11/2017
2017000426;3;1;1;3;1;270;11/12/2017
2017000427;2;1;1;2;1;270;06/03/2017
2017000428;1;1;2;1;3;270;18/04/2017
2017000429;1;1;1;1;6;270;27/04/2017
2017000430;1;1;1;1;6;270;24/06/2017
2017000431;1;2;3;1;2;270;10/07/2017
2017000432;1;1;2;1;3;270;25/08/2017
2017000433;1;1;2;1;3;270;10/09/2017
2017000434;1;2;1;1;6;270;07/10/2017
2017000435;1;1;1;1;7;270;15/10/2017
2017000436;1;1;9;1;1;270;20/10/2017
2017000437;1;1;1;2;6;270;11/01/2017
2017000438;1;1;4;1;7;270;20/05/2017
2017000439;1;2;1;1;6;270;17/06/2017
2017000440;3;1;1;8;6;270;19/11/2017
2017000441;2;2;1;1;6;270;05/03/2017
2017000442;1;2;4;1;3;270;04/06/2017
2017000443;1;2;2;1;2;270;24/06/2017
2017000444;3;1;1;1;7;270;08/07/2017
2017000445;1;1;1;1;7;270;22/08/2017
2017000446;1;1;1;1;5;270;13/10/2017
2017000447;1;1;1;1;1;270;25/10/2017
2017000448;2;1;2;1;5;270;12/11/2017
2017000449;1;1;1;1;2;270;28/11/2017
2017000450;1;1;1;1;1;270;18/12/2017
2017000451;1;1;9;1;6;270;16/03/2017
2017000452;1;1;1;1;1;270;28/03/2017
2017000453;2;1;1;5;6;270;03/04/2017
2017000454;1;2;1;1;1;270;03/04/2017
2017000455;2;1;2;1;3;270;05/04/2017
2017000456;1;1;1;1;7;270;29/04/2017
2017000457;5;2;1;1;1;270;05/05/2017
2017000458;1;1;2;1;3;270;01/06/2017
2017000459;1;1;2;1;3;270;21/06/2017
2017000460;1;1;1;9;5;270;07/07/2017
2017000461;1;2;6;1;6;270;05/08/2017
2017000462;1;1;1;1;7;270;11/08/2017
2017000463;1;2;6;1;6;270;23/09/2017
2017000464;1;2;3;1;3;270;03/10/2017
2017000465;1;2;1;1;1;270;16/04/2017
2017000466;1;1;6;1;2;270;13/05/2017
2017000467;1;1;1;1;7;270;06/07/2017
2017000468;5;1;6;2;6;270;03/09/2017
2017000469;3;1;1;1;2;270;05/09/2017
2017000470;1;1;1;1;6;270;24/11/2017
2017000471;1;1;6;1;3;350;22/01/2017
2017000472;1;2;3;1;6;350;02/03/2017
2017000473;1;2;1;1;6;350;27/03/2017
2017000474;1;2;1;1;3;350;11/04/2017
2017000475;1;1;6;1;3;350;28/10/2017
2017000476;3;1;1;1;6;350;01/12/2017
2017000477;1;1;2;8;3;350;27/02/2017
2017000478;1;1;6;9;5;350;30/03/2017
2017000479;1;1;2;1;3;350;09/04/2017
2017000480;3;1;1;1;6;350;19/04/2017
2017000481;1;1;2;1;3;350;08/06/2017
2017000482;1;1;6;1;1;350;21/07/2017
2017000483;1;1;6;1;3;350;03/08/2017
2017000484;1;2;1;2;6;350;10/09/2017
2017000485;1;1;1;1;7;350;30/09/2017
2017000486;5;2;1;1;6;350;21/11/2017
2017000487;1;1;1;1;1;350;08/03/2017
2017000488;1;1;2;1;3;350;10/03/2017
2017000489;3;1;1;1;6;350;29/04/2017
2017000490;1;2;6;1;3;350;27/05/2017
2017000491;1;1;1;1;3;350;27/08/2017
2017000492;3;1;1;1;2;350;21/11/2017
2017000493;1;2;3;5;6;350;19/12/2017
2017000494;4;2;1;2;6;350;08/02/2017
2017000495;1;1;1;2;6;350;30/08/2017
2017000496;1;1;1;2;3;350;03/09/2017
2017000497;3;2;1;2;7;350;08/01/2017
2017000498;1;2;2;1;5;350;06/04/2017
2017000499;3;1;1;1;3;350;06/07/2017
2017000500;1;1;1;1;2;350;30/10/2017
2017000501;5;2;3;1;3;350;15/12/2017
2017000502;3;1;1;5;6;350;01/01/2017
2017000503;3;1;1;2;6;350;27/02/2017
2017000504;1;1;1;1;6;350;30/05/2017
2017000505;1;2;3;1;6;350;03/06/2017
2017000506;1;1;2;1;3;350;06/07/2017
2017000507;1;1;1;1;7;350;06/07/2017
2017000508;1;1;1;1;7;350;09/07/2017
2017000509;1;1;1;1;3;350;16/08/2017
2017000510;1;1;1;1;6;350;21/08/2017
2017000511;3;1;3;1;7;350;15/10/2017
2017000512;1;1;2;5;3;350;26/10/2017
2017000513;3;1;2;3;5;350;23/11/2017
2017000514;3;1;1;1;6;350;21/12/2017
2017000515;1;2;6;4;3;350;29/11/2017
2017000516;1;1;3;1;3;350;25/03/2017
2017000517;1;1;2;1;3;350;07/07/2017
2017000518;1;2;1;1;7;350;06/08/2017
2017000519;5;2;2;2;1;350;29/09/2017
2017000520;3;1;3;1;3;350;30/10/2017
2017000521;3;1;1;2;1;350;26/11/2017
2017000522;1;1;2;1;3;350;24/01/2017
2017000523;1;1;2;1;3;350;22/03/2017
2017000524;1;1;1;1;6;350;17/05/2017
2017000525;1;2;9;1;6;350;25/05/2017
2017000526;1;1;1;1;2;350;07/06/2017
2017000527;1;2;3;1;6;350;29/06/2017
2017000528;3;1;1;2;6;350;10/08/2017
2017000529;1;2;4;1;1;350;02/09/2017
2017000530;1;1;2;1;7;350;24/09/2017
2017000531;1;1;1;1;1;350;28/10/2017
2017000532;3;1;1;1;1;220;08/02/2017
2017000533;1;2;1;2;6;220;07/03/2017
2017000534;1;2;1;1;7;220;28/04/2017
2017000535;1;1;1;8;6;220;30/04/2017
2017000536;1;2;3;1;2;220;15/05/2017
2017000537;1;1;1;1;2;220;24/05/2017
2017000538;1;1;1;1;5;220;11/07/2017
2017000539;1;1;2;1;3;220;27/07/2017
2017000540;1;1;1;1;6;220;06/08/2017
2017000541;1;1;1;1;3;220;09/10/2017
2017000542;2;2;1;1;6;220;05/12/2017
2017000543;1;2;3;7;6;220;04/03/2017
2017000544;1;1;2;1;3;220;26/04/2017
2017000545;1;1;1;1;1;220;09/05/2017
2017000546;1;1;2;4;3;220;19/05/2017
2017000547;3;2;2;3;3;220;05/06/2017
2017000548;2;2;1;1;2;220;07/06/2017
2017000549;3;1;1;5;6;220;15/09/2017
2017000550;1;1;1;9;6;220;21/01/2017
2017000551;3;1;1;1;7;220;08/04/2017
2017000552;2;2;1;2;7;220;07/06/2017
2017000553;1;2;2;1;3;220;06/08/2017
2017000554;5;2;1;1;6;220;23/09/2017
2017000555;1;1;1;1;1;220;26/10/2017
2017000556;5;2;1;1;6;220;15/11/2017
2017000557;3;1;1;8;6;220;02/12/2017
2017000558;2;1;2;1;3;220;24/02/2017
2017000559;1;2;3;5;4;220;16/03/2017
2017000560;1;1;1;5;6;220;16/03/2017
2017000561;1;1;3;1;3;220;23/05/2017
2017000562;1;1;1;1;2;220;25/05/2017
2017000563;3;1;1;1;7;220;28/05/2017
2017000564;1;1;1;7;1;220;26/06/2017
2017000565;5;2;1;1;1;220;05/07/2017
2017000566;1;1;1;2;1;220;12/07/2017
2017000567;1;2;1;1;7;220;12/07/2017
2017000568;1;1;3;1;3;220;23/07/2017
2017000569;1;1;1;1;4;220;10/08/2017
2017000570;2;1;1;1;7;220;29/08/2017
2017000571;2;1;1;8;6;220;05/11/2017
2017000572;1;1;1;1;7;220;18/11/2017
2017000573;1;1;1;1;4;220;04/01/2017
2017000574;1;2;2;1;3;220;14/01/2017
2017000575;3;2;1;1;6;220;10/03/2017
2017000576;4;2;1;1;1;220;23/05/2017
2017000577;1;1;1;1;5;220;23/06/2017
2017000578;1;1;3;7;3;220;09/09/2017
2017000579;2;1;3;7;1;220;28/10/2017
2017000580;3;1;1;1;1;220;11/11/2017
2017000581;1;1;1;1;5;220;02/12/2017
