num_acc;catr;circ;prof;surf;infra;situ
2016000066;3;2;1;1;0;1
2016000067;3;2;2;1;0;1
2016000068;3;2;1;1;0;0
2016000069;4;2;1;1;0;1
2016000070;3;1;1;1;0;1
2016000071;4;2;0;1;0;1
2016000072;3;2;1;1;0;1
2016000073;3;2;1;1;5;0
2016000074;3;2;1;1;0;3
2016000075;3;2;1;1;0;1
2016000076;3;2;1;1;0;1
2016000077;3;2;1;1;0;1
2016000078;3;2;1;1;0;1
2016000079;3;0;0;2;3;1
2016000080;3;2;1;2;0;1
2016000081;3;2;1;1;0;1
2016000082;3;2;1;1;0;1
2016000083;3;2;1;1;4;0
2016000084;3;2;1;1;0;1
2016000085;3;2;1;1;0;3
2016000086;3;0;0;1;0;3
2016000087;3;2;1;2;5;0
2016000088;3;2;1;1;5;1
2016000089;3;2;1;1;0;1
2016000090;3;2;0;2;5;3
2016000091;3;1;1;0;0;1
2016000092;3;2;1;1;0;3
2016000093;3;2;1;1;0;1
2016000094;3;2;2;1;0;1
2016000095;3;2;1;2;0;1
2016000096;3;2;1;1;0;3
2016000097;3;2;0;1;0;1
2016000098;3;2;1;1;0;1
2016000099;3;2;2;1;0;4
2016000100;4;1;1;1;0;1
2016000101;2;2;3;1;0;1
2016000102;3;2;1;1;0;1
2016000103;3;2;0;0;0;0
2016000104;3;2;0;1;0;1
2016000105;3;2;0;2;0;1
2016000106;3;2;1;1;0;1
2016000107;3;2;1;1;0;4
2016000108;3;2;1;1;0;1
2016000109;3;3;1;1;0;1
2016000110;4;2;1;1;0;3
2016000111;3;2;1;1;0;1
2016000112;4;2;1;2;0;3
2016000113;4;2;1;2;0;3
2016000114;4;2;1;1;0;1
2016000115;3;2;1;2;0;0
2016000116;3;0;1;1;0;0
2016000117;4;2;2;2;0;4
2016000118;3;2;1;1;0;0
2016000119;3;2;2;2;0;1
2016000120;3;2;1;2;0;1
2016000121;3;2;0;1;0;3
2016000122;3;2;4;2;0;1
2016000123;3;2;0;1;0;4
2016000124;4;0;0;0;0;1
2016000125;3;2;0;7;0;1
2016000126;3;2;2;9;0;1
2016000127;3;2;1;1;0;1
2016000128;3;2;1;1;0;1
2016000129;3;2;1;2;5;1
2016000130;3;2;1;1;0;1
2016000131;4;2;3;1;0;1
2016000132;3;2;1;1;0;1
2016000133;3;2;1;2;0;1
2016000134;3;2;1;1;0;4
2016000135;4;3;1;1;0;1
2016000136;4;1;1;1;0;1
2016000137;3;2;1;1;0;3
2016000138;3;2;1;1;0;1
2016000139;3;2;2;2;0;1
2016000140;3;2;2;1;0;1
2016000141;3;2;1;1;0;5
2016000142;3;3;1;1;0;1
2016000143;3;2;1;1;0;3
2016000144;3;1;2;1;0;3
2016000145;3;2;1;1;0;1
2016000146;3;2;2;1;0;1
2016000147;3;2;1;2;0;1
2016000148;4;2;0;1;0;1
2016000149;3;2;1;1;0;1
2016000150;3;2;1;0;5;4
2016000151;3;2;0;1;0;1
2016000152;3;2;1;1;0;1
2016000153;3;2;1;1;0;3
2016000154;3;2;1;1;0;1
2016000155;3;2;1;1;0;4
2016000156;3;2;2;1;0;1
2016000157;4;2;1;2;0;1
2016000158;3;3;1;2;5;1
2016000159;3;2;1;1;5;1
2016000160;3;2;1;1;0;1
2016000161;3;0;1;1;0;1
2016000162;3;2;1;1;0;1
2016000163;3;2;1;1;0;1
2016000164;4;0;0;1;0;1
2016000165;3;2;0;0;0;1
2016000166;3;2;1;1;0;1
2016000167;3;2;1;3;0;5
2016000168;3;2;1;1;0;1
2016000169;3;2;2;1;0;1
2016000170;3;2;2;2;0;1
2016000171;3;2;0;1;0;1
2016000172;2;2;1;1;0;1
2016000173;4;2;1;1;0;1
2016000174;2;2;0;1;0;1
2016000175;3;3;3;1;0;1
2016000176;3;2;2;1;0;1
2016000177;3;2;0;1;0;1
2016000178;3;2;1;1;0;1
2016000179;3;2;1;9;0;3
2016000180;3;2;1;0;0;3
2016000181;2;3;1;0;0;0
2016000182;3;2;1;7;0;1
2016000183;3;2;1;2;0;1
2016000184;4;2;0;1;0;1
2016000185;3;2;1;1;0;1
2016000186;3;2;1;1;0;1
2016000187;2;2;2;2;0;1
2016000188;3;2;1;1;0;1
2016000189;3;2;1;2;0;1
2016000190;2;2;1;1;0;1
2016000191;3;2;2;1;0;3
2016000192;3;2;1;1;0;1
2016000193;2;2;1;2;0;1
2016000194;1;3;3;1;0;1
2016000195;1;3;0;2;0;3
2016000196;1;3;1;1;1;1
2016000197;1;3;4;1;0;1
2016000198;1;3;1;1;7;1
2016000199;1;3;1;1;2;1
2016000200;1;3;1;1;3;1
2016000201;1;3;1;1;0;2
2016000202;1;3;1;1;0;1
2016000203;1;3;1;3;0;1
2016000204;1;1;2;1;0;1
2016000205;1;3;2;1;0;1
2016000206;3;2;0;1;5;0
2016000207;4;2;0;1;0;1
2016000208;3;2;1;1;0;1
2016000209;4;2;1;1;0;1
2016000210;3;2;4;4;0;1
2016000211;3;2;1;1;0;1
2016000212;3;2;1;1;0;1
2016000213;3;2;1;1;0;1
2016000214;3;2;1;1;0;1
2016000215;3;2;1;1;0;1
2016000216;3;2;1;1;0;1
2016000217;3;2;1;2;0;3
2016000218;3;2;2;1;0;1
2016000219;3;2;2;8;0;1
2016000220;3;2;2;2;0;1
2016000221;3;2;4;1;5;1
2016000222;3;2;0;2;0;1
2016000223;3;2;0;2;0;3
2016000224;3;2;1;1;0;1
2016000225;3;0;0;1;0;3
2016000226;3;2;1;0;5;1
2016000227;3;2;1;2;0;1
2016000228;3;2;0;2;5;1
2016000229;4;2;1;1;0;1
2016000230;3;3;1;1;0;1
2016000231;3;2;1;1;0;1
2016000232;3;3;1;2;0;1
2016000233;4;2;1;1;0;1
2016000234;3;2;2;2;0;3
2016000235;3;2;2;1;2;1
2016000236;4;2;0;1;0;1
2016000237;3;2;1;1;0;1
2016000238;3;2;2;2;0;1
2016000239;3;2;1;2;0;3
2016000240;3;2;0;1;0;1
2016000241;3;2;1;1;0;1
2016000242;3;2;1;1;0;1
2016000243;3;2;1;2;0;3
2016000244;3;2;1;1;0;1
2016000245;3;2;1;1;0;1
2016000246;3;2;1;1;0;1
2016000247;3;2;1;1;0;1
2016000248;4;2;2;9;0;1
2016000249;3;2;1;2;5;1
2016000250;3;2;1;1;0;1
2016000251;4;2;0;1;0;3
2016000252;3;2;1;1;5;1
2016000253;3;2;1;1;0;1
2016000254;3;2;1;5;0;1
2016000255;3;2;0;1;0;0
2016000256;3;2;2;2;0;1
2016000257;3;3;1;1;0;2
2016000258;3;2;1;1;0;1
2016000259;4;2;2;1;0;1
2016000260;3;3;1;1;0;1
2016000261;3;2;1;1;0;1
2016000262;4;2;1;1;0;1
2016000263;3;3;1;1;0;1
2016000264;3;3;1;1;2;1
2016000265;3;2;1;1;0;4
2016000266;3;2;1;1;0;1
2016000267;3;2;0;2;0;1
2016000268;3;2;0;1;0;1
2016000269;3;2;1;1;0;1
2016000270;3;2;0;1;0;1
2016000271;3;2;1;1;0;4
2016000272;3;2;1;2;0;1
2016000273;4;2;1;1;0;1
2016000274;3;2;1;1;0;1
2016000275;3;2;2;1;0;1
2016000276;3;2;1;1;0;1
2016000277;4;2;1;1;0;1
2016000278;3;2;0;1;0;1
2016000279;3;2;1;1;0;4
2016000280;3;2;2;2;0;1
2016000281;4;2;1;1;0;1
2016000282;4;2;2;1;0;3
2016000283;3;2;1;1;5;1
2016000284;3;2;1;2;4;3
2016000285;3;2;1;1;5;1
2016000286;4;2;2;1;0;1
2016000287;3;2;1;1;0;1
2016000288;3;2;0;1;0;1
2016000289;3;2;1;1;0;1
2016000290;3;2;1;1;0;3
2016000291;2;2;1;1;0;1
2016000292;3;2;1;1;0;1
2016000293;4;2;0;0;0;1
2016000294;3;2;1;2;0;4
2016000295;3;2;1;1;0;1
2016000296;3;2;2;0;0;1
2016000297;3;2;1;2;0;1
2016000298;3;2;1;1;0;1
2016000299;3;2;1;1;0;1
2016000300;3;2;1;1;0;1
2016000301;3;2;0;1;0;1
2016000302;3;2;0;1;0;3
2016000303;3;2;2;1;0;1
2016000304;3;2;1;1;0;1
2016000305;3;3;4;2;5;1
2016000306;3;2;1;2;0;3
2016000307;3;0;0;1;0;1
2016000308;4;0;0;1;5;1
2016000309;3;2;0;1;0;1
2016000310;3;2;1;1;0;3
2016000311;3;2;1;1;0;1
2016000312;3;2;1;7;0;1
2016000313;3;2;0;1;0;1
2016000314;3;2;1;1;5;1
2016000315;4;2;1;2;0;1
2016000316;3;2;2;1;0;3
2016000317;3;2;1;1;0;1
2016000318;3;2;0;2;0;1
2016000319;3;2;0;2;0;3
2016000320;3;2;1;1;0;3
2016000321;3;2;1;1;0;3
2016000322;3;2;1;1;0;1
2016000323;3;2;1;1;0;1
2016000324;3;2;1;1;5;1
2016000325;3;2;0;1;0;3
2016000326;3;2;1;1;3;1
2016000327;3;2;1;1;0;3
2016000328;3;2;1;1;0;1
2016000329;4;2;0;1;0;1
2016000330;4;2;1;2;4;3
2016000331;5;2;1;1;2;5
2016000332;3;2;1;1;0;1
2016000333;3;0;0;0;0;0
2016000334;3;2;1;1;0;1
2016000335;3;3;2;2;6;1
2016000336;4;2;1;2;0;1
2016000337;4;2;2;1;0;1
2016000338;4;2;4;1;0;1
2016000339;3;2;1;1;0;1
2016000340;4;2;1;1;0;1
2016000341;4;3;1;1;0;1
2016000342;4;0;0;0;0;0
2016000343;3;2;2;1;0;3
2016000344;3;2;2;1;0;1
2016000345;3;2;1;2;0;3
2016000346;3;2;1;7;0;3
2016000347;3;2;1;1;0;1
2016000348;4;2;1;1;0;1
2016000349;3;2;2;2;0;1
2016000350;3;2;2;1;0;1
2016000351;3;2;0;1;0;1
2016000352;2;2;1;2;0;1
2016000353;2;2;2;1;0;1
2016000354;3;2;4;2;5;1
2016000355;3;2;1;1;0;3
2016000356;3;2;0;0;0;3
2016000357;3;2;1;1;0;1
2016000358;3;2;1;1;0;1
2016000359;3;2;;;0;1
2016000360;3;2;1;1;2;1
2016000361;3;2;;;0;1
2016000362;4;2;3;1;0;1
2016000363;3;2;1;1;0;1
2016000364;3;2;1;1;0;1
2016000365;3;2;2;1;0;1
2016000366;3;2;0;2;0;1
2016000367;3;2;1;1;0;1
2016000368;3;2;0;2;0;1
2016000369;3;2;1;1;0;1
2016000370;3;2;2;1;0;1
2016000371;3;2;0;1;0;1
2016000372;3;2;0;6;0;1
2016000373;3;2;0;0;0;1
2016000374;3;2;1;1;0;1
2016000375;3;2;1;1;0;3
2016000376;3;2;1;9;0;3
2016000377;3;2;1;2;0;1
2016000378;3;2;0;1;0;1
2016000379;3;2;0;1;0;3
2016000380;3;2;0;2;0;1
2016000381;3;2;0;1;0;1
2016000382;3;2;2;1;0;1
2016000383;3;2;0;1;4;1
2016000384;3;3;4;1;0;1
2016000385;3;2;0;1;0;1
2016000386;3;2;2;2;0;1
2016000387;3;2;1;2;0;1
2016000388;3;2;1;1;0;3
2016000389;3;2;2;1;0;4
2016000390;3;2;2;7;0;4
2016000391;3;2;2;7;0;1
2016000392;3;2;1;1;0;1
2016000393;3;2;2;1;0;1
2016000394;3;2;0;1;0;1
2016000395;3;2;1;1;0;3
2016000396;3;2;0;0;0;3
2016000397;3;2;0;0;0;1
2016000398;3;2;1;2;0;1
2016000399;2;4;3;1;0;1
2016000400;2;3;1;1;0;1
2016000401;2;2;0;1;0;1
2016000402;2;2;0;1;0;1
2016000403;3;2;1;1;0;4
2016000404;3;2;1;1;0;1
2016000405;3;2;1;1;0;1
2016000406;3;2;1;1;0;1
2016000407;2;2;1;1;0;1
2016000408;3;2;1;1;0;1
2016000409;2;2;2;2;0;1
2016000410;3;2;1;1;0;1
2016000411;3;2;1;1;0;1
2016000412;3;2;1;1;0;1
2016000413;3;2;1;1;0;3
2016000414;3;2;1;1;0;3
2016000415;3;2;1;1;0;1
2016000416;3;2;1;1;0;1
2016000417;2;2;2;1;0;1
2016000418;4;2;0;1;0;3
2016000419;3;2;1;1;0;3
2016000420;3;2;2;1;0;1
2016000421;3;2;1;1;5;1
2016000422;3;2;0;1;0;3
2016000423;3;2;1;3;0;1
2016000424;3;2;1;1;0;1
2016000425;3;2;1;1;0;1
2016000426;3;2;1;1;0;1
2016000427;3;2;0;0;0;1
2016000428;3;2;1;1;0;1
2016000429;3;2;2;1;0;1
2016000430;4;2;2;1;0;1
2016000431;3;2;2;1;0;1
2016000432;3;2;;;0;1
2016000433;3;2;0;1;0;1
2016000434;3;2;1;1;0;4
2016000435;3;2;1;1;0;3
2016000436;3;2;1;1;0;3
2016000437;3;0;1;1;0;1
2016000438;4;2;2;1;0;1
2016000439;3;2;2;1;0;1
2016000440;3;2;1;0;0;0
2016000441;3;2;0;1;0;3
2016000442;3;2;0;1;5;1
2016000443;2;3;0;1;0;2
2016000444;3;3;0;1;0;4
2016000445;3;2;1;1;0;1
2016000446;3;2;1;1;0;1
2016000447;3;2;1;6;0;1
2016000448;3;2;4;2;0;1
2016000449;3;0;0;0;0;0
2016000450;3;2;1;2;0;1
2016000451;3;2;1;2;0;1
2016000452;3;2;0;2;0;1
2016000453;3;2;0;1;0;3
2016000454;3;0;0;1;0;1
2016000455;4;2;0;1;0;0
2016000456;3;0;1;1;0;1
2016000457;3;2;0;2;0;1
2016000458;3;2;0;2;0;1
2016000459;3;3;1;1;0;1
2016000460;3;0;0;0;0;0
2016000461;3;2;3;1;0;1
2016000462;4;2;1;1;0;1
2016000463;3;2;1;1;0;1
2016000464;3;0;3;1;0;1
2016000465;3;2;1;1;6;1
2016000466;2;3;1;2;0;3
2016000467;3;2;2;1;0;1
2016000468;3;2;1;1;0;3
2016000469;3;2;1;1;3;1
2016000470;3;2;1;1;0;1
2016000471;3;2;1;0;0;4
2016000472;3;2;1;1;0;0
2016000473;3;2;2;1;0;4
2016000474;3;0;0;0;0;0
2016000475;3;2;1;1;0;1
2016000476;3;2;1;2;0;1
2016000477;3;0;0;2;0;0
2016000478;3;2;1;2;5;1
2016000479;3;2;1;1;5;1
2016000480;4;2;1;1;0;1
2016000481;3;2;1;1;5;1
2016000482;3;2;1;1;0;1
2016000483;3;2;2;1;0;1
2016000484;3;2;1;2;0;1
2016000485;4;2;1;1;0;3
2016000486;3;0;0;0;0;0
2016000487;3;2;1;1;0;3
2016000488;3;2;1;1;0;1
2016000489;3;2;0;1;0;1
2016000490;3;2;1;1;0;1
2016000491;3;2;1;6;0;1
2016000492;3;2;1;1;0;1
2016000493;3;2;2;1;5;1
2016000494;3;2;1;2;0;5
2016000495;4;2;1;1;0;1
2016000496;3;2;0;1;3;1
2016000497;3;2;1;1;0;1
2016000498;3;2;1;1;0;1
2016000499;3;2;1;2;5;1
2016000500;3;2;1;1;5;1
2016000501;3;2;2;1;0;1
2016000502;3;2;0;2;0;3
2016000503;3;2;0;1;0;1
2016000504;3;2;1;1;0;1
2016000505;3;2;1;2;0;1
2016000506;3;2;3;2;0;1
2016000507;3;2;1;1;0;1
2016000508;3;2;1;2;0;1
2016000509;3;2;0;1;0;1
2016000510;3;2;1;1;2;1
2016000511;3;2;0;1;0;3
2016000512;3;2;1;1;0;1
2016000513;3;0;1;1;0;1
2016000514;4;2;1;1;0;1
2016000515;3;2;1;1;0;1
2016000516;2;2;1;1;0;1
2016000517;3;2;0;2;0;3
2016000518;3;2;0;1;0;1
2016000519;3;3;0;2;0;2
2016000520;3;0;0;2;0;1
2016000521;3;2;1;1;0;0
2016000522;3;2;1;2;0;0
2016000523;3;2;1;1;0;0
2016000524;3;2;1;1;0;3
2016000525;3;2;1;1;6;1
2016000526;3;2;0;1;0;1
2016000527;3;2;1;8;0;1
2016000528;4;2;2;1;0;1
2016000529;4;2;1;2;0;3
2016000530;4;2;1;1;0;1
2016000531;3;2;0;1;0;0
2016000532;3;2;1;1;0;3
2016000533;3;2;1;1;0;1
2016000534;3;2;1;1;0;1
2016000535;3;2;1;7;0;1
2016000536;3;2;2;2;0;1
2016000537;2;2;3;1;0;1
2016000538;3;2;1;1;0;1
2016000539;3;2;0;1;5;1
2016000540;3;2;1;1;0;1
2016000541;3;2;0;1;0;1
2016000542;3;2;2;2;0;1
2016000543;3;2;1;1;0;1
2016000544;4;2;1;2;0;1
2016000545;3;2;1;1;0;3
2016000546;3;0;0;0;0;0
2016000547;3;0;1;1;0;1
2016000548;3;2;1;1;0;1
2016000549;3;2;0;1;0;1
2016000550;3;2;1;1;0;3
2016000551;3;2;2;1;0;1
2016000552;3;0;0;0;0;0
2016000553;3;2;1;1;0;1
2016000554;3;0;0;0;0;0
2016000555;3;0;0;0;0;0
2016000556;3;0;0;1;0;1
2016000557;3;2;2;1;0;1
2016000558;4;0;0;1;0;0
2016000559;4;0;0;0;0;0
2016000560;3;2;2;1;0;1
2016000561;3;2;1;1;6;1
2016000562;3;0;0;0;0;0
2016000563;3;2;2;1;0;1
2016000564;3;0;0;0;0;0
2016000565;2;2;1;1;4;1
2016000566;2;3;0;1;0;3
2016000567;2;3;1;2;0;3
2016000568;2;2;1;1;0;1
2016000569;3;2;0;1;0;1
2016000570;3;0;1;0;5;1
2016000571;3;2;1;1;0;3
2016000572;2;3;1;1;0;2
2016000573;3;2;1;1;0;1
2016000574;2;2;1;1;0;1
2016000575;4;2;1;1;0;1
2016000576;3;4;1;1;0;1
2016000577;3;2;1;1;0;1
2016000578;4;2;1;1;0;1
2016000579;3;2;2;1;0;1
2016000580;3;2;4;2;0;1
2016000581;3;2;2;1;0;0
2016000582;3;2;1;1;0;0
2016000583;3;2;1;1;0;1
2016000584;3;2;2;1;0;1
2016000585;3;2;2;1;0;1
2016000586;3;2;0;1;0;1
2016000587;4;2;0;1;0;1
2016000588;3;2;1;1;0;1
2016000589;3;2;1;1;5;1
2016000590;3;2;0;7;0;1
2016000591;3;2;1;1;0;1
2016000592;3;2;1;1;0;1
2016000593;3;2;0;1;0;3
2016000594;3;2;1;1;0;1
2016000595;4;2;2;1;0;3
2016000596;3;0;1;1;0;1
2016000597;3;2;0;1;0;3
2016000598;3;2;1;1;0;1
2016000599;3;2;1;1;5;1
2016000600;4;2;1;1;0;1
2016000601;3;2;1;2;0;1
2016000602;3;2;0;7;5;0
2016000603;4;2;0;1;0;1
2016000604;3;2;1;1;0;1
2016000605;3;2;2;1;0;1
2016000606;3;2;0;1;0;1
2016000607;3;2;1;1;0;1
2016000608;3;2;2;1;0;3
2016000609;3;2;1;2;0;1
2016000610;3;2;1;1;0;1
2016000611;3;2;1;1;0;1
2016000612;3;2;1;1;0;1
2016000613;4;2;1;1;0;1
2016000614;3;2;1;1;5;1
2016000615;3;2;1;1;0;1
2016000616;3;2;1;1;0;0
2016000617;3;2;1;1;0;1
2016000618;3;2;1;1;0;1
2016000619;3;2;2;1;0;1
2016000620;3;2;1;1;0;1
2016000621;3;2;1;2;0;1
2016000622;3;2;1;1;0;1
2016000623;4;2;1;1;0;3
2016000624;3;2;2;1;0;1
2016000625;3;2;1;1;0;1
2016000626;3;2;1;2;0;1
2016000627;3;2;0;1;0;1
2016000628;3;2;2;1;0;1
2016000629;3;2;1;1;0;1
2016000630;3;2;2;1;0;3
2016000631;3;2;1;1;0;1
2016000632;4;2;1;1;0;1
2016000633;3;0;1;1;0;1
2016000634;3;2;1;1;0;1
2016000635;3;2;1;1;0;1
2016000636;3;2;2;0;0;1
2016000637;3;2;0;1;0;1
2016000638;1;1;1;1;3;1
2016000639;6;0;1;0;0;0
2016000640;3;2;1;1;0;1
2016000641;4;2;2;1;0;1
2016000642;5;3;1;1;0;1
2016000643;3;2;1;2;0;1
2016000644;3;2;2;1;0;3
2016000645;3;2;1;1;0;1
2016000646;3;2;1;1;0;1
2016000647;4;2;1;1;0;1
2016000648;3;2;1;1;0;1
2016000649;3;2;2;1;0;3
2016000650;3;2;2;1;0;1
2016000651;3;2;2;2;0;1
2016000652;3;2;3;1;0;1
2016000653;3;2;3;1;0;0
2016000654;3;2;0;2;0;1
2016000655;3;2;2;1;0;1
2016000656;3;2;1;3;0;3
2016000657;3;2;1;1;0;1
2016000658;3;2;1;1;0;1
2016000659;3;2;0;2;0;1
2016000660;2;2;2;1;0;1
2016000661;3;2;1;1;0;1
2016000662;3;2;3;1;0;1
2016000663;3;2;4;1;0;1
2016000664;3;2;1;1;0;1
2016000665;3;2;1;2;0;1
2016000666;3;2;2;1;0;1
2016000667;3;2;1;1;0;1
2016000668;3;2;1;1;0;1
2016000669;3;2;2;2;0;1
2016000670;3;2;2;2;0;1
2016000671;9;2;1;2;0;1
2016000672;3;2;1;1;0;1
2016000673;3;2;1;1;0;1
2016000674;3;2;0;1;0;1
2016000675;3;2;2;1;0;3
2016000676;3;2;1;1;0;1
2016000677;3;2;2;1;0;3
2016000678;3;2;1;1;0;1
2016000679;3;2;1;1;0;1
2016000680;3;2;1;0;0;1
2016000681;3;2;1;2;0;3
2016000682;3;2;3;2;0;1
2016000683;3;2;1;1;0;1
2016000684;3;2;1;1;0;1
2016000685;3;2;1;1;0;1
2016000686;3;2;0;1;0;1
2016000687;3;2;1;1;0;1
2016000688;2;1;1;1;0;1
2016000689;3;2;1;2;5;3
2016000690;3;2;4;1;0;1
2016000691;4;0;1;1;0;1
2016000692;4;;;;;
2016000693;3;2;1;1;5;1
2016000694;3;2;0;1;0;3
2016000695;3;0;0;1;0;1
2016000696;3;0;0;0;0;0
2016000697;3;2;0;1;0;1
2016000698;3;2;3;1;0;1
2016000699;3;2;0;1;5;1
2016000700;3;2;1;1;0;1
2016000701;3;2;1;1;0;1
2016000702;4;2;1;1;0;0
2016000703;3;2;1;1;0;1
2016000704;4;2;1;1;0;1
2016000705;3;2;1;1;0;1
2016000706;3;2;1;1;0;1
2016000707;3;2;1;1;5;1
2016000708;3;2;1;1;0;1
2016000709;3;2;1;1;0;3
2016000710;3;2;1;2;0;3
2016000711;3;2;1;1;0;1
2016000712;2;3;1;1;5;1
2016000713;3;2;1;1;0;1
2016000714;3;2;1;1;0;1
2016000715;3;2;1;9;0;3
2016000716;2;2;0;1;5;1
2016000717;2;2;1;2;5;1
2016000718;2;2;0;1;0;1
2016000719;3;2;0;1;0;1
2016000720;3;2;0;1;0;1
2016000721;2;2;1;1;0;1
2016000722;4;2;0;1;0;1
2016000723;4;2;0;1;0;1
2016000724;3;2;0;1;4;1
2016000725;4;;;;;
2016000726;3;2;1;1;5;1
2016000727;3;2;0;2;0;1
2016000728;3;2;1;2;0;3
2016000729;4;;;;;
2016000730;4;2;1;1;0;1
2016000731;3;2;1;1;0;1
2016000732;3;2;2;7;0;3
2016000733;4;2;1;1;0;1
2016000734;3;2;1;2;0;1
2016000735;3;2;0;0;0;1
2016000736;3;2;1;0;0;1
2016000737;3;2;1;1;0;1
2016000738;3;2;3;1;0;1
2016000739;5;2;1;1;0;1
2016000740;5;2;1;1;0;1
2016000741;5;0;1;1;0;4
2016000742;3;2;1;1;0;1
2016000743;3;2;1;1;0;1
2016000744;3;2;1;1;0;1
2016000745;3;2;1;1;0;1
2016000746;3;2;1;3;0;1
2016000747;3;2;1;1;0;3
2016000748;4;2;1;1;0;1
2016000749;3;2;1;1;0;3
2016000750;9;2;1;2;0;1
2016000751;4;2;1;1;0;1
2016000752;3;2;1;1;0;4
2016000753;3;2;1;2;0;1
2016000754;4;2;1;2;0;1
2016000755;4;2;0;1;0;3
2016000756;3;2;2;1;0;1
2016000757;3;2;1;1;0;1
2016000758;3;2;1;1;0;4
2016000759;3;2;1;1;0;3
2016000760;3;2;2;1;0;1
2016000761;3;2;2;1;0;1
2016000762;4;2;1;1;0;3
2016000763;3;2;1;1;0;3
2016000764;3;2;1;2;5;1
2016000765;3;2;1;2;0;3
2016000766;3;2;3;2;0;1
2016000767;3;2;1;1;0;1
2016000768;4;1;1;2;0;1
2016000769;3;2;1;2;0;1
2016000770;3;2;1;1;0;1
2016000771;3;2;1;1;0;1
2016000772;3;2;1;1;0;1
2016000773;3;2;1;1;0;1
2016000774;3;2;1;1;0;3
2016000775;3;2;1;1;0;3
2016000776;4;2;2;2;0;1
2016000777;3;2;1;1;0;1
2016000778;3;2;1;1;0;1
2016000779;3;2;1;1;0;1
2016000780;3;2;1;1;0;3
2016000781;3;;;;5;
2016000782;4;2;1;1;0;1
2016000783;3;2;1;3;0;3
2016000784;3;2;3;1;0;1
2016000785;3;2;1;1;0;1
2016000786;9;4;1;1;0;1
2016000787;3;2;1;1;0;1
2016000788;3;2;1;1;0;1
2016000789;3;2;1;1;0;1
2016000790;3;2;1;1;0;1
2016000791;3;2;2;2;0;0
2016000792;3;2;1;0;0;3
2016000793;3;2;0;0;5;1
2016000794;3;2;1;2;0;1
2016000795;3;2;0;0;0;1
2016000796;3;2;0;1;0;1
2016000797;3;2;1;1;0;1
2016000798;3;2;4;1;5;1
2016000799;3;2;2;1;0;1
2016000800;3;2;1;1;0;1
2016000801;3;2;1;2;0;1
2016000802;3;2;1;1;5;1
2016000803;3;2;0;2;0;1
2016000804;3;2;1;1;0;1
2016000805;3;2;1;1;0;1
2016000806;3;2;1;1;0;1
2016000807;3;2;1;9;0;1
2016000808;3;2;1;1;0;1
2016000809;3;2;1;1;0;1
2016000810;3;2;1;2;0;1
2016000811;3;2;1;1;0;3
2016000812;3;2;1;1;0;1
2016000813;3;2;1;2;0;1
2016000814;3;2;0;2;0;3
2016000815;3;2;2;1;5;1
2016000816;3;2;1;1;0;1
2016000817;4;2;0;0;0;1
2016000818;3;2;1;1;0;1
2016000819;3;2;0;0;0;1
2016000820;3;2;2;0;0;1
2016000821;3;2;0;0;0;1
2016000822;3;2;1;1;0;1
