Num_Acc;catr;circ;prof;surf;infra;situ
2015000641;3;2;0;1;0;1
2015000642;3;2;1;2;0;3
2015000643;3;2;2;1;0;1
2015000644;3;2;1;1;0;1
2015000645;3;2;1;1;0;1
2015000646;3;2;2;1;0;1
2015000647;3;2;3;1;0;1
2015000648;3;2;2;1;0;3
2015000649;3;2;0;1;0;1
2015000650;3;2;4;1;0;1
2015000651;3;2;1;1;0;1
2015000652;4;2;1;1;0;1
2015000653;3;2;1;1;0;1
2015000654;3;2;1;1;0;1
2015000655;3;2;0;1;0;3
2015000656;3;2;1;1;0;1
2015000657;3;2;1;1;0;1
2015000658;3;2;1;1;0;1
2015000659;3;2;1;0;0;0
2015000660;3;2;1;1;0;1
2015000661;3;2;1;1;0;1
2015000662;2;2;2;2;0;3
2015000663;3;2;1;1;0;1
2015000664;2;2;1;1;0;1
2015000665;3;2;1;2;0;1
2015000666;4;2;1;1;0;1
2015000667;3;2;0;1;0;1
2015000668;3;2;1;2;0;1
2015000669;3;2;1;9;0;1
2015000670;3;2;1;1;0;0
2015000671;3;2;4;2;0;3
2015000672;3;2;1;1;0;1
2015000673;3;2;2;9;0;1
2015000674;3;2;2;2;0;1
2015000675;3;2;3;1;0;1
2015000676;3;2;1;2;0;1
2015000677;3;2;1;1;0;1
2015000678;3;2;2;2;0;1
2015000679;3;2;1;1;0;1
2015000680;3;2;2;1;0;0
2015000681;3;2;1;1;0;1
2015000682;3;2;1;1;0;1
2015000683;3;0;0;1;5;1
2015000684;4;1;1;1;0;1
2015000685;3;2;1;1;0;1
2015000686;4;2;1;1;0;1
2015000687;3;2;2;1;0;1
2015000688;3;2;2;2;0;1
2015000689;3;2;2;2;0;1
2015000690;3;2;1;1;0;1
2015000691;3;2;1;1;0;1
2015000692;3;2;1;1;0;1
2015000693;4;2;1;1;0;1
2015000694;3;2;0;2;0;1
2015000695;2;3;1;2;0;1
2015000696;2;3;1;2;0;1
2015000697;2;3;1;1;2;3
2015000698;3;2;0;1;0;1
2015000699;4;;;;;
2015000700;3;2;2;1;0;1
2015000701;3;2;1;2;0;1
2015000702;3;2;1;1;0;3
2015000703;3;2;1;2;0;3
2015000704;4;2;1;1;0;0
2015000705;3;2;1;1;0;1
2015000706;3;2;1;1;0;1
2015000707;3;2;1;1;0;1
2015000708;4;2;1;2;0;1
2015000709;3;0;0;1;0;1
2015000710;3;2;0;0;0;0
2015000711;3;2;1;1;0;1
2015000712;3;;;;;
2015000713;4;2;4;8;0;4
2015000714;4;2;1;1;0;1
2015000715;3;2;1;0;0;1
2015000716;3;2;0;1;0;1
2015000717;3;2;0;1;4;1
2015000718;3;2;1;1;0;3
2015000719;4;2;1;1;0;1
2015000720;3;2;2;1;0;1
2015000721;3;2;1;1;0;1
2015000722;3;2;1;2;0;1
2015000723;3;2;2;2;5;1
2015000724;4;2;1;1;0;1
2015000725;2;2;1;1;0;3
2015000726;3;1;1;1;5;1
2015000727;3;2;1;1;0;1
2015000728;2;1;1;1;0;3
2015000729;2;2;1;1;0;1
2015000730;3;2;2;2;0;3
2015000731;3;2;1;1;0;1
2015000732;3;2;1;1;0;1
2015000733;3;;;;;
2015000734;3;2;1;1;0;1
2015000735;4;2;1;2;1;1
2015000736;3;2;1;1;0;1
2015000737;3;2;1;2;0;1
2015000738;4;2;1;2;0;1
2015000739;3;2;1;2;0;1
2015000740;3;2;1;1;0;1
2015000741;4;2;1;1;0;1
2015000742;3;2;1;1;0;3
2015000743;3;2;1;1;0;1
2015000744;4;2;2;1;0;1
2015000745;3;2;0;1;0;1
2015000746;3;3;2;1;0;1
2015000747;3;3;2;1;0;1
2015000748;3;2;1;1;0;1
2015000749;3;2;1;1;5;1
2015000750;2;2;0;1;0;3
2015000751;2;2;1;1;0;1
2015000752;3;0;2;1;0;0
2015000753;3;2;1;1;5;1
2015000754;3;2;2;1;0;1
2015000755;4;2;1;1;0;1
2015000756;3;2;1;1;0;1
2015000757;4;2;1;1;0;1
2015000758;4;2;0;0;0;1
2015000759;3;2;0;1;0;1
2015000760;4;2;1;1;0;1
2015000761;3;2;1;2;0;1
2015000762;3;2;1;2;0;3
2015000763;3;2;0;1;0;1
2015000764;3;2;0;1;0;1
2015000765;3;2;1;1;0;1
2015000766;3;2;1;1;0;1
2015000767;3;2;1;1;0;1
2015000768;4;2;2;1;0;3
2015000769;3;2;1;1;0;1
2015000770;3;2;4;1;0;3
2015000771;2;3;1;1;0;1
2015000772;3;2;1;1;5;1
2015000773;3;2;1;1;0;1
2015000774;3;2;1;1;0;1
2015000775;3;2;2;1;0;1
2015000776;3;2;2;1;0;3
2015000777;3;2;1;1;0;1
2015000778;3;2;1;2;5;1
2015000779;3;2;2;1;0;1
2015000780;3;2;1;1;0;1
2015000781;3;2;0;2;0;1
2015000782;3;2;2;1;0;1
2015000783;3;2;2;1;0;1
2015000784;3;;;;0;0
2015000785;3;2;1;1;0;1
2015000786;1;1;2;1;3;1
2015000787;3;2;1;1;0;1
2015000788;4;2;0;1;0;1
2015000789;3;2;2;2;0;1
2015000790;3;2;1;1;0;1
2015000791;3;2;1;6;0;1
2015000792;3;2;0;1;0;1
2015000793;3;2;3;1;0;1
2015000794;3;2;0;1;0;1
2015000795;3;2;1;1;0;1
2015000796;3;2;2;1;0;1
2015000797;3;2;0;3;0;1
2015000798;3;0;1;1;0;1
2015000799;3;2;1;1;0;1
2015000800;3;2;1;1;0;1
2015000801;3;2;1;1;0;1
2015000802;4;;;;;
2015000803;3;2;1;1;0;1
2015000804;3;2;1;1;0;1
