num_acc;catr;circ;prof;surf;infra;situ
2013000452;3;2;0;2;0;1
2013000453;3;2;2;1;0;1
2013000454;3;2;1;1;0;1
2013000455;3;2;4;2;6;1
2013000456;3;2;1;1;0;1
2013000457;3;2;2;2;0;1
2013000458;3;3;0;1;0;1
2013000459;2;3;1;1;5;1
2013000460;3;2;2;2;0;1
2013000461;2;2;1;1;5;1
2013000462;3;1;1;1;5;1
2013000463;3;2;1;1;0;1
2013000464;3;2;1;2;0;1
2013000465;4;2;2;2;0;1
2013000466;3;2;2;1;0;1
2013000467;3;2;1;1;0;1
2013000468;4;0;2;1;0;0
2013000469;2;2;1;2;0;1
2013000470;3;3;4;7;0;1
2013000471;3;2;0;1;0;1
2013000472;3;2;2;2;0;1
2013000473;3;2;2;1;2;1
2013000474;3;2;1;2;0;3
2013000475;3;2;1;2;0;1
2013000476;4;0;1;1;0;1
2013000477;2;2;0;1;0;4
2013000478;3;2;1;9;0;1
2013000479;2;2;1;1;0;1
2013000480;3;2;1;2;0;3
2013000481;3;3;1;1;0;1
2013000482;3;2;0;7;0;1
2013000483;4;2;1;2;0;1
2013000484;3;2;1;1;0;1
2013000485;3;2;0;1;0;1
2013000486;9;2;0;1;0;1
2013000487;3;2;1;1;0;1
2013000488;3;2;1;9;0;1
2013000489;3;2;1;1;0;3
2013000490;4;1;1;1;0;1
2013000491;3;2;1;2;0;1
2013000492;4;2;1;1;0;1
2013000493;3;2;0;1;0;3
2013000494;4;2;1;1;0;1
2013000495;3;2;4;2;0;1
2013000496;4;2;1;1;2;1
2013000497;4;2;3;1;0;1
2013000498;3;0;1;1;5;1
2013000499;3;2;2;1;0;1
2013000500;3;2;1;1;0;1
2013000501;3;2;2;1;0;4
2013000502;3;2;1;1;0;1
2013000503;4;4;1;2;5;1
2013000504;3;2;1;2;0;1
2013000505;3;2;2;1;0;1
2013000506;3;2;2;1;0;1
2013000507;3;2;0;2;0;1
2013000508;3;2;1;1;0;1
2013000509;4;2;0;1;0;1
2013000510;3;2;1;1;5;1
2013000511;4;2;0;1;0;1
2013000512;4;2;1;1;0;1
2013000513;3;2;1;2;0;3
2013000514;3;2;1;1;0;1
2013000515;3;2;1;2;0;1
2013000516;3;2;0;1;0;1
2013000517;3;2;1;1;0;1
2013000518;4;2;1;1;0;1
2013000519;3;2;1;5;0;1
2013000520;9;2;1;2;0;1
2013000521;4;2;1;2;0;1
2013000522;4;2;1;1;0;1
2013000523;4;2;1;1;0;1
2013000524;3;2;1;1;0;1
2013000525;3;2;1;1;0;1
2013000526;3;3;1;2;0;1
2013000527;3;3;1;1;0;1
2013000528;3;2;1;1;0;1
2013000529;3;2;1;0;0;1
2013000530;3;2;1;2;0;1
2013000531;3;2;1;1;0;1
2013000532;3;2;2;1;0;4
2013000533;3;2;2;1;0;4
2013000534;3;2;0;2;0;1
2013000535;3;2;1;2;5;1
2013000536;4;2;1;1;0;1
2013000537;3;2;1;1;0;1
2013000538;4;1;1;1;0;1
2013000539;3;2;1;1;0;1
2013000540;3;2;1;2;0;1
2013000541;4;2;1;2;5;1
2013000542;3;2;0;1;0;1
2013000543;4;2;1;1;0;1
2013000544;4;1;0;1;5;1
2013000545;3;2;1;1;0;1
2013000546;2;2;1;1;0;1
2013000547;4;2;0;1;0;1
2013000548;3;2;0;1;5;0
2013000549;4;2;2;1;0;1
2013000550;3;2;3;1;0;3
2013000551;3;2;1;1;0;1
2013000552;2;2;1;7;0;1
2013000553;2;3;1;1;0;2
2013000554;2;3;1;1;0;1
2013000555;3;2;4;1;5;1
2013000556;3;2;2;1;0;1
2013000557;4;2;2;2;0;1
2013000558;2;0;1;1;0;1
2013000559;3;2;3;1;0;0
2013000560;3;2;3;8;0;1
2013000561;9;2;1;1;0;1
2013000562;3;2;0;1;0;0
2013000563;3;2;0;0;0;0
2013000564;2;2;2;1;0;1
2013000565;1;3;1;1;0;1
2013000566;1;3;1;1;0;1
2013000567;3;2;2;2;0;1
2013000568;3;2;1;1;0;1
2013000569;1;3;1;1;0;1
2013000570;3;2;1;1;0;1
2013000571;3;2;1;1;0;1
2013000572;3;2;2;1;0;3
2013000573;3;2;1;1;0;1
2013000574;3;2;1;1;0;1
2013000575;3;2;1;2;0;1
2013000576;3;2;2;1;0;1
2013000577;3;2;2;2;0;1
2013000578;3;2;1;1;0;1
2013000579;3;2;3;1;0;1
2013000580;4;2;1;1;0;1
2013000581;3;2;1;1;0;3
2013000582;3;2;0;1;0;1
2013000583;3;2;1;1;0;4
2013000584;3;2;4;1;0;1
2013000585;3;2;1;1;0;1
2013000586;3;2;0;0;0;1
2013000587;2;3;1;1;0;1
2013000588;3;3;2;1;0;3
2013000589;3;2;0;1;0;1
2013000590;3;2;1;1;0;1
2013000591;3;2;1;1;0;1
2013000592;3;2;1;1;0;1
2013000593;3;2;0;1;0;1
2013000594;3;2;1;1;0;1
2013000595;3;2;1;2;5;3
2013000596;3;2;1;1;0;1
2013000597;3;2;1;1;0;1
2013000598;3;2;1;1;0;1
2013000599;3;2;1;1;0;3
2013000600;3;2;4;2;0;3
2013000601;3;2;1;1;0;1
2013000602;3;2;1;1;0;1
2013000603;3;2;1;1;5;1
2013000604;3;2;1;1;0;1
2013000605;3;2;1;2;0;1
2013000606;3;2;1;1;0;1
2013000607;3;2;1;1;0;1
2013000608;3;2;1;1;0;1
2013000609;3;2;2;1;0;3
2013000610;3;2;1;1;0;1
2013000611;3;2;0;1;0;1
2013000612;4;1;1;1;0;1
2013000613;3;2;1;1;0;1
2013000614;3;2;1;9;0;1
2013000615;4;1;1;2;0;1
2013000616;3;2;1;2;0;3
2013000617;3;2;0;2;0;1
2013000618;3;2;1;1;0;1
2013000619;3;2;1;2;0;1
2013000620;3;2;1;1;0;1
2013000621;3;0;1;2;0;1
2013000622;3;2;2;2;0;1
2013000623;3;2;0;1;0;3
2013000624;3;2;0;2;0;3
2013000625;3;2;1;2;0;1
2013000626;3;2;1;2;0;1
2013000627;5;3;1;2;0;1
2013000628;3;2;1;2;0;1
2013000629;3;2;1;1;0;1
2013000630;4;1;1;1;0;4
2013000631;3;2;1;1;0;1
2013000632;3;2;1;1;5;1
2013000633;3;2;1;1;0;1
2013000634;3;3;1;2;0;1
2013000635;3;2;2;2;0;1
2013000636;3;2;;;0;1
2013000637;3;2;2;1;0;1
2013000638;3;0;1;2;0;1
2013000639;3;2;1;1;0;3
2013000640;4;2;0;1;0;1
2013000641;3;2;1;2;0;1
2013000642;3;2;1;1;0;1
2013000643;3;2;1;7;0;1
2013000644;4;2;0;1;0;1
2013000645;3;2;0;0;0;1
2013000646;4;2;0;2;0;1
2013000647;3;2;1;2;0;1
2013000648;3;2;2;1;0;1
2013000649;3;2;2;2;5;1
2013000650;3;2;0;1;0;1
2013000651;3;2;2;1;0;1
2013000652;3;2;1;1;0;1
2013000653;3;2;2;1;0;1
2013000654;3;2;1;2;0;3
2013000655;3;2;0;2;0;1
2013000656;3;2;4;1;0;1
2013000657;3;2;1;2;0;1
2013000658;2;2;1;1;0;1
2013000659;3;2;1;1;0;1
2013000660;3;2;1;1;0;1
2013000661;3;2;4;2;0;3
2013000662;3;2;1;2;0;1
2013000663;3;2;1;1;0;1
2013000664;3;2;1;1;0;1
2013000665;3;2;0;1;0;1
2013000666;3;2;2;1;0;1
2013000667;3;2;1;1;0;1
2013000668;3;2;1;1;0;1
2013000669;3;2;2;1;0;1
2013000670;3;2;1;1;0;1
2013000671;3;2;2;1;0;1
2013000672;3;;;;5;0
2013000673;3;2;1;1;0;1
2013000674;3;2;2;1;0;1
2013000675;3;2;1;1;0;1
2013000676;3;0;1;1;0;1
2013000677;3;2;1;1;0;1
2013000678;3;2;1;2;0;1
2013000679;3;2;1;1;0;1
2013000680;4;2;0;1;0;1
2013000681;3;2;1;1;0;1
2013000682;3;0;0;2;0;1
2013000683;3;2;2;2;0;1
2013000684;3;2;1;2;0;1
2013000685;3;2;1;2;0;1
2013000686;3;2;0;1;0;1
2013000687;3;2;0;1;0;1
2013000688;3;2;1;1;0;1
2013000689;3;2;1;1;0;1
2013000690;3;2;1;1;5;1
2013000691;3;2;0;1;0;1
2013000692;3;2;;;;
2013000693;3;2;4;1;2;1
2013000694;3;2;1;1;0;1
2013000695;3;2;1;1;0;1
2013000696;4;2;1;1;0;1
2013000697;3;2;2;1;5;1
2013000698;3;2;1;1;0;1
2013000699;3;3;1;1;0;1
2013000700;3;2;1;1;0;1
2013000701;4;2;0;2;0;1
2013000702;3;2;1;0;0;1
2013000703;3;2;3;1;0;1
2013000704;4;2;1;1;0;1
2013000705;3;2;1;1;0;1
2013000706;3;2;1;1;0;1
2013000707;3;2;1;2;0;1
2013000708;3;2;2;1;0;1
2013000709;3;2;1;2;0;3
2013000710;3;2;2;1;0;1
2013000711;3;2;1;2;0;3
2013000712;3;2;1;5;0;1
2013000713;3;2;3;1;0;1
2013000714;2;4;4;2;0;1
2013000715;3;2;1;1;0;1
2013000716;3;2;1;1;0;1
2013000717;3;2;2;1;5;1
2013000718;3;2;1;1;0;1
2013000719;9;2;0;1;0;1
2013000720;3;2;1;1;0;1
2013000721;3;2;1;1;0;1
2013000722;3;2;1;2;0;1
2013000723;3;2;2;1;0;1
2013000724;4;2;1;1;0;1
2013000725;3;2;1;1;0;1
2013000726;3;2;1;1;0;3
2013000727;2;2;1;1;0;3
2013000728;3;0;1;1;0;1
2013000729;3;2;1;1;0;3
2013000730;3;2;0;1;0;1
2013000731;3;2;1;2;0;1
2013000732;3;2;1;6;0;1
2013000733;3;2;1;1;0;1
2013000734;3;2;4;2;0;1
2013000735;3;2;0;1;0;1
2013000736;3;2;1;1;0;3
2013000737;3;2;2;1;0;1
2013000738;4;0;0;1;0;1
2013000739;3;2;1;1;0;1
2013000740;3;2;0;1;0;1
2013000741;3;2;1;1;0;1
2013000742;4;2;1;2;0;1
2013000743;3;2;0;1;0;1
2013000744;4;2;2;1;0;1
2013000745;3;2;4;9;0;1
2013000746;3;2;1;1;0;1
2013000747;3;2;2;2;0;1
2013000748;3;2;3;1;0;3
2013000749;3;2;2;2;0;1
2013000750;3;2;2;1;0;3
2013000751;3;2;0;1;0;1
2013000752;3;2;1;1;0;1
2013000753;3;2;1;1;0;1
2013000754;3;2;4;1;0;3
2013000755;3;2;1;1;0;1
2013000756;3;2;2;1;0;1
2013000757;3;2;0;1;0;1
2013000758;3;2;0;1;0;3
2013000759;3;2;0;1;0;3
2013000760;3;2;0;1;0;1
2013000761;3;2;3;2;2;1
2013000762;3;2;1;2;0;1
2013000763;4;2;1;2;0;1
2013000764;3;2;0;1;0;1
2013000765;3;2;0;1;0;1
2013000766;3;2;1;2;0;1
2013000767;3;2;1;1;0;3
2013000768;3;2;1;1;0;1
2013000769;3;2;2;1;0;1
2013000770;4;2;1;1;0;1
2013000771;3;2;1;1;0;1
2013000772;3;2;1;1;0;1
2013000773;3;2;0;1;0;1
2013000774;3;2;2;1;2;1
2013000775;9;2;0;1;0;1
2013000776;3;2;1;1;5;1
2013000777;3;2;2;1;0;1
2013000778;3;2;1;1;0;1
2013000779;3;2;2;1;0;1
2013000780;3;2;1;1;0;1
2013000781;3;2;0;1;0;1
2013000782;3;2;2;1;0;1
2013000783;4;2;1;1;0;1
2013000784;3;2;2;1;0;1
2013000785;3;2;1;1;0;1
2013000786;9;0;1;9;0;3
2013000787;3;2;2;1;0;1
2013000788;4;0;1;1;0;1
2013000789;3;2;1;2;0;1
2013000790;3;2;1;1;0;1
2013000791;3;2;1;2;0;1
2013000792;4;0;1;1;0;3
2013000793;3;2;1;2;0;1
2013000794;3;0;2;2;0;1
2013000795;3;0;1;2;0;1
2013000796;3;2;0;2;0;1
2013000797;3;2;1;2;0;1
2013000798;3;2;2;2;0;1
2013000799;3;2;2;1;0;1
2013000800;3;2;1;1;0;1
2013000801;3;2;0;9;0;1
2013000802;3;2;1;1;0;1
2013000803;3;2;1;1;0;1
2013000804;4;2;1;1;0;1
2013000805;3;2;1;1;5;1
2013000806;4;2;2;1;0;1
2013000807;3;2;2;1;0;1
2013000808;3;2;2;1;0;1
2013000809;3;2;1;1;0;1
2013000810;3;2;1;2;0;1
2013000811;3;2;2;2;0;1
2013000812;3;2;1;2;0;1
2013000813;3;2;2;2;0;1
2013000814;4;2;2;2;0;1
2013000815;3;2;0;2;0;1
2013000816;4;;;;0;1
2013000817;3;2;1;1;5;1
2013000818;3;2;1;1;0;1
2013000819;4;2;0;1;0;1
2013000820;3;2;1;2;0;1
2013000821;3;2;2;2;0;3
