num_acc;catr;circ;prof;surf;infra;situ
2010000179;3;2;1;1;0;1
2010000180;3;2;1;1;0;1
2010000181;4;2;0;9;0;1
2010000182;3;2;4;1;0;3
2010000183;4;3;1;1;0;1
2010000184;4;2;1;1;0;3
2010000185;3;2;0;1;6;4
2010000186;3;2;1;1;0;1
2010000187;3;2;1;2;0;1
2010000188;3;3;1;1;0;1
2010000189;3;2;2;1;0;1
2010000190;4;2;0;1;2;1
2010000191;3;3;0;3;0;1
2010000192;3;2;1;1;0;1
2010000193;3;2;1;5;0;1
2010000194;3;2;2;1;0;3
2010000195;3;2;2;1;0;4
2010000196;3;2;0;1;0;1
2010000197;6;0;1;1;0;0
2010000198;3;2;0;1;0;1
2010000199;3;2;1;1;0;1
2010000200;3;2;2;1;0;1
2010000201;3;2;2;1;0;1
2010000202;3;2;3;2;0;1
2010000203;3;2;1;1;0;3
2010000204;3;2;1;1;0;3
2010000205;3;2;2;2;0;3
2010000206;3;2;1;1;0;1
2010000207;3;2;2;2;0;1
2010000208;3;2;1;2;0;1
2010000209;6;0;1;2;0;1
2010000210;3;2;1;2;5;1
2010000211;3;2;1;1;0;1
2010000212;3;2;1;1;0;1
2010000213;3;2;1;1;0;0
2010000214;3;2;1;5;0;3
2010000215;2;2;1;5;0;1
2010000216;2;2;1;1;0;1
2010000217;3;2;0;1;0;3
2010000218;3;2;1;1;0;1
2010000219;3;2;1;1;0;1
2010000220;3;2;1;1;0;1
2010000221;2;2;1;1;0;1
2010000222;3;2;2;2;0;1
2010000223;3;2;4;9;0;1
2010000224;3;2;1;1;0;1
2010000225;3;2;1;2;0;1
2010000226;3;2;1;1;0;3
2010000227;9;0;1;1;0;0
2010000228;3;2;0;1;0;1
2010000229;3;2;1;1;0;0
2010000230;3;2;1;1;0;3
2010000231;2;1;1;1;5;1
2010000232;3;2;1;1;0;1
2010000233;3;2;1;2;0;3
2010000234;3;2;1;1;0;1
2010000235;3;2;2;1;0;1
2010000236;3;2;1;2;0;1
2010000237;3;2;1;1;0;1
2010000238;3;2;1;1;0;3
2010000239;3;2;1;1;0;1
2010000240;3;2;0;2;0;1
2010000241;3;2;1;2;0;3
2010000242;3;2;1;2;0;1
2010000243;3;2;1;1;0;1
2010000244;3;2;1;1;0;3
2010000245;3;2;1;1;0;1
2010000246;3;2;1;1;0;1
2010000247;3;2;1;1;0;3
2010000248;3;0;1;5;0;3
2010000249;3;1;0;1;0;1
2010000250;3;2;1;1;0;1
2010000251;3;2;1;2;0;1
2010000252;3;2;1;1;5;1
2010000253;3;2;1;1;0;1
2010000254;3;2;1;1;5;1
2010000255;3;2;1;2;0;1
2010000256;3;2;1;1;0;1
2010000257;3;2;1;7;0;1
2010000258;3;2;0;8;0;1
2010000259;3;2;1;1;0;1
2010000260;3;2;1;1;0;1
2010000261;3;2;1;1;0;1
2010000262;3;2;0;2;5;1
2010000263;3;2;1;1;0;1
2010000264;3;2;0;1;0;1
2010000265;3;2;1;1;0;1
2010000266;3;3;1;1;0;1
2010000267;3;2;2;1;0;3
2010000268;3;2;1;1;0;1
2010000269;3;2;1;1;0;1
2010000270;3;2;0;1;0;1
2010000271;2;2;1;1;0;1
2010000272;3;2;2;1;0;1
2010000273;3;0;3;2;0;1
2010000274;4;2;1;1;0;1
2010000275;3;2;1;1;0;1
2010000276;3;2;1;7;0;1
2010000277;3;2;0;1;0;1
2010000278;3;3;1;1;0;3
2010000279;3;2;2;1;0;1
2010000280;6;0;1;1;6;0
2010000281;3;2;1;1;0;1
2010000282;3;2;1;1;0;1
2010000283;4;2;1;1;0;1
2010000284;3;3;1;1;0;2
2010000285;3;2;0;1;0;1
2010000286;3;2;0;0;5;1
2010000287;2;2;1;1;0;1
2010000288;3;2;1;1;0;1
2010000289;3;2;1;1;5;1
2010000290;3;2;1;1;5;1
2010000291;3;2;0;1;0;1
2010000292;3;2;0;1;0;1
2010000293;3;2;1;1;0;1
2010000294;9;1;0;1;0;1
2010000295;3;2;1;1;0;3
2010000296;4;3;2;1;0;3
2010000297;3;2;1;1;0;1
2010000298;3;2;2;2;2;1
2010000299;4;2;2;1;0;3
2010000300;3;2;2;1;0;3
2010000301;3;2;1;1;0;1
2010000302;3;2;2;1;0;2
2010000303;3;2;1;1;0;1
2010000304;3;2;0;1;0;1
2010000305;4;2;1;1;0;3
2010000306;3;2;1;1;0;1
2010000307;3;2;1;1;0;1
2010000308;3;2;1;2;0;1
2010000309;3;2;1;1;0;1
2010000310;3;2;0;1;0;1
2010000311;3;2;2;1;0;1
2010000312;3;2;1;1;5;1
2010000313;3;0;1;1;0;1
2010000314;3;2;1;1;0;1
2010000315;4;2;1;2;0;3
2010000316;3;2;2;2;0;1
2010000317;4;4;1;2;0;1
2010000318;4;2;1;1;0;1
2010000319;3;2;3;1;0;3
2010000320;4;2;1;1;0;1
2010000321;3;2;4;1;0;1
2010000322;3;2;1;1;0;1
2010000323;3;2;1;1;0;1
2010000324;3;2;1;1;5;1
2010000325;3;2;1;2;0;1
2010000326;3;2;3;2;0;1
2010000327;3;2;1;2;0;1
2010000328;3;2;1;1;0;1
2010000329;4;2;2;1;0;4
2010000330;4;2;0;2;0;3
2010000331;3;2;0;1;0;1
2010000332;3;2;2;1;0;1
2010000333;4;2;1;2;0;3
2010000334;3;2;1;1;0;1
2010000335;3;2;1;1;0;1
2010000336;3;2;1;1;0;1
2010000337;4;2;1;0;0;4
2010000338;3;2;0;0;0;0
2010000339;6;0;1;1;0;0
2010000340;3;2;2;1;0;1
2010000341;3;2;1;1;0;1
2010000342;3;2;1;1;0;1
2010000343;3;2;1;1;0;1
2010000344;3;0;1;2;0;3
2010000345;3;2;2;1;0;0
2010000346;3;2;4;1;0;1
2010000347;2;2;1;5;0;1
2010000348;3;2;1;2;0;1
2010000349;3;2;0;1;0;0
2010000350;3;2;1;1;0;4
2010000351;3;2;1;1;0;1
2010000352;4;2;1;1;0;1
2010000353;3;2;1;2;0;1
2010000354;4;2;1;2;0;1
2010000355;3;2;1;2;0;1
2010000356;3;3;1;1;0;1
2010000357;3;2;2;2;5;1
2010000358;3;2;1;2;0;1
2010000359;3;2;0;7;0;0
2010000360;3;3;0;1;3;1
2010000361;3;2;3;1;0;1
2010000362;3;2;2;1;0;3
2010000363;3;2;1;1;0;1
2010000364;3;2;1;2;0;1
2010000365;3;2;1;1;0;1
2010000366;3;2;1;1;5;1
2010000367;3;1;2;1;0;1
2010000368;3;2;0;1;0;0
2010000369;3;2;0;2;0;1
2010000370;3;2;1;1;0;3
2010000371;3;2;1;1;0;1
2010000372;3;2;1;1;0;3
2010000373;3;2;0;1;0;3
2010000374;3;2;2;1;0;1
2010000375;3;3;2;1;0;3
2010000376;3;2;0;1;0;1
2010000377;3;2;1;1;0;1
2010000378;3;2;1;2;0;1
2010000379;3;2;2;1;0;1
2010000380;3;2;1;2;0;3
2010000381;3;3;0;2;0;1
2010000382;3;2;2;1;0;3
2010000383;3;2;1;1;0;3
2010000384;3;3;1;1;0;1
2010000385;3;3;1;1;0;1
2010000386;3;2;2;1;0;1
2010000387;3;2;0;1;5;1
2010000388;3;2;1;1;0;3
2010000389;3;2;1;1;0;4
2010000390;2;2;1;1;0;3
2010000391;3;2;1;2;0;1
2010000392;3;3;2;2;0;1
2010000393;4;2;0;1;0;1
2010000394;3;2;0;2;0;1
2010000395;3;2;1;2;0;3
2010000396;3;2;0;2;0;1
2010000397;3;2;2;2;0;3
2010000398;4;2;1;5;0;1
2010000399;3;2;0;2;0;1
2010000400;3;2;1;2;0;1
2010000401;3;2;1;7;0;1
2010000402;3;2;1;1;0;1
2010000403;3;2;1;1;0;4
2010000404;3;2;1;1;0;1
2010000405;4;2;1;1;0;1
2010000406;4;2;2;1;0;3
2010000407;9;0;1;2;5;1
2010000408;3;2;2;1;2;1
2010000409;3;2;2;1;0;1
2010000410;3;2;3;1;0;1
2010000411;3;2;1;1;0;1
2010000412;3;0;1;1;0;1
2010000413;3;2;2;5;0;3
2010000414;3;2;1;1;0;1
2010000415;3;2;2;1;0;1
2010000416;3;0;1;2;0;1
2010000417;3;2;1;7;0;0
2010000418;4;2;2;1;0;4
2010000419;3;2;1;1;0;1
2010000420;3;2;0;1;0;1
2010000421;3;2;1;1;0;3
2010000422;3;2;3;1;0;1
2010000423;3;2;1;1;0;1
2010000424;3;2;1;1;0;1
2010000425;4;2;1;0;0;1
2010000426;3;2;1;1;0;1
2010000427;4;2;2;1;0;1
2010000428;3;2;2;1;5;1
2010000429;4;2;1;1;5;1
2010000430;3;2;1;2;5;1
2010000431;3;2;1;1;0;1
2010000432;3;2;2;1;0;1
2010000433;3;2;2;2;0;1
2010000434;3;0;1;1;0;1
2010000435;3;2;1;1;0;1
2010000436;3;2;1;2;0;1
2010000437;3;3;4;1;0;1
2010000438;3;2;3;1;0;1
2010000439;3;2;0;1;2;1
2010000440;3;3;0;1;0;1
2010000441;4;2;1;1;0;4
2010000442;3;2;1;1;0;1
2010000443;3;2;1;1;5;1
2010000444;3;2;0;0;0;1
2010000445;3;2;3;1;0;1
2010000446;2;4;1;2;5;1
2010000447;3;2;1;1;0;1
2010000448;3;2;1;1;0;1
2010000449;3;3;0;1;0;1
2010000450;3;3;1;2;0;1
2010000451;3;2;1;2;0;1
2010000452;3;2;2;1;0;1
2010000453;3;2;0;1;0;1
2010000454;3;2;1;1;0;1
2010000455;3;2;1;2;0;1
2010000456;3;2;1;1;0;1
2010000457;3;2;0;1;0;1
2010000458;3;2;1;1;0;3
2010000459;3;2;3;1;0;1
2010000460;3;2;0;1;0;1
2010000461;4;2;1;1;0;1
2010000462;3;2;1;1;5;1
2010000463;3;2;1;1;5;1
2010000464;3;2;1;1;0;1
2010000465;3;2;1;0;0;3
2010000466;3;2;1;2;0;3
2010000467;3;2;0;2;0;1
2010000468;3;2;1;1;0;3
2010000469;3;2;1;7;0;1
2010000470;3;2;1;2;0;3
2010000471;3;2;1;7;0;1
2010000472;3;0;3;2;0;1
2010000473;3;2;1;1;0;1
2010000474;3;2;3;2;0;1
2010000475;3;2;0;0;0;1
2010000476;3;2;1;1;0;0
2010000477;4;2;2;1;0;1
2010000478;3;2;1;1;0;1
2010000479;4;1;1;9;0;1
2010000480;3;2;1;1;0;1
2010000481;3;3;1;1;0;1
2010000482;3;2;1;2;0;1
2010000483;3;2;1;1;0;1
2010000484;3;2;1;1;5;1
2010000485;3;2;1;1;5;1
2010000486;3;2;1;1;0;1
2010000487;3;2;1;1;0;1
2010000488;3;2;1;1;0;1
2010000489;4;2;1;1;0;1
2010000490;3;2;1;1;0;1
2010000491;4;2;2;2;0;0
2010000492;3;2;1;1;0;1
2010000493;3;2;1;1;0;1
2010000494;4;2;1;1;0;1
2010000495;4;2;2;1;0;1
2010000496;4;2;1;1;0;1
2010000497;3;2;1;1;0;1
2010000498;3;2;4;1;0;1
2010000499;3;2;1;1;0;1
2010000500;3;2;1;1;0;1
2010000501;3;2;1;7;0;1
2010000502;3;2;4;2;0;0
2010000503;3;2;0;2;0;3
2010000504;3;2;1;1;0;1
2010000505;3;2;4;2;0;3
2010000506;3;2;2;1;0;1
2010000507;3;2;1;1;0;1
2010000508;3;2;1;1;5;1
2010000509;3;2;1;1;0;1
2010000510;3;2;1;1;0;1
2010000511;4;2;0;1;0;1
2010000512;4;2;1;2;0;1
2010000513;3;2;0;1;0;1
2010000514;3;2;1;1;0;1
2010000515;3;2;1;1;0;1
2010000516;2;2;1;1;0;1
2010000517;3;2;3;2;0;1
2010000518;2;2;2;5;0;1
2010000519;3;2;1;2;0;4
2010000520;9;2;1;1;0;1
2010000521;2;3;2;1;0;1
2010000522;3;2;3;2;5;1
2010000523;3;2;1;1;0;1
2010000524;3;2;2;2;0;1
2010000525;3;2;1;2;0;1
2010000526;3;2;1;2;0;1
2010000527;3;2;1;2;0;3
2010000528;3;2;0;1;0;1
2010000529;3;2;0;1;0;1
2010000530;3;2;0;0;0;1
2010000531;3;2;3;1;0;1
2010000532;3;2;0;1;0;1
2010000533;9;2;1;1;0;1
2010000534;4;0;0;1;0;1
2010000535;3;2;0;1;0;3
2010000536;3;2;2;1;0;1
2010000537;3;2;1;1;0;0
2010000538;4;0;2;9;0;1
2010000539;3;2;1;1;0;1
2010000540;3;2;0;1;0;1
2010000541;3;2;2;1;0;4
2010000542;3;2;1;1;0;3
2010000543;3;2;0;2;0;1
2010000544;3;2;4;7;0;1
2010000545;9;2;1;5;0;1
2010000546;3;2;1;2;0;1
2010000547;3;0;1;2;6;4
2010000548;3;1;0;1;0;3
2010000549;3;2;2;1;0;1
2010000550;3;2;1;1;0;1
2010000551;3;2;1;1;0;1
2010000552;3;2;1;1;5;1
2010000553;3;0;1;1;5;1
2010000554;3;2;1;0;0;0
2010000555;3;2;1;1;0;1
2010000556;3;2;1;1;0;1
2010000557;3;2;1;1;0;1
2010000558;4;2;1;1;0;1
2010000559;3;0;1;1;0;1
2010000560;3;2;1;4;0;3
2010000561;3;2;1;2;0;1
2010000562;3;3;1;1;0;1
2010000563;3;2;0;1;0;1
2010000564;3;2;0;1;0;1
2010000565;3;2;1;1;0;3
2010000566;3;3;2;1;0;1
2010000567;3;2;1;1;0;1
2010000568;3;2;1;1;0;1
2010000569;3;2;2;1;0;3
2010000570;3;2;1;1;0;1
2010000571;3;2;1;1;0;1
2010000572;3;2;1;1;0;3
2010000573;3;2;2;1;0;1
2010000574;3;2;1;1;0;1
2010000575;3;2;1;1;0;1
2010000576;3;2;1;4;0;1
2010000577;3;2;0;1;0;1
2010000578;4;2;1;1;0;1
2010000579;3;1;0;1;0;0
2010000580;3;3;2;2;0;1
2010000581;3;2;1;2;0;3
2010000582;9;2;1;1;0;1
2010000583;3;2;1;1;0;1
2010000584;3;2;1;1;0;1
2010000585;3;2;4;1;2;3
2010000586;3;2;1;2;0;1
2010000587;3;2;1;1;0;1
2010000588;3;2;2;1;0;3
2010000589;3;2;2;2;0;3
2010000590;3;2;1;9;0;1
2010000591;3;2;1;7;0;1
2010000592;3;2;1;1;0;0
2010000593;9;2;1;1;0;1
2010000594;3;2;1;1;0;1
2010000595;3;2;1;1;0;1
2010000596;9;2;0;1;0;1
2010000597;4;3;1;1;0;1
2010000598;3;2;1;5;0;1
2010000599;3;2;1;1;0;1
2010000600;3;2;1;2;5;1
2010000601;3;2;0;2;0;3
2010000602;3;2;1;1;0;3
2010000603;3;2;0;2;5;1
2010000604;3;2;0;1;0;1
2010000605;3;2;3;1;0;1
2010000606;3;2;1;1;0;3
2010000607;3;2;1;2;0;3
2010000608;3;2;0;1;0;1
2010000609;3;2;1;1;0;1
2010000610;4;2;0;1;0;1
2010000611;3;2;1;1;5;1
2010000612;3;2;1;1;0;1
2010000613;4;2;1;1;0;1
2010000614;3;2;1;1;0;1
2010000615;3;2;1;2;0;1
2010000616;3;2;1;2;0;1
2010000617;3;0;1;1;0;1
2010000618;3;2;1;2;5;1
2010000619;3;2;1;2;0;1
2010000620;3;0;3;1;0;1
2010000621;3;2;1;1;0;1
2010000622;3;2;4;2;0;3
2010000623;3;2;3;1;0;1
2010000624;3;2;0;1;0;3
2010000625;3;2;0;2;2;3
2010000626;3;2;1;2;0;1
2010000627;3;2;1;2;0;1
2010000628;4;2;0;1;0;0
2010000629;2;3;1;1;0;1
2010000630;2;1;1;1;0;1
2010000631;3;2;3;7;0;3
2010000632;3;2;1;2;0;1
2010000633;4;2;1;1;0;1
2010000634;2;2;2;1;0;1
2010000635;3;2;;;0;1
2010000636;4;2;0;1;0;1
2010000637;4;2;2;1;0;1
2010000638;4;1;2;1;0;1
2010000639;3;2;1;1;0;1
2010000640;2;2;1;1;0;1
2010000641;3;2;2;1;0;1
2010000642;3;2;1;1;0;1
2010000643;3;2;1;2;0;1
2010000644;3;2;3;1;0;1
2010000645;3;2;3;0;0;0
2010000646;2;3;1;1;0;1
2010000647;2;2;1;1;0;3
2010000648;3;2;1;1;0;1
2010000649;3;1;1;1;0;3
2010000650;3;2;1;1;0;1
2010000651;2;2;1;1;0;1
2010000652;3;2;1;1;0;0
2010000653;3;2;1;2;0;3
2010000654;3;2;1;1;0;4
2010000655;3;2;0;1;0;4
2010000656;3;2;0;1;0;3
2010000657;3;1;1;2;0;1
2010000658;3;;;;;
2010000659;3;2;1;2;0;1
2010000660;3;2;1;1;0;1
2010000661;3;2;1;1;0;3
2010000662;3;2;1;1;0;1
2010000663;3;2;2;2;0;3
2010000664;3;2;0;0;0;1
2010000665;9;4;1;1;0;1
2010000666;3;2;1;1;5;1
2010000667;3;2;1;1;5;3
2010000668;3;2;1;1;0;3
2010000669;3;2;3;1;0;1
2010000670;3;2;1;2;0;1
2010000671;3;2;0;1;0;1
2010000672;3;2;1;1;0;4
2010000673;3;0;2;1;0;1
2010000674;3;2;1;2;0;1
2010000675;3;2;1;3;0;1
2010000676;3;2;1;2;0;1
2010000677;3;2;0;2;0;1
2010000678;3;2;1;1;0;3
2010000679;3;3;1;1;0;1
2010000680;3;2;0;1;0;1
2010000681;3;2;1;1;2;3
2010000682;3;0;0;1;5;1
2010000683;3;2;1;1;0;1
2010000684;4;2;1;2;0;1
2010000685;3;2;2;7;0;1
2010000686;3;2;0;7;0;1
2010000687;3;2;1;1;0;1
2010000688;3;2;;;0;1
2010000689;3;2;1;1;0;1
2010000690;3;2;1;1;0;1
2010000691;3;2;1;1;0;1
2010000692;4;2;4;1;0;1
2010000693;3;2;1;1;0;1
2010000694;3;2;1;1;0;1
2010000695;3;2;1;1;0;1
2010000696;3;2;1;1;0;1
2010000697;3;2;0;1;0;1
2010000698;4;2;1;1;0;1
2010000699;3;2;1;1;0;1
2010000700;3;2;0;7;0;1
2010000701;3;2;2;2;0;1
2010000702;3;2;1;2;0;1
2010000703;3;2;1;2;0;1
2010000704;3;2;1;0;0;3
2010000705;9;2;1;1;0;1
2010000706;3;2;2;2;0;3
2010000707;3;2;2;1;0;1
2010000708;3;2;2;0;0;0
2010000709;3;2;1;1;0;1
2010000710;3;2;1;2;5;1
2010000711;3;2;1;1;0;1
2010000712;3;2;1;1;0;5
2010000713;3;2;0;2;0;1
2010000714;3;0;0;1;0;1
2010000715;3;2;2;1;0;1
2010000716;3;2;1;2;0;1
2010000717;3;;;;0;1
2010000718;3;2;1;1;0;1
2010000719;4;2;2;1;0;1
2010000720;3;;;;0;1
2010000721;3;2;1;1;0;1
2010000722;3;2;1;2;0;1
2010000723;3;2;1;1;0;0
2010000724;3;0;1;7;0;1
2010000725;3;2;1;2;0;1
2010000726;3;2;2;1;0;3
2010000727;3;2;2;1;0;1
2010000728;4;2;1;1;0;4
2010000729;3;2;0;1;0;1
2010000730;3;2;1;1;0;1
2010000731;3;2;4;1;0;1
2010000732;3;3;1;1;0;1
2010000733;4;0;0;0;0;3
2010000734;3;2;3;1;0;1
2010000735;3;2;2;2;0;3
2010000736;4;2;1;2;0;3
2010000737;3;2;1;2;0;1
2010000738;3;2;1;5;0;1
2010000739;3;2;1;2;0;1
2010000740;3;2;3;7;0;1
2010000741;3;2;1;7;0;1
2010000742;3;2;0;1;0;3
2010000743;4;2;1;1;0;1
2010000744;3;2;2;1;0;1
2010000745;3;2;2;1;0;1
2010000746;3;;;;0;1
2010000747;3;3;3;1;0;1
2010000748;3;2;2;1;0;1
2010000749;4;2;1;1;0;4
2010000750;3;2;1;1;0;1
2010000751;3;;;;3;1
2010000752;3;2;2;1;0;1
2010000753;3;2;1;1;2;1
2010000754;3;2;1;1;0;1
2010000755;3;3;1;1;0;1
2010000756;3;2;1;1;2;4
2010000757;3;1;3;2;0;1
2010000758;2;3;1;2;0;1
2010000759;4;2;1;1;0;1
2010000760;3;2;2;1;0;1
2010000761;3;2;1;1;0;1
2010000762;3;2;2;1;0;1
2010000763;4;0;1;2;0;1
2010000764;4;2;1;1;0;1
2010000765;2;2;1;1;0;1
2010000766;2;2;2;2;0;1
2010000767;3;2;1;2;0;3
2010000768;2;2;2;1;0;1
2010000769;3;2;0;1;0;1
2010000770;3;3;1;2;0;1
2010000771;3;2;1;1;0;1
2010000772;4;;;;;
2010000773;3;0;0;1;0;1
2010000774;4;2;1;7;0;1
2010000775;4;2;3;1;0;1
2010000776;3;2;2;7;0;3
2010000777;2;3;1;1;0;3
2010000778;3;2;1;1;6;1
2010000779;2;2;1;1;0;3
2010000780;4;;;;;1
2010000781;2;2;1;1;0;1
2010000782;3;2;1;1;0;3
2010000783;2;2;0;1;0;1
2010000784;2;2;3;1;0;0
2010000785;2;2;1;1;0;1
2010000786;3;2;0;6;0;3
2010000787;3;2;0;1;0;3
2010000788;3;2;2;1;0;3
2010000789;3;2;1;0;0;1
2010000790;3;2;2;1;0;1
2010000791;3;2;1;1;5;1
2010000792;3;2;1;2;0;1
2010000793;3;2;1;2;0;1
2010000794;4;2;0;2;0;1
2010000795;3;2;1;1;0;1
2010000796;3;2;1;2;0;1
2010000797;3;2;;;0;1
2010000798;3;2;2;1;0;1
2010000799;3;2;1;1;0;3
2010000800;4;2;2;2;0;1
2010000801;3;2;1;1;0;4
2010000802;3;2;1;1;0;3
2010000803;3;2;1;1;0;1
2010000804;3;2;3;2;0;3
2010000805;3;2;1;1;0;3
2010000806;4;2;2;1;0;3
2010000807;3;2;1;2;0;1
2010000808;3;2;1;1;0;1
2010000809;3;2;1;1;0;3
2010000810;3;2;1;1;0;1
2010000811;3;2;1;1;0;1
2010000812;4;;;;0;1
2010000813;3;2;1;1;0;1
2010000814;3;2;;;0;1
2010000815;3;2;1;1;0;3
2010000816;9;2;0;1;0;1
2010000817;3;2;0;0;0;0
2010000818;3;2;1;1;0;1
2010000819;4;2;1;1;0;1
2010000820;4;1;1;1;0;1
2010000821;4;2;2;1;0;4
2010000822;3;2;1;1;0;1
