num_acc;catr;circ;prof;surf;infra;situ
2012000228;3;2;1;1;0;1
2012000229;3;2;0;1;5;3
2012000230;4;2;0;1;0;1
2012000231;3;2;3;1;0;1
2012000232;3;2;1;1;0;1
2012000233;3;2;1;1;5;1
2012000234;3;2;0;1;0;1
2012000235;3;2;0;2;0;1
2012000236;3;2;1;2;0;1
2012000237;2;1;1;1;0;1
2012000238;3;2;1;2;0;1
2012000239;3;0;3;1;0;1
2012000240;3;2;2;1;0;1
2012000241;4;2;1;1;5;1
2012000242;3;2;1;1;0;1
2012000243;4;2;1;1;0;1
2012000244;3;2;0;1;0;1
2012000245;4;0;1;1;0;1
2012000246;3;2;1;1;5;1
2012000247;3;0;1;2;5;1
2012000248;3;2;4;1;0;1
2012000249;3;2;1;1;0;1
2012000250;3;2;2;2;0;3
2012000251;3;2;1;1;0;1
2012000252;3;2;1;2;0;1
2012000253;3;2;1;1;0;1
2012000254;3;2;3;2;0;1
2012000255;2;0;1;2;0;1
2012000256;3;0;3;1;0;3
2012000257;3;2;1;1;0;3
2012000258;3;2;1;2;0;1
2012000259;3;0;2;1;0;1
2012000260;3;2;1;1;0;3
2012000261;3;0;0;0;0;0
2012000262;4;2;0;0;0;0
2012000263;3;2;2;1;0;1
2012000264;3;2;0;1;0;3
2012000265;3;2;1;2;0;1
2012000266;3;2;1;2;0;1
2012000267;3;2;1;2;0;1
2012000268;3;2;1;1;0;1
2012000269;4;1;1;2;0;1
2012000270;3;2;0;1;0;3
2012000271;3;0;1;1;0;2
2012000272;3;2;1;1;0;4
2012000273;3;2;0;1;0;3
2012000274;3;2;1;7;2;1
2012000275;3;2;1;1;0;0
2012000276;3;2;0;2;0;3
2012000277;4;2;0;1;0;1
2012000278;9;2;1;1;0;1
2012000279;4;2;0;1;0;1
2012000280;3;2;1;1;0;1
2012000281;3;2;1;1;0;1
2012000282;3;2;1;1;0;1
2012000283;3;2;1;2;0;1
2012000284;3;2;1;1;0;1
2012000285;4;2;1;2;0;1
2012000286;3;2;1;1;0;1
2012000287;4;2;1;1;0;1
2012000288;4;2;1;1;0;1
2012000289;3;2;0;1;0;1
2012000290;3;2;1;2;0;1
2012000291;3;2;1;1;0;1
2012000292;3;2;1;1;0;1
2012000293;3;2;4;1;0;1
2012000294;3;2;1;1;5;1
2012000295;3;2;1;1;0;3
2012000296;3;2;4;2;0;3
2012000297;3;2;2;1;0;1
2012000298;3;1;1;8;5;1
2012000299;3;2;1;1;0;1
2012000300;3;2;1;2;0;1
2012000301;3;2;2;1;0;1
2012000302;3;2;1;1;0;1
2012000303;2;2;2;1;0;1
2012000304;3;2;1;2;0;1
2012000305;3;2;0;1;0;1
2012000306;3;2;0;1;5;1
2012000307;3;2;1;1;0;1
2012000308;3;2;1;1;0;1
2012000309;3;2;3;2;0;1
2012000310;3;2;0;2;0;4
2012000311;3;2;1;1;0;1
2012000312;3;2;1;1;0;3
2012000313;3;2;1;1;0;1
2012000314;3;2;1;1;0;1
2012000315;3;2;1;2;0;3
2012000316;3;2;1;1;0;1
2012000317;3;2;1;7;0;1
2012000318;3;2;1;1;0;1
2012000319;3;2;1;1;0;1
2012000320;3;2;1;1;0;1
2012000321;3;2;1;1;0;1
2012000322;3;2;2;1;0;1
2012000323;3;2;2;1;0;1
2012000324;3;2;1;1;0;3
2012000325;5;2;2;1;0;1
2012000326;3;2;0;6;0;1
2012000327;3;2;4;2;0;4
2012000328;4;4;1;1;5;1
2012000329;3;3;1;1;0;1
2012000330;3;3;1;2;0;1
2012000331;3;2;2;1;0;1
2012000332;3;2;1;0;0;1
2012000333;3;2;2;1;0;1
2012000334;3;2;1;8;0;1
2012000335;4;2;1;1;6;1
2012000336;3;2;2;1;0;3
2012000337;3;2;1;1;0;1
2012000338;3;2;1;2;0;1
2012000339;3;2;1;1;0;1
2012000340;3;2;2;1;0;3
2012000341;3;2;1;2;2;1
2012000342;3;3;1;2;0;1
2012000343;3;2;1;1;0;1
2012000344;3;3;1;1;0;1
2012000345;4;0;1;1;0;1
2012000346;3;2;0;1;0;1
2012000347;3;2;1;1;0;1
2012000348;3;2;1;8;0;1
2012000349;3;2;0;2;0;1
2012000350;3;2;0;1;0;3
2012000351;3;2;1;1;0;4
2012000352;3;2;0;1;0;1
2012000353;3;2;1;2;0;1
2012000354;3;2;1;1;0;3
2012000355;3;2;0;1;0;3
2012000356;3;2;2;1;0;1
2012000357;3;2;1;1;0;1
2012000358;4;2;1;1;0;3
2012000359;3;2;2;2;0;1
2012000360;4;1;2;1;0;1
2012000361;4;2;1;1;0;1
2012000362;3;2;1;1;0;1
2012000363;4;2;1;1;0;1
2012000364;3;2;1;1;0;1
2012000365;4;1;1;1;0;1
2012000366;3;2;3;1;0;1
2012000367;4;2;1;1;0;1
2012000368;2;2;1;2;0;1
2012000369;3;2;3;2;0;1
2012000370;3;2;1;1;0;1
2012000371;9;1;2;1;0;1
2012000372;3;2;1;1;0;1
2012000373;3;2;1;1;0;1
2012000374;3;2;1;2;0;1
2012000375;3;2;1;1;0;1
2012000376;3;2;1;1;0;1
2012000377;4;2;1;1;0;1
2012000378;3;2;1;1;0;1
2012000379;3;2;1;2;0;3
2012000380;3;2;0;1;0;1
2012000381;3;2;1;1;0;1
2012000382;3;2;1;1;0;1
2012000383;3;2;1;1;0;4
2012000384;3;2;1;1;0;3
2012000385;4;;;;;
2012000386;9;2;1;1;0;1
2012000387;3;2;1;1;0;1
2012000388;3;2;1;0;0;0
2012000389;3;2;2;1;0;1
2012000390;3;;;;;
2012000391;3;2;0;0;5;1
2012000392;4;0;1;1;0;3
2012000393;3;2;1;1;0;1
2012000394;3;2;1;1;0;1
2012000395;2;2;2;1;0;1
2012000396;3;0;4;1;0;1
2012000397;3;2;1;2;0;1
2012000398;3;0;1;1;0;1
2012000399;3;2;1;1;0;1
2012000400;3;2;1;1;0;1
2012000401;3;2;1;1;0;1
2012000402;3;2;1;1;0;1
2012000403;3;2;1;1;4;1
2012000404;3;2;1;1;0;1
2012000405;3;2;1;2;0;3
2012000406;3;2;1;2;0;1
2012000407;3;2;2;1;0;1
2012000408;3;2;1;1;0;1
2012000409;3;2;1;2;0;1
2012000410;4;2;1;7;0;1
2012000411;3;2;1;1;0;1
2012000412;3;2;1;1;0;3
2012000413;3;2;0;1;0;1
2012000414;3;0;0;1;0;1
2012000415;3;2;2;2;0;1
2012000416;3;2;1;1;0;1
2012000417;3;2;0;0;0;1
2012000418;3;2;1;1;0;3
2012000419;3;2;1;1;0;1
2012000420;3;2;1;1;0;3
2012000421;3;2;1;1;0;1
2012000422;4;2;1;2;6;1
2012000423;3;2;1;2;0;3
2012000424;3;2;2;2;0;3
2012000425;3;2;0;2;0;1
2012000426;3;0;2;2;0;3
2012000427;3;2;0;2;0;1
2012000428;3;2;1;1;0;3
2012000429;3;2;0;1;0;3
2012000430;3;2;2;1;0;1
2012000431;3;2;0;2;0;1
2012000432;3;2;1;1;0;3
2012000433;3;0;1;1;0;1
2012000434;3;2;1;2;0;1
2012000435;3;2;1;1;0;3
2012000436;3;2;1;1;0;3
2012000437;3;2;1;7;0;1
2012000438;3;2;1;1;0;1
2012000439;3;2;1;1;0;1
2012000440;4;2;1;1;0;1
2012000441;3;2;1;7;0;3
2012000442;3;2;0;1;0;1
2012000443;3;2;1;1;0;1
2012000444;3;2;2;8;0;1
2012000445;3;2;1;1;0;1
2012000446;4;2;2;1;0;1
2012000447;3;2;0;2;0;3
2012000448;3;2;1;1;0;1
2012000449;3;2;2;1;0;1
2012000450;3;2;1;1;0;1
2012000451;3;2;0;1;0;3
2012000452;3;2;2;1;0;1
2012000453;3;2;1;1;0;1
2012000454;3;2;3;2;0;1
2012000455;3;0;;;0;1
2012000456;2;2;0;1;2;3
2012000457;2;3;0;1;0;1
2012000458;3;2;1;1;0;1
2012000459;2;3;1;1;0;3
2012000460;3;2;1;2;0;1
2012000461;2;3;1;2;0;3
2012000462;3;2;0;1;0;1
2012000463;2;3;0;1;0;1
2012000464;2;2;0;1;0;1
2012000465;2;0;2;2;0;1
2012000466;3;2;0;2;0;3
2012000467;3;2;1;1;0;1
2012000468;3;0;0;2;0;1
2012000469;3;2;1;1;0;1
2012000470;3;2;1;1;2;3
2012000471;3;2;0;1;0;1
2012000472;4;2;1;1;0;1
2012000473;3;2;4;5;0;3
2012000474;3;2;2;1;0;3
2012000475;3;2;1;1;0;3
2012000476;3;2;1;1;0;1
2012000477;3;2;3;1;0;1
2012000478;3;2;1;1;0;1
2012000479;3;2;1;2;5;1
2012000480;3;0;0;1;0;1
2012000481;2;2;1;1;0;3
2012000482;3;2;1;2;0;1
2012000483;2;2;2;1;0;1
2012000484;3;2;1;1;0;1
2012000485;4;1;2;1;0;1
2012000486;2;2;1;2;0;1
2012000487;2;2;1;1;0;1
2012000488;3;2;1;2;5;1
2012000489;3;2;1;1;0;1
2012000490;3;2;2;1;0;1
2012000491;3;0;1;1;5;1
2012000492;3;2;0;1;0;1
2012000493;3;2;1;1;0;3
2012000494;3;2;1;0;0;1
2012000495;3;2;0;2;0;1
2012000496;3;2;1;1;0;1
2012000497;3;2;1;1;0;1
2012000498;3;2;0;1;0;3
2012000499;3;2;3;1;5;1
2012000500;3;2;1;1;5;1
2012000501;3;2;1;1;0;3
2012000502;3;2;1;1;0;1
2012000503;4;2;1;1;0;1
2012000504;3;0;1;2;0;1
2012000505;3;2;1;1;0;1
2012000506;3;2;0;1;0;1
2012000507;3;2;0;2;0;1
2012000508;3;0;1;1;0;1
2012000509;3;2;0;2;0;1
2012000510;3;0;1;2;0;1
2012000511;3;2;0;2;0;1
2012000512;4;2;1;1;0;1
2012000513;4;2;2;1;0;1
2012000514;3;2;1;1;5;1
2012000515;3;2;2;2;0;1
2012000516;3;2;1;2;0;1
2012000517;4;2;1;1;0;1
2012000518;3;2;1;1;0;1
2012000519;3;2;2;2;0;1
2012000520;3;2;1;1;0;1
2012000521;3;2;2;7;0;1
2012000522;3;2;3;1;0;1
2012000523;3;2;2;2;0;1
2012000524;2;2;1;1;5;1
2012000525;4;2;1;1;0;1
2012000526;3;2;1;1;0;1
2012000527;3;2;1;1;0;1
2012000528;3;2;1;1;0;1
2012000529;4;2;1;2;0;1
2012000530;4;2;1;1;0;1
2012000531;3;2;1;1;0;3
2012000532;3;2;1;1;0;1
2012000533;4;2;4;1;0;1
2012000534;3;2;0;1;0;1
2012000535;3;2;0;1;0;1
2012000536;3;2;1;1;0;1
2012000537;3;2;2;1;0;1
2012000538;3;2;2;1;0;1
2012000539;3;2;1;1;6;1
2012000540;3;2;1;2;0;1
2012000541;3;3;1;1;0;1
2012000542;2;2;1;2;0;1
2012000543;3;2;1;1;0;1
2012000544;3;2;1;1;5;1
2012000545;3;2;1;1;0;1
2012000546;3;2;1;2;0;3
2012000547;3;1;1;2;5;1
2012000548;3;2;0;1;0;1
2012000549;3;2;0;1;0;1
2012000550;3;2;0;1;0;1
2012000551;4;2;1;1;0;1
2012000552;3;2;1;2;0;1
2012000553;3;2;1;1;0;1
2012000554;3;2;1;1;0;1
2012000555;4;2;1;1;0;1
2012000556;3;2;2;1;0;1
2012000557;3;2;2;1;0;1
2012000558;4;1;2;1;5;1
2012000559;4;2;0;1;0;1
2012000560;4;2;2;1;0;1
2012000561;3;3;1;1;0;1
2012000562;3;3;1;2;0;1
2012000563;2;2;1;2;0;1
2012000564;3;2;1;1;1;1
2012000565;3;2;1;1;0;1
2012000566;3;1;0;1;0;1
2012000567;2;2;1;1;0;1
2012000568;3;2;1;1;0;1
2012000569;3;2;1;1;0;1
2012000570;3;2;1;2;0;3
2012000571;3;2;1;2;0;1
2012000572;3;2;1;1;0;1
2012000573;3;2;1;1;0;1
2012000574;4;2;1;1;0;4
2012000575;3;3;2;0;0;3
2012000576;3;0;1;2;0;1
2012000577;3;2;1;2;0;1
2012000578;4;0;1;1;0;1
2012000579;4;2;1;1;0;1
2012000580;3;2;1;1;0;1
2012000581;3;2;1;1;0;1
2012000582;4;2;1;1;0;1
2012000583;3;2;1;1;0;1
2012000584;3;2;1;1;0;1
2012000585;3;2;1;1;0;1
2012000586;3;2;1;1;0;1
2012000587;3;0;1;1;0;3
2012000588;3;2;1;2;0;1
2012000589;3;2;1;9;0;1
2012000590;3;2;1;1;0;1
2012000591;3;2;1;1;0;1
2012000592;3;2;1;1;0;1
2012000593;3;2;1;1;0;1
2012000594;3;2;1;1;0;1
2012000595;4;2;2;2;0;1
2012000596;3;2;1;2;0;1
2012000597;3;2;1;1;;
2012000598;3;2;1;1;0;1
2012000599;4;2;2;0;0;3
2012000600;3;2;1;2;0;1
2012000601;3;2;1;2;0;4
2012000602;3;2;2;7;0;3
2012000603;3;2;1;1;0;1
2012000604;3;2;2;1;0;4
2012000605;3;2;1;1;0;1
2012000606;3;2;4;1;5;1
2012000607;3;2;1;1;0;1
2012000608;3;2;3;1;0;1
2012000609;3;2;1;1;0;1
2012000610;3;2;0;1;0;1
2012000611;4;2;1;1;0;1
2012000612;3;2;1;1;0;1
2012000613;3;2;1;1;3;1
2012000614;3;2;1;1;0;0
2012000615;3;2;1;1;0;1
2012000616;3;2;1;1;0;1
2012000617;3;3;1;1;0;1
2012000618;4;2;1;1;0;1
2012000619;3;2;3;1;0;1
2012000620;3;2;1;2;0;1
2012000621;3;2;1;2;0;3
2012000622;6;0;1;1;0;0
2012000623;3;2;1;1;0;1
2012000624;3;2;2;2;0;3
2012000625;4;2;4;1;0;4
2012000626;3;2;0;1;0;1
2012000627;4;2;1;1;0;1
2012000628;3;2;1;1;0;1
2012000629;3;0;1;1;0;1
2012000630;3;2;1;1;0;1
2012000631;3;2;0;1;0;1
2012000632;3;2;1;1;5;1
2012000633;4;1;1;1;0;1
2012000634;4;2;1;1;0;1
2012000635;3;0;0;1;5;1
2012000636;4;2;1;1;0;4
2012000637;3;1;1;1;0;1
2012000638;4;2;0;1;0;1
2012000639;3;2;1;2;0;1
2012000640;3;2;1;1;0;1
2012000641;3;2;1;2;6;1
2012000642;3;2;1;2;0;1
2012000643;3;3;1;1;0;1
2012000644;3;2;1;2;0;4
2012000645;3;2;0;1;0;1
2012000646;4;2;0;1;0;1
2012000647;4;2;1;1;0;1
2012000648;5;2;2;1;0;1
2012000649;3;2;1;1;5;1
2012000650;3;2;1;1;0;3
2012000651;3;2;1;1;0;1
2012000652;4;0;0;1;0;1
2012000653;2;3;1;1;0;1
2012000654;2;3;0;1;0;1
2012000655;3;2;1;1;0;1
2012000656;3;2;1;1;0;1
2012000657;3;2;1;2;0;1
2012000658;4;2;1;1;0;1
2012000659;3;2;1;1;0;1
2012000660;3;2;1;1;0;1
2012000661;3;2;2;2;0;1
2012000662;4;2;1;1;0;1
2012000663;3;2;1;1;0;1
2012000664;3;2;1;1;0;3
2012000665;3;2;2;1;0;1
2012000666;1;3;1;1;0;3
2012000667;3;2;2;1;0;3
2012000668;3;2;1;1;0;1
2012000669;3;2;2;1;0;1
2012000670;3;2;1;1;0;1
2012000671;3;2;2;2;0;1
2012000672;3;2;1;1;0;1
2012000673;3;2;1;2;0;3
2012000674;3;2;0;7;0;1
2012000675;3;2;1;1;0;1
2012000676;3;2;1;1;0;1
2012000677;3;2;1;1;0;1
2012000678;3;2;2;1;0;1
2012000679;3;2;0;1;5;1
2012000680;3;2;1;1;0;1
2012000681;3;2;1;2;0;1
2012000682;3;2;1;1;5;1
2012000683;3;2;1;2;0;1
2012000684;3;2;1;1;0;1
2012000685;3;2;2;2;0;1
2012000686;3;0;2;1;0;1
2012000687;3;2;2;2;0;1
2012000688;4;2;0;2;0;1
2012000689;3;2;0;2;0;1
2012000690;3;2;2;1;0;1
2012000691;3;2;1;1;0;1
2012000692;3;2;0;1;0;1
2012000693;3;2;1;1;0;1
2012000694;3;2;1;1;0;1
2012000695;3;2;1;2;5;1
2012000696;4;2;1;1;0;3
2012000697;3;2;0;2;0;1
2012000698;3;2;1;2;0;0
2012000699;4;2;2;1;0;1
2012000700;3;2;0;1;0;1
2012000701;3;2;;;0;1
2012000702;3;0;1;1;0;1
2012000703;3;3;1;0;0;0
2012000704;3;2;1;2;0;1
2012000705;3;2;1;0;0;1
2012000706;3;2;1;1;0;1
2012000707;3;2;1;1;0;1
2012000708;3;2;1;1;0;3
2012000709;3;2;1;1;0;1
2012000710;3;2;1;1;0;1
2012000711;3;2;2;1;0;1
2012000712;3;2;1;1;0;1
2012000713;3;2;2;1;0;1
2012000714;3;2;1;1;0;0
2012000715;3;2;1;1;0;1
2012000716;3;3;0;2;0;1
2012000717;3;2;1;1;0;1
2012000718;3;2;0;7;0;1
2012000719;3;2;1;1;0;1
2012000720;3;2;1;1;0;1
2012000721;3;3;1;2;0;1
2012000722;3;3;2;2;0;1
2012000723;3;3;2;1;0;4
2012000724;3;2;0;1;0;1
2012000725;4;2;1;2;0;1
2012000726;3;2;1;9;0;3
2012000727;3;;;;;
2012000728;3;2;0;1;0;1
2012000729;3;2;2;8;0;1
2012000730;3;2;1;1;0;0
2012000731;3;2;1;2;0;0
2012000732;4;2;1;1;0;1
2012000733;4;2;;;;
2012000734;3;2;2;1;0;1
2012000735;3;2;2;1;0;1
2012000736;3;2;;;0;1
2012000737;3;2;0;2;0;0
2012000738;3;2;2;2;0;1
2012000739;3;2;2;1;0;3
2012000740;3;2;1;1;0;3
2012000741;3;2;;;;
2012000742;3;2;1;1;0;1
2012000743;3;2;2;2;0;1
2012000744;2;2;0;1;0;1
2012000745;2;2;1;1;0;3
2012000746;3;2;1;1;0;1
2012000747;3;2;1;1;0;1
2012000748;3;2;1;2;0;3
2012000749;3;2;1;2;0;1
2012000750;3;2;2;2;0;1
2012000751;3;2;1;1;0;1
2012000752;3;2;0;1;0;1
2012000753;3;2;2;1;0;3
2012000754;4;0;0;1;0;3
2012000755;3;2;1;1;5;0
2012000756;3;2;2;1;0;1
2012000757;3;2;0;1;0;1
2012000758;3;2;1;1;0;1
2012000759;3;2;1;1;0;1
2012000760;3;2;0;1;5;1
2012000761;3;2;1;1;0;3
2012000762;3;2;1;1;0;1
2012000763;3;2;4;2;0;3
2012000764;3;2;1;1;0;0
2012000765;3;;;;;
2012000766;3;2;1;2;0;1
2012000767;3;2;2;2;0;1
2012000768;3;2;1;2;0;3
2012000769;3;2;1;2;5;1
2012000770;3;2;1;1;0;1
2012000771;4;2;2;1;0;1
2012000772;3;2;;;;
2012000773;3;2;2;0;0;3
2012000774;3;2;1;7;0;1
2012000775;3;2;2;2;0;1
2012000776;3;2;1;1;0;3
2012000777;3;2;0;2;5;1
2012000778;3;2;0;1;0;1
2012000779;3;2;1;2;0;1
2012000780;3;2;1;2;0;1
2012000781;3;2;1;1;0;1
2012000782;3;2;1;1;0;1
2012000783;4;2;1;1;0;4
2012000784;3;2;2;8;0;1
2012000785;2;3;2;1;0;1
2012000786;3;1;0;2;0;1
2012000787;4;2;1;1;0;1
2012000788;3;2;1;1;0;1
2012000789;4;2;1;1;0;1
2012000790;3;2;1;1;0;1
2012000791;3;2;1;2;5;1
2012000792;3;2;1;1;0;3
2012000793;3;2;1;1;0;1
2012000794;3;2;1;1;0;1
2012000795;3;2;1;1;0;1
2012000796;2;3;1;2;0;1
2012000797;3;2;1;2;0;1
2012000798;3;2;1;2;0;1
2012000799;9;2;1;1;0;1
2012000800;3;2;1;1;0;1
2012000801;3;1;3;1;5;1
2012000802;3;2;1;2;0;1
2012000803;2;2;1;1;0;1
2012000804;3;2;1;1;0;1
2012000805;3;2;1;2;0;1
2012000806;4;2;1;1;0;1
2012000807;3;2;1;1;5;1
2012000808;3;2;1;1;0;1
2012000809;3;2;1;1;0;1
2012000810;3;2;1;2;0;1
2012000811;4;2;1;1;0;1
2012000812;3;2;1;2;0;1
2012000813;3;2;1;2;0;1
2012000814;3;0;3;2;5;1
2012000815;3;2;2;2;0;1
2012000816;3;2;0;1;0;3
2012000817;4;2;1;2;0;3
2012000818;3;2;1;1;0;1
2012000819;3;2;1;1;0;1
2012000820;3;2;1;1;0;1
2012000821;3;2;2;5;0;1
2012000822;3;2;1;1;0;1
2012000823;3;2;1;1;0;1
