num_acc;catr;circ;prof;surf;infra;situ
2011000145;3;2;1;2;0;1
2011000146;3;2;1;1;0;3
2011000147;3;2;1;1;0;1
2011000148;3;2;1;1;0;4
2011000149;3;0;0;0;0;0
2011000150;4;2;1;1;5;1
2011000151;3;3;3;1;0;1
2011000152;3;3;1;1;0;1
2011000153;3;2;1;1;0;1
2011000154;3;2;2;1;0;5
2011000155;3;2;2;1;0;4
2011000156;3;2;2;1;0;1
2011000157;3;1;0;1;0;1
2011000158;3;2;1;1;0;1
2011000159;4;1;2;1;0;1
2011000160;4;2;1;1;0;1
2011000161;3;2;2;1;5;1
2011000162;9;2;1;1;0;1
2011000163;3;2;2;1;0;1
2011000164;3;2;1;1;0;1
2011000165;3;2;1;1;0;1
2011000166;4;2;1;2;0;1
2011000167;3;2;1;1;0;1
2011000168;3;2;1;1;0;1
2011000169;3;2;2;2;0;3
2011000170;3;2;2;1;0;1
2011000171;3;2;1;1;0;1
2011000172;3;0;0;1;5;1
2011000173;3;2;1;1;0;3
2011000174;3;2;1;1;0;1
2011000175;3;2;4;1;0;1
2011000176;3;2;2;1;0;1
2011000177;3;2;1;1;0;1
2011000178;3;2;1;1;0;1
2011000179;3;2;1;1;0;1
2011000180;3;2;0;1;0;1
2011000181;3;2;1;1;0;3
2011000182;3;2;0;1;0;3
2011000183;3;2;1;1;0;3
2011000184;4;2;2;1;0;1
2011000185;3;2;1;1;0;1
2011000186;3;2;1;7;0;1
2011000187;3;2;1;1;0;1
2011000188;4;2;0;1;0;1
2011000189;3;2;1;1;0;1
2011000190;3;2;2;1;0;3
2011000191;3;2;3;1;3;1
2011000192;3;2;1;1;0;4
2011000193;3;2;1;1;0;1
2011000194;3;2;1;1;5;1
2011000195;3;2;2;2;0;1
2011000196;3;2;1;2;0;3
2011000197;3;2;1;6;0;3
2011000198;3;0;2;2;0;4
2011000199;3;0;1;1;5;1
2011000200;3;2;1;1;0;1
2011000201;3;2;1;1;0;1
2011000202;3;2;3;1;0;1
2011000203;3;2;2;1;0;1
2011000204;3;2;1;1;0;0
2011000205;1;3;1;2;3;1
2011000206;1;3;0;1;3;3
2011000207;1;3;0;1;0;1
2011000208;1;1;2;2;0;1
2011000209;1;1;1;1;3;1
2011000210;1;1;1;1;0;1
2011000211;1;3;0;1;0;1
2011000212;1;3;2;7;0;3
2011000213;3;2;2;1;0;1
2011000214;3;2;1;1;0;1
2011000215;3;2;1;1;0;1
2011000216;3;2;3;1;0;1
2011000217;3;2;1;1;0;1
2011000218;3;2;1;1;0;3
2011000219;3;2;0;2;0;1
2011000220;4;2;1;1;0;3
2011000221;4;2;1;1;0;1
2011000222;2;2;0;1;0;1
2011000223;2;2;1;1;0;1
2011000224;3;2;0;1;0;4
2011000225;3;2;1;2;0;1
2011000226;3;2;0;1;0;1
2011000227;3;2;1;2;0;3
2011000228;3;2;2;1;0;3
2011000229;3;2;1;1;0;1
2011000230;3;2;0;1;0;1
2011000231;3;2;1;2;0;3
2011000232;4;2;1;1;0;1
2011000233;3;2;1;1;0;4
2011000234;3;2;1;1;0;3
2011000235;3;2;1;1;5;1
2011000236;3;2;1;1;0;3
2011000237;3;3;1;1;2;1
2011000238;9;0;1;1;0;1
2011000239;4;2;1;2;0;1
2011000240;4;1;1;1;0;1
2011000241;3;2;1;1;0;1
2011000242;3;3;1;1;0;3
2011000243;3;2;0;2;0;3
2011000244;3;2;1;1;0;1
2011000245;4;2;1;9;0;1
2011000246;3;2;0;1;0;1
2011000247;3;2;1;1;0;1
2011000248;3;0;0;1;0;1
2011000249;3;2;2;1;0;1
2011000250;3;2;1;1;0;3
2011000251;3;2;2;1;0;1
2011000252;3;2;0;1;0;1
2011000253;3;2;1;1;0;3
2011000254;3;2;1;1;0;1
2011000255;4;2;1;1;0;1
2011000256;3;2;1;1;0;1
2011000257;3;2;2;2;0;3
2011000258;4;2;1;2;0;1
2011000259;3;3;1;1;0;1
2011000260;3;3;1;1;0;1
2011000261;4;2;1;1;0;1
2011000262;3;2;0;1;0;1
2011000263;4;3;1;1;0;0
2011000264;3;2;1;1;5;1
2011000265;3;2;1;1;0;3
2011000266;4;2;3;1;0;1
2011000267;9;2;1;1;0;1
2011000268;3;1;1;1;5;1
2011000269;4;1;1;1;0;1
2011000270;4;2;1;2;0;3
2011000271;4;2;1;1;0;1
2011000272;3;2;4;1;0;3
2011000273;3;2;1;1;0;1
2011000274;3;2;1;2;0;1
2011000275;3;2;0;1;0;1
2011000276;3;0;0;0;0;0
2011000277;4;2;1;1;0;1
2011000278;3;2;1;1;0;1
2011000279;3;2;1;1;0;1
2011000280;3;2;1;1;0;1
2011000281;3;2;0;1;2;1
2011000282;3;2;1;2;0;1
2011000283;3;2;1;1;0;1
2011000284;3;2;1;1;0;3
2011000285;3;2;1;1;0;1
2011000286;3;2;1;1;0;1
2011000287;3;2;1;1;5;1
2011000288;4;2;1;2;0;3
2011000289;3;2;0;7;0;1
2011000290;3;2;0;1;0;1
2011000291;3;0;1;2;0;3
2011000292;3;2;0;1;0;1
2011000293;2;2;1;1;0;1
2011000294;3;2;2;1;0;4
2011000295;3;2;0;1;5;1
2011000296;3;2;2;1;0;1
2011000297;3;2;0;1;0;1
2011000298;3;2;1;1;0;1
2011000299;3;2;1;1;0;3
2011000300;3;2;2;1;0;1
2011000301;3;2;1;1;0;1
2011000302;3;2;0;1;0;1
2011000303;3;2;1;2;0;1
2011000304;3;2;1;2;0;3
2011000305;9;2;1;1;5;1
2011000306;3;2;1;1;0;1
2011000307;3;2;1;1;0;1
2011000308;3;2;1;1;0;1
2011000309;4;2;2;1;0;1
2011000310;3;2;1;1;0;1
2011000311;3;2;1;1;0;1
2011000312;3;0;1;1;0;0
2011000313;3;0;1;1;5;1
2011000314;3;0;0;1;0;0
2011000315;3;2;1;1;0;1
2011000316;9;4;1;1;5;1
2011000317;3;2;1;2;0;1
2011000318;3;2;1;1;0;1
2011000319;3;2;2;1;0;1
2011000320;3;3;1;2;0;1
2011000321;3;0;1;1;0;2
2011000322;3;0;2;2;0;1
2011000323;3;2;0;1;0;1
2011000324;3;2;1;2;0;1
2011000325;3;2;1;1;0;1
2011000326;3;2;1;2;0;0
2011000327;3;2;2;1;0;1
2011000328;9;2;1;2;0;1
2011000329;4;1;1;1;0;1
2011000330;3;2;1;1;0;1
2011000331;3;2;1;1;0;5
2011000332;3;2;1;1;0;1
2011000333;3;2;1;2;0;1
2011000334;4;2;1;1;0;1
2011000335;3;2;1;2;0;0
2011000336;3;2;1;1;0;4
2011000337;3;2;1;2;0;1
2011000338;3;2;3;1;0;1
2011000339;4;2;1;1;0;1
2011000340;3;2;0;2;0;1
2011000341;3;2;4;1;0;1
2011000342;4;2;1;1;0;1
2011000343;3;2;0;1;0;3
2011000344;3;2;0;1;0;1
2011000345;4;1;1;1;0;1
2011000346;4;2;1;1;0;1
2011000347;3;2;0;1;0;1
2011000348;3;2;1;1;0;1
2011000349;3;4;1;2;5;1
2011000350;9;1;1;1;0;1
2011000351;3;2;1;2;0;1
2011000352;4;2;1;1;0;1
2011000353;4;2;1;2;0;3
2011000354;3;2;1;1;0;1
2011000355;3;2;1;1;0;3
2011000356;3;2;1;1;0;1
2011000357;3;2;1;1;0;1
2011000358;3;2;0;1;2;0
2011000359;3;2;0;1;0;1
2011000360;3;2;3;1;0;1
2011000361;3;2;1;6;0;1
2011000362;3;2;1;1;0;1
2011000363;3;2;1;1;0;1
2011000364;3;2;1;1;0;1
2011000365;3;2;1;1;0;3
2011000366;3;2;0;2;0;1
2011000367;3;2;1;1;5;1
2011000368;3;2;1;1;0;1
2011000369;3;2;0;2;0;3
2011000370;3;2;1;1;0;3
2011000371;3;2;1;7;0;1
2011000372;3;2;4;1;0;0
2011000373;3;2;1;1;0;3
2011000374;2;2;1;1;0;1
2011000375;4;2;2;6;0;3
2011000376;3;2;1;1;5;1
2011000377;3;2;1;1;0;1
2011000378;3;2;1;1;0;1
2011000379;3;2;0;1;0;1
2011000380;3;3;1;1;0;1
2011000381;3;3;1;1;0;1
2011000382;3;2;1;2;5;1
2011000383;4;0;0;1;0;1
2011000384;4;2;2;1;0;1
2011000385;3;0;2;1;0;1
2011000386;3;2;0;1;0;1
2011000387;3;2;0;1;0;1
2011000388;3;2;1;1;0;1
2011000389;3;2;1;1;0;1
2011000390;3;2;1;1;0;1
2011000391;3;2;4;1;0;1
2011000392;3;2;0;1;0;1
2011000393;3;2;0;2;0;1
2011000394;3;2;1;1;0;1
2011000395;3;2;2;2;0;1
2011000396;3;2;1;1;0;1
2011000397;3;2;1;1;0;1
2011000398;3;2;2;1;0;1
2011000399;3;2;1;1;0;1
2011000400;3;2;4;1;0;1
2011000401;3;2;2;2;0;1
2011000402;3;2;0;2;0;3
2011000403;2;0;1;2;0;1
2011000404;3;2;1;1;0;1
2011000405;3;3;1;1;0;3
2011000406;3;2;0;1;0;1
2011000407;3;2;1;2;0;1
2011000408;3;3;1;1;0;3
2011000409;3;3;1;1;0;1
2011000410;3;2;1;1;0;1
2011000411;3;2;2;1;0;1
2011000412;3;2;1;1;0;1
2011000413;3;3;1;1;0;1
2011000414;3;2;1;1;0;3
2011000415;2;2;1;2;0;3
2011000416;3;2;2;1;0;3
2011000417;3;2;2;1;0;4
2011000418;4;2;1;1;0;1
2011000419;3;2;1;1;0;1
2011000420;3;2;1;1;0;1
2011000421;3;2;2;1;0;3
2011000422;3;2;1;1;0;1
2011000423;3;2;0;2;0;1
2011000424;3;2;1;1;5;1
2011000425;3;2;1;1;0;1
2011000426;3;2;1;1;0;4
2011000427;3;2;0;1;0;1
2011000428;4;2;1;1;0;0
2011000429;3;2;2;1;5;1
2011000430;3;2;1;1;0;1
2011000431;3;2;1;1;0;1
2011000432;3;1;1;1;5;1
2011000433;3;0;1;1;0;1
2011000434;3;0;1;6;0;3
2011000435;4;2;1;1;0;3
2011000436;3;2;1;1;0;3
2011000437;3;2;1;1;6;1
2011000438;3;2;1;1;0;1
2011000439;4;2;0;1;0;1
2011000440;3;2;1;1;0;1
2011000441;3;2;1;1;0;3
2011000442;3;2;1;1;0;1
2011000443;3;2;1;1;0;1
2011000444;3;2;1;1;0;3
2011000445;3;2;1;2;0;1
2011000446;3;2;2;1;0;1
2011000447;4;1;2;1;0;1
2011000448;3;2;1;1;0;1
2011000449;9;0;2;9;0;0
2011000450;4;2;1;1;0;1
2011000451;3;0;1;1;0;1
2011000452;3;0;0;1;0;1
2011000453;3;2;3;1;5;1
2011000454;3;2;4;1;0;1
2011000455;9;2;3;1;0;1
2011000456;3;2;1;2;0;1
2011000457;3;2;1;1;5;1
2011000458;3;3;2;2;0;1
2011000459;3;2;1;2;0;1
2011000460;3;2;1;1;0;1
2011000461;3;0;0;1;0;3
2011000462;3;2;0;0;0;1
2011000463;3;2;0;1;5;1
2011000464;3;2;2;1;0;3
2011000465;9;2;1;1;0;1
2011000466;4;2;1;1;0;3
2011000467;4;2;1;1;0;1
2011000468;3;2;1;1;0;1
2011000469;3;2;1;1;0;3
2011000470;3;2;1;1;0;1
2011000471;2;2;1;2;0;1
2011000472;3;2;1;1;0;1
2011000473;4;0;1;1;0;1
2011000474;3;3;1;1;0;1
2011000475;3;2;4;2;0;3
2011000476;3;0;1;7;0;3
2011000477;3;2;1;1;0;1
2011000478;3;2;1;2;0;3
2011000479;3;2;1;1;0;3
2011000480;3;2;1;1;0;1
2011000481;3;2;0;2;0;1
2011000482;3;3;0;2;0;3
2011000483;3;2;1;1;0;1
2011000484;3;2;1;1;0;1
2011000485;3;2;2;9;0;1
2011000486;3;2;0;2;0;1
2011000487;3;2;1;1;6;1
2011000488;3;2;0;1;0;0
2011000489;6;0;0;0;0;0
2011000490;3;2;1;1;0;1
2011000491;3;2;1;1;0;3
2011000492;3;2;0;2;5;3
2011000493;3;2;1;1;0;1
2011000494;3;2;1;1;0;1
2011000495;4;2;2;1;0;1
2011000496;3;2;1;1;0;1
2011000497;3;0;0;1;0;1
2011000498;3;2;1;2;0;3
2011000499;4;2;1;1;0;1
2011000500;3;2;1;1;0;1
2011000501;4;2;1;1;0;1
2011000502;4;1;1;1;0;1
2011000503;4;2;1;1;0;1
2011000504;3;2;1;1;5;1
2011000505;3;2;1;1;0;4
2011000506;3;2;1;1;0;3
2011000507;9;2;1;1;0;1
2011000508;3;2;1;1;0;1
2011000509;4;2;1;2;0;1
2011000510;3;2;1;1;0;1
2011000511;3;2;1;1;0;1
2011000512;4;0;1;1;0;1
2011000513;4;2;1;1;0;1
2011000514;4;2;1;1;0;1
2011000515;4;2;2;1;0;0
2011000516;3;2;1;1;0;1
2011000517;3;2;1;1;0;1
2011000518;3;2;2;1;5;1
2011000519;3;2;1;1;0;1
2011000520;9;1;1;1;0;1
2011000521;4;2;1;1;0;1
2011000522;4;2;1;1;0;1
2011000523;3;2;1;1;0;0
2011000524;9;2;2;2;0;1
2011000525;3;2;1;1;0;1
2011000526;3;3;1;1;0;1
2011000527;3;2;1;2;0;1
2011000528;3;2;1;1;0;3
2011000529;3;2;1;1;0;1
2011000530;4;2;1;1;0;1
2011000531;3;2;2;2;0;1
2011000532;9;2;2;6;0;1
2011000533;3;2;2;2;0;3
2011000534;3;2;1;1;0;1
2011000535;3;2;4;1;0;1
2011000536;3;2;1;1;0;1
2011000537;9;2;1;1;5;1
2011000538;2;2;0;1;0;3
2011000539;3;2;1;2;0;1
2011000540;3;2;1;2;0;1
2011000541;3;2;1;1;0;1
2011000542;3;2;1;2;0;3
2011000543;3;2;1;1;0;1
2011000544;4;2;2;1;0;1
2011000545;3;2;2;2;0;1
2011000546;3;2;1;1;0;1
2011000547;3;2;1;1;0;1
2011000548;3;2;2;1;0;1
2011000549;3;2;1;1;0;1
2011000550;3;2;1;1;0;1
2011000551;3;2;2;1;0;1
2011000552;3;2;1;1;5;1
2011000553;3;2;0;1;0;4
2011000554;3;2;2;1;0;1
2011000555;3;2;1;2;0;1
2011000556;3;2;1;1;0;1
2011000557;4;2;1;1;0;1
2011000558;4;2;0;0;0;0
2011000559;3;2;2;1;0;1
2011000560;3;2;1;2;0;1
2011000561;4;1;0;1;0;1
2011000562;3;2;1;1;0;1
2011000563;4;2;1;1;0;1
2011000564;3;3;1;1;0;1
2011000565;4;2;1;1;5;1
2011000566;3;2;0;1;0;3
2011000567;3;3;1;1;0;3
2011000568;3;1;1;1;0;1
2011000569;5;2;1;1;0;1
2011000570;3;2;2;1;0;1
2011000571;3;2;1;2;5;1
2011000572;3;2;0;1;0;3
2011000573;4;2;2;1;0;1
2011000574;3;2;0;2;0;1
2011000575;3;2;1;1;0;1
2011000576;3;1;0;1;0;1
2011000577;3;2;4;1;0;3
2011000578;3;0;1;1;0;1
2011000579;3;2;1;1;0;1
2011000580;3;2;1;1;0;3
2011000581;3;2;2;1;0;1
2011000582;4;2;2;1;0;3
2011000583;3;2;0;1;0;1
2011000584;3;2;1;2;0;1
2011000585;3;2;1;0;0;1
2011000586;3;2;1;1;0;1
2011000587;3;2;1;1;0;1
2011000588;3;2;2;2;0;1
2011000589;3;2;3;2;0;1
2011000590;3;2;1;1;0;1
2011000591;3;2;1;1;0;1
2011000592;3;2;0;1;0;1
2011000593;3;2;1;1;0;1
2011000594;9;1;1;1;0;1
2011000595;4;2;1;1;0;1
2011000596;3;2;3;2;0;1
2011000597;3;2;1;2;0;1
2011000598;9;2;1;2;0;1
2011000599;4;2;1;2;0;1
2011000600;3;2;2;1;0;1
2011000601;3;2;1;2;0;3
2011000602;3;2;3;2;0;1
2011000603;3;2;1;1;0;1
2011000604;3;2;1;1;5;1
2011000605;4;2;0;1;0;1
2011000606;3;2;0;1;0;1
2011000607;3;2;2;1;0;1
2011000608;3;2;1;1;0;1
2011000609;3;2;1;1;0;1
2011000610;4;2;1;1;0;3
2011000611;3;2;1;1;0;1
2011000612;3;2;1;1;0;1
2011000613;3;2;3;2;0;1
2011000614;3;2;1;1;0;1
2011000615;3;2;1;1;0;1
2011000616;3;2;0;1;0;1
2011000617;4;2;1;1;0;1
2011000618;2;3;1;1;0;1
2011000619;3;2;1;1;5;1
2011000620;3;3;0;1;2;1
2011000621;2;1;0;1;0;1
2011000622;4;;;;0;1
2011000623;2;1;1;2;0;3
2011000624;3;2;1;1;0;1
2011000625;2;2;1;1;0;1
2011000626;3;2;1;1;0;1
2011000627;3;2;1;2;0;1
2011000628;3;3;0;1;0;1
2011000629;3;2;0;2;0;3
2011000630;3;2;1;2;0;1
2011000631;3;2;2;1;0;1
2011000632;3;2;1;1;0;1
2011000633;3;2;1;1;0;1
2011000634;3;2;1;1;0;1
2011000635;3;2;1;7;0;3
2011000636;3;2;1;2;0;1
2011000637;3;2;1;7;0;1
2011000638;3;2;1;7;0;1
2011000639;3;;;;0;1
2011000640;4;2;1;1;0;1
2011000641;3;2;1;1;0;1
2011000642;3;2;1;1;0;1
2011000643;4;1;1;1;0;1
2011000644;3;3;1;1;0;3
2011000645;3;2;0;1;0;1
2011000646;3;2;4;2;0;1
2011000647;3;2;0;0;0;3
2011000648;3;2;1;1;0;1
2011000649;3;0;1;1;0;4
2011000650;3;2;1;1;0;1
2011000651;3;2;1;2;0;1
2011000652;4;2;1;1;0;1
2011000653;6;0;0;1;0;1
2011000654;3;2;0;2;0;3
2011000655;4;2;1;2;0;1
2011000656;4;;;;;
2011000657;3;2;2;2;0;3
2011000658;3;2;1;1;0;1
2011000659;3;2;1;1;4;1
2011000660;6;0;1;1;0;0
2011000661;3;2;3;1;0;1
2011000662;3;2;2;1;0;1
2011000663;3;2;1;1;0;1
2011000664;3;2;1;1;0;3
2011000665;3;2;1;1;0;1
2011000666;3;2;1;1;0;1
2011000667;4;2;1;1;0;1
2011000668;3;2;1;1;0;1
2011000669;3;2;1;1;0;1
2011000670;3;2;1;1;0;1
2011000671;3;2;1;1;0;1
2011000672;3;2;1;1;0;1
2011000673;3;2;1;1;0;1
2011000674;4;2;1;1;0;1
2011000675;3;2;0;1;0;1
2011000676;3;2;1;1;0;1
2011000677;3;2;3;2;0;1
2011000678;3;2;2;2;0;1
2011000679;3;2;1;2;0;1
2011000680;3;2;0;1;0;1
2011000681;3;2;1;6;0;1
2011000682;3;2;2;1;0;1
2011000683;3;2;1;1;0;3
2011000684;3;2;1;1;0;1
2011000685;3;2;1;1;0;1
2011000686;3;2;0;1;0;3
2011000687;3;2;1;1;0;4
2011000688;3;2;1;1;5;1
2011000689;3;2;1;1;0;1
2011000690;3;2;0;1;0;1
2011000691;3;2;0;1;0;1
2011000692;4;2;1;1;0;1
2011000693;4;2;0;0;0;3
2011000694;3;2;2;1;0;1
2011000695;3;2;2;1;0;1
2011000696;3;3;1;1;0;1
2011000697;3;2;2;0;0;3
2011000698;3;2;0;7;0;1
2011000699;3;2;2;1;0;3
2011000700;3;2;1;9;0;1
2011000701;3;0;1;1;0;1
2011000702;3;;;;0;1
2011000703;3;2;1;1;0;1
2011000704;4;2;1;1;0;1
2011000705;3;2;0;1;0;3
2011000706;3;2;1;2;0;1
2011000707;3;2;0;1;0;1
2011000708;3;2;1;1;0;1
2011000709;3;2;1;1;0;3
2011000710;3;0;0;1;0;3
2011000711;3;2;1;1;0;1
2011000712;3;3;2;1;0;1
2011000713;3;2;1;1;0;1
2011000714;3;2;1;1;0;1
2011000715;3;2;1;1;0;1
2011000716;3;2;1;1;0;1
2011000717;3;2;2;0;0;1
2011000718;3;2;0;0;0;3
2011000719;3;2;1;1;0;1
2011000720;3;3;1;1;0;3
2011000721;3;2;1;1;0;1
2011000722;3;2;0;1;0;3
2011000723;3;2;1;1;0;1
2011000724;3;2;0;1;0;1
2011000725;3;2;1;1;0;3
2011000726;3;2;1;1;0;1
2011000727;4;2;2;1;0;4
2011000728;3;2;1;1;0;1
2011000729;3;2;1;1;0;1
2011000730;3;2;1;1;0;1
2011000731;3;2;2;2;0;1
2011000732;3;2;1;1;0;1
2011000733;3;2;1;1;0;1
2011000734;3;2;1;1;0;1
2011000735;3;0;1;2;0;1
2011000736;3;2;1;2;0;1
2011000737;2;3;2;1;5;1
2011000738;3;2;1;1;0;3
2011000739;3;3;1;1;0;1
2011000740;3;2;2;1;0;1
2011000741;3;2;1;1;3;1
2011000742;3;2;1;1;0;1
2011000743;3;2;1;1;0;1
2011000744;4;2;1;1;6;1
2011000745;2;2;1;2;0;3
2011000746;3;2;2;2;0;3
2011000747;3;2;0;2;0;1
2011000748;2;2;1;2;0;1
2011000749;2;2;1;7;0;1
2011000750;2;2;1;1;0;1
2011000751;2;3;1;7;0;2
2011000752;2;3;0;1;0;3
2011000753;2;2;1;1;0;1
2011000754;3;2;1;1;0;1
2011000755;2;3;0;1;0;3
2011000756;3;2;2;1;0;3
2011000757;2;3;1;1;0;1
2011000758;4;2;1;1;0;1
2011000759;3;2;2;9;0;1
2011000760;4;2;2;1;0;3
2011000761;3;2;1;1;0;1
2011000762;3;2;1;2;0;1
2011000763;2;;1;1;0;1
2011000764;3;2;1;1;0;1
2011000765;3;2;1;1;0;1
2011000766;3;2;1;1;0;1
2011000767;3;2;1;1;0;1
2011000768;3;0;0;1;0;1
2011000769;2;3;0;1;0;3
2011000770;2;3;1;1;0;1
2011000771;4;2;3;1;0;1
2011000772;4;2;0;1;5;1
2011000773;2;3;1;1;0;1
2011000774;4;2;1;2;0;1
2011000775;3;2;0;1;0;3
2011000776;9;2;2;7;0;1
2011000777;3;2;0;1;0;1
2011000778;2;2;2;2;0;3
2011000779;3;2;1;0;0;3
2011000780;3;2;1;2;0;1
2011000781;3;;;;0;1
2011000782;3;2;1;0;0;3
2011000783;4;;;;0;1
2011000784;3;2;1;1;0;1
2011000785;3;2;1;2;0;1
2011000786;3;2;1;1;0;1
2011000787;3;2;2;1;0;1
2011000788;3;2;3;1;0;1
2011000789;3;2;2;2;0;1
2011000790;2;3;1;1;5;1
2011000791;4;2;1;1;0;1
2011000792;2;2;1;2;0;1
2011000793;3;2;3;5;0;3
2011000794;3;2;0;7;0;1
2011000795;3;2;1;1;0;1
2011000796;4;2;0;1;0;3
2011000797;3;2;1;1;0;1
2011000798;3;0;1;1;0;0
2011000799;3;2;0;1;0;3
2011000800;4;2;0;2;0;1
2011000801;3;2;3;1;0;1
2011000802;3;2;1;1;0;1
2011000803;3;2;0;1;0;1
2011000804;3;2;1;2;0;3
2011000805;4;2;1;1;0;1
2011000806;3;2;1;1;0;1
2011000807;4;2;4;1;0;1
2011000808;3;2;1;2;2;1
2011000809;3;2;1;2;0;1
2011000810;3;2;0;1;0;1
2011000811;4;1;1;1;5;1
2011000812;3;2;1;1;0;1
2011000813;2;3;1;1;0;1
2011000814;3;2;1;1;5;1
2011000815;3;3;4;1;5;1
2011000816;4;1;1;2;0;1
2011000817;3;2;4;2;0;1
2011000818;3;2;1;2;0;1
2011000819;3;2;1;1;0;1
2011000820;4;2;1;1;0;1
2011000821;3;2;2;2;0;1
2011000822;4;2;1;1;0;1
